trueR , trueI
0.009153 , -0.022097
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
178956970 , 1285369030 , 2684354550 , 17698443 ,0.127042,-0.198284,0.013897816320999998,0.031041858968999993,0.044939675289999995,0.2119897999668852
357913940 , 1285985900 , 5368709100 , 35395106 ,0.213944,-0.143671,0.041939353681,0.014780237475999996,0.056719591156999996,0.23815875200588366
536870910 , 1289278236 , 8053063650 , 53087162 ,0.094958,-0.03256,0.0073624980250000015,0.000109474369,0.007471972394000001,0.08644057145808327
715827880 , 1292008211 , 10737418200 , 70780068 ,0.107546,-0.049582,0.009681182449000002,0.0007554252250000002,0.010436607674000002,0.10215971649334195
894784850 , 1292238598 , 13421772750 , 88472852 ,0.064096,-0.029574,0.003018733249,5.5905529000000015e-05,0.0030746387779999997,0.05544942540730246
1073741820 , 1292754315 , 16106127300 , 106173240 ,0.024485,-0.056335,0.000235070224,0.0011722406440000002,0.0014073108680000002,0.037514142239960656
1252698790 , 1292878787 , 18790481850 , 123875611 ,-0.002444,-0.025656,0.000134490409,1.2666481000000021e-05,0.00014715689,0.012130823962122277
1431655760 , 1293187572 , 21474836400 , 141566088 ,-0.015422,0.048107,0.000603930625,0.004928601615999999,0.005532532240999999,0.0743809938156247
1610612730 , 1293394895 , 24159190950 , 159264394 ,-0.043018,0.024371,0.0027218132410000003,0.0021592750239999995,0.004881088265,0.06986478558615922
1789569700 , 1293601148 , 26843545500 , 176954707 ,-0.019047,0.019931,0.0007952400000000001,0.0017663527839999996,0.0025615927839999996,0.05061218019409952
1968526670 , 1293743756 , 29527900050 , 194649629 ,-0.013898,0.007526,0.000531348601,0.0008775221289999997,0.0014088707299999997,0.037534926801580416
2147483640 , 1294256906 , 32212254600 , 212335503 ,-0.000322,0.0278,8.977562499999998e-05,0.0024897106089999997,0.0025794862339999997,0.05078864276587827
2326440610 , 1295000065 , 34896609150 , 230022823 ,-0.005668,0.041785,0.00021966204100000002,0.0040809099239999995,0.004300571965,0.06557874629024255
2505397580 , 1296514869 , 37580963700 , 247713292 ,-0.003531,0.016862,0.00016088385599999998,0.0015178036809999995,0.0016786875369999995,0.04097178952645344
2684354550 , 1296936992 , 40265318250 , 265407560 ,-0.014885,0.024465,0.000577825444,0.002168019844,0.002745845288,0.05240081381047436
2863311520 , 1297078849 , 42949672800 , 283101012 ,-0.001657,-0.009139,0.0001168561,0.00016790976399999998,0.000284765864,0.016875007081479994
3042268490 , 1297389598 , 45634027350 , 300795741 ,-0.010231,-0.014593,0.00037573945599999996,5.631001599999998e-05,0.00043204947199999995,0.02078579976811092
3221225460 , 1297526960 , 48318381900 , 318486372 ,0.005935,-0.004485,1.0355523999999997e-05,0.000310182544,0.000320538068,0.017903576961043288
3400182430 , 1297614977 , 51002736450 , 336179934 ,0.011149,-0.015461,3.984015999999998e-06,4.403649599999997e-05,4.802051199999997e-05,0.006929683398251321
3579139400 , 1297802381 , 53687091000 , 353866973 ,-0.001931,-0.0096,0.000122855056,0.00015617500899999998,0.00027903006499999995,0.01670419303648039
3758096370 , 1297848330 , 56371445550 , 371558210 ,0.011301,0.007741,4.613904000000003e-06,0.0008903062439999998,0.0008949201479999997,0.0299152159945403
3937053340 , 1297892038 , 59055800100 , 389253530 ,0.016803,-0.001327,5.852249999999998e-05,0.0004313928999999999,0.0004899153999999999,0.022134032619475375
4116010310 , 1297983462 , 61740154650 , 406942409 ,0.01978,-0.00835,0.00011293312899999998,0.00018898000899999996,0.00030191313799999994,0.017375647844037355
4294967280 , 1298311400 , 64424509200 , 424635489 ,0.030991,0.001239,0.0004768982440000001,0.0005445688959999999,0.0010214671400000002,0.03196039955945482
4473924250 , 1298316454 , 67108863750 , 442325809 ,0.01694,0.00985,6.0637369000000005e-05,0.0010206108089999997,0.0010812481779999997,0.032882338390084115
4652881220 , 1299634935 , 69793218300 , 460022773 ,0.012755,-0.014731,1.2974404000000007e-05,5.425795599999999e-05,6.723236e-05,0.008199534133107807
4831838190 , 1300060751 , 72477572850 , 477717489 ,0.008788,-0.018862,1.3322499999999926e-07,1.046522499999999e-05,1.0598449999999988e-05,0.0032555260711596198
5010795160 , 1300275717 , 75161927400 , 495413064 ,0.015929,-0.031105,4.591417599999999e-05,8.114406400000004e-05,0.00012705824000000003,0.011272011355565608
5189752130 , 1300343044 , 77846281950 , 513112643 ,0.023608,-0.025164,0.00020894702500000003,9.406489000000002e-06,0.00021835351400000002,0.014776789705480688
5368709100 , 1301258751 , 80530636500 , 530805375 ,0.018716,-0.021328,9.1450969e-05,5.913609999999983e-07,9.204233000000001e-05,0.009593869396651177
5547666070 , 1301383533 , 83214991050 , 548510199 ,0.013847,-0.024777,2.2033636000000004e-05,7.182400000000009e-06,2.921603600000001e-05,0.005405186028251018
5726623040 , 1301686038 , 85899345600 , 566201476 ,-0.010432,-0.044085,0.0003835722249999999,0.000483472144,0.0008670443689999999,0.029445617144152367
5905580010 , 1302064294 , 88583700150 , 583897082 ,0.003592,-0.038743,3.0924721e-05,0.00027708931600000004,0.000308014037,0.01755032868638078
6084536980 , 1303122875 , 91268054700 , 601595027 ,-0.002381,-0.045532,0.00013303315599999998,0.0005491992250000002,0.0006822323810000002,0.0261195784996619
6263493950 , 1303503796 , 93952409250 , 619292820 ,-0.011843,-0.057021,0.00044083201600000004,0.0012196857760000002,0.0016605177920000003,0.040749451431890474
6442450920 , 1303857556 , 96636763800 , 636986425 ,-0.013983,-0.037524,0.000535274496,0.0002379923290000001,0.0007732668250000002,0.027807675649000226
6621407890 , 1305055315 , 99321118350 , 654687250 ,-0.020207,-0.042778,0.0008620095999999998,0.0004277037609999999,0.0012897133609999997,0.0359125794255996
6800364860 , 1306124952 , 102005472900 , 672376432 ,-0.028626,-0.039459,0.001427252841,0.00030143904400000007,0.001728691885,0.04157754063193252
6979321830 , 1306280605 , 104689827450 , 690076090 ,-0.025706,-0.040955,0.0012151498810000002,0.000355624164,0.0015707740450000003,0.03963299187545649
7158278800 , 1307364070 , 107374182000 , 707768937 ,-0.03064,-0.037677,0.001583482849,0.00024273640000000012,0.0018262192490000001,0.04273428657413155
7337235770 , 1308727255 , 110058536550 , 725458464 ,-0.018309,-0.028947,0.000754161444,4.6922500000000024e-05,0.000801083944,0.02830342636501807
7516192740 , 1310486024 , 112742891100 , 743146284 ,-0.022473,-0.03032,0.001000203876,6.761772900000001e-05,0.001067821605,0.03267753976357461
7695149710 , 1311111102 , 115427245650 , 760832109 ,-0.018819,-0.030255,0.0007824327839999998,6.655296400000003e-05,0.0008489857479999998,0.029137360003953686
7874106680 , 1311291842 , 118111600200 , 778526422 ,-0.018333,-0.035649,0.0007554801959999998,0.00018365670400000004,0.0009391368999999998,0.03064534059200517
8053063650 , 1312781801 , 120795954750 , 796217159 ,-0.020114,-0.026645,0.0008565572890000001,2.0684304e-05,0.0008772415930000001,0.029618264517017198
8232020620 , 1313235030 , 123480309300 , 813912731 ,-0.017232,-0.032054,0.0006961682249999999,9.914184900000001e-05,0.000795310074,0.02820124241943961
8410977590 , 1326648185 , 126164663850 , 831606312 ,-0.015411,-0.026417,0.0006033900959999999,1.866240000000001e-05,0.000622052496,0.024940980253390203
8589934560 , 1328321807 , 128849018400 , 849293912 ,-0.017338,-0.023082,0.000701773081,9.702249999999995e-07,0.000702743306,0.026509306026374965
8768891530 , 2568949986 , 131533372950 , 866984911 ,-0.025242,-0.030803,0.0011830160250000002,7.579443600000003e-05,0.0012588104610000003,0.035479719009597586
8947848500 , 2569006679 , 134217727500 , 884677471 ,-0.024723,-0.029819,0.0011475833759999998,5.9629284e-05,0.0012072126599999998,0.03474496596630942
9126805470 , 2574843880 , 136902082050 , 902376077 ,-0.018857,-0.031489,0.0007845601,8.820966400000008e-05,0.0008727697640000001,0.02954267699447699
9305762440 , 2582425856 , 139586436600 , 920069198 ,-0.024699,-0.028579,0.001145957904,4.201632400000002e-05,0.001187974228,0.034467002016421444
9484719410 , 2582575212 , 142270791150 , 937756276 ,-0.023801,-0.032827,0.0010859661159999998,0.00011513290000000007,0.001201099016,0.03465687545062307
9663676380 , 2583575678 , 144955145700 , 955448750 ,-0.0201,-0.031048,0.0008557380090000001,8.012040100000001e-05,0.00093585841,0.030591802987074822
9842633350 , 2583687113 , 147639500250 , 973141029 ,-0.017831,-0.035077,0.0007281362560000001,0.00016848039999999996,0.000896616656,0.02994355783803922
10021590320 , 2584429834 , 150323854800 , 990842391 ,-0.018959,-0.03168,0.0007902845439999999,9.183388900000003e-05,0.000882118433,0.029700478666176408
10200547290 , 2585153127 , 153008209350 , 1008539922 ,-0.017568,-0.033263,0.0007140118410000001,0.00012467955600000005,0.0008386913970000001,0.028960169146605482
