trueR , trueI
0.009153 , -0.022097
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
178956970 , 1291750259 , 2684354550 , 17689620 ,-0.018568,-0.067154,0.0007684538410000001,0.0020301332490000007,0.002798587090000001,0.05290167379204557
357913940 , 1292021419 , 5368709100 , 35387340 ,-0.050252,-0.105469,0.003528954025,0.006950890384000001,0.010479844409,0.10237111120330775
536870910 , 1293734829 , 8053063650 , 53081510 ,0.002367,-0.033628,4.6049795999999996e-05,0.000132963961,0.000179013757,0.013379602273610378
715827880 , 1294394861 , 10737418200 , 70780946 ,0.002948,-0.043581,3.850202499999999e-05,0.0004615622560000001,0.0005000642810000001,0.022362117095659797
894784850 , 1295405695 , 13421772750 , 88473775 ,-0.010781,-0.035669,0.000397364356,0.000184199184,0.00058156354,0.024115628542503303
1073741820 , 1296259134 , 16106127300 , 106170379 ,-0.019891,-0.022348,0.000843553936,6.300100000000062e-08,0.000843616937,0.029045084558320708
1252698790 , 1296310074 , 18790481850 , 123871224 ,-0.001503,-0.026633,0.00011355033599999998,2.0575296000000015e-05,0.000134125632,0.011581262107387087
1431655760 , 1297851387 , 21474836400 , 141570961 ,0.004608,-0.0331,2.0657024999999997e-05,0.00012106600899999997,0.00014172303399999998,0.011904748380373269
1610612730 , 1298750579 , 24159190950 , 159273452 ,0.026526,-0.02268,0.000301821129,3.398890000000002e-07,0.000302161018,0.017382779351990865
1789569700 , 1298984327 , 26843545500 , 176970739 ,0.019406,-0.026792,0.000105124009,2.204302500000001e-05,0.000127167034,0.011276836169777408
1968526670 , 1299311756 , 29527900050 , 194664127 ,0.023378,-0.020797,0.00020235062499999998,1.6899999999999976e-06,0.00020404062499999997,0.014284278945750113
2147483640 , 1299343596 , 32212254600 , 212359203 ,0.019984,-0.02388,0.00011731056099999997,3.1790889999999997e-06,0.00012048964999999997,0.010976777760344789
2326440610 , 1300349343 , 34896609150 , 230047817 ,0.023511,-0.028522,0.00020615216400000002,4.1280625e-05,0.000247432789,0.015729996471709713
2505397580 , 1300523389 , 37580963700 , 247743026 ,0.019455,-0.023287,0.000106131204,1.4161000000000003e-06,0.000107547304,0.010370501627211676
2684354550 , 1300722681 , 40265318250 , 265440720 ,0.008862,-0.024717,8.468099999999976e-08,6.864400000000004e-06,6.949081000000004e-06,0.0026361109612457524
2863311520 , 1301345132 , 42949672800 , 283142270 ,0.003689,-0.021739,2.9855296e-05,1.28163999999998e-07,2.998346e-05,0.005475715478364449
3042268490 , 1301398389 , 45634027350 , 300839693 ,0.00543,-0.023759,1.3860728999999999e-05,2.762244000000001e-06,1.6622973e-05,0.0040771280333097215
3221225460 , 1301666997 , 48318381900 , 318540995 ,0.001728,-0.017984,5.513062499999999e-05,1.691676899999999e-05,7.204739399999998e-05,0.008488073633045367
3400182430 , 1302021568 , 51002736450 , 336229079 ,0.002709,-0.023211,4.1525136e-05,1.240996000000001e-06,4.2766132e-05,0.00653958194382485
3579139400 , 1302660834 , 53687091000 , 353918220 ,0.004358,-0.018454,2.2992024999999998e-05,1.3271448999999978e-05,3.626347399999998e-05,0.006021916140233105
3758096370 , 1302955992 , 56371445550 , 371615192 ,0.006702,-0.020773,6.0074010000000005e-06,1.7529759999999968e-06,7.760376999999998e-06,0.002785745322171429
3937053340 , 1303026087 , 59055800100 , 389306649 ,0.009332,-0.02028,3.204100000000012e-08,3.301488999999997e-06,3.333529999999997e-06,0.0018257957169409717
4116010310 , 1303286047 , 61740154650 , 407000378 ,0.01167,-0.020564,6.335289000000001e-06,2.350088999999999e-06,8.685378e-06,0.002947096537271896
4294967280 , 1303305840 , 64424509200 , 424699911 ,0.01296,-0.022352,1.4493248999999998e-05,6.502500000000089e-08,1.4558273999999998e-05,0.003815530631511166
4473924250 , 1304893063 , 67108863750 , 442389059 ,0.006099,-0.020817,9.326915999999996e-06,1.6383999999999996e-06,1.0965315999999995e-05,0.0033113918523786936
4652881220 , 1305072223 , 69793218300 , 460082067 ,0.010579,-0.022364,2.0334760000000007e-06,7.128899999999993e-08,2.1047650000000007e-06,0.0014507808242460337
4831838190 , 1305238058 , 72477572850 , 477783354 ,0.009514,-0.023039,1.3032100000000015e-07,8.873640000000035e-07,1.0176850000000036e-06,0.0010088037470192127
