trueR , trueI
0.013337 , -0.005524
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
94896128 , 759169024 , 0.205031 , -0.062009, 0.036747, 0.003191
95420416 , 763363328 , 0.211008 , -0.056820, 0.039074, 0.002631
95944704 , 767557632 , 0.202927 , -0.060501, 0.035945, 0.003022
96468992 , 771751936 , 0.210827 , -0.062615, 0.039003, 0.003259
96993280 , 775946240 , 0.215003 , -0.061242, 0.040669, 0.003104
97517568 , 780140544 , 0.211464 , -0.055483, 0.039255, 0.002496
98041856 , 784334848 , 0.206939 , -0.052005, 0.037482, 0.002160
98566144 , 788529152 , 0.206274 , -0.057037, 0.037225, 0.002654
99090432 , 792723456 , 0.202375 , -0.060255, 0.035735, 0.002995
99614720 , 796917760 , 0.200768 , -0.053662, 0.035131, 0.002317
100139008 , 801112064 , 0.186400 , -0.051017, 0.029951, 0.002070
100663296 , 805306368 , 0.194399 , -0.049264, 0.032783, 0.001913
101187584 , 809500672 , 0.186872 , -0.045699, 0.030115, 0.001614
101711872 , 813694976 , 0.190573 , -0.045539, 0.031413, 0.001601
102236160 , 817889280 , 0.203863 , -0.042428, 0.036300, 0.001362
102760448 , 822083584 , 0.199973 , -0.042903, 0.034833, 0.001397
103284736 , 826277888 , 0.201712 , -0.042210, 0.035485, 0.001346
103809024 , 830472192 , 0.199768 , -0.044920, 0.034757, 0.001552
104333312 , 834666496 , 0.207799 , -0.046313, 0.037816, 0.001664
104857600 , 838860800 , 0.212814 , -0.049468, 0.039791, 0.001931
105381888 , 843055104 , 0.224550 , -0.056201, 0.044611, 0.002568
105906176 , 847249408 , 0.221721 , -0.054606, 0.043424, 0.002409
106430464 , 851443712 , 0.214035 , -0.059658, 0.040280, 0.002930
106954752 , 855638016 , 0.207568 , -0.064529, 0.037726, 0.003482
107479040 , 859832320 , 0.207437 , -0.061380, 0.037675, 0.003120
108003328 , 864026624 , 0.201846 , -0.061030, 0.035536, 0.003081
108527616 , 868220928 , 0.195140 , -0.055183, 0.033052, 0.002466
109051904 , 872415232 , 0.200996 , -0.061689, 0.035216, 0.003155
109576192 , 876609536 , 0.206025 , -0.055363, 0.037129, 0.002484
110100480 , 880803840 , 0.207096 , -0.061442, 0.037543, 0.003127
110624768 , 884998144 , 0.211517 , -0.055051, 0.039275, 0.002453
111149056 , 889192448 , 0.210695 , -0.060479, 0.038950, 0.003020
111673344 , 893386752 , 0.197076 , -0.065405, 0.033760, 0.003586
112197632 , 897581056 , 0.192295 , -0.070628, 0.032026, 0.004239
112721920 , 901775360 , 0.197938 , -0.072311, 0.034078, 0.004460
113246208 , 905969664 , 0.197432 , -0.077249, 0.033891, 0.005144
113770496 , 910163968 , 0.192676 , -0.077058, 0.032163, 0.005117
114294784 , 914358272 , 0.197163 , -0.074217, 0.033792, 0.004719
114819072 , 918552576 , 0.204446 , -0.065309, 0.036523, 0.003574
115343360 , 922746880 , 0.206231 , -0.059830, 0.037208, 0.002949
115867648 , 926941184 , 0.220322 , -0.058624, 0.042843, 0.002820
116391936 , 931135488 , 0.222479 , -0.050765, 0.043741, 0.002047
116916224 , 935329792 , 0.225526 , -0.051203, 0.045024, 0.002087
117440512 , 939524096 , 0.221955 , -0.044068, 0.043522, 0.001486
117964800 , 943718400 , 0.211436 , -0.047501, 0.039243, 0.001762
118489088 , 947912704 , 0.211233 , -0.040782, 0.039163, 0.001243
119013376 , 952107008 , 0.217820 , -0.048786, 0.041813, 0.001872
119537664 , 956301312 , 0.212768 , -0.045676, 0.039773, 0.001612
120061952 , 960495616 , 0.213376 , -0.040456, 0.040016, 0.001220
120586240 , 964689920 , 0.217903 , -0.041698, 0.041847, 0.001309
121110528 , 968884224 , 0.219509 , -0.041431, 0.042507, 0.001289
121634816 , 973078528 , 0.213383 , -0.039293, 0.040019, 0.001140
122159104 , 977272832 , 0.199439 , -0.037422, 0.034634, 0.001017
122683392 , 981467136 , 0.200404 , -0.040028, 0.034994, 0.001190
123207680 , 985661440 , 0.207679 , -0.049673, 0.037769, 0.001949
123731968 , 989855744 , 0.202125 , -0.044845, 0.035641, 0.001546
124256256 , 994050048 , 0.201455 , -0.038593, 0.035388, 0.001094
124780544 , 998244352 , 0.199636 , -0.040191, 0.034707, 0.001202
125304832 , 1002438656 , 0.211776 , -0.038708, 0.039378, 0.001101
125829120 , 1006632960 , 0.212157 , -0.029758, 0.039530, 0.000587
126353408 , 1010827264 , 0.212304 , -0.036018, 0.039588, 0.000930
126877696 , 1015021568 , 0.215167 , -0.038080, 0.040736, 0.001060
127401984 , 1019215872 , 0.215576 , -0.034720, 0.040901, 0.000852
127926272 , 1023410176 , 0.212931 , -0.021705, 0.039838, 0.000262
128450560 , 1027604480 , 0.216056 , -0.017913, 0.041095, 0.000153
128974848 , 1031798784 , 0.205906 , -0.011847, 0.037083, 0.000040
129499136 , 1035993088 , 0.212318 , -0.009375, 0.039594, 0.000015
130023424 , 1040187392 , 0.212546 , -0.009506, 0.039684, 0.000016
130547712 , 1044381696 , 0.224894 , -0.013335, 0.044757, 0.000061
131072000 , 1048576000 , 0.226147 , -0.004098, 0.045288, 0.000002
131596288 , 1052770304 , 0.223827 , 0.000498, 0.044306, 0.000036
132120576 , 1056964608 , 0.221091 , -0.012518, 0.043162, 0.000049
132644864 , 1061158912 , 0.223671 , -0.014947, 0.044241, 0.000089
133169152 , 1065353216 , 0.213493 , -0.014786, 0.040063, 0.000086
133693440 , 1069547520 , 0.214968 , -0.026152, 0.040655, 0.000425
134217728 , 1073741824 , 0.215192 , -0.026019, 0.040746, 0.000420
134742016 , 1077936128 , 0.210063 , -0.021671, 0.038701, 0.000261
135266304 , 1082130432 , 0.206980 , -0.023363, 0.037498, 0.000318
135790592 , 1086324736 , 0.200374 , -0.025353, 0.034983, 0.000393
136314880 , 1090519040 , 0.198665 , -0.019397, 0.034347, 0.000192
136839168 , 1094713344 , 0.208761 , -0.021717, 0.038191, 0.000262
137363456 , 1098907648 , 0.213400 , -0.026602, 0.040025, 0.000444
137887744 , 1103101952 , 0.211521 , -0.023977, 0.039277, 0.000340
138412032 , 1107296256 , 0.216482 , -0.030269, 0.041268, 0.000612
138936320 , 1111490560 , 0.220090 , -0.037034, 0.042747, 0.000993
139460608 , 1115684864 , 0.217889 , -0.035023, 0.041842, 0.000870
139984896 , 1119879168 , 0.218757 , -0.029495, 0.042197, 0.000575
140509184 , 1124073472 , 0.223480 , -0.017766, 0.044160, 0.000150
141033472 , 1128267776 , 0.224281 , -0.010937, 0.044498, 0.000029
141557760 , 1132462080 , 0.226082 , -0.009381, 0.045260, 0.000015
142082048 , 1136656384 , 0.233068 , -0.006267, 0.048282, 0.000001
142606336 , 1140850688 , 0.243299 , -0.011955, 0.052883, 0.000041
143130624 , 1145044992 , 0.244239 , -0.014779, 0.053316, 0.000086
143654912 , 1149239296 , 0.235633 , -0.006199, 0.049416, 0.000000
144179200 , 1153433600 , 0.232659 , -0.000221, 0.048102, 0.000028
144703488 , 1157627904 , 0.234173 , 0.000695, 0.048768, 0.000039
145227776 , 1161822208 , 0.230745 , 0.000866, 0.047266, 0.000041
145752064 , 1166016512 , 0.229312 , -0.003907, 0.046645, 0.000003
146276352 , 1170210816 , 0.229541 , -0.005472, 0.046744, 0.000000
146800640 , 1174405120 , 0.235504 , -0.006007, 0.049358, 0.000000
147324928 , 1178599424 , 0.227531 , -0.007736, 0.045879, 0.000005
147849216 , 1182793728 , 0.217199 , -0.009248, 0.041560, 0.000014
148373504 , 1186988032 , 0.217199 , -0.005141, 0.041560, 0.000000
148897792 , 1191182336 , 0.218238 , 0.006513, 0.041985, 0.000145
149422080 , 1195376640 , 0.218375 , 0.004958, 0.042041, 0.000110
149946368 , 1199570944 , 0.213489 , 0.008535, 0.040061, 0.000198
150470656 , 1203765248 , 0.212764 , 0.011259, 0.039771, 0.000282
150994944 , 1207959552 , 0.207377 , 0.019484, 0.037652, 0.000625
151519232 , 1212153856 , 0.204904 , 0.025013, 0.036698, 0.000933
152043520 , 1216348160 , 0.205383 , 0.015428, 0.036882, 0.000439
152567808 , 1220542464 , 0.201301 , 0.025687, 0.035330, 0.000974
153092096 , 1224736768 , 0.203252 , 0.019897, 0.036068, 0.000646
153616384 , 1228931072 , 0.206813 , 0.022443, 0.037433, 0.000782
