trueR , trueI
-0.002738 , -0.009095
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
5461 , 4584 , 49149 , 5539 ,-0.002615,-0.008895,1.5128999999999963e-08,4.000000000000021e-08,5.5129000000000176e-08,0.00023479565583715592
10922 , 6302 , 98298 , 11060 ,-0.002487,-0.00851,6.300099999999996e-08,3.422250000000005e-07,4.0522600000000045e-07,0.0006365736406732535
16383 , 6325 , 147447 , 16596 ,-0.002703,-0.008913,1.2249999999999913e-09,3.312399999999995e-08,3.4348999999999946e-08,0.000185334832128232
21844 , 6331 , 196596 , 22151 ,-0.002671,-0.009067,4.4889999999999716e-09,7.840000000000138e-10,5.272999999999985e-09,7.261542535852823e-05
27305 , 6335 , 245745 , 27671 ,-0.002716,-0.009089,4.839999999999949e-10,3.6000000000009556e-11,5.200000000000045e-10,2.280350850198286e-05
32766 , 6339 , 294894 , 33196 ,-0.002645,-0.008858,8.648999999999957e-09,5.616900000000052e-08,6.481800000000048e-08,0.00025459379411132645
38227 , 6344 , 344043 , 38728 ,-0.002683,-0.009077,3.024999999999992e-09,3.2400000000002354e-10,3.3490000000000156e-09,5.787054518492128e-05
43688 , 6348 , 393192 , 44263 ,-0.002801,-0.009409,3.9690000000000156e-09,9.859600000000003e-08,1.0256500000000005e-07,0.0003202577087284552
49149 , 6352 , 442341 , 49787 ,-0.00276,-0.009255,4.839999999999949e-10,2.559999999999958e-08,2.6083999999999577e-08,0.00016150541786577805
54610 , 6361 , 491490 , 55322 ,-0.002752,-0.009213,1.9600000000000346e-10,1.3924000000000011e-08,1.4120000000000015e-08,0.00011882760622010365
60071 , 6365 , 540639 , 60853 ,-0.002757,-0.009182,3.6099999999999694e-10,7.568999999999745e-09,7.929999999999742e-09,8.905054744357129e-05
65532 , 10000 , 589788 , 66393 ,-0.002737,-0.009183,1.0000000000002655e-12,7.743999999999919e-09,7.744999999999918e-09,8.800568163476673e-05
70993 , 10021 , 638937 , 71939 ,-0.002797,-0.009199,3.4810000000000028e-09,1.0815999999999984e-08,1.4296999999999987e-08,0.0001195700631429121
76454 , 10028 , 688086 , 77459 ,-0.002794,-0.009271,3.1360000000000065e-09,3.0975999999999675e-08,3.4111999999999684e-08,0.00018469434208984227
81915 , 10033 , 737235 , 82986 ,-0.002783,-0.009235,2.0249999999999912e-09,1.959999999999986e-08,2.162499999999985e-08,0.00014705441169852692
87376 , 10038 , 786384 , 88530 ,-0.002796,-0.00936,3.3639999999999876e-09,7.02249999999998e-08,7.358899999999979e-08,0.00027127292529848933
