circuitID,qubits,psi0,0r,0i,1r,1i,2r,2i,3r,3i,4r,4i,5r,5i,6r,6i,7r,7i,8r,8i,9r,9i,10r,10i,11r,11i,12r,12i,13r,13i,14r,14i,15r,15i,16r,16i,17r,17i,18r,18i,19r,19i,20r,20i,21r,21i,22r,22i,23r,23i,24r,24i,25r,25i,26r,26i,27r,27i,28r,28i,29r,29i,30r,30i,31r,31i,32r,32i,33r,33i,34r,34i,35r,35i,36r,36i,37r,37i,38r,38i,39r,39i,40r,40i,41r,41i,42r,42i,43r,43i,44r,44i,45r,45i,46r,46i,47r,47i,48r,48i,49r,49i,50r,50i,51r,51i,52r,52i,53r,53i,54r,54i,55r,55i,56r,56i,57r,57i,58r,58i,59r,59i,60r,60i,61r,61i,62r,62i,63r,63i
194,6,0,-0.00273768,-0.00909492,-0.0013306,-0.00243719,0.033779,0.1103896,0.02135907,0.04288423,-0.00516384,0.04137151,-0.00953011,-0.08422032,0.0357753,-0.06562821,0.00933617,-0.03723868,0.00074634,-0.00760496,-0.00024418,-0.00222061,-0.00864922,0.09247359,0.00276843,0.03844486,0.00115986,-0.00271558,-0.00099671,0.00591972,-0.00371774,0.00376883,-0.00136315,0.00235271,0.00102348,0.00096332,0.00035078,0.000214,-0.01249303,-0.01165162,-0.00590905,-0.00391734,0.00208841,0.00190284,-0.00503473,-0.00276414,-0.00223478,-0.00454548,-0.00169655,-0.00197228,0.01676505,0.0171668,0.00582948,0.00390222,-0.20471839,-0.20771854,-0.0979747,-0.07106414,-0.00158845,-0.00103762,0.003634,0.00129279,0.00196874,0.00277384,0.00133611,0.00112565,0.00035919,0.00111982,0.00017016,0.00029875,-0.00442779,-0.01359057,-0.00273977,-0.00526132,0.00226858,-0.00707947,-0.00110609,0.01507238,-0.00843229,0.01032105,-0.00286348,0.00621773,0.00297297,-0.00509171,0.00054409,-0.00163561,-0.03585158,0.06205069,-0.01044268,0.0278469,-0.00040151,0.00093237,0.0003487,-0.00203405,0.00128193,-0.00129185,0.00047103,-0.00080742,0.00476541,0.00444706,0.00163098,0.00098545,-0.05816655,-0.05378606,-0.02748049,-0.01804929,-0.00343355,-0.00284637,0.00814302,0.00398707,0.00385937,0.00700263,0.00282077,0.00298479,0.03729927,0.05869054,0.0142032,0.01454584,-0.45659941,-0.71126699,-0.2354389,-0.26001079,-0.00337494,-0.00299782,0.00809945,0.00431431,0.00366218,0.00721681,0.0027503,0.00311668
