trueR , trueI
1.000000 , 0.000000
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
349525 , 1632117 , 349525 , 1379 ,1.016602,0.0,0.0002756264040000002,0.0,0.0002756264040000002,0.016602000000000006
699050 , 1644608 , 699050 , 2775 ,1.020997,0.0,0.00044087400899999715,0.0,0.00044087400899999715,0.020996999999999932
1048575 , 1646918 , 1048575 , 4147 ,0.96875,0.0,0.0009765625,0.0,0.0009765625,0.03125
1398100 , 1647625 , 1398100 , 5580 ,0.997559,0.0,5.958481000000129e-06,0.0,5.958481000000129e-06,0.0024410000000000265
1747625 , 1655386 , 1747625 , 7036 ,1.008399,0.0,7.054320100000076e-05,0.0,7.054320100000076e-05,0.008399000000000045
2097150 , 1669005 , 2097150 , 8369 ,1.013672,0.0,0.00018692358399999745,0.0,0.00018692358399999745,0.013671999999999906
2446675 , 1671989 , 2446675 , 9747 ,1.037947,0.0,0.0014399748089999964,0.0,0.0014399748089999964,0.03794699999999995
2796200 , 1681964 , 2796200 , 11042 ,1.018433,0.0,0.00033977548899999713,0.0,0.00033977548899999713,0.01843299999999992
3145725 , 1747606 , 3145725 , 12451 ,1.01237,0.0,0.0001530168999999998,0.0,0.0001530168999999998,0.012369999999999992
3495250 , 1762257 , 3495250 , 13809 ,1.001661,0.0,2.7589209999997094e-06,0.0,2.7589209999997094e-06,0.0016609999999999125
3844775 , 1786754 , 3844775 , 15149 ,1.016602,0.0,0.0002756264040000002,0.0,0.0002756264040000002,0.016602000000000006
4194300 , 1841258 , 4194300 , 16501 ,1.020997,0.0,0.00044087400899999715,0.0,0.00044087400899999715,0.020996999999999932
4543825 , 3276461 , 4543825 , 17899 ,1.016377,0.0,0.0002682061290000028,0.0,0.0002682061290000028,0.016377000000000086
4893350 , 3286527 , 4893350 , 19231 ,1.01158,0.0,0.00013409639999999824,0.0,0.00013409639999999824,0.011579999999999924
5242875 , 3292429 , 5242875 , 20603 ,1.011719,0.0,0.00013733496100000082,0.0,0.00013733496100000082,0.011719000000000035
5592400 , 3300371 , 5592400 , 21934 ,1.01294,0.0,0.00016744359999999874,0.0,0.00016744359999999874,0.012939999999999952
5941925 , 3302670 , 5941925 , 23325 ,1.017981,0.0,0.00032331636100000087,0.0,0.00032331636100000087,0.017981000000000025
6291450 , 3335252 , 6291450 , 24753 ,1.021973,0.0,0.0004828127290000009,0.0,0.0004828127290000009,0.02197300000000002
6640975 , 3338860 , 6640975 , 26122 ,1.013364,0.0,0.00017859649599999818,0.0,0.00017859649599999818,0.013363999999999931
6990500 , 3357936 , 6990500 , 27471 ,1.011768,0.0,0.00013848582400000003,0.0,0.00013848582400000003,0.011768
7340025 , 3497192 , 7340025 , 28845 ,1.00851,0.0,7.242010000000029e-05,0.0,7.242010000000029e-05,0.008510000000000018
7689550 , 3513507 , 7689550 , 30142 ,1.011808,0.0,0.00013942886400000097,0.0,0.00013942886400000097,0.01180800000000004
8039075 , 3564985 , 8039075 , 31568 ,1.012144,0.0,0.00014747673599999837,0.0,0.00014747673599999837,0.012143999999999933
8388600 , 3673938 , 8388600 , 32905 ,1.011109,0.0,0.00012340988100000079,0.0,0.00012340988100000079,0.011109000000000036
8738125 , 4918338 , 8738125 , 34303 ,1.018946,0.0,0.00035895091599999647,0.0,0.00035895091599999647,0.018945999999999907
9087650 , 4932503 , 9087650 , 35671 ,1.020208,0.0,0.00040836326400000016,0.0,0.00040836326400000016,0.020208000000000004
9437175 , 4938690 , 9437175 , 37061 ,1.020291,0.0,0.0004117246810000024,0.0,0.0004117246810000024,0.02029100000000006
9786700 , 4939604 , 9786700 , 38454 ,1.021415,0.0,0.00045860222499999835,0.0,0.00045860222499999835,0.021414999999999962
10136225 , 4963928 , 10136225 , 39842 ,1.018723,0.0,0.0003505507290000017,0.0,0.0003505507290000017,0.018723000000000045
10485750 , 5001814 , 10485750 , 41243 ,1.016016,0.0,0.00025651225600000096,0.0,0.00025651225600000096,0.01601600000000003
10835275 , 5006641 , 10835275 , 42577 ,1.017547,0.0,0.0003078972089999993,0.0,0.0003078972089999993,0.01754699999999998
11184800 , 5034659 , 11184800 , 43962 ,1.018616,0.0,0.00034655545599999874,0.0,0.00034655545599999874,0.018615999999999966
11534325 , 5246618 , 11534325 , 45339 ,1.013051,0.0,0.000170328600999998,0.0,0.000170328600999998,0.013050999999999924
11883850 , 5264521 , 11883850 , 46744 ,1.014965,0.0,0.00022395122499999686,0.0,0.00022395122499999686,0.014964999999999895
12233375 , 5343110 , 12233375 , 48111 ,1.016937,0.0,0.00028686196899999934,0.0,0.00028686196899999934,0.01693699999999998
12582900 , 5510015 , 12582900 , 49520 ,1.019043,0.0,0.000362635848999997,0.0,0.000362635848999997,0.01904299999999992
12932425 , 6562734 , 12932425 , 50899 ,1.020086,0.0,0.0004034473960000019,0.0,0.0004034473960000019,0.020086000000000048
13281950 , 6588208 , 13281950 , 52303 ,1.025622,0.0,0.0006564868840000017,0.0,0.0006564868840000017,0.025622000000000034
13631475 , 6595818 , 13631475 , 53628 ,1.024039,0.0,0.0005778735209999962,0.0,0.0005778735209999962,0.02403899999999992
13981000 , 6597799 , 13981000 , 54965 ,1.025171,0.0,0.0006335792410000027,0.0,0.0006335792410000027,0.025171000000000054
14330525 , 6629892 , 14330525 , 56325 ,1.021175,0.0,0.0004483806249999976,0.0,0.0004483806249999976,0.021174999999999944
14680050 , 6673047 , 14680050 , 57635 ,1.019253,0.0,0.00037067800899999865,0.0,0.00037067800899999865,0.019252999999999965
