trueR , trueI
1.000000 , 0.000000
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
10922 , 109799 , 611632 , 987 ,1.016312,0.0,0.0002660813440000034,0.0,0.0002660813440000034,0.016312000000000104
21844 , 110081 , 1223264 , 1983 ,1.065065,0.0,0.004233454224999991,0.0,0.004233454224999991,0.06506499999999993
32766 , 110277 , 1834896 , 3064 ,0.870053,0.0,0.01688622280900001,0.0,0.01688622280900001,0.12994700000000003
43688 , 110312 , 2446528 , 4246 ,0.945995,0.0,0.002916540024999997,0.0,0.002916540024999997,0.05400499999999997
54610 , 110389 , 3058160 , 5345 ,0.944307,0.0,0.003101710248999999,0.0,0.003101710248999999,0.05569299999999999
65532 , 136217 , 3669792 , 6509 ,0.999436,0.0,3.180960000000101e-07,0.0,3.180960000000101e-07,0.0005640000000000089
76454 , 219983 , 4281424 , 7568 ,1.002918,0.0,8.514723999999862e-06,0.0,8.514723999999862e-06,0.002917999999999976
87376 , 220044 , 4893056 , 8526 ,0.942245,0.0,0.0033356400250000003,0.0,0.0033356400250000003,0.057755
98298 , 220167 , 5504688 , 9657 ,0.990893,0.0,8.293744899999957e-05,0.0,8.293744899999957e-05,0.009106999999999976
109220 , 220810 , 6116320 , 10625 ,0.959308,0.0,0.0016558388639999959,0.0,0.0016558388639999959,0.04069199999999995
120142 , 220837 , 6727952 , 11673 ,0.999606,0.0,1.552360000000043e-07,0.0,1.552360000000043e-07,0.00039400000000000546
131064 , 227784 , 7339584 , 12690 ,0.999436,0.0,3.180960000000101e-07,0.0,3.180960000000101e-07,0.0005640000000000089
141986 , 246860 , 7951216 , 13748 ,0.999868,0.0,1.742400000000554e-08,0.0,1.742400000000554e-08,0.000132000000000021
152908 , 254511 , 8562848 , 15038 ,1.0581,0.0,0.0033756100000000046,0.0,0.0033756100000000046,0.05810000000000004
163830 , 267980 , 9174480 , 16072 ,1.040563,0.0,0.0016453569689999922,0.0,0.0016453569689999922,0.040562999999999905
174752 , 273435 , 9786112 , 17251 ,1.036235,0.0,0.0013129752250000013,0.0,0.0013129752250000013,0.03623500000000002
185674 , 300173 , 10397744 , 18359 ,1.040798,0.0,0.001664476803999991,0.0,0.001664476803999991,0.04079799999999989
196596 , 307886 , 11009376 , 19342 ,1.01652,0.0,0.00027291040000000297,0.0,0.00027291040000000297,0.01652000000000009
207518 , 333446 , 11621008 , 20351 ,1.024207,0.0,0.0005859788490000043,0.0,0.0005859788490000043,0.02420700000000009
218440 , 333944 , 12232640 , 21456 ,1.010311,0.0,0.00010631672099999916,0.0,0.00010631672099999916,0.010310999999999959
229362 , 334385 , 12844272 , 22570 ,1.022383,0.0,0.0005009986890000019,0.0,0.0005009986890000019,0.022383000000000042
240284 , 334836 , 13455904 , 23736 ,1.011027,0.0,0.00012159472899999775,0.0,0.00012159472899999775,0.011026999999999898
251206 , 334958 , 14067536 , 24793 ,1.015985,0.0,0.00025552022499999733,0.0,0.00025552022499999733,0.015984999999999916
