trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
65536 , 3670016 , 0.598423 , -0.000000, 0.161264, 0.000000
131072 , 7340032 , 0.959507 , -0.000000, 0.001640, 0.000000
196608 , 11010048 , 0.969982 , -0.000000, 0.000901, 0.000000
262144 , 14680064 , 0.957816 , -0.000000, 0.001779, 0.000000
327680 , 18350080 , 1.052971 , -0.000000, 0.002806, 0.000000
393216 , 22020096 , 1.073079 , -0.000000, 0.005341, 0.000000
458752 , 25690112 , 1.041594 , -0.000000, 0.001730, 0.000000
524288 , 29360128 , 1.032558 , -0.000000, 0.001060, 0.000000
589824 , 33030144 , 0.977151 , -0.000000, 0.000522, 0.000000
655360 , 36700160 , 0.968457 , -0.000000, 0.000995, 0.000000
720896 , 40370176 , 0.955826 , -0.000000, 0.001951, 0.000000
786432 , 44040192 , 0.967773 , -0.000000, 0.001039, 0.000000
851968 , 47710208 , 1.016022 , -0.000000, 0.000257, 0.000000
917504 , 51380224 , 1.016960 , -0.000000, 0.000288, 0.000000
983040 , 55050240 , 0.996428 , -0.000000, 0.000013, 0.000000
1048576 , 58720256 , 0.990274 , -0.000000, 0.000095, 0.000000
1114112 , 62390272 , 0.985942 , -0.000000, 0.000198, 0.000000
1179648 , 66060288 , 0.998485 , -0.000000, 0.000002, 0.000000
1245184 , 69730304 , 0.992455 , -0.000000, 0.000057, 0.000000
1310720 , 73400320 , 1.012521 , -0.000000, 0.000157, 0.000000
1376256 , 77070336 , 0.997927 , -0.000000, 0.000004, 0.000000
1441792 , 80740352 , 0.966020 , -0.000000, 0.001155, 0.000000
1507328 , 84410368 , 0.952464 , -0.000000, 0.002260, 0.000000
1572864 , 88080384 , 0.958981 , -0.000000, 0.001683, 0.000000
1638400 , 91750400 , 0.991878 , -0.000000, 0.000066, 0.000000
1703936 , 95420416 , 1.009640 , -0.000000, 0.000093, 0.000000
1769472 , 99090432 , 0.992384 , -0.000000, 0.000058, 0.000000
1835008 , 102760448 , 0.980548 , -0.000000, 0.000378, 0.000000
1900544 , 106430464 , 0.982698 , -0.000000, 0.000299, 0.000000
1966080 , 110100480 , 0.981843 , -0.000000, 0.000330, 0.000000
