trueR , trueI
-0.001282 , -0.000086
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
346729048 , 160064717 , 346729048 , 42134 ,-0.003197,0.000479,3.667225000000001e-06,3.1922499999999995e-07,3.9864500000000014e-06,0.0019966096263416143
349525250 , 160080454 , 349525250 , 42475 ,-0.003145,0.000742,3.4707689999999997e-06,6.855840000000001e-07,4.1563529999999995e-06,0.0020387135649717935
352321452 , 160087773 , 352321452 , 42791 ,-0.003449,0.001266,4.6958889999999984e-06,1.8279039999999998e-06,6.5237929999999984e-06,0.0025541716856938177
355117654 , 160117857 , 355117654 , 43101 ,-0.003407,0.000843,4.5156250000000005e-06,8.63041e-07,5.378666e-06,0.0023191951190014177
357913856 , 160190313 , 357913856 , 43457 ,-0.003199,0.000419,3.6748890000000005e-06,2.5502500000000005e-07,3.929914e-06,0.0019824010694105268
360710058 , 160194048 , 360710058 , 43791 ,-0.00328,0.000669,3.992003999999999e-06,5.70025e-07,4.562028999999999e-06,0.0021358906807231494
363506260 , 160206557 , 363506260 , 44133 ,-0.002584,0.000722,1.695204e-06,6.52864e-07,2.348068e-06,0.001532340693188039
366302462 , 160207807 , 366302462 , 44482 ,-0.002372,0.000836,1.1881000000000001e-06,8.500840000000001e-07,2.0381840000000002e-06,0.0014276498170069578
369098664 , 160260941 , 369098664 , 44829 ,-0.002349,0.001034,1.138489e-06,1.2543999999999998e-06,2.392889e-06,0.0015468965705566743
371894866 , 160339929 , 371894866 , 45164 ,-0.001888,0.001137,3.67236e-07,1.4957289999999999e-06,1.8629649999999999e-06,0.0013649047585820777
374691068 , 160471127 , 374691068 , 45487 ,-0.001556,0.001308,7.507600000000008e-08,1.9432359999999996e-06,2.0183119999999997e-06,0.001420673079916699
377487270 , 160618997 , 377487270 , 45820 ,-0.001275,0.0014,4.899999999999783e-11,2.2081959999999998e-06,2.2082449999999996e-06,0.0014860164871225352
380283472 , 162329638 , 380283472 , 46130 ,-0.000805,0.001452,2.275289999999999e-07,2.3654439999999998e-06,2.592973e-06,0.0016102710951886332
383079674 , 162563024 , 383079674 , 46456 ,-0.000569,0.000938,5.08369e-07,1.048576e-06,1.556945e-06,0.0012477760215679737
385875876 , 163019825 , 385875876 , 46808 ,-0.000583,0.000686,4.88601e-07,5.95984e-07,1.084585e-06,0.0010414341073730973
388672078 , 163085965 , 388672078 , 47204 ,-0.000465,0.000643,6.674889999999999e-07,5.314410000000001e-07,1.19893e-06,0.0010949566201452915
391468280 , 163397976 , 391468280 , 47588 ,-0.00019,0.000764,1.1924639999999997e-06,7.225000000000001e-07,1.9149639999999997e-06,0.0013838222429199494
394264482 , 163428492 , 394264482 , 47939 ,-0.0006,2.3e-05,4.65124e-07,1.1881e-08,4.77005e-07,0.0006906554857524842
397060684 , 164499663 , 397060684 , 48299 ,-0.000615,0.000249,4.4488899999999993e-07,1.1222500000000001e-07,5.571139999999999e-07,0.0007464006966770596
399856886 , 164806844 , 399856886 , 48624 ,-0.000679,0.00029,3.636089999999999e-07,1.4137600000000003e-07,5.049849999999999e-07,0.0007106229661360516
402653088 , 164978492 , 402653088 , 48942 ,-0.000448,0.000145,6.955559999999998e-07,5.3361000000000004e-08,7.489169999999998e-07,0.0008653999075571939
405449290 , 186414290 , 405449290 , 49309 ,-0.000524,0.000465,5.745639999999998e-07,3.0360100000000007e-07,8.781649999999999e-07,0.0009371045832776616
408245492 , 186536040 , 408245492 , 49645 ,-0.000482,0.000697,6.399999999999999e-07,6.130890000000001e-07,1.253089e-06,0.001119414579143938
411041694 , 186668952 , 411041694 , 50024 ,-0.000498,0.000512,6.14656e-07,3.5760400000000003e-07,9.7226e-07,0.000986032453826952
413837896 , 186759901 , 413837896 , 50371 ,-0.000741,0.000317,2.926809999999999e-07,1.6240900000000004e-07,4.5508999999999993e-07,0.000674603587301461
416634098 , 186761597 , 416634098 , 50654 ,-0.000353,4.3e-05,8.630409999999999e-07,1.6640999999999997e-08,8.79682e-07,0.0009379136420801224
419430300 , 186765918 , 419430300 , 50971 ,-4.6e-05,-0.000255,1.5276959999999997e-06,2.8561000000000003e-08,1.5562569999999997e-06,0.001247500300601166
422226502 , 186769206 , 422226502 , 51300 ,-0.000289,9.4e-05,9.860489999999998e-07,3.239999999999999e-08,1.0184489999999997e-06,0.0010091823422949888
425022704 , 186880654 , 425022704 , 51644 ,-0.000253,-6.8e-05,1.058841e-06,3.240000000000001e-10,1.059165e-06,0.0010291574223606416
427818906 , 186890172 , 427818906 , 51977 ,-0.000785,3e-06,2.4700899999999996e-07,7.921000000000002e-09,2.5492999999999997e-07,0.0005049059318328514
430615108 , 186900784 , 430615108 , 52296 ,-0.000922,0.000385,1.2959999999999997e-07,2.2184099999999995e-07,3.514409999999999e-07,0.000592824594631498
433411310 , 186904992 , 433411310 , 52620 ,-0.000685,0.000473,3.5640899999999997e-07,3.1248100000000003e-07,6.6889e-07,0.000817856955708026
436207512 , 186916661 , 436207512 , 52976 ,-0.0011,0.000575,3.312399999999995e-08,4.3692100000000005e-07,4.70045e-07,0.000685598278877653
439003714 , 187012827 , 439003714 , 53331 ,-0.000888,0.000918,1.5523599999999995e-07,1.0080159999999997e-06,1.1632519999999997e-06,0.001078541607913204
441799916 , 187523667 , 441799916 , 53675 ,-0.001028,0.001043,6.451599999999994e-08,1.2746410000000001e-06,1.3391570000000001e-06,0.0011572195124521535
444596118 , 188162228 , 444596118 , 54054 ,-0.001179,0.00118,1.0609000000000003e-08,1.602756e-06,1.613365e-06,0.0012701830576731844
447392320 , 189686233 , 447392320 , 54368 ,-0.001234,0.001255,2.303999999999987e-09,1.798281e-06,1.800585e-06,0.001341858785416707
450188522 , 189968894 , 450188522 , 54733 ,-0.00142,0.001404,1.9044000000000028e-08,2.2201e-06,2.2391440000000002e-06,0.0014963769578552057
452984724 , 190497100 , 452984724 , 55085 ,-0.001145,0.001086,1.876899999999999e-08,1.3735839999999996e-06,1.3923529999999996e-06,0.0011799800845777016
455780926 , 190528660 , 455780926 , 55427 ,-0.001065,0.001148,4.7088999999999986e-08,1.5227559999999997e-06,1.5698449999999997e-06,0.0012529345553539497
458577128 , 190793953 , 458577128 , 55757 ,-0.001067,0.000669,4.6224999999999966e-08,5.70025e-07,6.162499999999999e-07,0.000785015923405379
461373330 , 190839729 , 461373330 , 56110 ,-0.000846,0.000668,1.9009599999999998e-07,5.68516e-07,7.586119999999999e-07,0.0008709833523093309
464169532 , 192167696 , 464169532 , 56418 ,-0.000694,0.000956,3.45744e-07,1.085764e-06,1.431508e-06,0.0011964564346435686
466965734 , 192232755 , 466965734 , 56768 ,-0.000913,0.001617,1.3616099999999997e-07,2.9002089999999994e-06,3.0363699999999994e-06,0.0017425182925869098
469761936 , 192360648 , 469761936 , 57075 ,-0.000882,0.001281,1.5999999999999998e-07,1.868689e-06,2.028689e-06,0.0014243205397662423
472558138 , 212987759 , 472558138 , 57407 ,-0.001001,0.000949,7.8961e-08,1.0712249999999999e-06,1.1501859999999998e-06,0.0010724672489171871
472558266 , 212988996 , 472558266 , 57407 ,-0.001001,0.000949,7.8961e-08,1.0712249999999999e-06,1.1501859999999998e-06,0.0010724672489171871
475354468 , 213169870 , 475354468 , 57737 ,-0.00071,0.001097,3.271839999999999e-07,1.399489e-06,1.7266729999999998e-06,0.0013140292995211331
478150670 , 213343130 , 478150670 , 58109 ,-0.000834,0.000897,2.0070399999999994e-07,9.662889999999999e-07,1.1669929999999998e-06,0.001080274502152115
480946872 , 213393211 , 480946872 , 58484 ,-0.000355,0.000288,8.593289999999997e-07,1.3987599999999997e-07,9.992049999999996e-07,0.0009996024209654555
483743074 , 213416393 , 483743074 , 58883 ,-0.00036,0.000462,8.500839999999998e-07,3.0030399999999996e-07,1.1503879999999997e-06,0.0010725614201527107
486539276 , 213437728 , 486539276 , 59237 ,-0.000376,0.000401,8.208359999999999e-07,2.3716900000000002e-07,1.0580049999999998e-06,0.0010285937001557027
489335478 , 213451637 , 489335478 , 59532 ,-0.000449,0.000258,6.93889e-07,1.1833600000000001e-07,8.12225e-07,0.0009012352634024037
492131680 , 213535854 , 492131680 , 59891 ,-0.000632,0.000448,4.225e-07,2.85156e-07,7.07656e-07,0.0008412229193263816
494927882 , 213559283 , 494927882 , 60229 ,-0.000963,0.000726,1.0176099999999997e-07,6.59344e-07,7.61105e-07,0.0008724133194764967
497724084 , 213575246 , 497724084 , 60572 ,-0.000787,0.000924,2.450249999999999e-07,1.0201000000000002e-06,1.265125e-06,0.0011247777558255675
500520286 , 213579053 , 500520286 , 60944 ,-0.000712,0.000855,3.2489999999999995e-07,8.85481e-07,1.210381e-06,0.0011001731681876267
503316488 , 213625501 , 503316488 , 61305 ,-0.000454,0.000977,6.855839999999999e-07,1.1299689999999998e-06,1.8155529999999998e-06,0.0013474245804496814
506112690 , 213664686 , 506112690 , 61679 ,-0.000502,0.000823,6.084e-07,8.262809999999999e-07,1.434681e-06,0.0011977816996431362
