Alg,Circuit,DType,R_label,qubits,depth,time,init,final,samples,nodes,threads,paths,nzero_paths,estR,estI,varR,varI
BD_V,315,SP,1,15,55,100943152,0,0,1073741824,1,128,59055800320,1076035770,-2.75702146e-03,-7.06255902e-04,2.17654383e-06,3.84109768e-07
BD_V,315,SP,2,15,55,98990288,0,0,1073741824,1,128,59055800320,1076039481,2.30294489e-03,-4.15030541e-03,1.28497513e-05,1.65145957e-05
BD_V,315,SP,3,15,55,99511504,0,0,1073741824,1,128,59055800320,1076036905,-1.28363856e-04,1.36957198e-04,1.33020740e-06,4.99286479e-08
