Alg,Circuit,DType,R_label,qubits,depth,time,init,final,samples,nodes,threads,paths,nzero_paths,estR,estI,varR,varI
BD_MIS_V,315,SP,3,15,55,98679952,0,0,1073741824,1,128,59055800320,1076030332,-5.05656935e-03,-2.76914844e-03,1.42495637e-05,7.19665604e-06
BD_MIS_V,315,SP,1,15,55,98803696,0,0,1073741824,1,128,59055800320,1076029553,-1.49778847e-03,-7.15439310e-05,4.66899088e-08,2.23384963e-10
BD_MIS_V,315,SP,2,15,55,101790096,0,0,1073741824,1,128,59055800320,1076040825,6.41448074e-04,3.13842227e-03,3.69853706e-06,1.04000592e-05
