trueR , trueI
1.000000 , 0.000000
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
349525 , 2980773 , 349525 , 4 ,0.0,0.0,1.0,0.0,1.0,1.0
699050 , 3029842 , 699050 , 4 ,-3.0,0.0,16.0,0.0,16.0,4.0
1048575 , 3031825 , 1048575 , 4 ,-2.0,0.0,9.0,0.0,9.0,3.0
1398100 , 3166609 , 1398100 , 5 ,-0.0,0.0,1.0,0.0,1.0,1.0
1747625 , 3265769 , 1747625 , 5 ,-1.2,0.0,4.840000000000001,0.0,4.840000000000001,2.2
2097150 , 3366224 , 2097150 , 7 ,-1.0,0.0,4.0,0.0,4.0,2.0
2446675 , 3816087 , 2446675 , 8 ,0.0,0.0,1.0,0.0,1.0,1.0
2796200 , 3837647 , 2796200 , 8 ,0.0,0.0,1.0,0.0,1.0,1.0
3145725 , 3915611 , 3145725 , 9 ,0.666667,0.0,0.11111088888899999,0.0,0.11111088888899999,0.333333
3495250 , 3965488 , 3495250 , 9 ,0.6,0.0,0.16000000000000003,0.0,0.16000000000000003,0.4
3844775 , 3988777 , 3844775 , 10 ,0.0,0.0,1.0,0.0,1.0,1.0
4194300 , 4294532 , 4194300 , 11 ,-0.0,0.0,1.0,0.0,1.0,1.0
4543825 , 5882909 , 4543825 , 11 ,0.0,0.0,1.0,0.0,1.0,1.0
4893350 , 5946892 , 4893350 , 11 ,0.428571,0.0,0.32653110204099994,0.0,0.32653110204099994,0.571429
5242875 , 5976273 , 5242875 , 14 ,0.8,0.0,0.03999999999999998,0.0,0.03999999999999998,0.19999999999999996
5592400 , 6092003 , 5592400 , 14 ,0.75,0.0,0.0625,0.0,0.0625,0.25
5941925 , 6203595 , 5941925 , 15 ,0.705882,0.0,0.086505397924,0.0,0.086505397924,0.294118
6291450 , 6263344 , 6291450 , 15 ,0.666667,0.0,0.11111088888899999,0.0,0.11111088888899999,0.333333
6640975 , 6720573 , 6640975 , 16 ,0.631579,0.0,0.135734033241,0.0,0.135734033241,0.368421
6990500 , 6751787 , 6990500 , 16 ,1.2,0.0,0.03999999999999998,0.0,0.03999999999999998,0.19999999999999996
7340025 , 6829317 , 7340025 , 16 ,1.142857,0.0,0.020408122449000005,0.0,0.020408122449000005,0.142857
7689550 , 6881212 , 7689550 , 18 ,1.090909,0.0,0.008264446280999984,0.0,0.008264446280999984,0.0909089999999999
8039075 , 6931689 , 8039075 , 18 ,0.782609,0.0,0.047258846881,0.0,0.047258846881,0.217391
8388600 , 7057762 , 8388600 , 18 ,1.0,0.0,0.0,0.0,0.0,0.0
8738125 , 8785233 , 8738125 , 20 ,0.96,0.0,0.001600000000000003,0.0,0.001600000000000003,0.040000000000000036
9087650 , 8862416 , 9087650 , 20 ,0.923077,0.0,0.005917147928999994,0.0,0.005917147928999994,0.07692299999999996
9437175 , 8922214 , 9437175 , 24 ,0.888889,0.0,0.012345654320999992,0.0,0.012345654320999992,0.11111099999999996
9786700 , 9016053 , 9786700 , 25 ,1.071429,0.0,0.005102102040999995,0.0,0.005102102040999995,0.07142899999999996
10136225 , 9145262 , 10136225 , 26 ,1.241379,0.0,0.058263821641,0.0,0.058263821641,0.241379
10485750 , 9165928 , 10485750 , 26 ,1.2,0.0,0.03999999999999998,0.0,0.03999999999999998,0.19999999999999996
10835275 , 9610014 , 10835275 , 26 ,1.16129,0.0,0.026014464099999978,0.0,0.026014464099999978,0.16128999999999993
11184800 , 9669019 , 11184800 , 26 ,1.125,0.0,0.015625,0.0,0.015625,0.125
11534325 , 9730651 , 11534325 , 27 ,1.090909,0.0,0.008264446280999984,0.0,0.008264446280999984,0.0909089999999999
11883850 , 9795526 , 11883850 , 28 ,0.882353,0.0,0.013840816608999988,0.0,0.013840816608999988,0.11764699999999995
12233375 , 9838170 , 12233375 , 29 ,0.857143,0.0,0.020408122449000005,0.0,0.020408122449000005,0.142857
12582900 , 9878503 , 12582900 , 29 ,1.0,0.0,0.0,0.0,0.0,0.0
12932425 , 11685848 , 12932425 , 29 ,1.135135,0.0,0.018261468225,0.0,0.018261468225,0.135135
13281950 , 11773322 , 13281950 , 29 ,1.105263,0.0,0.011080299169000022,0.0,0.011080299169000022,0.1052630000000001
13631475 , 11867287 , 13631475 , 29 ,1.076923,0.0,0.005917147929000012,0.0,0.005917147929000012,0.07692300000000007
13981000 , 11939991 , 13981000 , 29 ,1.2,0.0,0.03999999999999998,0.0,0.03999999999999998,0.19999999999999996
14330525 , 12073101 , 14330525 , 31 ,1.317073,0.0,0.10053528732899997,0.0,0.10053528732899997,0.31707299999999994
14680050 , 12093171 , 14680050 , 31 ,1.285714,0.0,0.08163248979600002,0.0,0.08163248979600002,0.285714
15029575 , 12498361 , 15029575 , 31 ,1.255814,0.0,0.06544080259599999,0.0,0.06544080259599999,0.255814
15379100 , 12581986 , 15379100 , 32 ,1.363636,0.0,0.13223114049600004,0.0,0.13223114049600004,0.36363600000000007
15728625 , 12621441 , 15728625 , 32 ,1.333333,0.0,0.11111088888900007,0.0,0.11111088888900007,0.3333330000000001
16078150 , 12628988 , 16078150 , 34 ,1.304348,0.0,0.09262770510400004,0.0,0.09262770510400004,0.30434800000000006
16427675 , 12722247 , 16427675 , 34 ,1.276596,0.0,0.07650534721600004,0.0,0.07650534721600004,0.27659600000000006
16777200 , 12825614 , 16777200 , 36 ,1.5,0.0,0.25,0.0,0.25,0.5
17126725 , 14586821 , 17126725 , 36 ,1.469388,0.0,0.22032509454399993,0.0,0.22032509454399993,0.4693879999999999
17476250 , 14679859 , 17476250 , 37 ,1.44,0.0,0.19359999999999997,0.0,0.19359999999999997,0.43999999999999995
17825775 , 14814514 , 17825775 , 37 ,1.294118,0.0,0.08650539792400005,0.0,0.08650539792400005,0.2941180000000001
18175300 , 14855557 , 18175300 , 37 ,1.5,0.0,0.25,0.0,0.25,0.5
18524825 , 14981127 , 18524825 , 37 ,1.471698,0.0,0.22249900320399996,0.0,0.22249900320399996,0.47169799999999995
18874350 , 15041651 , 18874350 , 38 ,1.444445,0.0,0.197531358025,0.0,0.197531358025,0.444445
19223875 , 15387359 , 19223875 , 39 ,1.2,0.0,0.03999999999999998,0.0,0.03999999999999998,0.19999999999999996
19573400 , 15398004 , 19573400 , 40 ,1.178572,0.0,0.03188795918399998,0.0,0.03188795918399998,0.17857199999999995
