trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
65536 , 2949120 , 19.924290 , -0.000000, 358.128754, 0.000000
131072 , 5898240 , 8.941312 , -0.000000, 63.064434, 0.000000
196608 , 8847360 , 6.568050 , -0.000000, 31.003180, 0.000000
262144 , 11796480 , 6.644092 , 0.000000, 31.855770, 0.000000
327680 , 14745600 , 5.546662 , 0.000000, 20.672138, 0.000000
393216 , 17694720 , 4.624996 , 0.000000, 13.140597, 0.000000
458752 , 20643840 , 4.477477 , 0.000000, 12.092843, 0.000000
524288 , 23592960 , 3.925778 , 0.000000, 8.560178, 0.000000
589824 , 26542080 , 3.574534 , 0.000000, 6.628227, 0.000000
655360 , 29491200 , 4.651941 , 0.000000, 13.336672, 0.000000
720896 , 32440320 , 4.299996 , 0.000000, 10.889977, 0.000000
786432 , 35389440 , 3.946756 , 0.000000, 8.683372, 0.000000
851968 , 38338560 , 3.783277 , 0.000000, 7.746631, 0.000000
917504 , 41287680 , 3.572567 , 0.000000, 6.618100, 0.000000
983040 , 44236800 , 3.104164 , 0.000000, 4.427506, 0.000000
1048576 , 47185920 , 2.914624 , 0.000000, 3.665787, 0.000000
1114112 , 50135040 , 2.745668 , 0.000000, 3.047356, 0.000000
1179648 , 53084160 , 2.618825 , 0.000000, 2.620594, 0.000000
1245184 , 56033280 , 3.197878 , 0.000000, 4.830666, 0.000000
1310720 , 58982400 , 3.058470 , 0.000000, 4.237298, 0.000000
1376256 , 61931520 , 2.914151 , 0.000000, 3.663975, 0.000000
1441792 , 64880640 , 1.975440 , 0.000000, 0.951484, 0.000000
1507328 , 67829760 , 1.845470 , 0.000000, 0.714819, 0.000000
1572864 , 70778880 , 1.343228 , 0.000000, 0.117806, 0.000000
1638400 , 73728000 , 1.733526 , -0.000000, 0.538061, 0.000000
1703936 , 76677120 , 1.669710 , -0.000000, 0.448512, 0.000000
1769472 , 79626240 , 1.611624 , -0.000000, 0.374084, 0.000000
1835008 , 82575360 , 1.620138 , -0.000000, 0.384571, 0.000000
1900544 , 85524480 , 1.800310 , -0.000000, 0.640496, 0.000000
1966080 , 88473600 , 1.719235 , -0.000000, 0.517299, 0.000000
2031616 , 91422720 , 1.676298 , -0.000000, 0.457379, 0.000000
2097152 , 94371840 , 2.238193 , -0.000000, 1.533121, 0.000000
2162688 , 97320960 , 2.183858 , -0.000000, 1.401519, 0.000000
2228224 , 100270080 , 2.112253 , -0.000000, 1.237107, 0.000000
2293760 , 103219200 , 2.166327 , -0.000000, 1.360320, 0.000000
2359296 , 106168320 , 2.234874 , 0.000000, 1.524915, 0.000000
2424832 , 109117440 , 2.271544 , 0.000000, 1.616825, 0.000000
2490368 , 112066560 , 2.224084 , 0.000000, 1.498383, 0.000000
2555904 , 115015680 , 2.206052 , 0.000000, 1.454562, 0.000000
2621440 , 117964800 , 2.169338 , 0.000000, 1.367352, 0.000000
2686976 , 120913920 , 2.117834 , 0.000000, 1.249552, 0.000000
2752512 , 123863040 , 2.086804 , 0.000000, 1.181142, 0.000000
2818048 , 126812160 , 2.039194 , 0.000000, 1.079924, 0.000000
2883584 , 129761280 , 2.010241 , 0.000000, 1.020587, 0.000000
2949120 , 132710400 , 1.976526 , 0.000000, 0.953603, 0.000000
3014656 , 135659520 , 1.880750 , 0.000000, 0.775721, 0.000000
3080192 , 138608640 , 1.850649 , 0.000000, 0.723603, 0.000000
3145728 , 141557760 , 1.812542 , 0.000000, 0.660224, 0.000000
3211264 , 144506880 , 1.776912 , 0.000000, 0.603592, 0.000000
3276800 , 147456000 , 1.741332 , 0.000000, 0.549573, 0.000000
3342336 , 150405120 , 1.401960 , 0.000000, 0.161571, 0.000000
3407872 , 153354240 , 1.368695 , 0.000000, 0.135936, 0.000000
3473408 , 156303360 , 1.358201 , 0.000000, 0.128308, 0.000000
3538944 , 159252480 , 1.347144 , 0.000000, 0.120509, 0.000000
3604480 , 162201600 , 1.336905 , 0.000000, 0.113505, 0.000000
3670016 , 165150720 , 1.371588 , 0.000000, 0.138078, 0.000000
3735552 , 168099840 , 1.323476 , 0.000000, 0.104637, 0.000000
3801088 , 171048960 , 1.345030 , 0.000000, 0.119046, 0.000000
3866624 , 173998080 , 1.321574 , 0.000000, 0.103410, 0.000000
3932160 , 176947200 , 1.302429 , 0.000000, 0.091464, 0.000000
3997696 , 179896320 , 1.294455 , 0.000000, 0.086704, 0.000000
4063232 , 182845440 , 1.229714 , 0.000000, 0.052769, 0.000000
4128768 , 185794560 , 1.143705 , 0.000000, 0.020651, 0.000000
4194304 , 188743680 , 1.016210 , 0.000000, 0.000263, 0.000000
4259840 , 191692800 , 1.001164 , 0.000000, 0.000001, 0.000000
4325376 , 194641920 , 1.084195 , 0.000000, 0.007089, 0.000000
4390912 , 197591040 , 1.063473 , 0.000000, 0.004029, 0.000000
4456448 , 200540160 , 0.851409 , 0.000000, 0.022079, 0.000000
4521984 , 203489280 , 0.866143 , 0.000000, 0.017918, 0.000000
4587520 , 206438400 , 0.900317 , 0.000000, 0.009937, 0.000000
4653056 , 209387520 , 0.893808 , 0.000000, 0.011277, 0.000000
4718592 , 212336640 , 0.883091 , 0.000000, 0.013668, 0.000000
4784128 , 215285760 , 1.046850 , 0.000000, 0.002195, 0.000000
4849664 , 218234880 , 1.033276 , 0.000000, 0.001107, 0.000000
4915200 , 221184000 , 1.025045 , 0.000000, 0.000627, 0.000000
4980736 , 224133120 , 1.012453 , 0.000000, 0.000155, 0.000000
5046272 , 227082240 , 1.023394 , 0.000000, 0.000547, 0.000000
5111808 , 230031360 , 0.865010 , 0.000000, 0.018222, 0.000000
5177344 , 232980480 , 0.846026 , 0.000000, 0.023708, 0.000000
5242880 , 235929600 , 0.849392 , 0.000000, 0.022683, 0.000000
5308416 , 238878720 , 0.847976 , 0.000000, 0.023111, 0.000000
5373952 , 241827840 , 1.077557 , 0.000000, 0.006015, 0.000000
5439488 , 244776960 , 1.074639 , 0.000000, 0.005571, 0.000000
5505024 , 247726080 , 1.062003 , 0.000000, 0.003844, 0.000000
5570560 , 250675200 , 1.050563 , 0.000000, 0.002557, 0.000000
5636096 , 253624320 , 1.006015 , 0.000000, 0.000036, 0.000000
5701632 , 256573440 , 1.043582 , 0.000000, 0.001899, 0.000000
5767168 , 259522560 , 1.141682 , 0.000000, 0.020074, 0.000000
5832704 , 262471680 , 1.137499 , 0.000000, 0.018906, 0.000000
5898240 , 265420800 , 1.228788 , 0.000000, 0.052344, 0.000000
5963776 , 268369920 , 1.239361 , 0.000000, 0.057294, 0.000000
6029312 , 271319040 , 1.265292 , 0.000000, 0.070380, 0.000000
6094848 , 274268160 , 1.225985 , 0.000000, 0.051069, 0.000000
6160384 , 277217280 , 1.212950 , 0.000000, 0.045348, 0.000000
6225920 , 280166400 , 1.185781 , 0.000000, 0.034515, 0.000000
6291456 , 283115520 , 1.152003 , 0.000000, 0.023105, 0.000000
6356992 , 286064640 , 1.126574 , 0.000000, 0.016021, 0.000000
6422528 , 289013760 , 1.238994 , 0.000000, 0.057118, 0.000000
6488064 , 291962880 , 1.227777 , 0.000000, 0.051882, 0.000000
6553600 , 294912000 , 1.216409 , 0.000000, 0.046833, 0.000000
6619136 , 297861120 , 1.226051 , 0.000000, 0.051099, 0.000000
6684672 , 300810240 , 1.228335 , 0.000000, 0.052137, 0.000000
6750208 , 303759360 , 1.234499 , 0.000000, 0.054990, 0.000000
6815744 , 306708480 , 1.253625 , 0.000000, 0.064326, 0.000000
6881280 , 309657600 , 1.205171 , 0.000000, 0.042095, 0.000000
6946816 , 312606720 , 1.261719 , 0.000000, 0.068497, 0.000000
7012352 , 315555840 , 1.240471 , 0.000000, 0.057827, 0.000000
7077888 , 318504960 , 1.230194 , 0.000000, 0.052989, 0.000000
7143424 , 321454080 , 1.238926 , 0.000000, 0.057086, 0.000000
7208960 , 324403200 , 1.228724 , 0.000000, 0.052315, 0.000000
7274496 , 327352320 , 1.205548 , 0.000000, 0.042250, 0.000000
7340032 , 330301440 , 1.195367 , 0.000000, 0.038168, 0.000000
7405568 , 333250560 , 1.179055 , 0.000000, 0.032061, 0.000000
7471104 , 336199680 , 1.144578 , 0.000000, 0.020903, 0.000000
7536640 , 339148800 , 1.134908 , 0.000000, 0.018200, 0.000000
7602176 , 342097920 , 1.251382 , 0.000000, 0.063193, 0.000000
7667712 , 345047040 , 1.238330 , 0.000000, 0.056801, 0.000000
7733248 , 347996160 , 1.228707 , 0.000000, 0.052307, 0.000000
7798784 , 350945280 , 1.246107 , 0.000000, 0.060568, 0.000000
7864320 , 353894400 , 1.245433 , 0.000000, 0.060237, 0.000000
7929856 , 356843520 , 1.270454 , 0.000000, 0.073145, 0.000000
7995392 , 359792640 , 1.263501 , 0.000000, 0.069433, 0.000000
8060928 , 362741760 , 1.253404 , 0.000000, 0.064213, 0.000000
8126464 , 365690880 , 1.091268 , 0.000000, 0.008330, 0.000000
8192000 , 368640000 , 1.159771 , 0.000000, 0.025527, 0.000000
8257536 , 371589120 , 1.151564 , 0.000000, 0.022972, 0.000000
8323072 , 374538240 , 1.137499 , 0.000000, 0.018906, 0.000000
8388608 , 377487360 , 1.218331 , 0.000000, 0.047669, 0.000000
8454144 , 380436480 , 1.275112 , 0.000000, 0.075687, 0.000000
8519680 , 383385600 , 1.266228 , 0.000000, 0.070877, 0.000000
8585216 , 386334720 , 1.257288 , 0.000000, 0.066197, 0.000000
8650752 , 389283840 , 1.102872 , 0.000000, 0.010583, 0.000000
8716288 , 392232960 , 1.100474 , 0.000000, 0.010095, 0.000000
8781824 , 395182080 , 1.124470 , 0.000000, 0.015493, 0.000000
8847360 , 398131200 , 1.116244 , 0.000000, 0.013513, 0.000000
8912896 , 401080320 , 1.108358 , 0.000000, 0.011741, 0.000000
8978432 , 404029440 , 1.100770 , 0.000000, 0.010155, 0.000000
9043968 , 406978560 , 1.103280 , 0.000000, 0.010667, 0.000000
9109504 , 409927680 , 1.098400 , 0.000000, 0.009683, 0.000000
9175040 , 412876800 , 1.156929 , 0.000000, 0.024627, 0.000000
9240576 , 415825920 , 1.202496 , 0.000000, 0.041005, 0.000000
9306112 , 418775040 , 1.194214 , 0.000000, 0.037719, 0.000000
9371648 , 421724160 , 1.158842 , 0.000000, 0.025231, 0.000000
9437184 , 424673280 , 1.148364 , 0.000000, 0.022012, 0.000000
9502720 , 427622400 , 1.140818 , 0.000000, 0.019830, 0.000000
9568256 , 430571520 , 1.135482 , 0.000000, 0.018355, 0.000000
9633792 , 433520640 , 1.128098 , 0.000000, 0.016409, 0.000000
9699328 , 436469760 , 1.121428 , 0.000000, 0.014745, 0.000000
9764864 , 439418880 , 1.119052 , 0.000000, 0.014173, 0.000000
9830400 , 442368000 , 1.100374 , 0.000000, 0.010075, 0.000000
9895936 , 445317120 , 1.093386 , 0.000000, 0.008721, 0.000000
9961472 , 448266240 , 1.088993 , 0.000000, 0.007920, 0.000000
10027008 , 451215360 , 1.077477 , 0.000000, 0.006003, 0.000000
10092544 , 454164480 , 1.101181 , 0.000000, 0.010238, 0.000000
10158080 , 457113600 , 1.103458 , 0.000000, 0.010704, 0.000000
10223616 , 460062720 , 1.101575 , 0.000000, 0.010317, 0.000000
10289152 , 463011840 , 1.095302 , 0.000000, 0.009082, 0.000000
10354688 , 465960960 , 1.063875 , 0.000000, 0.004080, 0.000000
10420224 , 468910080 , 1.082280 , 0.000000, 0.006770, 0.000000
10485760 , 471859200 , 1.087460 , 0.000000, 0.007649, 0.000000
10551296 , 474808320 , 1.078661 , 0.000000, 0.006188, 0.000000
10616832 , 477757440 , 1.090080 , 0.000000, 0.008114, 0.000000
10682368 , 480706560 , 1.083601 , 0.000000, 0.006989, 0.000000
10747904 , 483655680 , 1.081639 , 0.000000, 0.006665, 0.000000
10813440 , 486604800 , 1.071157 , 0.000000, 0.005063, 0.000000
10878976 , 489553920 , 1.071652 , 0.000000, 0.005134, 0.000000
10944512 , 492503040 , 1.065859 , 0.000000, 0.004337, 0.000000
11010048 , 495452160 , 1.053761 , 0.000000, 0.002890, 0.000000
11075584 , 498401280 , 1.052004 , 0.000000, 0.002704, 0.000000
11141120 , 501350400 , 1.023149 , 0.000000, 0.000536, 0.000000
11206656 , 504299520 , 1.021511 , 0.000000, 0.000463, 0.000000
11272192 , 507248640 , 0.937096 , 0.000000, 0.003957, 0.000000
11337728 , 510197760 , 0.931847 , 0.000000, 0.004645, 0.000000
11403264 , 513146880 , 0.949468 , 0.000000, 0.002553, 0.000000
11468800 , 516096000 , 0.971039 , 0.000000, 0.000839, 0.000000
11534336 , 519045120 , 1.058609 , 0.000000, 0.003435, 0.000000
11599872 , 521994240 , 1.053016 , 0.000000, 0.002811, 0.000000
11665408 , 524943360 , 1.049504 , 0.000000, 0.002451, 0.000000
11730944 , 527892480 , 1.048071 , 0.000000, 0.002311, 0.000000
11796480 , 530841600 , 1.066693 , 0.000000, 0.004448, 0.000000
11862016 , 533790720 , 1.067122 , 0.000000, 0.004505, 0.000000
11927552 , 536739840 , 1.059718 , 0.000000, 0.003566, 0.000000
11993088 , 539688960 , 1.054447 , 0.000000, 0.002964, 0.000000
12058624 , 542638080 , 1.048822 , 0.000000, 0.002384, 0.000000
12124160 , 545587200 , 1.064597 , 0.000000, 0.004173, 0.000000
12189696 , 548536320 , 1.058878 , 0.000000, 0.003467, 0.000000
12255232 , 551485440 , 1.027109 , 0.000000, 0.000735, 0.000000
12320768 , 554434560 , 1.021878 , 0.000000, 0.000479, 0.000000
12386304 , 557383680 , 1.016534 , 0.000000, 0.000273, 0.000000
12451840 , 560332800 , 1.015255 , 0.000000, 0.000233, 0.000000
12517376 , 563281920 , 1.006449 , 0.000000, 0.000042, 0.000000
12582912 , 566231040 , 1.022109 , 0.000000, 0.000489, 0.000000
12648448 , 569180160 , 1.024611 , 0.000000, 0.000606, 0.000000
12713984 , 572129280 , 1.019737 , 0.000000, 0.000390, 0.000000
12779520 , 575078400 , 0.985719 , 0.000000, 0.000204, 0.000000
12845056 , 578027520 , 0.984573 , 0.000000, 0.000238, 0.000000
12910592 , 580976640 , 1.086470 , 0.000000, 0.007477, 0.000000
12976128 , 583925760 , 1.081389 , 0.000000, 0.006624, 0.000000
