trueR , trueI
1.000000 , 0.000000
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
43690 , 702792 , 1966050 , 125 ,1.082198,0.0,0.006756511203999999,0.0,0.006756511203999999,0.082198
87380 , 834698 , 3932100 , 236 ,1.029833,0.0,0.0008900078889999999,0.0,0.0008900078889999999,0.029833
131070 , 844752 , 5898150 , 344 ,1.047288,0.0,0.002236154944,0.0,0.002236154944,0.047288
174760 , 1105097 , 7864200 , 458 ,1.021106,0.0,0.0004454632360000029,0.0,0.0004454632360000029,0.02110600000000007
218450 , 1209254 , 9830250 , 556 ,0.963505,0.0,0.0013318850250000041,0.0,0.0013318850250000041,0.036495000000000055
262140 , 1257837 , 11796300 , 660 ,0.826194,0.0,0.030208525636000006,0.0,0.030208525636000006,0.17380600000000002
305830 , 1415210 , 13762350 , 782 ,0.917624,0.0,0.006785805376000001,0.0,0.006785805376000001,0.082376
349520 , 1457121 , 15728400 , 903 ,0.99056,0.0,8.911360000000007e-05,0.0,8.911360000000007e-05,0.009440000000000004
393210 , 1495772 , 17694450 , 1020 ,0.97359,0.0,0.0006974881000000023,0.0,0.0006974881000000023,0.026410000000000045
436900 , 1501566 , 19660500 , 1133 ,0.994924,0.0,2.576577599999969e-05,0.0,2.576577599999969e-05,0.005075999999999969
480590 , 1516029 , 21626550 , 1241 ,0.967948,0.0,0.001027330703999998,0.0,0.001027330703999998,0.03205199999999997
524280 , 1520350 , 23592600 , 1332 ,0.936741,0.0,0.004001701080999994,0.0,0.004001701080999994,0.06325899999999995
567970 , 1533428 , 25558650 , 1447 ,0.969413,0.0,0.0009355645690000019,0.0,0.0009355645690000019,0.03058700000000003
611660 , 1833610 , 27524700 , 1559 ,0.962507,0.0,0.0014057250489999998,0.0,0.0014057250489999998,0.037493
655350 , 1992011 , 29490750 , 1667 ,0.937905,0.0,0.0038557890250000013,0.0,0.0038557890250000013,0.06209500000000001
699040 , 2062098 , 31456800 , 1774 ,0.981832,0.0,0.0003300762239999986,0.0,0.0003300762239999986,0.018167999999999962
742730 , 2135733 , 33422850 , 1882 ,0.991843,0.0,6.653664899999951e-05,0.0,6.653664899999951e-05,0.00815699999999997
786420 , 2187446 , 35388900 , 1988 ,0.960014,0.0,0.0015988801959999973,0.0,0.0015988801959999973,0.039985999999999966
830110 , 2215174 , 37354950 , 2083 ,0.975631,0.0,0.0005938481609999987,0.0,0.0005938481609999987,0.024368999999999974
873800 , 2216588 , 39321000 , 2198 ,0.984451,0.0,0.00024177140100000108,0.0,0.00024177140100000108,0.015549000000000035
917490 , 2224414 , 41287050 , 2311 ,0.979131,0.0,0.0004355151610000011,0.0,0.0004355151610000011,0.020869000000000026
961180 , 2225577 , 43253100 , 2410 ,0.974295,0.0,0.0006607470249999989,0.0,0.0006607470249999989,0.025704999999999978
1004870 , 2243386 , 45219150 , 2496 ,0.972915,0.0,0.0007335972250000014,0.0,0.0007335972250000014,0.027085000000000026
1048560 , 2262606 , 47185200 , 2607 ,0.965832,0.0,0.0011674522239999983,0.0,0.0011674522239999983,0.034167999999999976
1092250 , 2394922 , 49151250 , 2732 ,0.97328,0.0,0.0007139583999999982,0.0,0.0007139583999999982,0.026719999999999966
1135940 , 2545959 , 51117300 , 2836 ,0.986867,0.0,0.0001724756889999987,0.0,0.0001724756889999987,0.01313299999999995
1179630 , 2718358 , 53083350 , 2952 ,0.992984,0.0,4.9224256000000314e-05,0.0,4.9224256000000314e-05,0.007016000000000022
1223320 , 2772250 , 55049400 , 3060 ,0.983703,0.0,0.0002655922090000002,0.0,0.0002655922090000002,0.016297000000000006
1267010 , 2856493 , 57015450 , 3146 ,0.98108,0.0,0.0003579664000000018,0.0,0.0003579664000000018,0.018920000000000048
1310700 , 2928876 , 58981500 , 3269 ,0.985614,0.0,0.00020695699600000028,0.0,0.00020695699600000028,0.01438600000000001
1354390 , 2930379 , 60947550 , 3369 ,0.967334,0.0,0.0010670675559999983,0.0,0.0010670675559999983,0.03266599999999997
1398080 , 2936769 , 62913600 , 3493 ,0.981832,0.0,0.0003300762239999986,0.0,0.0003300762239999986,0.018167999999999962
1441770 , 2939166 , 64879650 , 3608 ,0.974295,0.0,0.0006607470249999989,0.0,0.0006607470249999989,0.025704999999999978
1485460 , 2944736 , 66845700 , 3722 ,0.98979,0.0,0.00010424410000000106,0.0,0.00010424410000000106,0.010210000000000052
1529150 , 2953340 , 68811750 , 3844 ,0.980461,0.0,0.00038177252099999895,0.0,0.00038177252099999895,0.019538999999999973
1572840 , 2985580 , 70777800 , 3945 ,0.966802,0.0,0.0011021072039999968,0.0,0.0011021072039999968,0.03319799999999995
1616530 , 3110831 , 72743850 , 4076 ,0.956712,0.0,0.0018738509439999993,0.0,0.0018738509439999993,0.04328799999999999
1660220 , 3262242 , 74709900 , 4188 ,0.955421,0.0,0.0019872872410000033,0.0,0.0019872872410000033,0.044579000000000035
1703910 , 3436584 , 76675950 , 4297 ,0.953301,0.0,0.002180796601000004,0.0,0.002180796601000004,0.046699000000000046
1747600 , 3487300 , 78642000 , 4421 ,0.949541,0.0,0.002546110681000003,0.0,0.002546110681000003,0.05045900000000003
1791290 , 3566012 , 80608050 , 4534 ,0.950222,0.0,0.0024778492839999987,0.0,0.0024778492839999987,0.04977799999999999
1834980 , 3650326 , 82574100 , 4667 ,0.956689,0.0,0.001875842720999999,0.0,0.001875842720999999,0.04331099999999999
1878670 , 3650751 , 84540150 , 4767 ,0.963667,0.0,0.0013200868889999963,0.0,0.0013200868889999963,0.03633299999999995
1922360 , 3654636 , 86506200 , 4877 ,0.952873,0.0,0.0022209541290000028,0.0,0.0022209541290000028,0.04712700000000003
1966050 , 3668038 , 88472250 , 4991 ,0.959626,0.0,0.0016300598760000016,0.0,0.0016300598760000016,0.04037400000000002
2009740 , 3672678 , 90438300 , 5096 ,0.958496,0.0,0.0017225820159999987,0.0,0.0017225820159999987,0.041503999999999985
2053430 , 3674322 , 92404350 , 5210 ,0.967813,0.0,0.0010360029689999977,0.0,0.0010360029689999977,0.032186999999999966
2097120 , 3709200 , 94370400 , 5342 ,0.961469,0.0,0.0014846379609999986,0.0,0.0014846379609999986,0.03853099999999998
2140810 , 3835033 , 96336450 , 5453 ,0.970344,0.0,0.0008794783360000009,0.0,0.0008794783360000009,0.029656000000000016
2184500 , 3974532 , 98302500 , 5574 ,0.964901,0.0,0.0012319398009999994,0.0,0.0012319398009999994,0.03509899999999999
2228190 , 4157581 , 100268550 , 5680 ,0.95488,0.0,0.0020358144000000044,0.0,0.0020358144000000044,0.04512000000000005
2271880 , 4214703 , 102234600 , 5795 ,0.953972,0.0,0.002118576783999996,0.0,0.002118576783999996,0.04602799999999996
2315570 , 4277597 , 104200650 , 5900 ,0.962978,0.0,0.001370628484,0.0,0.001370628484,0.037022
2359260 , 4367655 , 106166700 , 6017 ,0.967772,0.0,0.0010386439840000023,0.0,0.0010386439840000023,0.032228000000000034
2402950 , 4379529 , 108132750 , 6123 ,0.969217,0.0,0.0009475930890000003,0.0,0.0009475930890000003,0.030783000000000005
2446640 , 4382591 , 110098800 , 6229 ,0.968118,0.0,0.0010164619239999978,0.0,0.0010164619239999978,0.031881999999999966
2490330 , 4394636 , 112064850 , 6356 ,0.967057,0.0,0.0010852412489999964,0.0,0.0010852412489999964,0.032942999999999945
2534020 , 4404138 , 114030900 , 6471 ,0.979876,0.0,0.0004049753760000012,0.0,0.0004049753760000012,0.02012400000000003
2577710 , 4404235 , 115996950 , 6563 ,0.972735,0.0,0.0007433802249999991,0.0,0.0007433802249999991,0.027264999999999984
2621400 , 4430448 , 117963000 , 6669 ,0.978051,0.0,0.0004817586009999998,0.0,0.0004817586009999998,0.021948999999999996
2665090 , 4574661 , 119929050 , 6786 ,0.986053,0.0,0.00019451880900000118,0.0,0.00019451880900000118,0.013947000000000043
2708780 , 4692123 , 121895100 , 6910 ,0.992108,0.0,6.228366400000017e-05,0.0,6.228366400000017e-05,0.00789200000000001
2752470 , 4881196 , 123861150 , 7020 ,0.991876,0.0,6.599937600000033e-05,0.0,6.599937600000033e-05,0.00812400000000002
2796160 , 4936519 , 125827200 , 7115 ,0.99056,0.0,8.911360000000007e-05,0.0,8.911360000000007e-05,0.009440000000000004
2839850 , 4998191 , 127793250 , 7233 ,0.996803,0.0,1.0220809000000034e-05,0.0,1.0220809000000034e-05,0.0031970000000000054
