trueR , trueI
0.707107 , -0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
1024 , 4096 , 0.565686 , -0.003209, 0.020000, 0.000010
2048 , 8192 , 0.591945 , -0.000198, 0.013262, 0.000000
3072 , 12288 , 0.594341 , 0.003108, 0.012716, 0.000010
4096 , 16384 , 0.583854 , -0.004400, 0.015191, 0.000019
5120 , 20480 , 0.579852 , -0.007194, 0.016194, 0.000052
6144 , 24576 , 0.579169 , -0.007247, 0.016368, 0.000053
7168 , 28672 , 0.571851 , -0.011423, 0.018294, 0.000130
8192 , 32768 , 0.574272 , -0.009083, 0.017645, 0.000082
9216 , 36864 , 0.577077 , -0.009001, 0.016908, 0.000081
10240 , 40960 , 0.576433 , -0.008394, 0.017076, 0.000070
11264 , 45056 , 0.575358 , -0.006331, 0.017358, 0.000040
12288 , 49152 , 0.575141 , -0.006770, 0.017415, 0.000046
13312 , 53248 , 0.577379 , -0.006083, 0.016829, 0.000037
14336 , 57344 , 0.577731 , -0.006941, 0.016738, 0.000048
15360 , 61440 , 0.578234 , -0.006628, 0.016608, 0.000044
16384 , 65536 , 0.576228 , -0.006893, 0.017129, 0.000048
17408 , 69632 , 0.577233 , -0.005177, 0.016867, 0.000027
18432 , 73728 , 0.577394 , -0.004667, 0.016826, 0.000022
19456 , 77824 , 0.579113 , -0.004847, 0.016382, 0.000023
20480 , 81920 , 0.579070 , -0.005148, 0.016393, 0.000027
21504 , 86016 , 0.577941 , -0.005183, 0.016684, 0.000027
22528 , 90112 , 0.578159 , -0.004962, 0.016628, 0.000025
23552 , 94208 , 0.577519 , -0.005147, 0.016793, 0.000026
24576 , 98304 , 0.578697 , -0.004486, 0.016489, 0.000020
25600 , 102400 , 0.578469 , -0.004097, 0.016548, 0.000017
26624 , 106496 , 0.576765 , -0.004934, 0.016989, 0.000024
27648 , 110592 , 0.576594 , -0.004975, 0.017034, 0.000025
28672 , 114688 , 0.576599 , -0.004570, 0.017032, 0.000021
29696 , 118784 , 0.576585 , -0.004613, 0.017036, 0.000021
30720 , 122880 , 0.576161 , -0.004774, 0.017147, 0.000023
31744 , 126976 , 0.576374 , -0.004587, 0.017091, 0.000021
32768 , 131072 , 0.575896 , -0.004696, 0.017216, 0.000022
33792 , 135168 , 0.575990 , -0.004643, 0.017191, 0.000022
34816 , 139264 , 0.575942 , -0.004419, 0.017204, 0.000020
35840 , 143360 , 0.577084 , -0.003954, 0.016906, 0.000016
36864 , 147456 , 0.577864 , -0.003192, 0.016704, 0.000010
37888 , 151552 , 0.577954 , -0.002933, 0.016681, 0.000009
38912 , 155648 , 0.577741 , -0.003408, 0.016735, 0.000012
39936 , 159744 , 0.577543 , -0.003475, 0.016787, 0.000012
40960 , 163840 , 0.578115 , -0.003199, 0.016639, 0.000010
41984 , 167936 , 0.578011 , -0.002946, 0.016666, 0.000009
43008 , 172032 , 0.577404 , -0.003424, 0.016823, 0.000012
44032 , 176128 , 0.576978 , -0.003727, 0.016934, 0.000014
45056 , 180224 , 0.576601 , -0.003563, 0.017032, 0.000013
46080 , 184320 , 0.577365 , -0.003408, 0.016833, 0.000012
47104 , 188416 , 0.577240 , -0.003312, 0.016865, 0.000011
48128 , 192512 , 0.577077 , -0.002925, 0.016908, 0.000009
49152 , 196608 , 0.577537 , -0.002628, 0.016788, 0.000007
50176 , 200704 , 0.577009 , -0.002862, 0.016925, 0.000008
51200 , 204800 , 0.576683 , -0.003283, 0.017010, 0.000011
52224 , 208896 , 0.576477 , -0.003425, 0.017064, 0.000012
53248 , 212992 , 0.576171 , -0.003476, 0.017144, 0.000012
54272 , 217088 , 0.576794 , -0.003336, 0.016981, 0.000011
55296 , 221184 , 0.576769 , -0.003300, 0.016988, 0.000011
56320 , 225280 , 0.576990 , -0.003118, 0.016930, 0.000010
57344 , 229376 , 0.577178 , -0.002846, 0.016881, 0.000008
58368 , 233472 , 0.577237 , -0.002946, 0.016866, 0.000009
59392 , 237568 , 0.578155 , -0.002463, 0.016629, 0.000006
60416 , 241664 , 0.578391 , -0.002149, 0.016568, 0.000005
61440 , 245760 , 0.578023 , -0.002542, 0.016663, 0.000006
62464 , 249856 , 0.578158 , -0.002473, 0.016628, 0.000006
63488 , 253952 , 0.578638 , -0.002688, 0.016504, 0.000007
64512 , 258048 , 0.578517 , -0.002438, 0.016535, 0.000006
65536 , 262144 , 0.578710 , -0.002401, 0.016486, 0.000006
66560 , 266240 , 0.579225 , -0.002097, 0.016354, 0.000004
67584 , 270336 , 0.579264 , -0.001990, 0.016344, 0.000004
68608 , 274432 , 0.579681 , -0.002019, 0.016237, 0.000004
69632 , 278528 , 0.579477 , -0.002251, 0.016289, 0.000005
70656 , 282624 , 0.579626 , -0.002184, 0.016251, 0.000005
71680 , 286720 , 0.579709 , -0.002190, 0.016230, 0.000005
72704 , 290816 , 0.579831 , -0.002173, 0.016199, 0.000005
73728 , 294912 , 0.579754 , -0.002134, 0.016219, 0.000005
74752 , 299008 , 0.580397 , -0.001720, 0.016055, 0.000003
75776 , 303104 , 0.580184 , -0.001465, 0.016109, 0.000002
76800 , 307200 , 0.580400 , -0.001329, 0.016055, 0.000002
77824 , 311296 , 0.580256 , -0.001471, 0.016091, 0.000002
78848 , 315392 , 0.580232 , -0.001623, 0.016097, 0.000003
79872 , 319488 , 0.580138 , -0.001877, 0.016121, 0.000004
80896 , 323584 , 0.580526 , -0.001908, 0.016023, 0.000004
81920 , 327680 , 0.580623 , -0.001893, 0.015998, 0.000004
82944 , 331776 , 0.580745 , -0.001860, 0.015967, 0.000003
83968 , 335872 , 0.581135 , -0.001848, 0.015869, 0.000003
84992 , 339968 , 0.581363 , -0.001756, 0.015812, 0.000003
86016 , 344064 , 0.581618 , -0.001509, 0.015747, 0.000002
87040 , 348160 , 0.581199 , -0.001770, 0.015853, 0.000003
88064 , 352256 , 0.581094 , -0.002016, 0.015879, 0.000004
89088 , 356352 , 0.581463 , -0.001884, 0.015786, 0.000004
90112 , 360448 , 0.581471 , -0.001923, 0.015784, 0.000004
91136 , 364544 , 0.581262 , -0.001817, 0.015837, 0.000003
92160 , 368640 , 0.580971 , -0.001912, 0.015910, 0.000004
93184 , 372736 , 0.581146 , -0.001704, 0.015866, 0.000003
94208 , 376832 , 0.581452 , -0.001680, 0.015789, 0.000003
95232 , 380928 , 0.581059 , -0.001704, 0.015888, 0.000003
96256 , 385024 , 0.581109 , -0.001721, 0.015875, 0.000003
97280 , 389120 , 0.581025 , -0.001937, 0.015897, 0.000004
98304 , 393216 , 0.580978 , -0.001856, 0.015908, 0.000003
99328 , 397312 , 0.580877 , -0.001777, 0.015934, 0.000003
100352 , 401408 , 0.580781 , -0.001796, 0.015958, 0.000003
101376 , 405504 , 0.580517 , -0.001871, 0.016025, 0.000003
102400 , 409600 , 0.580496 , -0.001772, 0.016030, 0.000003
103424 , 413696 , 0.580458 , -0.001822, 0.016040, 0.000003
104448 , 417792 , 0.580321 , -0.001889, 0.016075, 0.000004
105472 , 421888 , 0.580370 , -0.001997, 0.016062, 0.000004
106496 , 425984 , 0.580582 , -0.001831, 0.016008, 0.000003
107520 , 430080 , 0.580472 , -0.001924, 0.016036, 0.000004
108544 , 434176 , 0.580637 , -0.001616, 0.015995, 0.000003
109568 , 438272 , 0.580853 , -0.001555, 0.015940, 0.000002
110592 , 442368 , 0.580813 , -0.001546, 0.015950, 0.000002
111616 , 446464 , 0.580759 , -0.001463, 0.015964, 0.000002
112640 , 450560 , 0.580859 , -0.001419, 0.015939, 0.000002
113664 , 454656 , 0.580904 , -0.001395, 0.015927, 0.000002
114688 , 458752 , 0.580779 , -0.001524, 0.015959, 0.000002
115712 , 462848 , 0.580911 , -0.001328, 0.015925, 0.000002
116736 , 466944 , 0.580465 , -0.001496, 0.016038, 0.000002
117760 , 471040 , 0.580422 , -0.001445, 0.016049, 0.000002
118784 , 475136 , 0.580527 , -0.001461, 0.016022, 0.000002
119808 , 479232 , 0.580503 , -0.001514, 0.016028, 0.000002
120832 , 483328 , 0.580467 , -0.001537, 0.016038, 0.000002
121856 , 487424 , 0.580338 , -0.001646, 0.016070, 0.000003
122880 , 491520 , 0.580627 , -0.001561, 0.015997, 0.000002
123904 , 495616 , 0.580531 , -0.001736, 0.016021, 0.000003
124928 , 499712 , 0.580766 , -0.001661, 0.015962, 0.000003
125952 , 503808 , 0.580566 , -0.001665, 0.016013, 0.000003
126976 , 507904 , 0.580650 , -0.001604, 0.015991, 0.000003
128000 , 512000 , 0.580815 , -0.001349, 0.015950, 0.000002
129024 , 516096 , 0.580691 , -0.001522, 0.015981, 0.000002
130048 , 520192 , 0.580532 , -0.001665, 0.016021, 0.000003
131072 , 524288 , 0.580597 , -0.001599, 0.016005, 0.000003
132096 , 528384 , 0.580563 , -0.001520, 0.016013, 0.000002
133120 , 532480 , 0.580509 , -0.001604, 0.016027, 0.000003
134144 , 536576 , 0.580430 , -0.001617, 0.016047, 0.000003
135168 , 540672 , 0.580265 , -0.001690, 0.016089, 0.000003
136192 , 544768 , 0.580224 , -0.001538, 0.016099, 0.000002
137216 , 548864 , 0.580132 , -0.001469, 0.016123, 0.000002
138240 , 552960 , 0.580017 , -0.001429, 0.016152, 0.000002
139264 , 557056 , 0.579936 , -0.001418, 0.016172, 0.000002
140288 , 561152 , 0.579797 , -0.001526, 0.016208, 0.000002
141312 , 565248 , 0.579999 , -0.001369, 0.016156, 0.000002
142336 , 569344 , 0.579822 , -0.001429, 0.016201, 0.000002
143360 , 573440 , 0.579780 , -0.001482, 0.016212, 0.000002
144384 , 577536 , 0.579746 , -0.001477, 0.016221, 0.000002
145408 , 581632 , 0.579616 , -0.001528, 0.016254, 0.000002
146432 , 585728 , 0.579586 , -0.001529, 0.016262, 0.000002
147456 , 589824 , 0.579501 , -0.001377, 0.016283, 0.000002
148480 , 593920 , 0.579614 , -0.001389, 0.016255, 0.000002
149504 , 598016 , 0.579593 , -0.001451, 0.016260, 0.000002
150528 , 602112 , 0.579444 , -0.001436, 0.016298, 0.000002
151552 , 606208 , 0.579485 , -0.001363, 0.016287, 0.000002
152576 , 610304 , 0.579395 , -0.001311, 0.016310, 0.000002
153600 , 614400 , 0.579307 , -0.001431, 0.016333, 0.000002
154624 , 618496 , 0.579439 , -0.001482, 0.016299, 0.000002
155648 , 622592 , 0.579733 , -0.001295, 0.016224, 0.000002
156672 , 626688 , 0.579586 , -0.001379, 0.016262, 0.000002
157696 , 630784 , 0.579428 , -0.001528, 0.016302, 0.000002
158720 , 634880 , 0.579118 , -0.001571, 0.016381, 0.000002
159744 , 638976 , 0.579181 , -0.001517, 0.016365, 0.000002
160768 , 643072 , 0.579256 , -0.001544, 0.016346, 0.000002
161792 , 647168 , 0.579485 , -0.001433, 0.016287, 0.000002
162816 , 651264 , 0.579430 , -0.001369, 0.016301, 0.000002
163840 , 655360 , 0.579503 , -0.001374, 0.016283, 0.000002
164864 , 659456 , 0.579503 , -0.001339, 0.016283, 0.000002
165888 , 663552 , 0.579428 , -0.001371, 0.016302, 0.000002
166912 , 667648 , 0.579311 , -0.001355, 0.016332, 0.000002
167936 , 671744 , 0.579363 , -0.001356, 0.016319, 0.000002
168960 , 675840 , 0.579401 , -0.001439, 0.016309, 0.000002
169984 , 679936 , 0.579420 , -0.001380, 0.016304, 0.000002
171008 , 684032 , 0.579320 , -0.001385, 0.016329, 0.000002
172032 , 688128 , 0.579463 , -0.001309, 0.016293, 0.000002
173056 , 692224 , 0.579479 , -0.001363, 0.016289, 0.000002
174080 , 696320 , 0.579580 , -0.001283, 0.016263, 0.000002
175104 , 700416 , 0.579654 , -0.001349, 0.016244, 0.000002
176128 , 704512 , 0.579335 , -0.001514, 0.016326, 0.000002
177152 , 708608 , 0.579277 , -0.001481, 0.016340, 0.000002
178176 , 712704 , 0.579334 , -0.001439, 0.016326, 0.000002
179200 , 716800 , 0.579290 , -0.001544, 0.016337, 0.000002
180224 , 720896 , 0.579317 , -0.001431, 0.016330, 0.000002
181248 , 724992 , 0.579389 , -0.001340, 0.016312, 0.000002
182272 , 729088 , 0.579604 , -0.001202, 0.016257, 0.000001
183296 , 733184 , 0.579711 , -0.001158, 0.016230, 0.000001
184320 , 737280 , 0.579686 , -0.001286, 0.016236, 0.000002
185344 , 741376 , 0.579633 , -0.001361, 0.016249, 0.000002
186368 , 745472 , 0.579707 , -0.001403, 0.016231, 0.000002
187392 , 749568 , 0.579776 , -0.001421, 0.016213, 0.000002
188416 , 753664 , 0.579891 , -0.001347, 0.016184, 0.000002
189440 , 757760 , 0.579972 , -0.001313, 0.016163, 0.000002
190464 , 761856 , 0.580049 , -0.001313, 0.016144, 0.000002
191488 , 765952 , 0.579989 , -0.001276, 0.016159, 0.000002
192512 , 770048 , 0.579854 , -0.001434, 0.016193, 0.000002
193536 , 774144 , 0.579975 , -0.001332, 0.016163, 0.000002
194560 , 778240 , 0.580077 , -0.001245, 0.016137, 0.000002
195584 , 782336 , 0.580194 , -0.001281, 0.016107, 0.000002
196608 , 786432 , 0.580399 , -0.001135, 0.016055, 0.000001
197632 , 790528 , 0.580419 , -0.001069, 0.016050, 0.000001
198656 , 794624 , 0.580350 , -0.001240, 0.016067, 0.000002
199680 , 798720 , 0.580446 , -0.001186, 0.016043, 0.000001
200704 , 802816 , 0.580675 , -0.001056, 0.015985, 0.000001
