Alg,Circuit,DType,R_label,qubits,depth,time,init,final,samples,nodes,threads,paths,nzero_paths,estR,estI,varR,varI
BD_MIS_V,196,SP,1,15,22,2060960,0,0,67108864,1,64,1476395008,52318507,4.56529483e-03,7.34633999e-04,8.45507486e-07,1.65878937e-08
BD_MIS_V,196,SP,1,15,22,4974554,0,0,268435456,1,128,5905580032,209274986,3.32425837e-03,1.00201694e-03,1.03376173e-07,1.56956162e-07
BD_MIS_V,196,SP,2,15,22,5000640,0,0,268435456,1,128,5905580032,209285315,3.63555830e-03,8.08406388e-04,1.04483783e-10,4.10331396e-08
BD_MIS_V,196,SP,3,15,22,5410505,0,0,268435456,1,128,5905580032,209291048,4.00661025e-03,3.70268826e-04,1.30198444e-07,5.54937785e-08
BD_MIS_V,196,SP,1,15,22,9641532,0,0,536870912,1,128,11811160064,418576526,4.15899139e-03,8.40672117e-04,2.63385886e-07,5.51461206e-08
BD_MIS_V,196,SP,2,15,22,9966622,0,0,536870912,1,128,11811160064,418579982,2.96301697e-03,6.22614694e-04,4.66165403e-07,2.81390272e-10
BD_MIS_V,196,SP,3,15,22,9842279,0,0,536870912,1,128,11811160064,418549574,3.84839973e-03,6.52231858e-04,4.10547436e-08,2.15220419e-09
BD_MIS_V,196,SP,1,15,22,70779440,0,0,536870912,1,48,11811160064,418567573,3.88874998e-03,4.85878933e-04,5.90343987e-08,1.43906584e-08
BD_MIS_V,196,SP,1,15,22,70854488,0,0,536870912,1,48,11811160064,418561889,3.87887936e-03,3.63744504e-04,5.43352989e-08,5.86102296e-08
