trueR , trueI
0.003646 , 0.000606
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
43690 , 72806 , 43690 , 1 ,0.002425,-0.001254,1.4908409999999996e-06,3.4595999999999995e-06,4.950440999999999e-06,0.0022249586513011874
87380 , 72993 , 87380 , 6 ,0.002425,0.000593,1.4908409999999996e-06,1.6899999999999975e-10,1.4910099999999996e-06,0.001221069203608051
131070 , 85753 , 131070 , 8 ,0.002425,0.001847,1.4908409999999996e-06,1.5400809999999998e-06,3.0309219999999994e-06,0.0017409543359893159
174760 , 85909 , 174760 , 11 ,0.002425,0.001534,1.4908409999999996e-06,8.61184e-07,2.3520249999999997e-06,0.0015336313116261027
218450 , 85909 , 218450 , 17 ,0.001386,0.001663,5.107599999999999e-06,1.117249e-06,6.224848999999999e-06,0.0024949647292096134
262140 , 85910 , 262140 , 19 ,0.00113,0.000968,6.330256e-06,1.3104400000000002e-07,6.4612999999999994e-06,0.0025419087316424244
305830 , 88707 , 305830 , 21 ,0.001766,0.000471,3.5344e-06,1.8224999999999993e-08,3.552625e-06,0.001884840842087204
349520 , 90226 , 349520 , 23 ,0.000647,0.002622,8.994001e-06,4.0642560000000015e-06,1.3058257000000002e-05,0.003613621037131592
393210 , 95181 , 393210 , 28 ,0.001562,0.002536,4.343056e-06,3.7249e-06,8.067956e-06,0.0028404147584463785
436900 , 95226 , 436900 , 29 ,0.002309,0.002652,1.7875690000000002e-06,4.186116e-06,5.973685000000001e-06,0.0024441123132949516
480590 , 95760 , 480590 , 30 ,0.002372,0.002183,1.623076e-06,2.486929e-06,4.110005e-06,0.0020273147264300135
524280 , 95823 , 524280 , 33 ,0.001839,0.001792,3.265249e-06,1.406596e-06,4.671845e-06,0.0021614451184334984
567970 , 95873 , 567970 , 38 ,0.002335,0.001487,1.7187210000000003e-06,7.761610000000001e-07,2.4948820000000004e-06,0.0015795195472041491
611660 , 96151 , 611660 , 41 ,0.002352,0.001112,1.674436e-06,2.5603599999999995e-07,1.930472e-06,0.0013894142650771944
655350 , 96273 , 655350 , 44 ,0.002797,0.001055,7.208009999999999e-07,2.0160099999999998e-07,9.224019999999999e-07,0.0009604176174977217
699040 , 96730 , 699040 , 46 ,0.002998,0.001105,4.1990400000000016e-07,2.490010000000001e-07,6.689050000000002e-07,0.0008178661259643905
742730 , 99264 , 742730 , 48 ,0.002787,0.000951,7.37881e-07,1.1902500000000002e-07,8.56906e-07,0.000925692173457246
786420 , 99700 , 786420 , 49 ,0.0028,0.000945,7.157159999999999e-07,1.14921e-07,8.306369999999999e-07,0.0009113928900315165
830110 , 99736 , 830110 , 53 ,0.003286,0.000993,1.2960000000000005e-07,1.4976899999999997e-07,2.79369e-07,0.0005285536869609369
873800 , 99760 , 873800 , 57 ,0.003063,0.000851,3.398889999999997e-07,6.0025e-08,3.999139999999997e-07,0.000632387539409182
917490 , 99932 , 917490 , 62 ,0.002656,0.000955,9.801e-07,1.2180100000000002e-07,1.101901e-06,0.0010497147231510093
961180 , 100888 , 961180 , 65 ,0.003219,0.00074,1.8232899999999989e-07,1.7956000000000002e-08,2.002849999999999e-07,0.00044753212175217084
