trueR , trueI
0.003646 , 0.000606
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
6324224 , 139132928 , -0.000889 , 0.000583, 0.000021, 0.000000
6356992 , 139853824 , -0.000902 , 0.000574, 0.000021, 0.000000
6389760 , 140574720 , -0.000866 , 0.000562, 0.000020, 0.000000
6422528 , 141295616 , -0.000845 , 0.000567, 0.000020, 0.000000
6455296 , 142016512 , -0.000809 , 0.000555, 0.000020, 0.000000
6488064 , 142737408 , -0.000805 , 0.000574, 0.000020, 0.000000
6520832 , 143458304 , -0.000793 , 0.000573, 0.000020, 0.000000
6553600 , 144179200 , -0.000758 , 0.000561, 0.000019, 0.000000
6586368 , 144900096 , -0.000680 , 0.000622, 0.000019, 0.000000
6619136 , 145620992 , -0.000670 , 0.000618, 0.000019, 0.000000
6651904 , 146341888 , -0.000654 , 0.000640, 0.000018, 0.000000
6684672 , 147062784 , -0.000622 , 0.000629, 0.000018, 0.000000
6717440 , 147783680 , -0.000581 , 0.000612, 0.000018, 0.000000
6750208 , 148504576 , -0.000548 , 0.000601, 0.000018, 0.000000
6782976 , 149225472 , -0.000516 , 0.000589, 0.000017, 0.000000
6815744 , 149946368 , -0.000513 , 0.000595, 0.000017, 0.000000
6848512 , 150667264 , -0.000394 , 0.000592, 0.000016, 0.000000
6881280 , 151388160 , -0.000370 , 0.000594, 0.000016, 0.000000
6914048 , 152109056 , -0.000331 , 0.000588, 0.000016, 0.000000
6946816 , 152829952 , -0.000321 , 0.000604, 0.000016, 0.000000
6979584 , 153550848 , -0.000315 , 0.000607, 0.000016, 0.000000
7012352 , 154271744 , -0.000347 , 0.000630, 0.000016, 0.000000
7045120 , 154992640 , -0.000298 , 0.000603, 0.000016, 0.000000
7077888 , 155713536 , -0.000290 , 0.000612, 0.000015, 0.000000
7110656 , 156434432 , -0.000318 , 0.000584, 0.000016, 0.000000
7143424 , 157155328 , -0.000298 , 0.000586, 0.000016, 0.000000
7176192 , 157876224 , -0.000298 , 0.000635, 0.000016, 0.000000
7208960 , 158597120 , -0.000294 , 0.000638, 0.000016, 0.000000
7241728 , 159318016 , -0.000267 , 0.000622, 0.000015, 0.000000
7274496 , 160038912 , -0.000317 , 0.000601, 0.000016, 0.000000
7307264 , 160759808 , -0.000308 , 0.000598, 0.000016, 0.000000
7340032 , 161480704 , -0.000272 , 0.000582, 0.000015, 0.000000
7372800 , 162201600 , -0.000188 , 0.000480, 0.000015, 0.000000
7405568 , 162922496 , -0.000159 , 0.000469, 0.000014, 0.000000
7438336 , 163643392 , -0.000134 , 0.000474, 0.000014, 0.000000
7471104 , 164364288 , -0.000125 , 0.000470, 0.000014, 0.000000
7503872 , 165085184 , -0.000132 , 0.000487, 0.000014, 0.000000
7536640 , 165806080 , -0.000129 , 0.000489, 0.000014, 0.000000
7569408 , 166526976 , -0.000127 , 0.000511, 0.000014, 0.000000
7602176 , 167247872 , -0.000067 , 0.000560, 0.000014, 0.000000
7634944 , 167968768 , -0.000102 , 0.000580, 0.000014, 0.000000
7667712 , 168689664 , -0.000065 , 0.000568, 0.000014, 0.000000
7700480 , 169410560 , -0.000054 , 0.000562, 0.000014, 0.000000
7733248 , 170131456 , 0.000122 , 0.000759, 0.000012, 0.000000
7766016 , 170852352 , 0.000145 , 0.000749, 0.000012, 0.000000
7798784 , 171573248 , 0.000191 , 0.000746, 0.000012, 0.000000
7831552 , 172294144 , 0.000207 , 0.000740, 0.000012, 0.000000
7864320 , 173015040 , 0.000254 , 0.000721, 0.000012, 0.000000
7897088 , 173735936 , 0.000245 , 0.000537, 0.000012, 0.000000
7929856 , 174456832 , 0.000289 , 0.000526, 0.000011, 0.000000
7962624 , 175177728 , 0.000306 , 0.000536, 0.000011, 0.000000
7995392 , 175898624 , 0.000327 , 0.000527, 0.000011, 0.000000
8028160 , 176619520 , 0.000188 , 0.000624, 0.000012, 0.000000
8060928 , 177340416 , 0.000219 , 0.000624, 0.000012, 0.000000
8093696 , 178061312 , 0.000247 , 0.000610, 0.000012, 0.000000
8126464 , 178782208 , 0.000261 , 0.000601, 0.000011, 0.000000
8159232 , 179503104 , 0.000410 , 0.000698, 0.000010, 0.000000
8192000 , 180224000 , 0.000430 , 0.000689, 0.000010, 0.000000
8224768 , 180944896 , 0.000458 , 0.000680, 0.000010, 0.000000
8257536 , 181665792 , 0.000460 , 0.000676, 0.000010, 0.000000
8290304 , 182386688 , 0.000467 , 0.000673, 0.000010, 0.000000
8323072 , 183107584 , 0.000503 , 0.000656, 0.000010, 0.000000
8355840 , 183828480 , 0.000666 , 0.000861, 0.000009, 0.000000
8388608 , 184549376 , 0.000682 , 0.000850, 0.000009, 0.000000
8421376 , 185270272 , 0.000703 , 0.000837, 0.000009, 0.000000
8454144 , 185991168 , 0.000705 , 0.000846, 0.000009, 0.000000
8486912 , 186712064 , 0.000703 , 0.000861, 0.000009, 0.000000
8519680 , 187432960 , 0.000716 , 0.000862, 0.000009, 0.000000
8552448 , 188153856 , 0.000722 , 0.000859, 0.000009, 0.000000
8585216 , 188874752 , 0.000752 , 0.000844, 0.000008, 0.000000
8617984 , 189595648 , 0.000773 , 0.000838, 0.000008, 0.000000
8650752 , 190316544 , 0.000852 , 0.000744, 0.000008, 0.000000
8683520 , 191037440 , 0.000858 , 0.000745, 0.000008, 0.000000
8716288 , 191758336 , 0.000870 , 0.000754, 0.000008, 0.000000
8749056 , 192479232 , 0.000885 , 0.000747, 0.000008, 0.000000
8781824 , 193200128 , 0.000890 , 0.000772, 0.000008, 0.000000
8814592 , 193921024 , 0.000912 , 0.000759, 0.000007, 0.000000
8847360 , 194641920 , 0.000935 , 0.000754, 0.000007, 0.000000
8880128 , 195362816 , 0.000943 , 0.000748, 0.000007, 0.000000
8912896 , 196083712 , 0.000963 , 0.000748, 0.000007, 0.000000
8945664 , 196804608 , 0.000969 , 0.000744, 0.000007, 0.000000
8978432 , 197525504 , 0.000995 , 0.000864, 0.000007, 0.000000
9011200 , 198246400 , 0.001007 , 0.000860, 0.000007, 0.000000
9043968 , 198967296 , 0.001015 , 0.000864, 0.000007, 0.000000
9076736 , 199688192 , 0.001030 , 0.000892, 0.000007, 0.000000
9109504 , 200409088 , 0.001049 , 0.000880, 0.000007, 0.000000
9142272 , 201129984 , 0.001064 , 0.000879, 0.000007, 0.000000
9175040 , 201850880 , 0.001051 , 0.000905, 0.000007, 0.000000
9207808 , 202571776 , 0.001065 , 0.000900, 0.000007, 0.000000
9240576 , 203292672 , 0.001071 , 0.000897, 0.000007, 0.000000
9273344 , 204013568 , 0.001080 , 0.000898, 0.000007, 0.000000
9306112 , 204734464 , 0.001113 , 0.000938, 0.000006, 0.000000
9338880 , 205455360 , 0.001139 , 0.000927, 0.000006, 0.000000
9371648 , 206176256 , 0.001137 , 0.000928, 0.000006, 0.000000
9404416 , 206897152 , 0.001179 , 0.000910, 0.000006, 0.000000
9437184 , 207618048 , 0.001202 , 0.000905, 0.000006, 0.000000
9469952 , 208338944 , 0.001229 , 0.000889, 0.000006, 0.000000
9502720 , 209059840 , 0.001254 , 0.000899, 0.000006, 0.000000
9535488 , 209780736 , 0.001927 , 0.000635, 0.000003, 0.000000
9568256 , 210501632 , 0.001915 , 0.000644, 0.000003, 0.000000
9601024 , 211222528 , 0.001918 , 0.000641, 0.000003, 0.000000
9633792 , 211943424 , 0.001914 , 0.000645, 0.000003, 0.000000
9666560 , 212664320 , 0.001852 , 0.000626, 0.000003, 0.000000
9699328 , 213385216 , 0.001843 , 0.000634, 0.000003, 0.000000
9732096 , 214106112 , 0.001871 , 0.000619, 0.000003, 0.000000
9764864 , 214827008 , 0.001917 , 0.000660, 0.000003, 0.000000
9797632 , 215547904 , 0.001928 , 0.000654, 0.000003, 0.000000
9830400 , 216268800 , 0.001917 , 0.000688, 0.000003, 0.000000
9863168 , 216989696 , 0.001949 , 0.000667, 0.000003, 0.000000
9895936 , 217710592 , 0.001965 , 0.000653, 0.000003, 0.000000
9928704 , 218431488 , 0.001957 , 0.000654, 0.000003, 0.000000
9961472 , 219152384 , 0.001950 , 0.000666, 0.000003, 0.000000
9994240 , 219873280 , 0.001947 , 0.000669, 0.000003, 0.000000
10027008 , 220594176 , 0.001945 , 0.000673, 0.000003, 0.000000
10059776 , 221315072 , 0.001945 , 0.000669, 0.000003, 0.000000
10092544 , 222035968 , 0.001945 , 0.000675, 0.000003, 0.000000
10125312 , 222756864 , 0.001947 , 0.000671, 0.000003, 0.000000
10158080 , 223477760 , 0.001949 , 0.000674, 0.000003, 0.000000
10190848 , 224198656 , 0.001961 , 0.000679, 0.000003, 0.000000
10223616 , 224919552 , 0.001962 , 0.000677, 0.000003, 0.000000
10256384 , 225640448 , 0.001965 , 0.000674, 0.000003, 0.000000
10289152 , 226361344 , 0.001934 , 0.000710, 0.000003, 0.000000
10321920 , 227082240 , 0.002084 , 0.000760, 0.000002, 0.000000
10354688 , 227803136 , 0.002100 , 0.000752, 0.000002, 0.000000
10387456 , 228524032 , 0.002112 , 0.000743, 0.000002, 0.000000
10420224 , 229244928 , 0.002126 , 0.000687, 0.000002, 0.000000
10452992 , 229965824 , 0.002147 , 0.000677, 0.000002, 0.000000
10485760 , 230686720 , 0.002153 , 0.000675, 0.000002, 0.000000
10518528 , 231407616 , 0.002176 , 0.000659, 0.000002, 0.000000
10551296 , 232128512 , 0.002175 , 0.000680, 0.000002, 0.000000
10584064 , 232849408 , 0.002156 , 0.000687, 0.000002, 0.000000
10616832 , 233570304 , 0.002176 , 0.000651, 0.000002, 0.000000
10649600 , 234291200 , 0.001649 , 0.001093, 0.000004, 0.000000
10682368 , 235012096 , 0.001649 , 0.001088, 0.000004, 0.000000
10715136 , 235732992 , 0.001649 , 0.001092, 0.000004, 0.000000
10747904 , 236453888 , 0.001646 , 0.001101, 0.000004, 0.000000
10780672 , 237174784 , 0.001658 , 0.001101, 0.000004, 0.000000
10813440 , 237895680 , 0.001661 , 0.001097, 0.000004, 0.000000
10846208 , 238616576 , 0.001670 , 0.001090, 0.000004, 0.000000
10878976 , 239337472 , 0.001674 , 0.001090, 0.000004, 0.000000
10911744 , 240058368 , 0.001705 , 0.001108, 0.000004, 0.000000
10944512 , 240779264 , 0.001716 , 0.001097, 0.000004, 0.000000
10977280 , 241500160 , 0.001733 , 0.001086, 0.000004, 0.000000
11010048 , 242221056 , 0.001749 , 0.001075, 0.000004, 0.000000
11042816 , 242941952 , 0.001750 , 0.001081, 0.000004, 0.000000
11075584 , 243662848 , 0.001772 , 0.001070, 0.000004, 0.000000
11108352 , 244383744 , 0.001780 , 0.001067, 0.000003, 0.000000
11141120 , 245104640 , 0.001782 , 0.001066, 0.000003, 0.000000
11173888 , 245825536 , 0.001783 , 0.001065, 0.000003, 0.000000
11206656 , 246546432 , 0.001746 , 0.001071, 0.000004, 0.000000
11239424 , 247267328 , 0.001759 , 0.001063, 0.000004, 0.000000
11272192 , 247988224 , 0.001766 , 0.001057, 0.000004, 0.000000
11304960 , 248709120 , 0.001771 , 0.001054, 0.000004, 0.000000
11337728 , 249430016 , 0.001795 , 0.001044, 0.000003, 0.000000
11370496 , 250150912 , 0.001798 , 0.001037, 0.000003, 0.000000
11403264 , 250871808 , 0.001813 , 0.001026, 0.000003, 0.000000
11436032 , 251592704 , 0.001817 , 0.001022, 0.000003, 0.000000
11468800 , 252313600 , 0.001813 , 0.001030, 0.000003, 0.000000
11501568 , 253034496 , 0.001848 , 0.001065, 0.000003, 0.000000
11534336 , 253755392 , 0.001872 , 0.001086, 0.000003, 0.000000
11567104 , 254476288 , 0.001907 , 0.001098, 0.000003, 0.000000
11599872 , 255197184 , 0.001925 , 0.001087, 0.000003, 0.000000
11632640 , 255918080 , 0.001898 , 0.001036, 0.000003, 0.000000
11665408 , 256638976 , 0.001895 , 0.001042, 0.000003, 0.000000
11698176 , 257359872 , 0.001922 , 0.001061, 0.000003, 0.000000
11730944 , 258080768 , 0.001911 , 0.001073, 0.000003, 0.000000
11763712 , 258801664 , 0.001921 , 0.001069, 0.000003, 0.000000
11796480 , 259522560 , 0.001963 , 0.001095, 0.000003, 0.000000
11829248 , 260243456 , 0.001970 , 0.001089, 0.000003, 0.000000
11862016 , 260964352 , 0.001951 , 0.001082, 0.000003, 0.000000
11894784 , 261685248 , 0.001952 , 0.001081, 0.000003, 0.000000
11927552 , 262406144 , 0.001967 , 0.001075, 0.000003, 0.000000
11960320 , 263127040 , 0.001977 , 0.001074, 0.000003, 0.000000
11993088 , 263847936 , 0.001977 , 0.001070, 0.000003, 0.000000
12025856 , 264568832 , 0.001991 , 0.001068, 0.000003, 0.000000
12058624 , 265289728 , 0.001920 , 0.001105, 0.000003, 0.000000
12091392 , 266010624 , 0.001932 , 0.001099, 0.000003, 0.000000
12124160 , 266731520 , 0.001950 , 0.001089, 0.000003, 0.000000
12156928 , 267452416 , 0.001964 , 0.001079, 0.000003, 0.000000
12189696 , 268173312 , 0.001972 , 0.001083, 0.000003, 0.000000
12222464 , 268894208 , 0.001948 , 0.001029, 0.000003, 0.000000
12255232 , 269615104 , 0.001953 , 0.001024, 0.000003, 0.000000
12288000 , 270336000 , 0.001872 , 0.001052, 0.000003, 0.000000
12320768 , 271056896 , 0.001866 , 0.001055, 0.000003, 0.000000
12353536 , 271777792 , 0.001887 , 0.001045, 0.000003, 0.000000
12386304 , 272498688 , 0.001889 , 0.001047, 0.000003, 0.000000
12419072 , 273219584 , 0.001912 , 0.001055, 0.000003, 0.000000
12451840 , 273940480 , 0.002027 , 0.001052, 0.000003, 0.000000
12484608 , 274661376 , 0.002027 , 0.001052, 0.000003, 0.000000
12517376 , 275382272 , 0.002041 , 0.001048, 0.000003, 0.000000
12550144 , 276103168 , 0.002043 , 0.000972, 0.000003, 0.000000
12582912 , 276824064 , 0.002048 , 0.000970, 0.000003, 0.000000
12615680 , 277544960 , 0.002074 , 0.000938, 0.000002, 0.000000
12648448 , 278265856 , 0.002076 , 0.000936, 0.000002, 0.000000
