trueR , trueI
0.003646 , 0.000606
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
10922 , 52371 , 240284 , 11399 ,0.003909,-0.000109,6.916900000000011e-08,5.11225e-07,5.803940000000001e-07,0.0007618359403441138
21844 , 52687 , 480568 , 22836 ,0.002125,-0.000115,2.3134409999999994e-06,5.19841e-07,2.8332819999999995e-06,0.001683235574719118
32766 , 52737 , 720852 , 34253 ,0.002478,-0.000257,1.3642239999999994e-06,7.44769e-07,2.1089929999999996e-06,0.0014522372395721023
43688 , 52747 , 961136 , 45673 ,0.002413,0.000249,1.5202889999999994e-06,1.27449e-07,1.6477379999999993e-06,0.0012836424735883428
54610 , 52753 , 1201420 , 57096 ,0.002701,0.000295,8.930250000000002e-07,9.672099999999998e-08,9.897460000000002e-07,0.0009948597891160343
65532 , 52782 , 1441704 , 68526 ,0.00239,0.000838,1.5775359999999994e-06,5.3824e-08,1.6313599999999995e-06,0.0012772470395346388
76454 , 52790 , 1681988 , 79986 ,0.002336,0.000296,1.7161e-06,9.61e-08,1.8122e-06,0.001346179779969971
87376 , 62136 , 1922272 , 91422 ,0.002089,0.000324,2.4242489999999995e-06,7.952399999999998e-08,2.5037729999999995e-06,0.0015823315076177935
98298 , 62173 , 2162556 , 102836 ,0.002719,0.000396,8.593289999999997e-07,4.4100000000000004e-08,9.034289999999997e-07,0.0009504888216070716
109220 , 62364 , 2402840 , 114251 ,0.002832,0.000425,6.625960000000001e-07,3.2761000000000005e-08,6.953570000000001e-07,0.0008338806869091046
120142 , 67518 , 2643124 , 125629 ,0.00282,0.000546,6.822759999999999e-07,3.599999999999993e-09,6.858759999999998e-07,0.0008281763097312068
131064 , 67529 , 2883408 , 137020 ,0.002928,0.000684,5.155239999999998e-07,6.084000000000008e-09,5.216079999999998e-07,0.0007222243418772312
141986 , 67537 , 3123692 , 148398 ,0.003082,0.000559,3.180959999999998e-07,2.208999999999995e-09,3.203049999999998e-07,0.0005659549452032378
152908 , 67545 , 3363976 , 159794 ,0.003189,0.000433,2.0884899999999994e-07,2.992899999999999e-08,2.387779999999999e-07,0.0004886491583948548
163830 , 67553 , 3604260 , 171205 ,0.003021,0.000382,3.906250000000002e-07,5.0175999999999986e-08,4.4080100000000016e-07,0.0006639284600015277
174752 , 67560 , 3844544 , 182623 ,0.003043,-0.00017,3.6360899999999977e-07,6.02176e-07,9.657849999999997e-07,0.0009827436084757814
185674 , 67567 , 4084828 , 194061 ,0.003071,-5.7e-05,3.30625e-07,4.3956899999999993e-07,7.701939999999999e-07,0.0008776069735365597
196596 , 73495 , 4325112 , 205447 ,0.002458,-0.000117,1.4113439999999997e-06,5.22729e-07,1.9340729999999997e-06,0.0013907095311386918
207518 , 79973 , 4565396 , 216877 ,0.002507,1.4e-05,1.2973209999999996e-06,3.50464e-07,1.6477849999999995e-06,0.0012836607807360945
218440 , 81198 , 4805680 , 228304 ,0.002585,-3.3e-05,1.1257209999999998e-06,4.08321e-07,1.534042e-06,0.0012385644916595986
229362 , 81328 , 5045964 , 239705 ,0.002604,-4.7e-05,1.085764e-06,4.2640899999999994e-07,1.5121729999999998e-06,0.0012297044360333096
240284 , 81357 , 5286248 , 251138 ,0.002929,-5e-05,5.140889999999997e-07,4.30336e-07,9.444249999999996e-07,0.0009718153116719245
251206 , 81384 , 5526532 , 262541 ,0.002908,-5.8e-05,5.446439999999999e-07,4.40896e-07,9.8554e-07,0.0009927436728582057
262128 , 90963 , 5766816 , 273966 ,0.002977,-2.3e-05,4.4756099999999983e-07,3.95641e-07,8.432019999999999e-07,0.0009182603116763786
273050 , 104045 , 6007100 , 285373 ,0.003002,-1e-05,4.1473600000000007e-07,3.7945600000000003e-07,7.941920000000002e-07,0.0008911745059190148
283972 , 104100 , 6247384 , 296757 ,0.002576,0.000104,1.1448999999999994e-06,2.5200399999999993e-07,1.3969039999999994e-06,0.0011819069337304013
294894 , 104152 , 6487668 , 308113 ,0.002596,0.000219,1.1025000000000002e-06,1.4976899999999997e-07,1.2522690000000003e-06,0.0011190482563321388
305816 , 104190 , 6727952 , 319487 ,0.002608,0.000314,1.0774439999999998e-06,8.5264e-08,1.1627079999999997e-06,0.0010782893860184287
316738 , 104220 , 6968236 , 330903 ,0.002636,0.000292,1.0201000000000002e-06,9.859599999999999e-08,1.1186960000000003e-06,0.0010576842629064689
327660 , 104247 , 7208520 , 342313 ,0.002636,0.000272,1.0201000000000002e-06,1.11556e-07,1.1316560000000002e-06,0.001063793212988314
338582 , 104269 , 7448804 , 353731 ,0.002627,0.000408,1.0383609999999999e-06,3.9204e-08,1.077565e-06,0.0010380582835274714
349504 , 113721 , 7689088 , 365156 ,0.002713,3.4e-05,8.704889999999997e-07,3.2718400000000005e-07,1.1976729999999997e-06,0.001094382474274876
360426 , 118863 , 7929372 , 376632 ,0.002753,1.9e-05,7.974490000000003e-07,3.4456899999999994e-07,1.1420180000000003e-06,0.0010686524224461386
371348 , 118920 , 8169656 , 388038 ,0.002785,5.7e-05,7.413209999999996e-07,3.01401e-07,1.0427219999999995e-06,0.001021137600913804
382270 , 118946 , 8409940 , 399466 ,0.002806,2e-05,7.056000000000001e-07,3.433959999999999e-07,1.048996e-06,0.001024205057593449
393192 , 118968 , 8650224 , 410858 ,0.002851,0.000108,6.320250000000002e-07,2.4800399999999995e-07,8.800290000000002e-07,0.0009380986088892789
404114 , 119028 , 8890508 , 422236 ,0.002879,4.5e-05,5.882889999999998e-07,3.14721e-07,9.030099999999998e-07,0.0009502683831423624
415036 , 119105 , 9130792 , 433602 ,0.002733,-4.8e-05,8.335689999999995e-07,4.2771599999999996e-07,1.2612849999999995e-06,0.001123069454664314
425958 , 119114 , 9371076 , 445030 ,0.00271,5e-06,8.760959999999995e-07,3.6120099999999995e-07,1.2372969999999995e-06,0.0011123385276074903
436880 , 119137 , 9611360 , 456459 ,0.002731,-5.9e-05,8.372250000000001e-07,4.4222500000000003e-07,1.27945e-06,0.0011311277558260164
447802 , 124869 , 9851644 , 467871 ,0.002764,-2.8e-05,7.779239999999999e-07,4.0195600000000003e-07,1.17988e-06,0.0010862228132386099
458724 , 131190 , 10091928 , 479307 ,0.002854,3e-06,6.272639999999995e-07,3.6360900000000004e-07,9.908729999999996e-07,0.0009954260394424085
469646 , 131390 , 10332212 , 490702 ,0.002921,-0.000145,5.256249999999999e-07,5.640009999999999e-07,1.089626e-06,0.0010438515220087578
480568 , 132746 , 10572496 , 502135 ,0.002977,-0.000199,4.4756099999999983e-07,6.480249999999999e-07,1.0955859999999998e-06,0.001046702441002217
491490 , 132766 , 10812780 , 513537 ,0.003003,-0.000226,4.134489999999999e-07,6.922239999999999e-07,1.1056729999999997e-06,0.0010515098668105781
502412 , 132863 , 11053064 , 524902 ,0.00293,-0.000319,5.12656e-07,8.556250000000001e-07,1.3682810000000002e-06,0.0011697354401744011
513334 , 132944 , 11293348 , 536284 ,0.003098,-0.000319,3.0030399999999985e-07,8.556250000000001e-07,1.155929e-06,0.0010751413860511556
524256 , 142495 , 11533632 , 547651 ,0.003083,2.9e-05,3.1696900000000014e-07,3.3292900000000003e-07,6.498980000000002e-07,0.000806162514633371
535178 , 155308 , 11773916 , 559049 ,0.003091,-6.6e-05,3.0802499999999995e-07,4.51584e-07,7.596089999999999e-07,0.0008715555059776743
546100 , 155463 , 12014200 , 570459 ,0.00305,-7.5e-05,3.552159999999997e-07,4.6376099999999994e-07,8.189769999999997e-07,0.000904973480274422
557022 , 155491 , 12254484 , 581853 ,0.003027,-4.7e-05,3.831609999999997e-07,4.2640899999999994e-07,8.095699999999996e-07,0.0008997610793983032
567944 , 155575 , 12494768 , 593263 ,0.003066,-6.4e-05,3.3639999999999976e-07,4.4890000000000006e-07,7.852999999999998e-07,0.0008861715409558129
578866 , 155597 , 12735052 , 604672 ,0.003089,-3.1e-05,3.102489999999997e-07,4.05769e-07,7.160179999999997e-07,0.0008461784681732333
589788 , 155667 , 12975336 , 616029 ,0.003092,-0.000141,3.069159999999998e-07,5.58009e-07,8.649249999999998e-07,0.000930013440763089
600710 , 155828 , 13215620 , 627449 ,0.003116,-0.000101,2.809000000000001e-07,4.998489999999999e-07,7.807490000000001e-07,0.000883600022634676
611632 , 165168 , 13455904 , 638858 ,0.003161,-0.000106,2.3522499999999975e-07,5.069439999999999e-07,7.421689999999996e-07,0.0008614923098902275
622554 , 170160 , 13696188 , 650259 ,0.002981,-0.000127,4.422249999999997e-07,5.372889999999999e-07,9.795139999999996e-07,0.0009897039961523847
633476 , 170223 , 13936472 , 661663 ,0.002994,-0.000154,4.2510399999999975e-07,5.776000000000001e-07,1.0027039999999998e-06,0.0010013510872815786
644398 , 170260 , 14176756 , 673062 ,0.003023,-0.000171,3.8812899999999984e-07,6.03729e-07,9.918579999999999e-07,0.0009959206795724246
655320 , 170317 , 14417040 , 684474 ,0.00305,-0.000155,3.552159999999997e-07,5.791209999999999e-07,9.343369999999996e-07,0.0009666110903564058
666242 , 170354 , 14657324 , 695858 ,0.003051,-8.6e-05,3.540250000000001e-07,4.78864e-07,8.328890000000001e-07,0.0009126275253355007
677164 , 170459 , 14897608 , 707283 ,0.00311,-4.7e-05,2.8729600000000003e-07,4.2640899999999994e-07,7.13705e-07,0.0008448106296679748
688086 , 170505 , 15137892 , 718715 ,0.003133,-1.5e-05,2.63169e-07,3.8564100000000003e-07,6.488100000000001e-07,0.0008054874300695202
699008 , 170531 , 15378176 , 730087 ,0.003136,-1e-05,2.6010000000000006e-07,3.7945600000000003e-07,6.39556e-07,0.0007997224518543918
709930 , 176232 , 15618460 , 741486 ,0.003128,3.9e-05,2.683239999999998e-07,3.2148900000000003e-07,5.898129999999998e-07,0.0007679928385082766
720852 , 182568 , 15858744 , 752857 ,0.003155,4e-05,2.410810000000001e-07,3.20356e-07,5.614370000000001e-07,0.0007492909982109755
731774 , 182746 , 16099028 , 764244 ,0.003146,4.1e-05,2.5e-07,3.1922499999999995e-07,5.692249999999999e-07,0.0007544700126578921
742696 , 184025 , 16339312 , 775650 ,0.003175,6.2e-05,2.2184100000000006e-07,2.95936e-07,5.17777e-07,0.0007195672310493301
753618 , 184107 , 16579596 , 787034 ,0.003188,0.000113,2.0976400000000008e-07,2.4304899999999997e-07,4.5281300000000007e-07,0.0006729138132034444
764540 , 184175 , 16819880 , 798431 ,0.003154,0.000285,2.4206399999999983e-07,1.03041e-07,3.451049999999998e-07,0.0005874563813595013
775462 , 184315 , 17060164 , 809848 ,0.003155,0.000311,2.410810000000001e-07,8.702499999999997e-08,3.281060000000001e-07,0.000572805377069734
786384 , 193792 , 17300448 , 821244 ,0.003175,0.000376,2.2184100000000006e-07,5.2900000000000004e-08,2.7474100000000006e-07,0.0005241574191023152
797306 , 207005 , 17540732 , 832640 ,0.003201,0.000371,1.9802500000000008e-07,5.5224999999999987e-08,2.532500000000001e-07,0.0005032395056034453
808228 , 207017 , 17781016 , 844012 ,0.003241,0.000411,1.64025e-07,3.8024999999999985e-08,2.0204999999999999e-07,0.0004494997219131509
819150 , 207041 , 18021300 , 855415 ,0.003262,7.6e-05,1.4745599999999983e-07,2.809e-07,4.2835599999999984e-07,0.0006544891137368137
830072 , 207346 , 18261584 , 866796 ,0.003276,7.9e-05,1.3690000000000007e-07,2.77729e-07,4.146290000000001e-07,0.0006439169201069343
840994 , 207398 , 18501868 , 878168 ,0.003279,0.000172,1.346890000000001e-07,1.8835599999999997e-07,3.230450000000001e-07,0.000568370477769562
851916 , 207420 , 18742152 , 889511 ,0.003275,0.00012,1.3764099999999985e-07,2.36196e-07,3.738369999999999e-07,0.0006114221127829773
862838 , 208694 , 18982436 , 900888 ,0.003297,0.000162,1.2180099999999994e-07,1.9713599999999995e-07,3.189369999999999e-07,0.0005647450752330646
873760 , 217089 , 19222720 , 912300 ,0.00326,0.000142,1.4899600000000005e-07,2.15296e-07,3.6429200000000004e-07,0.0006035660692915068
884682 , 221542 , 19463004 , 923698 ,0.003309,8.4e-05,1.1356900000000004e-07,2.72484e-07,3.860530000000001e-07,0.000621331634475503
895604 , 221550 , 19703288 , 935135 ,0.003277,6.9e-05,1.3616099999999997e-07,2.8836899999999995e-07,4.245299999999999e-07,0.0006515596672600291
906526 , 221601 , 19943572 , 946541 ,0.003291,6e-05,1.2602499999999989e-07,2.981159999999999e-07,4.241409999999998e-07,0.0006512610843586462
917448 , 221660 , 20183856 , 957966 ,0.003305,6.8e-05,1.1628099999999981e-07,2.89444e-07,4.057249999999998e-07,0.000636965462172008
928370 , 221742 , 20424140 , 969399 ,0.003281,5.7e-05,1.332249999999999e-07,3.01401e-07,4.346259999999999e-07,0.0006592617082767662
939292 , 221919 , 20664424 , 980818 ,0.003234,6.5e-05,1.6974400000000004e-07,2.92681e-07,4.6242500000000007e-07,0.000680018382104484
950214 , 222046 , 20904708 , 992233 ,0.003233,0.000118,1.7056899999999979e-07,2.38144e-07,4.087129999999998e-07,0.0006393066556825447
961136 , 222178 , 21144992 , 1003647 ,0.003235,7e-05,1.6892099999999993e-07,2.8729600000000003e-07,4.5621699999999996e-07,0.000675438376167656
972058 , 227723 , 21385276 , 1015050 ,0.003261,5.9e-05,1.4822499999999994e-07,2.9920899999999996e-07,4.4743399999999993e-07,0.0006689050754778289
982980 , 234008 , 21625560 , 1026447 ,0.003271,5.5e-05,1.4062499999999992e-07,3.0360099999999997e-07,4.442259999999999e-07,0.0006665028131973637
993902 , 234037 , 21865844 , 1037863 ,0.003284,9.1e-05,1.3104399999999994e-07,2.652249999999999e-07,3.9626899999999985e-07,0.0006294990071477475
1004824 , 235478 , 22106128 , 1049211 ,0.003286,7.6e-05,1.2960000000000005e-07,2.809e-07,4.1050000000000003e-07,0.0006407027391856539
1015746 , 235532 , 22346412 , 1060624 ,0.003302,7.1e-05,1.1833600000000009e-07,2.86225e-07,4.045610000000001e-07,0.0006360510985762072
1026668 , 235690 , 22586696 , 1072073 ,0.002962,7.9e-05,4.678560000000002e-07,2.77729e-07,7.455850000000002e-07,0.0008634726399834567
1037590 , 235717 , 22826980 , 1083507 ,0.002956,0.0001,4.761000000000001e-07,2.5603599999999995e-07,7.321360000000001e-07,0.0008556494609359607
1048512 , 245147 , 23067264 , 1094881 ,0.002977,0.000146,4.4756099999999983e-07,2.1160000000000002e-07,6.591609999999998e-07,0.0008118873074509786
1059434 , 258512 , 23307548 , 1106250 ,0.003152,8.5e-05,2.4403600000000006e-07,2.71441e-07,5.15477e-07,0.000717967269448963
1070356 , 259053 , 23547832 , 1117682 ,0.003158,0.000155,2.3814399999999973e-07,2.03401e-07,4.4154499999999974e-07,0.0006644885251078454
1081278 , 259758 , 23788116 , 1129093 ,0.003127,0.000143,2.6936099999999995e-07,2.1436899999999998e-07,4.837299999999999e-07,0.0006955070093104741
1092200 , 259823 , 24028400 , 1140496 ,0.003172,0.00015,2.2467600000000002e-07,2.0793600000000002e-07,4.32612e-07,0.0006577324684094591
1103122 , 259884 , 24268684 , 1151909 ,0.003112,0.000147,2.851559999999997e-07,2.1068099999999998e-07,4.958369999999997e-07,0.0007041569427336492
1114044 , 260600 , 24508968 , 1163309 ,0.003119,0.000144,2.777290000000001e-07,2.1344399999999996e-07,4.911730000000001e-07,0.0007008373563102926
1124966 , 261394 , 24749252 , 1174761 ,0.003141,0.000172,2.550249999999998e-07,1.8835599999999997e-07,4.4338099999999975e-07,0.0006658686056573021
1135888 , 268399 , 24989536 , 1186197 ,0.003149,0.000173,2.4700900000000006e-07,1.8748900000000002e-07,4.344980000000001e-07,0.0006591646228371181
1146810 , 272822 , 25229820 , 1197657 ,0.003161,0.000171,2.3522499999999975e-07,1.8922499999999995e-07,4.244499999999997e-07,0.0006514982732133675
1157732 , 272866 , 25470104 , 1209071 ,0.003115,0.000194,2.819609999999998e-07,1.69744e-07,4.5170499999999977e-07,0.0006720900237319401
1168654 , 273265 , 25710388 , 1220455 ,0.003132,0.000246,2.6419600000000015e-07,1.2959999999999997e-07,3.9379600000000015e-07,0.0006275316725074521
1179576 , 273272 , 25950672 , 1231909 ,0.003318,0.000247,1.0758399999999982e-07,1.28881e-07,2.364649999999998e-07,0.00048627667021974207
1190498 , 273291 , 26190956 , 1243334 ,0.003269,0.000254,1.421289999999998e-07,1.23904e-07,2.660329999999998e-07,0.0005157838694647205
1201420 , 273492 , 26431240 , 1254731 ,0.003308,0.000256,1.1424399999999984e-07,1.225e-07,2.3674399999999983e-07,0.0004865634593760611
1212342 , 274868 , 26671524 , 1266162 ,0.003314,0.000276,1.1022399999999989e-07,1.089e-07,2.191239999999999e-07,0.0004681068254148831
1223264 , 274876 , 26911808 , 1277605 ,0.003284,0.0003,1.3104399999999994e-07,9.3636e-08,2.2467999999999994e-07,0.0004740042193905028
1234186 , 280456 , 27152092 , 1288999 ,0.003316,0.000342,1.089e-07,6.969599999999998e-08,1.7859599999999997e-07,0.00042260619967056796
1245108 , 285460 , 27392376 , 1300396 ,0.003317,0.000365,1.0824099999999992e-07,5.8081e-08,1.6632199999999992e-07,0.00040782594326501585
1256030 , 285521 , 27632660 , 1311825 ,0.003333,0.000365,9.796899999999994e-08,5.8081e-08,1.5604999999999994e-07,0.00039503164430207356
1266952 , 286772 , 27872944 , 1323192 ,0.003334,0.000367,9.734399999999986e-08,5.7121000000000006e-08,1.5446499999999987e-07,0.00039302035570692756
1277874 , 287131 , 28113228 , 1334587 ,0.003343,0.000344,9.180899999999993e-08,6.864399999999999e-08,1.604529999999999e-07,0.00040056584976755057
1288796 , 288362 , 28353512 , 1346050 ,0.0033,0.000363,1.1971599999999996e-07,5.9049e-08,1.7876499999999997e-07,0.00042280610213193465
1299718 , 288387 , 28593796 , 1357454 ,0.003278,0.000373,1.3542399999999988e-07,5.4288999999999984e-08,1.8971299999999987e-07,0.0004355605583612913
1310640 , 297750 , 28834080 , 1368843 ,0.003268,0.000367,1.428839999999999e-07,5.7121000000000006e-08,2.000049999999999e-07,0.00044721918563496346
1321562 , 309843 , 29074364 , 1380247 ,0.003239,0.000375,1.6564899999999984e-07,5.336099999999999e-08,2.1900999999999984e-07,0.00046798504249601807
1332484 , 310823 , 29314648 , 1391666 ,0.003243,0.000403,1.6240900000000011e-07,4.1209e-08,2.0361800000000012e-07,0.00045124051236563424
1343406 , 312800 , 29554932 , 1403066 ,0.003247,0.000391,1.5920100000000005e-07,4.6224999999999985e-08,2.0542600000000003e-07,0.00045323945106312183
1354328 , 312890 , 29795216 , 1414536 ,0.003257,0.000392,1.51321e-07,4.5796e-08,1.97117e-07,0.0004439786030880317
1365250 , 313098 , 30035500 , 1425961 ,0.003258,0.000432,1.5054399999999992e-07,3.0276e-08,1.8081999999999992e-07,0.0004252293498807437
1376172 , 313615 , 30275784 , 1437350 ,0.003242,0.000432,1.6321599999999986e-07,3.0276e-08,1.9349199999999986e-07,0.00043987725560660655
1387094 , 314279 , 30516068 , 1448735 ,0.003248,0.000432,1.5840399999999994e-07,3.0276e-08,1.8867999999999994e-07,0.0004343731115066861
1398016 , 319791 , 30756352 , 1460143 ,0.003241,0.000442,1.64025e-07,2.689599999999999e-08,1.90921e-07,0.00043694507664007384
1408938 , 324285 , 30996636 , 1471530 ,0.003216,0.000461,1.8489999999999986e-07,2.1025e-08,2.0592499999999985e-07,0.0004537895988230667
1419860 , 324326 , 31236920 , 1482909 ,0.003199,0.00045,1.9980899999999993e-07,2.4336e-08,2.2414499999999992e-07,0.0004734395420748038
1430782 , 324666 , 31477204 , 1494333 ,0.003201,0.000458,1.9802500000000008e-07,2.190399999999999e-08,2.1992900000000006e-07,0.0004689658836205466
1441704 , 324698 , 31717488 , 1505768 ,0.003218,0.000448,1.83184e-07,2.4963999999999998e-08,2.0814800000000002e-07,0.00045623239692069216
1452626 , 324776 , 31957772 , 1517172 ,0.003162,0.000473,2.3425600000000006e-07,1.7688999999999994e-08,2.5194500000000005e-07,0.0005019412316197983
1463548 , 324937 , 32198056 , 1528605 ,0.0032,0.000327,1.989159999999998e-07,7.7841e-08,2.767569999999998e-07,0.0005260769905631683
1474470 , 327510 , 32438340 , 1539954 ,0.003231,0.000316,1.72225e-07,8.41e-08,2.56325e-07,0.0005062854925829891
1485392 , 327881 , 32678624 , 1551344 ,0.003213,0.000359,1.874889999999998e-07,6.100899999999999e-08,2.4849799999999977e-07,0.0004984957371934085
1496314 , 333352 , 32918908 , 1562766 ,0.003236,0.000371,1.6809999999999982e-07,5.5224999999999987e-08,2.233249999999998e-07,0.00047257274572281443
1507236 , 336844 , 33159192 , 1574223 ,0.003219,0.000356,1.8232899999999989e-07,6.25e-08,2.4482899999999987e-07,0.0004948019805942574
1518158 , 336881 , 33399476 , 1585637 ,0.003237,0.000373,1.6728100000000005e-07,5.4288999999999984e-08,2.2157000000000004e-07,0.0004707122263124255
1529080 , 338258 , 33639760 , 1597079 ,0.003178,0.000377,2.190240000000001e-07,5.244099999999999e-08,2.714650000000001e-07,0.0005210230321204621
1540002 , 338461 , 33880044 , 1608488 ,0.003075,0.000392,3.260409999999999e-07,4.5796e-08,3.718369999999999e-07,0.0006097843881241958
1550924 , 341260 , 34120328 , 1619939 ,0.003091,0.000407,3.0802499999999995e-07,3.9600999999999985e-08,3.4762599999999994e-07,0.0005895981682468153
1561846 , 341357 , 34360612 , 1631310 ,0.003092,0.000394,3.069159999999998e-07,4.4944e-08,3.5185999999999976e-07,0.0005931778822579276
1572768 , 350588 , 34600896 , 1642693 ,0.003122,0.000409,2.745759999999997e-07,3.880899999999999e-08,3.133849999999997e-07,0.0005598080028009601
1583690 , 361214 , 34841180 , 1654058 ,0.003133,0.000426,2.63169e-07,3.239999999999999e-08,2.95569e-07,0.0005436625791794024
1594612 , 362755 , 35081464 , 1665464 ,0.003113,0.000413,2.840890000000001e-07,3.724899999999999e-08,3.213380000000001e-07,0.0005668668273942303
1605534 , 365302 , 35321748 , 1676889 ,0.003115,0.00042,2.819609999999998e-07,3.459599999999999e-08,3.165569999999998e-07,0.000562633984042912
1616456 , 365952 , 35562032 , 1688266 ,0.00312,0.000442,2.76676e-07,2.689599999999999e-08,3.03572e-07,0.0005509736835820746
1627378 , 366180 , 35802316 , 1699640 ,0.003133,0.000439,2.63169e-07,2.7889e-08,2.91058e-07,0.0005394979147318366
1638300 , 366698 , 36042600 , 1711040 ,0.003143,0.000444,2.53009e-07,2.6243999999999993e-08,2.79253e-07,0.0005284439421547
1649222 , 366878 , 36282884 , 1722401 ,0.003147,0.000449,2.490009999999999e-07,2.464899999999999e-08,2.7364999999999986e-07,0.0005231156659860225
1660144 , 371292 , 36523168 , 1733793 ,0.003163,0.000459,2.332889999999999e-07,2.1609e-08,2.5489799999999993e-07,0.0005048742417671949
1671066 , 375571 , 36763452 , 1745198 ,0.003178,0.000457,2.190240000000001e-07,2.2200999999999998e-08,2.4122500000000007e-07,0.0004911466176204414
1681988 , 376013 , 37003736 , 1756584 ,0.003191,0.000448,2.070250000000001e-07,2.4963999999999998e-08,2.3198900000000008e-07,0.0004816523642628572
1692910 , 376083 , 37244020 , 1768010 ,0.003187,0.000431,2.106809999999998e-07,3.062499999999999e-08,2.4130599999999977e-07,0.0004912290708009857
1703832 , 376108 , 37484304 , 1779398 ,0.003179,0.000435,2.1808899999999996e-07,2.9240999999999994e-08,2.4733e-07,0.0004973228327756528
1714754 , 376253 , 37724588 , 1790779 ,0.0032,0.000434,1.989159999999998e-07,2.9584000000000002e-08,2.284999999999998e-07,0.0004780167361086846
