trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,53515,360448,12792,6.565575e-03,-1.971241e-03,8.525206e-06,6.641344e-06
32768,53515,720896,25477,7.758524e-03,-2.259803e-05,1.691466e-05,3.949343e-07
49152,53516,1081344,38305,1.182520e-02,-2.609303e-03,6.690293e-05,1.033714e-05
65536,53519,1441792,50936,7.757151e-03,-3.040133e-04,1.690338e-05,8.278330e-07
81920,53523,1802240,63766,7.203389e-03,-5.143398e-04,1.265658e-05,1.254803e-06
98304,53531,2162688,76658,6.307193e-03,-3.312716e-04,7.083117e-06,8.781781e-07
114688,53536,2523136,89360,5.532790e-03,-1.449226e-04,3.560805e-06,5.636446e-07
131072,53544,2883584,102127,4.313547e-03,1.135240e-03,4.459129e-07,2.802643e-07
147456,53545,3244032,114839,3.480680e-03,1.188660e-03,2.725808e-08,3.396792e-07
163840,53551,3604480,127581,3.017085e-03,1.747340e-03,3.952576e-07,1.303023e-06
180224,53571,3964928,140403,4.080576e-03,1.201135e-03,1.890474e-07,3.543764e-07
196608,53571,4325376,153209,3.953171e-03,1.042440e-03,9.448947e-08,1.906195e-07
212992,53575,4685824,166200,4.971458e-03,-3.941409e-05,1.757421e-06,4.163529e-07
229376,53577,5046272,178982,5.149614e-03,-9.799156e-05,2.261515e-06,4.953789e-07
245760,53579,5406720,191827,4.807719e-03,-6.598110e-05,1.350101e-06,4.513436e-07
262144,53584,5767168,204625,5.148287e-03,-2.517735e-04,2.257527e-06,7.355009e-07
278528,53587,6127616,217323,5.389986e-03,-4.422252e-04,3.042255e-06,1.098441e-06
294912,53586,6488064,230039,5.223492e-03,-4.935585e-04,2.489176e-06,1.208677e-06
311296,53590,6848512,242858,4.949755e-03,-2.594463e-04,1.700350e-06,7.487204e-07
327680,53590,7208960,255594,4.744369e-03,-4.256571e-05,1.206897e-06,4.204300e-07
344064,53597,7569408,268380,4.428132e-03,2.597719e-04,6.120746e-07,1.197631e-07
360448,53599,7929856,281200,4.375356e-03,4.257932e-04,5.322808e-07,3.241684e-08
376832,53603,8290304,294100,4.042752e-03,7.653793e-04,1.575868e-07,2.545280e-08
393216,53604,8650752,306972,4.179068e-03,6.303655e-04,2.843965e-07,6.014976e-10
409600,53614,9011200,319874,4.250879e-03,5.182018e-04,3.661453e-07,7.680456e-09
425984,53635,9371648,332626,4.314740e-03,4.045277e-04,4.475071e-07,4.052664e-08
442368,53642,9732096,345428,4.103389e-03,4.977066e-04,2.094056e-07,1.169284e-08
458752,53642,10092544,358247,4.008270e-03,4.917310e-04,1.313989e-07,1.302085e-08
475136,53661,10452992,371018,4.162496e-03,3.791826e-04,2.669954e-07,5.137356e-08
491520,53661,10813440,383859,4.095388e-03,5.262034e-04,2.021470e-07,6.341994e-09
507904,53663,11173888,396503,4.024806e-03,5.275347e-04,1.436603e-07,6.131722e-09
524288,53668,11534336,409271,4.331985e-03,1.201096e-03,4.708773e-07,3.543291e-07
540672,53669,11894784,421990,3.958540e-03,8.769881e-04,9.781853e-08,7.352129e-08
557056,53672,12255232,434864,4.002035e-03,8.028159e-04,1.269177e-07,3.879950e-08
573440,53678,12615680,447564,3.940609e-03,7.945286e-04,8.692401e-08,3.560338e-08
589824,53686,12976128,460379,3.987925e-03,7.125252e-04,1.170633e-07,1.138173e-08
606208,53693,13336576,473218,3.923786e-03,6.708563e-04,7.728751e-08,4.227115e-09
622592,53696,13697024,486020,4.130615e-03,5.230667e-04,2.350649e-07,6.851424e-09
638976,53699,14057472,498741,4.377494e-03,4.062084e-04,5.354048e-07,3.985278e-08
655360,53704,14417920,511377,4.302905e-03,4.417159e-04,4.318131e-07,2.693673e-08
671744,53707,14778368,524150,4.367174e-03,3.775035e-04,5.204094e-07,5.213755e-08
688128,53715,15138816,536873,4.232699e-03,4.112436e-04,3.444739e-07,3.786775e-08
704512,53743,15499264,549548,4.301345e-03,3.364185e-04,4.297648e-07,7.258792e-08
720896,53743,15859712,562266,4.321665e-03,3.318916e-04,4.568205e-07,7.504770e-08
737280,53748,16220160,575038,4.130018e-03,4.991656e-04,2.344864e-07,1.137944e-08
753664,53754,16580608,587773,4.084353e-03,4.958767e-04,1.923461e-07,1.209193e-08
770048,53756,16941056,600568,4.206990e-03,9.376360e-04,3.149565e-07,1.100885e-07
786432,53763,17301504,613358,4.187048e-03,9.079298e-04,2.929715e-07,9.125824e-08
802816,53779,17661952,626112,4.039194e-03,7.938355e-04,1.547745e-07,3.534231e-08
819200,53780,18022400,638879,3.990403e-03,8.195203e-04,1.187649e-07,4.565928e-08
835584,53782,18382848,651604,3.980433e-03,7.994433e-04,1.119924e-07,3.748225e-08
851968,53788,18743296,664455,3.863894e-03,8.320625e-04,4.757356e-08,5.117662e-08
868352,53789,19103744,677244,3.821081e-03,8.552665e-04,3.073044e-08,6.221356e-08
884736,53791,19464192,690123,3.838026e-03,8.252455e-04,3.695859e-08,4.813875e-08
901120,53798,19824640,702905,3.913648e-03,4.887918e-04,7.175348e-08,1.370028e-08
917504,53805,20185088,715736,3.991368e-03,4.525979e-04,1.194309e-07,2.348313e-08
933888,53844,20545536,728503,4.088534e-03,3.904107e-04,1.960311e-07,4.640979e-08
950272,53844,20905984,741268,4.274240e-03,2.763253e-04,3.949616e-07,1.085800e-07
966656,53847,21266432,754086,4.295555e-03,2.371816e-04,4.222080e-07,1.359090e-07
983040,53855,21626880,766914,4.230057e-03,2.702298e-04,3.413795e-07,1.126342e-07
999424,53865,21987328,779699,4.294359e-03,2.332348e-04,4.206548e-07,1.388347e-07
1015808,53871,22347776,792411,4.237796e-03,2.374894e-04,3.504826e-07,1.356822e-07
1032192,53904,22708224,805242,4.923874e-03,5.990022e-04,1.633523e-06,4.675510e-11
1048576,54256,23068672,817927,4.881240e-03,6.148033e-04,1.526362e-06,8.034146e-11
1064960,54262,23429120,830771,5.187200e-03,4.562630e-04,2.375977e-06,2.237327e-08
1081344,54275,23789568,843433,5.180197e-03,4.288961e-04,2.354435e-06,3.130914e-08
1097728,54284,24150016,856243,5.291031e-03,3.437294e-04,2.706850e-06,6.870196e-08
1114112,54287,24510464,868938,5.139377e-03,4.333933e-04,2.230833e-06,2.973785e-08
1130496,54304,24870912,881669,5.231713e-03,3.632826e-04,2.515183e-06,5.883411e-08
1146880,54311,25231360,894514,5.183950e-03,3.328484e-04,2.365966e-06,7.452440e-08
1163264,54316,25591808,907254,5.163456e-03,3.214393e-04,2.303340e-06,8.088378e-08
1179648,54324,25952256,919993,5.090315e-03,3.306978e-04,2.086681e-06,7.570325e-08
1196032,54324,26312704,932790,5.048978e-03,3.046708e-04,1.968965e-06,9.070289e-08
1212416,54336,26673152,945567,5.087914e-03,2.573478e-04,2.079752e-06,1.214468e-07
1228800,54342,27033600,958301,5.100986e-03,2.244066e-04,2.117623e-06,1.454914e-07
1245184,54346,27394048,971036,5.021442e-03,2.692166e-04,1.892445e-06,1.133153e-07
1261568,54347,27754496,983821,4.902522e-03,3.050731e-04,1.579401e-06,9.046073e-08
1277952,54349,28114944,996629,4.729144e-03,3.177543e-04,1.173678e-06,8.299337e-08
1294336,54366,28475392,1009324,4.901595e-03,1.065215e-04,1.577071e-06,2.493190e-07
1310720,54374,28835840,1021971,4.888310e-03,9.269313e-05,1.543880e-06,2.633197e-07
1327104,54378,29196288,1034748,4.704111e-03,2.056604e-04,1.120064e-06,1.601438e-07
1343488,54381,29556736,1047384,4.768354e-03,1.581795e-04,1.260173e-06,2.004000e-07
1359872,54383,29917184,1060124,4.726104e-03,7.936373e-05,1.167100e-06,2.771773e-07
1376256,54385,30277632,1072933,4.757253e-03,5.391279e-05,1.235372e-06,3.046236e-07
1392640,54391,30638080,1085744,4.715107e-03,8.363824e-05,1.143461e-06,2.726947e-07
1409024,54394,30998528,1098467,4.696431e-03,9.511164e-05,1.103868e-06,2.608434e-07
1425408,54406,31358976,1111192,4.557802e-03,-5.612365e-04,8.317838e-07,1.362067e-06
1441792,54408,31719424,1123861,4.493824e-03,-5.416007e-04,7.191782e-07,1.316620e-06
1458176,54411,32079872,1136648,4.466442e-03,-4.955187e-04,6.734859e-07,1.212991e-06
1474560,54418,32440320,1149412,4.409634e-03,-4.581882e-04,5.834730e-07,1.132156e-06
1490944,54422,32800768,1162196,4.378464e-03,-3.313785e-04,5.368259e-07,8.783784e-07
1507328,54423,33161216,1174907,4.416885e-03,-3.309403e-04,5.946026e-07,8.775572e-07
1523712,54427,33521664,1187676,4.359978e-03,-3.055018e-04,5.100785e-07,8.305438e-07
1540096,54437,33882112,1200474,4.355137e-03,-3.125788e-04,5.031877e-07,8.434932e-07
1556480,54437,34242560,1213302,4.265706e-03,-2.267986e-04,3.843083e-07,6.932871e-07
1572864,54438,34603008,1226168,4.368499e-03,-2.804802e-04,5.223226e-07,7.855636e-07
1589248,54440,34963456,1238900,4.378565e-03,-2.532159e-04,5.369740e-07,7.379770e-07
1605632,54448,35323904,1251645,4.286903e-03,-1.815292e-04,4.110386e-07,6.199502e-07
1622016,54449,35684352,1264342,4.318955e-03,-1.725398e-04,4.531644e-07,6.058752e-07
1638400,54449,36044800,1277053,4.372311e-03,-2.156406e-04,5.278476e-07,6.748305e-07
1654784,54451,36405248,1289876,4.361496e-03,-2.144786e-04,5.122491e-07,6.729227e-07
1671168,54456,36765696,1302705,4.324316e-03,-2.018660e-04,4.604105e-07,6.523890e-07
1687552,54459,37126144,1315505,4.269497e-03,-1.545258e-04,3.890229e-07,5.781561e-07
1703936,54470,37486592,1328190,4.264196e-03,-1.573837e-04,3.824382e-07,5.825104e-07
1720320,54470,37847040,1340942,4.472226e-03,9.058901e-05,6.830135e-07,2.654836e-07
1736704,54478,38207488,1353725,4.527491e-03,6.268410e-05,7.774143e-07,2.950183e-07
1753088,54489,38567936,1366457,4.505334e-03,6.248133e-05,7.388338e-07,2.952387e-07
1769472,54493,38928384,1379146,4.468557e-03,6.430080e-05,6.769619e-07,2.932647e-07
1785856,54503,39288832,1391966,4.491536e-03,4.753859e-05,7.153039e-07,3.117005e-07
1802240,54507,39649280,1404715,4.545707e-03,2.466665e-05,8.098690e-07,3.377625e-07
1818624,54512,40009728,1417480,4.485302e-03,5.131672e-05,7.047966e-07,3.074961e-07
1835008,54512,40370176,1430336,4.506777e-03,3.946537e-05,7.413158e-07,3.207802e-07
1851392,54519,40730624,1443217,4.583068e-03,-8.100084e-06,8.785091e-07,3.769224e-07
1867776,54531,41091072,1456037,4.557809e-03,-2.898509e-06,8.317966e-07,3.705626e-07
1884160,54543,41451520,1468841,4.526503e-03,2.270666e-06,7.756728e-07,3.642959e-07
1900544,54550,41811968,1481598,4.539135e-03,-6.538682e-06,7.980830e-07,3.750077e-07
1916928,54567,42172416,1494348,4.633823e-03,-8.147080e-05,9.762288e-07,4.723962e-07
1933312,54573,42532864,1507197,4.625661e-03,-9.158751e-05,9.601664e-07,4.864051e-07
1949696,54590,42893312,1520030,4.630841e-03,-1.087941e-04,9.703448e-07,5.107019e-07
1966080,54592,43253760,1532730,4.890940e-03,-4.109121e-04,1.550424e-06,1.033785e-06
1982464,54607,43614208,1545445,4.914110e-03,-4.315207e-04,1.608661e-06,1.076117e-06
1998848,54607,43974656,1558236,4.920551e-03,-4.306635e-04,1.625041e-06,1.074339e-06
2015232,54606,44335104,1571084,4.959078e-03,-4.549689e-04,1.724752e-06,1.125316e-06
2031616,54608,44695552,1583839,4.871489e-03,-3.914989e-04,1.502362e-06,9.946849e-07
2048000,54656,45056000,1596612,4.832079e-03,-3.754132e-04,1.407306e-06,9.628579e-07
2064384,54797,45416448,1609334,4.841733e-03,-3.913802e-04,1.430303e-06,9.944481e-07
2080768,55051,45776896,1622206,4.872499e-03,-4.130700e-04,1.504839e-06,1.038178e-06
2097152,55070,46137344,1635075,4.872376e-03,-4.068835e-04,1.504538e-06,1.025609e-06
2113536,91576,46497792,1647858,4.876800e-03,-6.457412e-04,1.515411e-06,1.566456e-06
2129920,91578,46858240,1660636,4.851287e-03,-6.429009e-04,1.453246e-06,1.559354e-06
2146304,91593,47218688,1673522,4.804253e-03,-6.284734e-04,1.342059e-06,1.523529e-06
2162688,91602,47579136,1686197,4.794497e-03,-6.282557e-04,1.319550e-06,1.522992e-06
2179072,91604,47939584,1699090,4.886704e-03,-6.755585e-04,1.539891e-06,1.641982e-06
2195456,91612,48300032,1711801,4.863354e-03,-6.706446e-04,1.482486e-06,1.629413e-06
2211840,91615,48660480,1724572,4.829218e-03,-6.361403e-04,1.400526e-06,1.542515e-06
2228224,91616,49020928,1737340,4.806268e-03,-6.276906e-04,1.346731e-06,1.521598e-06
2244608,91629,49381376,1750091,4.792633e-03,-5.904772e-04,1.315273e-06,1.431175e-06
2260992,91632,49741824,1762808,4.900648e-03,-6.658813e-04,1.574694e-06,1.617275e-06
2277376,91634,50102272,1775551,4.836102e-03,-6.184025e-04,1.416865e-06,1.498770e-06
2293760,91640,50462720,1788374,4.644901e-03,-8.149828e-04,9.982418e-07,2.018737e-06
2310144,91644,50823168,1801215,4.718133e-03,-8.470618e-04,1.149941e-06,2.110924e-06
2326528,91646,51183616,1814024,4.726321e-03,-8.489809e-04,1.167568e-06,2.116504e-06
2342912,91652,51544064,1826734,4.707274e-03,-8.465853e-04,1.126770e-06,2.109539e-06
2359296,91653,51904512,1839606,4.649824e-03,-8.036767e-04,1.008105e-06,1.986737e-06
2375680,91670,52264960,1852444,4.706612e-03,-8.158924e-04,1.125364e-06,2.021323e-06
2392064,91674,52625408,1865221,4.723399e-03,-8.003840e-04,1.161264e-06,1.977466e-06
2408448,91688,52985856,1878036,4.767335e-03,-8.203543e-04,1.257887e-06,2.034030e-06
2424832,91689,53346304,1890751,4.731498e-03,-8.004492e-04,1.178784e-06,1.977649e-06
2441216,91689,53706752,1903597,4.786771e-03,-8.218823e-04,1.301860e-06,2.038391e-06
2457600,91690,54067200,1916470,4.719210e-03,-7.441554e-04,1.152252e-06,1.822488e-06
2473984,91693,54427648,1929315,4.699761e-03,-6.999046e-04,1.110875e-06,1.704969e-06
2490368,91701,54788096,1942021,4.667466e-03,-6.931896e-04,1.043842e-06,1.687478e-06
2506752,91709,55148544,1954892,4.665974e-03,-6.839664e-04,1.040796e-06,1.663600e-06
2523136,91709,55508992,1967598,4.653009e-03,-6.604261e-04,1.014510e-06,1.603430e-06
2539520,91720,55869440,1980298,4.655574e-03,-6.634660e-04,1.019685e-06,1.611138e-06
2555904,91731,56229888,1993098,4.702608e-03,-6.772103e-04,1.116885e-06,1.646218e-06
2572288,91732,56590336,2005844,4.790294e-03,-7.222992e-04,1.309911e-06,1.763953e-06
2588672,91734,56950784,2018600,4.773943e-03,-7.165439e-04,1.272752e-06,1.748699e-06
2605056,91758,57311232,2031388,4.805256e-03,-7.015631e-04,1.344385e-06,1.709303e-06
