trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
1949696,37801,1949696,144,1.674566e-03,7.935566e-04,3.885683e-06,3.523751e-08
1966080,37802,1966080,145,1.727463e-03,7.590792e-04,3.679941e-06,2.348226e-08
1982464,37846,1982464,145,1.713186e-03,7.528058e-04,3.734919e-06,2.159896e-08
1998848,37856,1998848,145,1.699144e-03,7.466353e-04,3.789393e-06,1.982332e-08
2015232,37867,2015232,146,1.750550e-03,7.133803e-04,3.591897e-06,1.156493e-08
2031616,37876,2031616,147,1.801127e-03,6.806618e-04,3.402743e-06,5.598304e-09
2048000,37906,2048000,149,1.915072e-03,6.217170e-04,2.995349e-06,2.520777e-10
2064384,37914,2064384,151,2.027209e-03,5.637078e-04,2.619772e-06,1.775124e-09
2080768,37921,2080768,152,2.074413e-03,5.329406e-04,2.469194e-06,5.314321e-09
2097152,37976,2097152,153,2.120879e-03,5.026542e-04,2.325322e-06,1.064732e-08
2113536,43910,2113536,157,2.216749e-03,5.110193e-04,2.042131e-06,8.990963e-09
2129920,44479,2129920,157,2.199697e-03,5.070884e-04,2.091157e-06,9.751884e-09
2146304,44517,2146304,158,2.244143e-03,4.776929e-04,1.964587e-06,1.642168e-08
2162688,44518,2162688,158,2.227142e-03,4.740740e-04,2.012535e-06,1.736228e-08
2179072,44571,2179072,158,2.210396e-03,4.705095e-04,2.060326e-06,1.831433e-08
2195456,45429,2195456,158,2.193901e-03,4.669983e-04,2.107953e-06,1.927702e-08
2211840,45480,2211840,160,2.296496e-03,4.140024e-04,1.820567e-06,3.680166e-08
2228224,48807,2228224,160,2.279610e-03,4.109583e-04,1.866420e-06,3.797888e-08
2244608,48852,2244608,161,2.321526e-03,3.835519e-04,1.753648e-06,4.941200e-08
2260992,49402,2260992,161,2.304704e-03,3.807725e-04,1.798486e-06,5.065536e-08
2277376,49407,2277376,162,2.345836e-03,3.539776e-04,1.689854e-06,6.343467e-08
2293760,49486,2293760,162,2.329080e-03,3.514492e-04,1.733699e-06,6.471468e-08
2310144,49539,2310144,167,2.812525e-03,-3.166194e-04,6.943131e-07,8.509314e-07
2326528,49565,2326528,168,2.849213e-03,-3.379370e-04,6.345193e-07,8.907151e-07
2342912,50120,2342912,168,2.829288e-03,-3.355738e-04,6.666587e-07,8.862600e-07
2359296,56839,2359296,168,2.809640e-03,-3.332434e-04,6.991293e-07,8.818776e-07
2375680,57198,2375680,169,2.724206e-03,-2.508561e-04,8.492985e-07,7.339283e-07
2392064,57236,2392064,170,2.760493e-03,-2.720401e-04,7.837328e-07,7.706735e-07
2408448,57264,2408448,171,2.676555e-03,-1.911901e-04,9.393963e-07,6.352569e-07
2424832,57279,2424832,175,2.961662e-03,-7.003433e-04,4.680179e-07,1.706115e-06
2441216,57322,2441216,176,2.995624e-03,-7.180841e-04,4.227023e-07,1.752775e-06
2457600,57358,2457600,177,2.911798e-03,-6.358774e-04,5.387297e-07,1.541862e-06
2473984,57358,2473984,178,2.829082e-03,-5.547596e-04,6.669959e-07,1.346992e-06
2490368,57372,2490368,180,2.916024e-03,-5.951062e-04,5.325441e-07,1.442272e-06
2506752,57375,2506752,180,2.896965e-03,-5.912166e-04,5.607243e-07,1.432944e-06
2523136,57381,2523136,182,2.868048e-03,-5.336815e-04,6.048676e-07,1.298509e-06
2539520,57405,2539520,183,2.901300e-03,-5.518108e-04,5.542507e-07,1.340155e-06
2555904,57409,2555904,184,2.821302e-03,-4.738318e-04,6.797636e-07,1.165691e-06
2572288,57497,2572288,184,2.803332e-03,-4.708137e-04,7.097184e-07,1.159183e-06
2588672,58381,2588672,185,2.836362e-03,-4.889967e-04,6.551568e-07,1.198668e-06
2605056,58411,2605056,186,2.758282e-03,-4.128841e-04,7.876519e-07,1.037799e-06
2621440,61734,2621440,187,2.791182e-03,-4.312018e-04,7.303383e-07,1.075456e-06
2637824,61810,2637824,188,2.714352e-03,-3.563936e-04,8.675578e-07,9.258936e-07
2654208,62333,2654208,191,2.737510e-03,-3.237895e-04,8.249548e-07,8.642109e-07
2670592,62365,2670592,191,2.720715e-03,-3.218030e-04,8.557449e-07,8.605216e-07
2686976,62384,2686976,193,2.801956e-03,-3.606179e-04,7.120383e-07,9.340408e-07
2703360,62467,2703360,193,2.784975e-03,-3.584323e-04,7.409855e-07,9.298211e-07
2719744,62482,2719744,193,2.768198e-03,-3.562731e-04,7.701506e-07,9.256616e-07
2736128,63068,2736128,194,2.799659e-03,-3.741620e-04,7.159215e-07,9.604039e-07
2752512,69230,2752512,194,2.782994e-03,-3.719348e-04,7.443998e-07,9.560437e-07
2768896,69237,2768896,196,2.757318e-03,-3.208039e-04,7.893651e-07,8.586688e-07
2785280,69250,2785280,196,2.741098e-03,-3.189168e-04,8.184488e-07,8.551751e-07
2801664,69322,2801664,196,2.725068e-03,-3.170518e-04,8.477098e-07,8.517292e-07
2818048,69451,2818048,196,2.709225e-03,-3.152085e-04,8.771352e-07,8.483303e-07
2834432,69730,2834432,196,2.693565e-03,-3.133864e-04,9.067138e-07,8.449773e-07
