n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,variance,varianceVar
47808512,876081,1051787264,37270475,0.004611485333333333,0.0005031673333333334,2.8232452700000004e-06,5.975141085210899e-12
47824896,876137,1052147712,37283235,0.004612432333333334,0.0005020233333333334,2.8219899866666667e-06,5.963430056558672e-12
47841280,876141,1052508160,37295992,0.004606077,0.0005050346666666667,2.8033625666666667e-06,5.919309202528844e-12
47857664,876180,1052868608,37308756,0.004605678333333333,0.0005050103333333332,2.801436373333333e-06,5.919435913531944e-12
47874048,876230,1053229056,37321500,0.004606919,0.000504786,2.8045777566666666e-06,5.943571809260891e-12
47890432,876240,1053589504,37334280,0.004606188666666667,0.0005058416666666667,2.800109513333333e-06,5.919986340213583e-12
47906816,876313,1053949952,37347134,0.004606074333333333,0.000505633,2.8002855466666666e-06,5.8966734110477105e-12
47923200,876345,1054310400,37359908,0.004605819666666667,0.000504828,2.7946118966666664e-06,5.886672901293141e-12
47939584,876394,1054670848,37372662,0.004606077666666666,0.0005041846666666667,2.7939794666666667e-06,5.895083281572643e-12
47955968,876484,1055031296,37385488,0.004605514666666667,0.0005039146666666667,2.7995982166666667e-06,5.9393573272435036e-12
47972352,876486,1055391744,37398207,0.004608478,0.0005054213333333333,2.7910113033333334e-06,5.830941257311462e-12
47988736,876537,1055752192,37410979,0.004606684666666667,0.0005075823333333334,2.7822457733333334e-06,5.79188150558187e-12
48005120,876546,1056112640,37423738,0.004607248,0.0005072809999999999,2.7817927800000003e-06,5.7995231666195365e-12
48021504,876695,1056473088,37436501,0.0046084306666666665,0.0005062913333333333,2.7815204666666665e-06,5.819815215869335e-12
48037888,877568,1056833536,37449314,0.004603586666666667,0.0005115503333333333,2.794065123333333e-06,5.778263384394647e-12
48054272,878685,1057193984,37462116,0.004602757,0.00051703,2.8005437999999998e-06,5.7432431896536805e-12
48070656,878723,1057554432,37474888,0.004604486666666667,0.0005160599999999999,2.801554476666666e-06,5.735005176885496e-12
48087040,878898,1057914880,37487635,0.004603442333333333,0.000516626,2.7997507933333333e-06,5.738482405774587e-12
48103424,879430,1058275328,37500457,0.004602776,0.0005175483333333333,2.7957587733333335e-06,5.7226061468726686e-12
48119808,880291,1058635776,37513227,0.004605530666666666,0.0005162306666666668,2.798177533333333e-06,5.7640982641528844e-12
48136192,880825,1058996224,37526044,0.004606349333333333,0.0005161766666666666,2.801132423333333e-06,5.791000769558522e-12
48152576,885291,1059356672,37538885,0.004605113,0.0005154896666666667,2.796345773333333e-06,5.8050404956306094e-12
48168960,887078,1059717120,37551654,0.004604508333333333,0.0005157723333333333,2.7923730600000003e-06,5.77699351618452e-12
48185344,887091,1060077568,37564448,0.004603331,0.0005160826666666667,2.7886462133333334e-06,5.748970879658197e-12
48201728,888276,1060438016,37577197,0.004601971333333333,0.0005162803333333333,2.7831234033333337e-06,5.713321751090769e-12
48218112,900946,1060798464,37589987,0.004601617,0.0005171333333333333,2.782670756666667e-06,5.682367328679027e-12
48234496,911806,1061158912,37602793,0.004601360333333333,0.0005169546666666667,2.778954473333333e-06,5.663497117203008e-12
48250880,911822,1061519360,37615565,0.004601271333333333,0.0005161763333333334,2.7764228000000003e-06,5.659191697340246e-12
48267264,911831,1061879808,37628304,0.004602874000000001,0.0005172303333333333,2.7732783933333334e-06,5.658968296519181e-12
48283648,911839,1062240256,37641122,0.0046013926666666665,0.000518415,2.7649319800000004e-06,5.6069834494474425e-12
48300032,911928,1062600704,37653979,0.004601168333333333,0.0005188756666666667,2.75920035e-06,5.584461331501931e-12
48316416,911941,1062961152,37666719,0.00459319,0.0005222346666666668,2.74285863e-06,5.575666736299969e-12
48332800,911942,1063321600,37679484,0.004593073666666667,0.000522279,2.7438506066666665e-06,5.565109904483087e-12
48349184,911948,1063682048,37692169,0.004597517,0.0005263609,2.7445927633333334e-06,5.543800467567711e-12
48365568,912102,1064042496,37704944,0.004597642,0.0005256889333333334,2.74493003e-06,5.554206402366828e-12
48381952,912125,1064402944,37717803,0.004593901333333333,0.0005201140333333334,2.7356510033333335e-06,5.600002563675196e-12
48398336,912153,1064763392,37730585,0.004592928666666667,0.0005212792666666666,2.7297360800000003e-06,5.575586659159864e-12
48414720,912162,1065123840,37743337,0.00459178,0.0005212930333333333,2.7269761533333334e-06,5.569176876958118e-12
48431104,912169,1065484288,37756101,0.004591758666666667,0.0005207807333333334,2.725333323333333e-06,5.56404500552514e-12
48447488,912217,1065844736,37768823,0.00459258,0.0005201406666666666,2.7260042299999997e-06,5.576729332985723e-12
48463872,912219,1066205184,37781628,0.004591222333333333,0.0005205968333333333,2.7241878999999994e-06,5.556060104034089e-12
48480256,912244,1066565632,37794407,0.004591724333333334,0.0005196206,2.724442266666667e-06,5.583453009213664e-12
48496640,912254,1066926080,37807175,0.004592242333333333,0.0005189055333333334,2.72552777e-06,5.595733602929187e-12
48513024,912277,1067286528,37819998,0.004592464333333333,0.0005183493666666666,2.7244441366666663e-06,5.596068934714658e-12
48529408,912325,1067646976,37832764,0.004592896333333333,0.0005184545333333333,2.722932046666667e-06,5.57895545062001e-12
48545792,912336,1068007424,37845545,0.004592081333333334,0.0005180238333333334,2.7231289799999995e-06,5.564327352087823e-12
48562176,912388,1068367872,37858357,0.004594032333333334,0.0005167720666666667,2.7286105700000005e-06,5.579719846475763e-12
48578560,912402,1068728320,37871147,0.004592997000000001,0.0005100374333333334,2.71202125e-06,5.5917434342636515e-12
48594944,912407,1069088768,37883964,0.004592826,0.0005095381666666667,2.7105748866666667e-06,5.5949809030495336e-12
48611328,912446,1069449216,37896811,0.0045938789999999995,0.0005131994,2.7070058300000003e-06,5.521198952972216e-12
48627712,912447,1069809664,37909616,0.004592557666666667,0.0005130861666666667,2.705413563333333e-06,5.526558037867934e-12
48644096,912456,1070170112,37922325,0.004592588333333333,0.0005127394,2.7064352066666667e-06,5.5560921844606925e-12
48660480,912458,1070530560,37935187,0.004593157666666667,0.0005141054333333332,2.68972727e-06,5.438247970922923e-12
48676864,912462,1070891008,37947935,0.0045966493333333336,0.000517978,2.68702783e-06,5.441613757178235e-12
48693248,912463,1071251456,37960668,0.004591143333333333,0.0005212766666666666,2.6571319e-06,5.2420584651744865e-12
48709632,912477,1071611904,37973487,0.004593312,0.0005232326333333334,2.6545354796666664e-06,5.2109141484262695e-12
48726016,912497,1071972352,37986275,0.004592075,0.0005252191999999999,2.646036233e-06,5.1671271376768765e-12
48742400,912502,1072332800,37999078,0.004591014666666666,0.0005255965333333334,2.636541127333333e-06,5.125932694690854e-12
48758784,912538,1072693248,38011861,0.004591281333333333,0.0005249515666666667,2.6383035783333336e-06,5.147846503498971e-12
48775168,912543,1073053696,38024663,0.004590878,0.0005260308333333334,2.636833077333333e-06,5.142785063629136e-12
48791552,912576,1073414144,38037428,0.004590172666666666,0.0005265567333333334,2.638183612333333e-06,5.1484926916219056e-12
48807936,912583,1073774592,38050211,0.004588589,0.0005283552,2.6352239800000004e-06,5.128142311586606e-12
48824320,912590,1074135040,38062967,0.004589761666666667,0.0005281650333333333,2.6381159233333333e-06,5.1437980475108015e-12
48840704,912629,1074495488,38075695,0.004589957333333333,0.0005285545666666667,2.6403648866666667e-06,5.151436950880185e-12
48857088,912630,1074855936,38088470,0.004588684666666666,0.0005295275333333333,2.633238426666667e-06,5.1078843473384906e-12
48873472,912632,1075216384,38101227,0.004585020666666667,0.0005279450666666667,2.6236238623333334e-06,5.005535757411911e-12
48889856,912650,1075576832,38113989,0.004584758333333334,0.0005278988,2.6236867666666666e-06,5.009170638473803e-12
48906240,912661,1075937280,38126745,0.0045856076666666665,0.0005255350666666667,2.6302430929999998e-06,5.0707400887714504e-12
48922624,912673,1076297728,38139567,0.004586003333333334,0.0005240525,2.6356825829999996e-06,5.118361017675581e-12
48939008,912681,1076658176,38152363,0.0045857093333333335,0.0005244677666666667,2.636412106e-06,5.123265105431819e-12
48955392,912681,1077018624,38165181,0.004585911000000001,0.0005248799,2.6355521986666664e-06,5.146645486553902e-12
48971776,912694,1077379072,38177925,0.004587052,0.0005235129333333333,2.6348711303333334e-06,5.148145655670246e-12
48988160,912714,1077739520,38190667,0.004589229,0.0005219393,2.6353847743333335e-06,5.147396026927874e-12
49004544,912715,1078099968,38203497,0.004592558,0.0005185856666666667,2.6216744966666667e-06,5.184106221552484e-12
49020928,912719,1078460416,38216289,0.0045937266666666665,0.0005207683999999999,2.626113075e-06,5.191201782208213e-12
49037312,912726,1078820864,38229056,0.004586948333333334,0.0005235841333333333,2.6321393753333333e-06,5.185954675662386e-12
49053696,912727,1079181312,38241790,0.004584881333333333,0.000525533,2.6259461279999998e-06,5.1508534372485605e-12
49070080,912728,1079541760,38254556,0.004585408666666666,0.0005244594333333333,2.629913282333333e-06,5.184742373664852e-12
49086464,912733,1079902208,38267346,0.004586517,0.0005247620666666667,2.6307148526666668e-06,5.192399954220273e-12
49102848,912740,1080262656,38280105,0.0045861999999999995,0.0005244926333333334,2.6283372623333335e-06,5.18429161894252e-12
49119232,912745,1080623104,38292833,0.004585479,0.0005251409000000001,2.622755809666667e-06,5.143111808748575e-12
49135616,912752,1080983552,38305573,0.004581455,0.0005225056,2.6121821046666666e-06,5.127907187515476e-12
49152000,912759,1081344000,38318386,0.004583066333333333,0.0005218420666666667,2.6145067256666664e-06,5.1486511776429016e-12
49168384,912760,1081704448,38331144,0.004582225666666667,0.0005219960666666667,2.6102094123333336e-06,5.126605133798025e-12
49184768,912761,1082064896,38343921,0.004581999666666667,0.0005213218666666666,2.6103008346666667e-06,5.1388883070649245e-12
49201152,912764,1082425344,38356659,0.004582424333333333,0.0005222386333333333,2.6064558623333334e-06,5.133579907292701e-12
49217536,912772,1082785792,38369365,0.004581689666666666,0.0005222011,2.6073792590000005e-06,5.1406452980666556e-12
49233920,912798,1083146240,38382094,0.004579710666666667,0.0005233304333333333,2.6022544053333334e-06,5.113704588128824e-12
49250304,912830,1083506688,38394908,0.004579699333333334,0.0005233768,2.6050932543333334e-06,5.118550844833164e-12
49266688,912836,1083867136,38407669,0.004579241666666667,0.0005227658,2.603989972666667e-06,5.118700795346354e-12
49283072,912839,1084227584,38420366,0.00457865,0.0005226879333333333,2.602380586e-06,5.115445772442603e-12
49299456,912843,1084588032,38433121,0.004577965666666666,0.0005225436,2.6011850700000004e-06,5.116796178524743e-12
49315840,912848,1084948480,38445930,0.004579152666666667,0.0005231758333333333,2.6052465766666666e-06,5.144412916161248e-12
49332224,912857,1085308928,38458669,0.004576230000000001,0.0005238463999999999,2.5986499933333337e-06,5.13313253112217e-12
49348608,912858,1085669376,38471426,0.004576243,0.0005232543333333334,2.599540553333333e-06,5.147778661412508e-12
49364992,912870,1086029824,38484187,0.004575831333333333,0.0005233223000000001,2.5925229533333336e-06,5.114085350143886e-12
49381376,912875,1086390272,38496938,0.004575487,0.0005230945333333333,2.592848403333333e-06,5.1213124232925376e-12
49397760,912877,1086750720,38509667,0.0045738106666666665,0.0005238206666666667,2.5913362600000003e-06,5.099277750152762e-12
49414144,912883,1087111168,38522474,0.004572634333333333,0.0005242347333333333,2.589234963333333e-06,5.093660182801379e-12
49430528,912901,1087471616,38535212,0.004573069666666666,0.0005238164333333333,2.58880329e-06,5.08887662438446e-12
49446912,912947,1087832064,38547949,0.004573842,0.0005229718333333333,2.58561733e-06,5.082512883561739e-12
49463296,912949,1088192512,38560714,0.0045741363333333335,0.0005228915666666667,2.5902950799999995e-06,5.118011938981671e-12
49479680,912967,1088552960,38573489,0.004568091,0.0005233063666666666,2.5930283433333333e-06,5.116809138776531e-12
49496064,913000,1088913408,38586201,0.004567270333333334,0.0005234539333333334,2.59171271e-06,5.109492331912523e-12
49512448,913015,1089273856,38598954,0.004565665,0.0005215540666666667,2.5775383366666666e-06,5.062095281718316e-12
49528832,913061,1089634304,38611727,0.004565678,0.0005209094,2.5768529799999995e-06,5.059945580713082e-12
49545216,913103,1089994752,38624492,0.004566121,0.0005204255333333333,2.5719034766666672e-06,5.051081194877923e-12
49561600,913116,1090355200,38637278,0.004566083666666667,0.0005204063333333333,2.56795453e-06,5.03493523255875e-12
49577984,913129,1090715648,38650060,0.004565553666666666,0.0005208281333333333,2.5713599233333334e-06,5.041478357461686e-12
49594368,913195,1091076096,38662794,0.004565045333333333,0.0005210333666666667,2.5700888933333333e-06,5.031203918914876e-12
49610752,913264,1091436544,38675646,0.004563490333333333,0.0005219272333333334,2.57115649e-06,5.021141787780124e-12
49627136,913271,1091796992,38688417,0.004564899333333333,0.0005209097,2.5718286966666666e-06,5.0211299808206684e-12
49643520,913275,1092157440,38701165,0.004565391333333333,0.0005204690666666666,2.5672334733333337e-06,4.999537049381021e-12
49659904,913283,1092517888,38713956,0.004565269,0.0005205026,2.5642640966666665e-06,4.961779673162298e-12
49676288,913294,1092878336,38726721,0.004565453,0.0005200736333333334,2.56404436e-06,4.970598961885449e-12
49692672,913294,1093238784,38739570,0.0045632599999999995,0.0005214613333333333,2.5618646633333335e-06,4.954515871320456e-12
49709056,913301,1093599232,38752359,0.004562424999999999,0.0005211654999999999,2.5592002233333338e-06,4.944893306323912e-12
49725440,913320,1093959680,38765090,0.0045604623333333335,0.0005225304,2.55889914e-06,4.945128793559451e-12
49741824,913327,1094320128,38777850,0.004559683,0.0005223197666666667,2.5555227933333332e-06,4.923016735020318e-12
49758208,913328,1094680576,38790641,0.004559882,0.0005223503000000001,2.5474877466666666e-06,4.879460358648012e-12
49774592,913345,1095041024,38803404,0.00455951,0.0005219013666666667,2.5471796733333335e-06,4.878890009564186e-12
49790976,913358,1095401472,38816192,0.004558844333333333,0.0005226305666666667,2.543184946666667e-06,4.854883920367332e-12
49807360,913395,1095761920,38828924,0.0045529103333333334,0.0005248790999999999,2.5455257900000006e-06,4.8270791750823844e-12
49823744,913455,1096122368,38841686,0.004552003666666666,0.0005241732666666667,2.54678208e-06,4.859064060617228e-12
49840128,913462,1096482816,38854488,0.004553463333333333,0.0005231583999999999,2.5430254266666668e-06,4.8547329724349945e-12
49856512,913471,1096843264,38867253,0.004552845333333334,0.0005230993,2.5423826966666665e-06,4.8452493845334115e-12
49872896,913487,1097203712,38880029,0.004553621666666666,0.0005227614999999999,2.5464187266666664e-06,4.854320687003914e-12
49889280,913500,1097564160,38892777,0.004553610333333334,0.0005231849999999999,2.5417364933333336e-06,4.845882246499058e-12
49905664,913510,1097924608,38905565,0.004555019666666667,0.0005280502,2.5399826233333333e-06,4.7777125254569435e-12
49922048,913564,1098285056,38918371,0.004554153666666666,0.0005287795999999999,2.53925326e-06,4.791857557635458e-12
49938432,913574,1098645504,38931100,0.004554657,0.0005280466,2.53666361e-06,4.784255938177393e-12
49954816,913610,1099005952,38943883,0.004554612666666667,0.0005282412666666667,2.53228838e-06,4.77335393757818e-12
49971200,913660,1099366400,38956612,0.004524210333333334,0.0005140874,2.4574191333333335e-06,4.951689361272969e-12
49987584,913680,1099726848,38969376,0.004523178,0.0005145638333333334,2.459795396666667e-06,4.96152855345222e-12
50003968,913713,1100087296,38982145,0.004520953,0.0005164327666666666,2.4543042933333335e-06,4.9238056826408124e-12
50020352,913811,1100447744,38994887,0.004522788333333334,0.0004765986333333334,2.4250611933333333e-06,4.9843690050069714e-12
50036736,913827,1100808192,39007725,0.0045215053333333335,0.000478168,2.4215849566666665e-06,4.959824177606033e-12
50053120,913865,1101168640,39020544,0.004520293,0.0004778646666666667,2.41586951e-06,4.929522298053525e-12
50069504,913901,1101529088,39033342,0.004518749,0.0004786561666666667,2.4141037900000003e-06,4.916588171076791e-12
50085888,913967,1101889536,39046055,0.004517986666666667,0.0004787018666666666,2.4117908633333332e-06,4.9008414169903325e-12
50102272,913993,1102249984,39058827,0.004517760666666666,0.0004779505666666667,2.4082577366666665e-06,4.886044318011905e-12
50118656,914141,1102610432,39071542,0.004518586666666667,0.00047711526666666663,2.4081208266666664e-06,4.892601852657151e-12
50135040,915135,1102970880,39084285,0.004511380333333333,0.00047349803333333337,2.3917458166666667e-06,4.782078249990035e-12
50151424,916092,1103331328,39097025,0.004510134666666666,0.0004737099333333333,2.389990276666667e-06,4.768557766426949e-12
50167808,916143,1103691776,39109783,0.004507575333333333,0.00047484903333333333,2.3808234133333336e-06,4.716202941191807e-12
50184192,916335,1104052224,39122560,0.004505806,0.0004758485666666666,2.3755450933333332e-06,4.724217153891929e-12
50200576,917012,1104412672,39135419,0.004505558,0.0004767297666666667,2.3802620766666666e-06,4.754232392099023e-12
50216960,917895,1104773120,39148144,0.004504867333333333,0.00047494493333333335,2.3814568766666664e-06,4.764377691686999e-12
50233344,918219,1105133568,39160908,0.004503876666666667,0.0004750675,2.380551496666667e-06,4.7562580054351e-12
50249728,922662,1105494016,39173568,0.0045028306666666665,0.00047471503333333334,2.377650126666667e-06,4.746594114152977e-12
50266112,924449,1105854464,39186341,0.004502389333333333,0.00047522940000000005,2.3747024633333333e-06,4.720615681744513e-12
50282496,924492,1106214912,39199064,0.004501022,0.00047612843333333333,2.3687044766666666e-06,4.6835970340893965e-12
50298880,925657,1106575360,39211773,0.004496319333333333,0.00046570526666666663,2.386519473333334e-06,4.76730400688499e-12
50315264,938336,1106935808,39224537,0.004496361999999999,0.00046581333333333325,2.389761576666667e-06,4.781887568761265e-12
50331648,949138,1107296256,39237332,0.004496000333333333,0.000465925,2.38816655e-06,4.763180323170544e-12
50348032,949192,1107656704,39250081,0.004496271333333333,0.00046787036666666665,2.38713626e-06,4.75720952705277e-12
50364416,949194,1108017152,39262824,0.004496468333333334,0.00046774856666666675,2.3837977166666663e-06,4.7510670604000346e-12
50380800,949205,1108377600,39275591,0.004497340333333333,0.0004672462666666666,2.382610923333333e-06,4.751372669782546e-12
50397184,949306,1108738048,39288360,0.004488357666666667,0.0004576414333333333,2.378865336666667e-06,4.768448244181477e-12
50413568,949309,1109098496,39301187,0.004490407,0.00045849986666666667,2.3818564200000003e-06,4.771048209549716e-12
50429952,949323,1109458944,39313885,0.004488485666666667,0.00046132076666666666,2.371926126666667e-06,4.709231848787042e-12
50446336,949328,1109819392,39326657,0.004488484,0.00046184063333333335,2.37212319e-06,4.711152837629608e-12
50462720,949468,1110179840,39339444,0.004488979,0.0004611103,2.3730281866666665e-06,4.7309702033486764e-12
50479104,949519,1110540288,39352182,0.0044896319999999995,0.00046036186666666666,2.3723375233333337e-06,4.745462891305389e-12
50495488,949525,1110900736,39364900,0.004491153,0.0004618090333333333,2.3767549633333334e-06,4.73048038434551e-12
50511872,949540,1111261184,39377693,0.004487015333333334,0.00045987193333333335,2.3698846066666664e-06,4.76725804197477e-12
50528256,949562,1111621632,39390439,0.004487894,0.00045994393333333335,2.3709721533333332e-06,4.7668875020436045e-12
50544640,949576,1111982080,39403237,0.004489028333333333,0.0004593965333333333,2.369937906666666e-06,4.764643502100476e-12
50561024,949595,1112342528,39415929,0.004480367666666666,0.0004619933,2.3791230233333333e-06,4.7542180883503276e-12
50577408,949615,1112702976,39428733,0.004480760666666667,0.0004613101,2.38191476e-06,4.784199609908463e-12
50593792,949632,1113063424,39441472,0.004480499,0.0004610163333333333,2.380113653333333e-06,4.772222915691243e-12
50610176,949649,1113423872,39454321,0.004480528666666667,0.00046065923333333327,2.3747780566666667e-06,4.75685699055177e-12
50626560,949688,1113784320,39467054,0.004483390333333333,0.0004621382,2.3823643833333336e-06,4.777457963933493e-12
50642944,949738,1114144768,39479809,0.004481832,0.0004627906,2.3769129466666664e-06,4.745820304280707e-12
50659328,949770,1114505216,39492580,0.004482382,0.0004619237333333334,2.3788346266666666e-06,4.760752113942042e-12
50675712,949779,1114865664,39505368,0.004482388666666667,0.0004617077,2.38370251e-06,4.7895176903984524e-12
50692096,949790,1115226112,39518155,0.004484013666666666,0.0004579538,2.4081847733333335e-06,4.932950511133979e-12
50708480,949823,1115586560,39530980,0.004484364,0.00046053679999999994,2.40138286e-06,4.907041678796968e-12
50724864,949829,1115947008,39543735,0.004482957333333333,0.00046173016666666667,2.3997164733333333e-06,4.901384320901845e-12
50741248,949840,1116307456,39556469,0.004483898,0.00046047540000000004,2.4026644233333334e-06,4.885222316694347e-12
50757632,949852,1116667904,39569282,0.004483926,0.00046254656666666676,2.40311571e-06,4.879676779993876e-12
50774016,949854,1117028352,39582025,0.004484978666666667,0.00046592130000000005,2.401067233333333e-06,4.852353751251045e-12
50790400,949855,1117388800,39594796,0.004485354333333333,0.0004658510666666667,2.3924174733333332e-06,4.8076990727377075e-12
50806784,949862,1117749248,39607616,0.004498513666666666,0.00046849866666666667,2.4276722733333335e-06,5.042776984577758e-12
50823168,949871,1118109696,39620429,0.004499824666666667,0.0004673115666666667,2.42903694e-06,5.062316590719028e-12
50839552,949879,1118470144,39633221,0.0044999950000000006,0.0004679805,2.427216313333333e-06,5.0441600622617225e-12
50855936,949938,1118830592,39646009,0.004500572,0.0004674476,2.4238963200000004e-06,5.034054963230249e-12
50872320,949944,1119191040,39658772,0.0045094743333333335,0.00046928186666666665,2.445760596666667e-06,5.18730111867525e-12
50888704,949975,1119551488,39671504,0.004510342,0.00047095629999999996,2.443987363333333e-06,5.173083538227788e-12
50905088,949976,1119911936,39684288,0.004512047333333333,0.00046998453333333334,2.4447429766666667e-06,5.168393468753156e-12
50921472,949991,1120272384,39697013,0.004513937666666667,0.0004667203333333333,2.4410269133333334e-06,5.193853256327729e-12
50937856,949996,1120632832,39709815,0.004513599666666666,0.0004663332,2.43809396e-06,5.200407829106487e-12
50954240,950002,1120993280,39722639,0.004517497,0.00046930400000000003,2.444897213333333e-06,5.191964246921961e-12
50970624,950008,1121353728,39735377,0.004516901333333333,0.0004693961333333333,2.4470217433333335e-06,5.200998871824881e-12
50987008,950024,1121714176,39748200,0.00451654,0.00046956686666666664,2.441596366666667e-06,5.199290892871083e-12
51003392,950039,1122074624,39760968,0.004515439333333334,0.0004705752333333333,2.4382820800000002e-06,5.179613731266941e-12
51019776,950043,1122435072,39773740,0.00451474,0.0004705731,2.4381108466666663e-06,5.173868326020599e-12
51036160,950055,1122795520,39786627,0.004512523,0.00047082589999999995,2.438170853333333e-06,5.1677371381776285e-12
51052544,950058,1123155968,39799415,0.0045121016666666664,0.0004732458,2.44196349e-06,5.1533171140282926e-12
51068928,950062,1123516416,39812175,0.004512205666666667,0.00047271523333333336,2.443243303333333e-06,5.165225726113488e-12
51085312,950084,1123876864,39824850,0.004510918,0.0004756541666666667,2.4434955333333335e-06,5.165967473656349e-12
51101696,950085,1124237312,39837676,0.004510689333333333,0.00047851050000000003,2.442063e-06,5.116262554310109e-12
51118080,950087,1124597760,39850430,0.004510009333333333,0.00047952970000000004,2.4413330066666665e-06,5.107425541378872e-12
51134464,950102,1124958208,39863147,0.004507894,0.0004795482,2.44201592e-06,5.1164697370833285e-12
51150848,950103,1125318656,39875974,0.004509711333333334,0.0004767005,2.4624138633333332e-06,5.246597599361756e-12
51167232,950109,1125679104,39888749,0.004508054,0.0004784601999999999,2.45703201e-06,5.199104819937327e-12
51183616,950110,1126039552,39901548,0.004503961666666666,0.00047922280000000007,2.4519353466666665e-06,5.176579881954991e-12
51200000,950118,1126400000,39914380,0.004502156333333333,0.0004800046,2.451281166666667e-06,5.1627227685753524e-12
51216384,950123,1126760448,39927099,0.00450168,0.0004794050666666666,2.44466809e-06,5.144943117738541e-12
51232768,950128,1127120896,39939839,0.004503920000000001,0.0004805916666666666,2.44652249e-06,5.162910234878884e-12
51249152,950131,1127481344,39952635,0.004501904,0.00048185463333333335,2.4459336833333334e-06,5.128669936235253e-12
51265536,950131,1127841792,39965418,0.0045016046666666665,0.0004824411666666667,2.44522952e-06,5.1162604758859804e-12
51281920,950148,1128202240,39978170,0.004496239333333333,0.0004790321000000001,2.4352816300000003e-06,5.176989865144151e-12
51298304,950151,1128562688,39990990,0.004496793999999999,0.0004785241333333334,2.4362132199999997e-06,5.180852263785442e-12
51314688,950156,1128923136,40003756,0.004494336,0.00047806860000000005,2.426091546666667e-06,5.1186817720267615e-12
51331072,950171,1129283584,40016618,0.0044946579999999995,0.00047815386666666664,2.4269938666666664e-06,5.1092053187535e-12
51347456,950197,1129644032,40029380,0.004492591,0.0004795263333333334,2.4163229433333333e-06,5.051877034558638e-12
51363840,950199,1130004480,40042115,0.004485991333333334,0.0004781342000000001,2.4167269033333333e-06,5.052599900756226e-12
51380224,950216,1130364928,40054852,0.004487766,0.00047896896666666666,2.4230998633333335e-06,5.06673495576055e-12
51396608,950224,1130725376,40067603,0.0044889276666666665,0.00047839579999999995,2.42737923e-06,5.108304902154762e-12
51412992,950226,1131085824,40080373,0.004488583333333333,0.00047830976666666673,2.4238289066666666e-06,5.083675125090078e-12
51429376,950232,1131446272,40093222,0.004489564333333334,0.00048058676666666664,2.4203768533333332e-06,5.065982117420112e-12
51445760,950233,1131806720,40106033,0.004490264333333333,0.00048355100000000003,2.4209569066666665e-06,5.048479633912573e-12
51462144,950237,1132167168,40118828,0.004490729666666666,0.0004833462666666667,2.4181273466666667e-06,5.033644130393915e-12
51478528,950254,1132527616,40131603,0.004491081333333333,0.00048517733333333337,2.413341913333333e-06,4.996586388281198e-12
51494912,950264,1132888064,40144356,0.004491613666666667,0.0004854734666666667,2.4099548433333333e-06,4.970096457057751e-12
51511296,950270,1133248512,40157098,0.004492333666666667,0.0004852774333333333,2.4119607966666666e-06,4.976987332293484e-12
51527680,950300,1133608960,40169893,0.004495323333333333,0.0004813679,2.4043401133333334e-06,4.992548376994339e-12
51544064,950320,1133969408,40182677,0.0044946990000000004,0.00047815236666666673,2.40065011e-06,5.003348645213856e-12
51560448,950326,1134329856,40195440,0.0044937526666666665,0.00047860430000000003,2.3955657400000002e-06,4.965591665093115e-12
51576832,950354,1134690304,40208257,0.004496498666666667,0.00048027009999999996,2.3984220033333334e-06,4.9451984628308156e-12
51593216,950373,1135050752,40220900,0.004495509666666667,0.00048013196666666665,2.39497185e-06,4.934655592558662e-12
51609600,950397,1135411200,40233627,0.0044974996666666675,0.00048529786666666664,2.397510563333333e-06,4.890275059912227e-12
51625984,950411,1135771648,40246402,0.004497373999999999,0.0004850444,2.3971672433333337e-06,4.899670200934112e-12
51642368,950488,1136132096,40259197,0.0044886986666666665,0.0004811417,2.3763054733333336e-06,4.936948659005058e-12
51658752,950493,1136492544,40271935,0.004487016,0.00048211150000000003,2.3741348733333338e-06,4.9147018370559715e-12
51675136,950499,1136852992,40284694,0.0044867606666666665,0.00048174359999999996,2.373015513333333e-06,4.919316683080958e-12
51691520,950552,1137213440,40297455,0.004489265,0.00048018943333333336,2.3756701266666664e-06,4.9278547137861864e-12
51707904,950603,1137573888,40310234,0.0044891620000000005,0.00047971600000000004,2.371679036666667e-06,4.903209276897397e-12
51724288,950652,1137934336,40323020,0.004489192,0.0004795098,2.36439105e-06,4.8679293417183205e-12
51740672,950662,1138294784,40335773,0.00448945,0.00048155336666666666,2.36348984e-06,4.849344454175873e-12
51757056,950669,1138655232,40348605,0.004490373666666667,0.00048126446666666665,2.3579705733333333e-06,4.8360779193451814e-12
51773440,950670,1139015680,40361348,0.004490138666666667,0.0004804883,2.3583907366666666e-06,4.846734670923727e-12
51789824,950682,1139376128,40374166,0.004489410333333333,0.00048032559999999997,2.3578992599999998e-06,4.851863987548858e-12
51806208,950684,1139736576,40386971,0.004489997666666666,0.0004794051,2.358844993333333e-06,4.8658241590008196e-12
51822592,950695,1140097024,40399752,0.004490896,0.0004820185,2.362025976666667e-06,4.855053845238099e-12
51838976,950701,1140457472,40412542,0.004489889666666667,0.00048226053333333337,2.357793343333333e-06,4.836882926768347e-12
51855360,950713,1140817920,40425258,0.004491693666666667,0.0004793896333333333,2.371936626666667e-06,4.907243043614151e-12
51871744,950738,1141178368,40437958,0.004491143666666667,0.0004793671333333334,2.3729730833333336e-06,4.916336759169008e-12
