trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,52281,360448,12787,1.918513e-02,-8.989966e-03,2.414713e-04,9.207951e-05
32768,52456,720896,25614,1.091328e-02,-2.705041e-03,5.281654e-05,1.096194e-05
49152,52468,1081344,38373,9.984460e-03,-2.872401e-03,4.017886e-05,1.209816e-05
65536,52520,1441792,51200,1.058975e-02,-2.876767e-03,4.821874e-05,1.212855e-05
81920,52541,1802240,63996,7.936570e-03,-2.098264e-03,1.841088e-05,7.312178e-06
98304,52541,2162688,76771,7.264816e-03,-1.943332e-03,1.309742e-05,6.498280e-06
114688,52562,2523136,89544,5.181397e-03,-3.485141e-04,2.358120e-06,9.107919e-07
131072,52573,2883584,102321,4.860381e-03,-1.065351e-03,1.475256e-06,2.792881e-06
147456,52579,3244032,115086,4.319933e-03,-7.299358e-04,4.544825e-07,1.784297e-06
163840,52593,3604480,127875,-1.498630e-03,1.599965e-03,2.646495e-05,9.882839e-07
180224,52594,3964928,140568,-4.952176e-03,-7.190311e-04,7.392484e-05,1.755283e-06
196608,52597,4325376,153347,-3.813002e-03,-9.405261e-04,5.563343e-05,2.391248e-06
212992,52612,4685824,166060,-3.354156e-03,-8.903270e-04,4.899910e-05,2.238515e-06
229376,52613,5046272,178812,-2.593626e-03,-1.075176e-03,3.893019e-05,2.825814e-06
245760,52625,5406720,191614,-2.186550e-03,-7.901084e-04,3.401608e-05,1.948672e-06
262144,52634,5767168,204330,-2.049880e-03,-7.343378e-04,3.244054e-05,1.796077e-06
278528,52636,6127616,217114,-1.625387e-03,-8.439076e-04,2.778520e-05,2.101768e-06
294912,52637,6488064,229928,-1.321328e-03,-7.701126e-04,2.467216e-05,1.893245e-06
311296,52646,6848512,242704,-8.111815e-04,-9.025598e-04,1.986451e-05,2.275270e-06
327680,52651,7208960,255457,-5.239584e-04,-9.498502e-04,1.738672e-05,2.420172e-06
344064,52650,7569408,268270,4.618450e-05,-1.148773e-03,1.295709e-05,3.078668e-06
360448,52652,7929856,281085,2.286755e-04,-1.118660e-03,1.167660e-05,2.973902e-06
376832,52660,8290304,293895,4.560932e-04,-1.068773e-03,1.017410e-05,2.804330e-06
393216,52671,8650752,306650,2.347498e-04,-6.556693e-04,1.163513e-05,1.591406e-06
409600,52693,9011200,319437,4.390563e-04,-6.878817e-04,1.028308e-05,1.673716e-06
425984,52694,9371648,332090,4.859360e-04,-6.592869e-04,9.984615e-06,1.600546e-06
442368,52696,9732096,344798,8.455681e-04,-8.293635e-04,7.841186e-06,2.059809e-06
458752,52697,10092544,357541,7.708595e-04,-6.686253e-04,8.265169e-06,1.624262e-06
475136,52699,10452992,370206,9.795369e-04,-7.348646e-04,7.108853e-06,1.797489e-06
491520,52711,10813440,382946,9.557744e-04,-6.742362e-04,7.236130e-06,1.638595e-06
507904,52712,11173888,395662,1.415117e-03,-1.786945e-04,4.975857e-06,6.154944e-07
524288,52715,11534336,408469,1.576553e-03,-2.408261e-04,4.281700e-06,7.168435e-07
540672,52722,11894784,421229,1.649839e-03,-2.451709e-04,3.983780e-06,7.242195e-07
557056,52728,12255232,433991,1.569419e-03,-1.991795e-04,4.311276e-06,6.480564e-07
573440,52750,12615680,446711,1.686112e-03,-2.312344e-04,3.840299e-06,7.006935e-07
589824,52750,12976128,459510,1.706531e-03,-1.404290e-04,3.760688e-06,5.569174e-07
606208,52756,13336576,472424,1.742955e-03,-1.663682e-04,3.620743e-06,5.963055e-07
622592,52757,13697024,485203,1.974623e-03,-2.713546e-04,2.792767e-06,7.694703e-07
638976,52773,14057472,498036,2.127456e-03,-3.262090e-04,2.305307e-06,8.687153e-07
655360,52788,14417920,510850,2.139819e-03,-3.318516e-04,2.267918e-06,8.792657e-07
671744,52842,14778368,523533,2.344851e-03,-4.287962e-04,1.692417e-06,1.070472e-06
688128,52860,15138816,536245,2.413373e-03,-4.601836e-04,1.518826e-06,1.136406e-06
704512,52933,15499264,549141,2.498904e-03,-5.278418e-04,1.315325e-06,1.285234e-06
720896,53522,15859712,561903,2.558247e-03,-5.586319e-04,1.182728e-06,1.355995e-06
737280,53636,16220160,574650,2.641654e-03,-5.783879e-04,1.008270e-06,1.402396e-06
753664,53660,16580608,587495,2.565311e-03,-4.263312e-04,1.167413e-06,1.065377e-06
770048,53669,16941056,600294,2.919299e-03,-3.867875e-04,5.277743e-07,9.853095e-07
786432,53676,17301504,613108,2.926114e-03,-3.792248e-04,5.179195e-07,9.703526e-07
802816,53690,17661952,625847,2.780347e-03,-1.366936e-04,7.489741e-07,5.513562e-07
819200,53694,18022400,638627,-1.447415e-03,-6.052678e-03,2.594064e-05,4.433586e-05
835584,53699,18382848,651334,-1.237525e-03,-6.008071e-03,2.384667e-05,4.374382e-05
851968,53712,18743296,664016,-1.210986e-03,-5.890633e-03,2.358818e-05,4.220416e-05
868352,53728,19103744,676753,-1.092968e-03,-5.809425e-03,2.245573e-05,4.115563e-05
884736,53730,19464192,689571,-1.138820e-03,-5.611720e-03,2.289240e-05,3.865806e-05
901120,53730,19824640,702337,-1.071449e-03,-5.456856e-03,2.225225e-05,3.675629e-05
917504,53744,20185088,715029,-9.038363e-04,-5.386593e-03,2.069901e-05,3.590926e-05
933888,53757,20545536,727775,-7.995336e-04,-5.316163e-03,1.976081e-05,3.507013e-05
950272,53759,20905984,740560,-7.287327e-04,-5.224391e-03,1.913636e-05,3.399159e-05
966656,53759,21266432,753289,-4.676482e-04,-5.187813e-03,1.692029e-05,3.356642e-05
983040,53761,21626880,765921,-4.934255e-04,-5.162387e-03,1.713302e-05,3.327244e-05
999424,53766,21987328,778799,-4.745760e-04,-4.992092e-03,1.697733e-05,3.133685e-05
1015808,53796,22347776,791537,-3.539583e-04,-4.919605e-03,1.599791e-05,3.053055e-05
1032192,53797,22708224,804240,-3.556498e-04,-4.832507e-03,1.601144e-05,2.957562e-05
1048576,53804,23068672,816991,-1.960429e-04,-4.787052e-03,1.475960e-05,2.908328e-05
1064960,53804,23429120,829767,-1.730770e-04,-4.635408e-03,1.458367e-05,2.747068e-05
1081344,53814,23789568,842495,-1.101086e-04,-4.598402e-03,1.410670e-05,2.708413e-05
1097728,53815,24150016,855273,-4.900301e-05,-4.516987e-03,1.365142e-05,2.624336e-05
1114112,53820,24510464,868002,-5.557028e-05,-4.456474e-03,1.370000e-05,2.562703e-05
1130496,53843,24870912,880697,-9.693931e-05,-4.343289e-03,1.400795e-05,2.449388e-05
1146880,53842,25231360,893442,-8.593152e-06,-4.256863e-03,1.335444e-05,2.364588e-05
1163264,53843,25591808,906266,8.801427e-05,-4.236203e-03,1.265770e-05,2.344538e-05
1179648,53850,25952256,918995,1.051878e-04,-4.171412e-03,1.253579e-05,2.282213e-05
1196032,53861,26312704,931733,7.096620e-05,-4.071280e-03,1.277929e-05,2.187545e-05
1212416,53861,26673152,944607,2.787831e-05,-3.958002e-03,1.308921e-05,2.082865e-05
1228800,53865,27033600,957325,9.058445e-05,-3.913186e-03,1.263942e-05,2.042160e-05
1245184,53867,27394048,970013,2.377317e-04,-3.911254e-03,1.161479e-05,2.040413e-05
1261568,53869,27754496,982757,3.143607e-04,-3.889718e-03,1.109835e-05,2.021005e-05
1277952,53869,28114944,995580,2.280067e-04,-3.719136e-03,1.168118e-05,1.870542e-05
1294336,53870,28475392,1008454,3.341724e-04,-3.715555e-03,1.096675e-05,1.867446e-05
1310720,53870,28835840,1021273,4.045692e-04,-3.704250e-03,1.050545e-05,1.857687e-05
1327104,53876,29196288,1034171,4.354629e-04,-3.628269e-03,1.030614e-05,1.792768e-05
1343488,53878,29556736,1046909,4.253133e-04,-3.562023e-03,1.037141e-05,1.737108e-05
1359872,53879,29917184,1059626,4.423162e-04,-3.520857e-03,1.026218e-05,1.702963e-05
1376256,53879,30277632,1072392,5.070795e-04,-3.507171e-03,9.851441e-06,1.691686e-05
1392640,53887,30638080,1085101,6.045182e-04,-3.504559e-03,9.249274e-06,1.689538e-05
1409024,53888,30998528,1097839,6.115974e-04,-3.465201e-03,9.206264e-06,1.657337e-05
1425408,53894,31358976,1110677,6.200387e-04,-3.400835e-03,9.155110e-06,1.605345e-05
1441792,53897,31719424,1123446,7.054019e-04,-3.394926e-03,8.645824e-06,1.600613e-05
1458176,53898,32079872,1136223,1.000767e-03,-3.084570e-03,6.996093e-06,1.361913e-05
1474560,53906,32440320,1149008,1.058801e-03,-3.056288e-03,6.692463e-06,1.341118e-05
1490944,53907,32800768,1161800,1.162536e-03,-3.052785e-03,6.166501e-06,1.338554e-05
1507328,53921,33161216,1174556,1.273528e-03,-3.047343e-03,5.627581e-06,1.334575e-05
1523712,53921,33521664,1187238,1.235738e-03,-2.942873e-03,5.808303e-06,1.259337e-05
1540096,53931,33882112,1200001,1.095672e-03,-2.894890e-03,6.503050e-06,1.225511e-05
1556480,53960,34242560,1212658,1.234532e-03,-2.920547e-03,5.814120e-06,1.243540e-05
1572864,53964,34603008,1225562,1.323268e-03,-2.914206e-03,5.394062e-06,1.239072e-05
1589248,53973,34963456,1238464,1.325866e-03,-2.880533e-03,5.382000e-06,1.215479e-05
1605632,53976,35323904,1251212,1.342627e-03,-2.856587e-03,5.304515e-06,1.198840e-05
1622016,53976,35684352,1264046,1.336340e-03,-2.782265e-03,5.333516e-06,1.147926e-05
1638400,53999,36044800,1276806,1.381198e-03,-2.776125e-03,5.128330e-06,1.143768e-05
