trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,32492,16384,1,-9.578360e-03,1.161292e-02,1.748779e-04,1.211557e-04
32768,32493,32768,2,-7.781168e-04,4.134598e-03,1.957086e-05,1.245213e-05
49152,32512,49152,4,-1.037489e-03,5.512798e-03,2.193301e-05,2.407824e-05
65536,32537,65536,6,3.232947e-03,2.462738e-03,1.704314e-07,3.448070e-06
81920,32539,81920,6,2.586357e-03,1.970190e-03,1.122376e-06,1.861452e-06
98304,32539,98304,8,4.829340e-03,5.272518e-04,1.400815e-06,6.176105e-09
114688,32550,114688,8,4.139434e-03,4.519301e-04,2.436943e-07,2.368825e-08
131072,32554,131072,11,6.265359e-03,9.834204e-03,6.862194e-06,8.516270e-05
147456,32555,147456,12,4.504946e-03,1.003184e-02,7.381655e-07,8.884943e-05
163840,32561,163840,12,4.054451e-03,9.028655e-03,1.670119e-07,7.094380e-05
180224,32565,180224,14,5.144433e-03,7.599919e-03,2.245960e-06,4.891714e-05
196608,32565,196608,14,4.715730e-03,6.966592e-03,1.144793e-06,4.045917e-05
212992,32566,212992,14,4.352982e-03,6.430700e-03,5.001342e-07,3.392899e-05
229376,32565,229376,15,4.615064e-03,5.732527e-03,9.395110e-07,2.628293e-05
245760,32566,245760,16,4.842201e-03,5.127444e-03,1.431424e-06,2.044490e-05
262144,32573,262144,16,4.539564e-03,4.806979e-03,7.988494e-07,1.764956e-05
278528,32577,278528,17,4.744421e-03,4.327525e-03,1.207011e-06,1.385094e-05
294912,32582,294912,18,4.926516e-03,3.901345e-03,1.640284e-06,1.086035e-05
311296,32585,311296,18,4.667225e-03,3.696011e-03,1.043350e-06,9.549158e-06
327680,32584,327680,20,4.356052e-03,3.924671e-03,5.044866e-07,1.101464e-05
344064,32585,344064,21,4.530627e-03,3.578556e-03,7.829547e-07,8.837043e-06
360448,32585,360448,23,5.053974e-03,3.111920e-03,1.983011e-06,6.280438e-06
376832,32588,376832,24,5.183024e-03,2.831240e-03,2.363120e-06,4.952405e-06
393216,32589,393216,26,4.902222e-03,3.057822e-03,1.578646e-06,6.012214e-06
409600,32595,409600,29,4.964769e-03,3.132528e-03,1.739732e-06,6.384151e-06
425984,32602,425984,31,5.390903e-03,2.754837e-03,3.045454e-06,4.618187e-06
442368,32609,442368,33,5.785472e-03,2.405123e-03,4.578281e-06,3.237419e-06
458752,32611,458752,36,5.809773e-03,2.495135e-03,4.682865e-06,3.569437e-06
