trueR,trueI
3.645780e-03,6.058400e-04
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
1736704,71688,38207488,1354388,6.300175e-03,-2.868752e-03,7.045811e-06,1.207279e-05
1753088,71687,38567936,1367128,6.282350e-03,-2.851547e-03,6.951501e-06,1.195353e-05
1769472,71687,38928384,1379870,6.261830e-03,-2.823681e-03,6.843718e-06,1.176161e-05
1785856,71689,39288832,1392630,6.189779e-03,-2.748325e-03,6.471930e-06,1.125042e-05
1802240,71714,39649280,1405307,6.165216e-03,-2.725102e-03,6.347559e-06,1.109518e-05
1818624,71714,40009728,1417988,6.076673e-03,-2.920011e-03,5.909241e-06,1.243163e-05
1835008,71719,40370176,1430735,6.017753e-03,-2.862904e-03,5.626255e-06,1.203218e-05
1851392,71733,40730624,1443503,6.094967e-03,-2.886439e-03,5.998519e-06,1.219601e-05
1867776,71734,41091072,1456269,6.117162e-03,-2.882231e-03,6.107730e-06,1.216664e-05
1884160,71734,41451520,1469212,6.168955e-03,-2.865408e-03,6.366412e-06,1.204956e-05
1900544,71744,41811968,1481992,6.102386e-03,-2.780261e-03,6.034915e-06,1.146568e-05
1916928,71762,42172416,1494797,6.056835e-03,-2.731995e-03,5.813188e-06,1.114115e-05
1933312,71771,42532864,1507575,6.060537e-03,-2.731123e-03,5.831053e-06,1.113532e-05
1949696,71778,42893312,1520371,6.100190e-03,-2.613481e-03,6.024130e-06,1.036403e-05
1966080,71795,43253760,1533070,6.014860e-03,-2.604152e-03,5.612541e-06,1.030405e-05
1982464,72736,43614208,1545820,5.972407e-03,-2.585676e-03,5.413192e-06,1.018577e-05
1998848,72807,43974656,1558514,5.866851e-03,-2.490646e-03,4.933155e-06,9.588224e-06
2015232,116172,44335104,1571450,6.124605e-03,-2.249473e-03,6.144573e-06,8.152812e-06
2031616,122982,44695552,1584174,6.025608e-03,-2.159360e-03,5.663582e-06,7.646329e-06
2048000,123039,45056000,1596896,6.056799e-03,-2.171703e-03,5.813011e-06,7.714747e-06
2064384,123066,45416448,1609751,6.075935e-03,-2.144194e-03,5.905655e-06,7.562689e-06
2080768,123081,45776896,1622414,5.988166e-03,-2.058402e-03,5.486773e-06,7.098186e-06
2097152,123093,46137344,1635231,5.970637e-03,-2.035018e-03,5.404961e-06,6.974130e-06
2113536,123114,46497792,1647979,5.994780e-03,-2.023777e-03,5.517801e-06,6.914885e-06
2129920,123116,46858240,1660715,5.974111e-03,-2.014298e-03,5.421126e-06,6.865122e-06
2146304,123119,47218688,1673514,5.928644e-03,-1.993222e-03,5.211468e-06,6.755124e-06
2162688,123128,47579136,1686357,5.997448e-03,-1.849423e-03,5.530344e-06,6.028318e-06
2179072,123138,47939584,1699096,5.962943e-03,-1.839264e-03,5.369243e-06,5.978536e-06
2195456,123147,48300032,1711948,5.906196e-03,-2.298214e-03,5.109480e-06,8.433532e-06
2211840,123151,48660480,1724712,5.923688e-03,-2.304738e-03,5.188865e-06,8.471467e-06
2228224,123162,49020928,1737523,5.914247e-03,-2.296836e-03,5.145943e-06,8.425527e-06
2244608,123162,49381376,1750376,5.937772e-03,-2.306242e-03,5.253226e-06,8.480219e-06
2260992,123173,49741824,1763117,5.917646e-03,-2.291732e-03,5.161375e-06,8.395922e-06
2277376,123189,50102272,1775886,5.907167e-03,-2.238462e-03,5.113872e-06,8.090055e-06
2293760,123204,50462720,1788663,5.836660e-03,-2.172912e-03,4.799953e-06,7.721463e-06
2310144,123237,50823168,1801320,5.857427e-03,-2.180963e-03,4.891381e-06,7.766273e-06
2326528,123246,51183616,1814018,5.891215e-03,-2.195070e-03,5.041976e-06,7.845096e-06
2342912,123258,51544064,1826746,5.869086e-03,-2.176743e-03,4.943091e-06,7.742769e-06
2359296,123258,51904512,1839586,5.808259e-03,-2.114502e-03,4.676317e-06,7.400258e-06
2375680,123263,52264960,1852404,5.786413e-03,-2.107099e-03,4.582311e-06,7.360040e-06
2392064,123272,52625408,1865188,5.824637e-03,-2.119727e-03,4.747416e-06,7.428715e-06
