trueR , trueI
-0.104462 , 0.106694
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
10922 , 22371 , 185674 , 18451 ,-0.100995,0.105475,1.2020088999999985e-05,1.4859609999999947e-06,1.3506049999999979e-05,0.003675057822674356
21844 , 22810 , 371348 , 36875 ,-0.100314,0.105274,1.720590399999999e-05,2.0163999999999736e-06,1.9222303999999964e-05,0.004384324805486013
32766 , 35266 , 557022 , 55213 ,-0.103736,0.110413,5.270760000000064e-07,1.3830961e-05,1.4358037000000007e-05,0.0037892000475034313
43688 , 35288 , 742696 , 74174 ,-0.102736,0.110165,2.9790760000000184e-06,1.2047841000000012e-05,1.502691700000003e-05,0.00387645675843289
54610 , 35328 , 928370 , 92625 ,-0.10392,0.106025,2.937640000000009e-07,4.475610000000039e-07,7.413250000000048e-07,0.000861002322877241
65532 , 35779 , 1114044 , 111223 ,-0.104978,0.104492,2.6625600000000265e-07,4.848803999999981e-06,5.115059999999983e-06,0.002261649840271474
76454 , 43806 , 1299718 , 129582 ,-0.10516,0.10604,4.872040000000058e-07,4.2771600000000235e-07,9.149200000000081e-07,0.000956514505901509
87376 , 44020 , 1485392 , 148266 ,-0.105573,0.105431,1.234321000000002e-06,1.5951690000000006e-06,2.8294900000000024e-06,0.0016821087955301828
98298 , 44068 , 1671066 , 166788 ,-0.10441,0.107332,2.7039999999996354e-09,4.070439999999996e-07,4.0974799999999923e-07,0.0006401156145572448
109220 , 52841 , 1856740 , 185180 ,-0.105202,0.106944,5.476000000000067e-07,6.250000000000012e-08,6.101000000000069e-07,0.0007810889834071448
120142 , 57046 , 2042414 , 203517 ,-0.106304,0.106116,3.3929639999999867e-06,3.3408399999999443e-07,3.727047999999981e-06,0.0019305563964826257
131064 , 65262 , 2228088 , 222237 ,-0.105986,0.10577,2.3225759999999926e-06,8.537759999999894e-07,3.176351999999982e-06,0.0017822323080900486
141986 , 65274 , 2413762 , 240498 ,-0.106378,0.104945,3.671056000000004e-06,3.0590010000000018e-06,6.730057000000006e-06,0.002594235340133968
152908 , 66708 , 2599436 , 259136 ,-0.106524,0.105433,4.251843999999977e-06,1.5901209999999955e-06,5.841964999999973e-06,0.0024170157219182446
163830 , 66717 , 2785110 , 277230 ,-0.106019,0.10465,2.4242490000000088e-06,4.177935999999961e-06,6.602184999999969e-06,0.0025694717355907943
174752 , 66724 , 2970784 , 296106 ,-0.106155,0.10745,2.866249e-06,5.7153600000001e-07,3.4377850000000103e-06,0.0018541264789652325
185674 , 66730 , 3156458 , 314800 ,-0.106767,0.10681,5.313025000000007e-06,1.3456000000001158e-08,5.326481000000008e-06,0.0023079170262381636
196596 , 79279 , 3342132 , 333431 ,-0.106337,0.106963,3.5156250000000063e-06,7.236100000000288e-08,3.587986000000009e-06,0.0018941979833164244
207518 , 79299 , 3527806 , 351550 ,-0.105858,0.106075,1.9488159999999846e-06,3.8316099999999325e-07,2.331976999999978e-06,0.00152708120281797
218440 , 87109 , 3713480 , 369656 ,-0.105881,0.106936,2.0135610000000102e-06,5.856400000000295e-08,2.0721250000000132e-06,0.0014394877561132687
229362 , 87121 , 3899154 , 388145 ,-0.10488,0.106543,1.7472400000000143e-07,2.2800999999999504e-08,1.9752500000000092e-07,0.0004444378471732588
240284 , 99286 , 4084828 , 406918 ,-0.105133,0.107287,4.5024100000000663e-07,3.5164899999999563e-07,8.018900000000023e-07,0.0008954831098351338
251206 , 99301 , 4270502 , 425510 ,-0.105208,0.107175,5.56515999999995e-07,2.3136100000000884e-07,7.878770000000039e-07,0.0008876243574846309
262128 , 99309 , 4456176 , 444123 ,-0.105314,0.107568,7.259040000000094e-07,7.638759999999997e-07,1.489780000000009e-06,0.00122056544273546
273050 , 99317 , 4641850 , 462111 ,-0.105613,0.108379,1.3248009999999983e-06,2.83922500000002e-06,4.164026000000018e-06,0.002040594521211899
283972 , 110149 , 4827524 , 480496 ,-0.105383,0.1081,8.482410000000095e-07,1.9768360000000127e-06,2.8250770000000223e-06,0.0016807965373596004
294894 , 110182 , 5013198 , 498965 ,-0.10532,0.108579,7.36163999999996e-07,3.5532249999999917e-06,4.289388999999988e-06,0.002071084015678743
305816 , 110191 , 5198872 , 517216 ,-0.105198,0.108483,5.416960000000008e-07,3.2005209999999962e-06,3.742216999999997e-06,0.0019344810673666457
316738 , 110198 , 5384546 , 535559 ,-0.105434,0.10805,9.447840000000013e-07,1.8387359999999894e-06,2.783519999999991e-06,0.0016683884439781976
327660 , 110204 , 5570220 , 553985 ,-0.105151,0.108204,4.7472099999999336e-07,2.2800999999999924e-06,2.754820999999986e-06,0.0016597653448605276
338582 , 115997 , 5755894 , 572386 ,-0.10503,0.107853,3.2262399999999896e-07,1.3432810000000168e-06,1.6659050000000156e-06,0.0012906994227937097
349504 , 120830 , 5941568 , 590790 ,-0.105004,0.107791,2.937640000000009e-07,1.2034090000000017e-06,1.4971730000000027e-06,0.0012235902091795286
360426 , 121071 , 6127242 , 609567 ,-0.10478,0.108201,1.0112399999999926e-07,2.2710490000000252e-06,2.3721730000000244e-06,0.0015401860277252306
371348 , 121238 , 6312916 , 627503 ,-0.104539,0.107912,5.9290000000011735e-09,1.4835239999999923e-06,1.4894529999999935e-06,0.0012204314810754407
382270 , 131763 , 6498590 , 646099 ,-0.10475,0.10819,8.294399999999803e-08,2.238015999999992e-06,2.32095999999999e-06,0.001523469724018167
393192 , 143275 , 6684264 , 664437 ,-0.104737,0.107932,7.562499999999861e-08,1.5326440000000073e-06,1.6082690000000058e-06,0.001268175461046304
404114 , 143289 , 6869938 , 683149 ,-0.104318,0.107683,2.0736000000001507e-08,9.781210000000074e-07,9.988570000000088e-07,0.0009994283366004833
415036 , 143296 , 7055612 , 701566 ,-0.10472,0.107228,6.656399999999709e-08,2.8515600000000714e-07,3.517200000000042e-07,0.0005930598620712788
425958 , 143310 , 7241286 , 719547 ,-0.104861,0.107089,1.5920099999999727e-07,1.560250000000051e-07,3.152260000000024e-07,0.0005614499087184914
