trueR,trueI
-1.044620e-01,1.066940e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,38098,278528,26877,-9.322348e-02,1.050926e-01,1.263042e-04,2.564332e-06
32768,38105,557056,54501,-1.023223e-01,8.060675e-02,4.578518e-06,6.805445e-04
49152,38127,835584,82418,-1.089822e-01,8.102482e-02,2.043228e-05,6.589068e-04
65536,38138,1114112,110066,-1.022679e-01,9.465498e-02,4.814136e-06,1.449380e-04
81920,38139,1392640,137180,-1.000036e-01,9.552563e-02,1.987718e-05,1.247325e-04
98304,38152,1671168,165078,-9.486837e-02,1.026168e-01,9.203771e-05,1.662359e-05
114688,38153,1949696,193144,-9.824532e-02,1.089309e-01,3.864714e-05,5.003667e-06
131072,38155,2228224,221076,-1.029814e-01,1.120778e-01,2.192292e-06,2.898535e-05
147456,38162,2506752,249112,-1.040611e-01,1.114170e-01,1.607155e-07,2.230720e-05
163840,38180,2785280,276918,-1.031617e-01,1.115521e-01,1.690890e-06,2.360076e-05
180224,38182,3063808,304269,-1.039090e-01,1.113016e-01,3.058551e-07,2.122994e-05
196608,38183,3342336,331987,-1.040544e-01,1.111436e-01,1.661004e-07,1.979879e-05
212992,38200,3620864,359956,-1.055256e-01,1.099748e-01,1.131214e-06,1.076382e-05
229376,38200,3899392,387417,-1.061156e-01,1.087011e-01,2.734530e-06,4.028648e-06
245760,38203,4177920,414867,-1.025786e-01,1.073548e-01,3.547289e-06,4.366264e-07
262144,38207,4456448,442474,-1.035194e-01,1.088806e-01,8.885702e-07,4.781139e-06
278528,38207,4734976,470552,-1.046337e-01,1.101014e-01,2.949577e-08,1.161015e-05
294912,38209,5013504,497965,-1.035782e-01,1.113598e-01,7.811600e-07,2.176941e-05
311296,38218,5292032,526128,-1.041513e-01,1.100688e-01,9.650464e-08,1.138948e-05
327680,38224,5570560,553590,-1.040898e-01,1.120266e-01,1.384949e-07,2.843675e-05
344064,38233,5849088,581618,-1.048064e-01,1.102603e-01,1.185930e-07,1.271878e-05
360448,38245,6127616,609313,-1.045768e-01,1.117822e-01,1.316844e-08,2.588958e-05
376832,38247,6406144,636364,-1.028344e-01,1.095572e-01,2.649136e-06,8.198076e-06
393216,38247,6684672,664003,-1.023334e-01,1.092021e-01,4.530816e-06,6.290473e-06
409600,38248,6963200,691755,-1.022686e-01,1.104648e-01,4.811129e-06,1.421915e-05
425984,38248,7241728,719425,-1.021507e-01,1.105981e-01,5.342196e-06,1.524162e-05
442368,38249,7520256,747257,-1.030309e-01,1.104579e-01,2.047962e-06,1.416688e-05
458752,38252,7798784,774919,-1.024435e-01,1.101514e-01,4.074147e-06,1.195329e-05
475136,38253,8077312,802451,-1.025258e-01,1.097929e-01,3.748773e-06,9.603397e-06
491520,38258,8355840,829875,-1.031710e-01,1.086023e-01,1.666756e-06,3.641675e-06
507904,38262,8634368,857371,-1.040099e-01,1.079278e-01,2.044292e-07,1.522192e-06
524288,38269,8912896,885287,-1.029836e-01,1.071576e-01,2.185656e-06,2.149710e-07
540672,38270,9191424,913194,-1.022285e-01,1.069165e-01,4.988546e-06,4.951472e-08
557056,38276,9469952,940796,-1.020464e-01,1.074530e-01,5.835183e-06,5.761573e-07
