trueR,trueI
-1.044620e-01,1.066940e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
2260992,35508,2260992,282280,-1.042104e-01,1.064639e-01,6.329063e-08,5.293401e-08
2277376,35554,2277376,284294,-1.041311e-01,1.064784e-01,1.094966e-07,4.647262e-08
2293760,35610,2293760,286407,-1.042855e-01,1.064092e-01,3.115901e-08,8.111440e-08
2310144,35628,2310144,288399,-1.042378e-01,1.064690e-01,5.024354e-08,5.063845e-08
2326528,35632,2326528,290429,-1.044036e-01,1.063537e-01,3.412897e-09,1.157823e-07
2342912,35694,2342912,292422,-1.045164e-01,1.063392e-01,2.959000e-09,1.258648e-07
2359296,35697,2359296,294480,-1.044900e-01,1.062765e-01,7.864651e-10,1.743193e-07
2375680,35713,2375680,296611,-1.044812e-01,1.062728e-01,3.672165e-10,1.774125e-07
2392064,35775,2392064,298712,-1.045320e-01,1.062112e-01,4.907053e-09,2.331367e-07
2408448,35777,2408448,300735,-1.045554e-01,1.061966e-01,8.730610e-09,2.474372e-07
2424832,35820,2424832,302793,-1.047786e-01,1.060480e-01,1.002576e-07,4.172616e-07
2441216,35872,2441216,304794,-1.047914e-01,1.058822e-01,1.085028e-07,6.590078e-07
2457600,35907,2457600,306817,-1.047935e-01,1.058619e-01,1.099161e-07,6.923957e-07
2473984,35927,2473984,308800,-1.048999e-01,1.058818e-01,1.917959e-07,6.596974e-07
2490368,35929,2490368,310824,-1.048363e-01,1.057332e-01,1.400687e-07,9.232169e-07
2506752,35959,2506752,312878,-1.049004e-01,1.055390e-01,1.922269e-07,1.334051e-06
2523136,35963,2523136,314922,-1.048451e-01,1.053466e-01,1.467439e-07,1.815528e-06
2539520,36024,2539520,317058,-1.049951e-01,1.054514e-01,2.842395e-07,1.544148e-06
2555904,36041,2555904,318977,-1.048803e-01,1.054071e-01,1.750043e-07,1.656231e-06
2572288,36054,2572288,321078,-1.048584e-01,1.054061e-01,1.571158e-07,1.658648e-06
2588672,36066,2588672,323172,-1.048898e-01,1.054007e-01,1.830106e-07,1.672745e-06
2605056,36078,2605056,325180,-1.049411e-01,1.052962e-01,2.295817e-07,1.953875e-06
2621440,36090,2621440,327291,-1.050401e-01,1.053157e-01,3.341887e-07,1.899582e-06
2637824,36098,2637824,329339,-1.050283e-01,1.052467e-01,3.206493e-07,2.094692e-06
2654208,36110,2654208,331364,-1.049874e-01,1.052859e-01,2.760765e-07,1.982788e-06
2670592,36113,2670592,333395,-1.049445e-01,1.050814e-01,2.328490e-07,2.600563e-06
2686976,36149,2686976,335445,-1.049603e-01,1.050965e-01,2.482977e-07,2.552129e-06
2703360,36182,2703360,337532,-1.049137e-01,1.051750e-01,2.040656e-07,2.307435e-06
2719744,36226,2719744,339561,-1.050795e-01,1.052067e-01,3.813574e-07,2.212127e-06
2736128,36245,2736128,341511,-1.052444e-01,1.052108e-01,6.121270e-07,2.199977e-06
2752512,36261,2752512,343593,-1.052537e-01,1.051126e-01,6.268222e-07,2.500922e-06
2768896,36292,2768896,345706,-1.052739e-01,1.050498e-01,6.591045e-07,2.703497e-06
2785280,36310,2785280,347821,-1.053048e-01,1.052637e-01,7.103658e-07,2.045766e-06
2801664,36317,2801664,349838,-1.052982e-01,1.052824e-01,6.992072e-07,1.992746e-06
2818048,36327,2818048,351910,-1.053843e-01,1.052974e-01,8.505959e-07,1.950523e-06
2834432,36439,2834432,353919,-1.053850e-01,1.053841e-01,8.519845e-07,1.715803e-06
2850816,36857,2850816,355949,-1.052920e-01,1.052419e-01,6.889654e-07,2.108539e-06
2867200,36861,2867200,357982,-1.052526e-01,1.054495e-01,6.250538e-07,1.548874e-06
2883584,36908,2883584,360058,-1.054947e-01,1.053333e-01,1.066444e-06,1.851503e-06
2899968,36948,2899968,362103,-1.055146e-01,1.053138e-01,1.108020e-06,1.904966e-06
2916352,36975,2916352,364207,-1.055575e-01,1.053974e-01,1.200193e-06,1.681255e-06
2932736,37027,2932736,366223,-1.054843e-01,1.055920e-01,1.045101e-06,1.214504e-06
2949120,37243,2949120,368276,-1.054664e-01,1.055745e-01,1.008800e-06,1.253368e-06
2965504,37246,2965504,370324,-1.055148e-01,1.054379e-01,1.108413e-06,1.577827e-06
2981888,37307,2981888,372323,-1.055737e-01,1.053440e-01,1.235946e-06,1.822521e-06
2998272,37310,2998272,374319,-1.055162e-01,1.052751e-01,1.111238e-06,2.013393e-06
3014656,37440,3014656,376372,-1.054781e-01,1.053787e-01,1.032450e-06,1.729905e-06
3031040,37794,3031040,378369,-1.055121e-01,1.054113e-01,1.102741e-06,1.645299e-06
3047424,37853,3047424,380360,-1.055214e-01,1.053044e-01,1.122245e-06,1.930948e-06
3063808,37870,3063808,382370,-1.055102e-01,1.052768e-01,1.098645e-06,2.008385e-06
3080192,43493,3080192,384388,-1.054494e-01,1.051209e-01,9.749944e-07,2.474693e-06
3096576,43521,3096576,386425,-1.054212e-01,1.051818e-01,9.200411e-07,2.286838e-06
3112960,43774,3112960,388439,-1.054282e-01,1.051839e-01,9.335112e-07,2.280398e-06
3129344,43780,3129344,390520,-1.055484e-01,1.052147e-01,1.180198e-06,2.188322e-06
