trueR , trueI
0.242064 , 0.136878
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
1024 , 8192 , 0.215166 , 0.100793, 0.000723, 0.001302
2048 , 16384 , 0.206461 , 0.109134, 0.001268, 0.000770
3072 , 24576 , 0.222584 , 0.102703, 0.000379, 0.001168
4096 , 32768 , 0.216370 , 0.110537, 0.000660, 0.000694
5120 , 40960 , 0.223280 , 0.115322, 0.000353, 0.000465
6144 , 49152 , 0.218056 , 0.117027, 0.000576, 0.000394
7168 , 57344 , 0.217966 , 0.119255, 0.000581, 0.000311
8192 , 65536 , 0.217677 , 0.118334, 0.000595, 0.000344
9216 , 73728 , 0.214643 , 0.120588, 0.000752, 0.000265
10240 , 81920 , 0.214890 , 0.122563, 0.000738, 0.000205
11264 , 90112 , 0.215844 , 0.124841, 0.000687, 0.000145
12288 , 98304 , 0.212851 , 0.125397, 0.000853, 0.000132
13312 , 106496 , 0.214362 , 0.124069, 0.000767, 0.000164
14336 , 114688 , 0.211692 , 0.124163, 0.000922, 0.000162
15360 , 122880 , 0.211237 , 0.124156, 0.000950, 0.000162
16384 , 131072 , 0.207766 , 0.123731, 0.001176, 0.000173
17408 , 139264 , 0.208443 , 0.124180, 0.001130, 0.000161
18432 , 147456 , 0.210571 , 0.121758, 0.000992, 0.000229
19456 , 155648 , 0.209688 , 0.121652, 0.001048, 0.000232
20480 , 163840 , 0.212320 , 0.120819, 0.000885, 0.000258
21504 , 172032 , 0.212567 , 0.119380, 0.000870, 0.000306
22528 , 180224 , 0.211582 , 0.119673, 0.000929, 0.000296
23552 , 188416 , 0.211918 , 0.119096, 0.000909, 0.000316
24576 , 196608 , 0.212586 , 0.118016, 0.000869, 0.000356
25600 , 204800 , 0.211870 , 0.117342, 0.000912, 0.000382
26624 , 212992 , 0.212323 , 0.117393, 0.000884, 0.000380
27648 , 221184 , 0.213411 , 0.117520, 0.000821, 0.000375
28672 , 229376 , 0.213447 , 0.118685, 0.000819, 0.000331
29696 , 237568 , 0.215117 , 0.118814, 0.000726, 0.000326
30720 , 245760 , 0.215491 , 0.118871, 0.000706, 0.000324
31744 , 253952 , 0.214834 , 0.118766, 0.000741, 0.000328
32768 , 262144 , 0.216137 , 0.118623, 0.000672, 0.000333
33792 , 270336 , 0.216387 , 0.118581, 0.000659, 0.000335
34816 , 278528 , 0.217798 , 0.118254, 0.000589, 0.000347
35840 , 286720 , 0.216623 , 0.118418, 0.000647, 0.000341
36864 , 294912 , 0.216878 , 0.118880, 0.000634, 0.000324
37888 , 303104 , 0.216839 , 0.118176, 0.000636, 0.000350
38912 , 311296 , 0.216749 , 0.118659, 0.000641, 0.000332
39936 , 319488 , 0.217362 , 0.118318, 0.000610, 0.000344
40960 , 327680 , 0.216311 , 0.117424, 0.000663, 0.000378
41984 , 335872 , 0.216505 , 0.117792, 0.000653, 0.000364
