trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
1048576 , 1048576 , 0.000000 , 0.000000, 1.000000, 0.000000
2097152 , 2097152 , 0.000000 , 0.000000, 1.000000, 0.000000
3145728 , 3145728 , 0.000000 , 0.000000, 1.000000, 0.000000
4194304 , 4194304 , 0.000000 , 0.000000, 1.000000, 0.000000
5242880 , 5242880 , 0.000000 , 0.000000, 1.000000, 0.000000
6291456 , 6291456 , 0.000000 , 0.000000, 1.000000, 0.000000
7340032 , 7340032 , 0.000000 , 0.000000, 1.000000, 0.000000
8388608 , 8388608 , 0.000000 , 0.000000, 1.000000, 0.000000
9437184 , 9437184 , 0.000000 , 0.000000, 1.000000, 0.000000
10485760 , 10485760 , 0.000000 , 0.000000, 1.000000, 0.000000
11534336 , 11534336 , 0.000000 , 0.000000, 1.000000, 0.000000
12582912 , 12582912 , 0.000000 , 0.000000, 1.000000, 0.000000
13631488 , 13631488 , 0.000000 , 0.000000, 1.000000, 0.000000
14680064 , 14680064 , 0.000000 , 0.000000, 1.000000, 0.000000
15728640 , 15728640 , 0.000000 , 0.000000, 1.000000, 0.000000
16777216 , 16777216 , 0.000000 , 0.000000, 1.000000, 0.000000
17825792 , 17825792 , 0.000000 , 0.000000, 1.000000, 0.000000
18874368 , 18874368 , 0.000000 , 0.000000, 1.000000, 0.000000
19922944 , 19922944 , 26.947342 , -0.000000, 673.264526, 0.000000
20971520 , 20971520 , 25.599974 , -0.000000, 605.158691, 0.000000
22020096 , 22020096 , 24.380928 , -0.000000, 546.667786, 0.000000
23068672 , 23068672 , 23.272703 , -0.000000, 496.073303, 0.000000
24117248 , 24117248 , 22.260847 , -0.000000, 452.023621, 0.000000
25165824 , 25165824 , 21.333311 , -0.000000, 413.443542, 0.000000
26214400 , 26214400 , 20.479979 , -0.000000, 379.469574, 0.000000
27262976 , 27262976 , 19.692287 , -0.000000, 349.401611, 0.000000
28311552 , 28311552 , 18.962944 , -0.000000, 322.667358, 0.000000
29360128 , 29360128 , 18.285696 , -0.000000, 298.795288, 0.000000
30408704 , 30408704 , 17.655155 , -0.000000, 277.394196, 0.000000
31457280 , 31457280 , 17.066648 , -0.000000, 258.137207, 0.000000
32505856 , 32505856 , 16.516111 , -0.000000, 240.749710, 0.000000
33554432 , 33554432 , 15.999984 , -0.000000, 224.999512, 0.000000
34603008 , 34603008 , 15.515136 , -0.000000, 210.689163, 0.000000
35651584 , 35651584 , 15.058808 , -0.000000, 197.650085, 0.000000
36700160 , 36700160 , 14.628556 , -0.000000, 185.737549, 0.000000
37748736 , 37748736 , 14.222208 , -0.000000, 174.826782, 0.000000
38797312 , 38797312 , 13.837824 , -0.000000, 164.809723, 0.000000
39845888 , 39845888 , 13.473671 , -0.000000, 155.592468, 0.000000
40894464 , 40894464 , 13.128192 , -0.000000, 147.093033, 0.000000
41943040 , 41943040 , 12.799987 , -0.000000, 139.239685, 0.000000
42991616 , 42991616 , 12.487792 , -0.000000, 131.969360, 0.000000
44040192 , 44040192 , 12.190464 , -0.000000, 125.226486, 0.000000
45088768 , 45088768 , 11.906964 , -0.000000, 118.961868, 0.000000
46137344 , 46137344 , 11.636352 , -0.000000, 113.131973, 0.000000
47185920 , 47185920 , 11.377767 , -0.000000, 107.698036, 0.000000
48234496 , 48234496 , 11.130424 , -0.000000, 102.625481, 0.000000
49283072 , 49283072 , 10.893606 , -0.000000, 97.883446, 0.000000
