trueR,trueI
-2.946506e-01,-1.869979e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,22371,163840,60187,-2.947709e-01,-1.850068e-01,1.446780e-08,3.964274e-06
32768,22401,327680,120504,-2.973388e-01,-1.885653e-01,7.226576e-06,2.456676e-06
49152,22478,491520,180708,-3.022481e-01,-1.883235e-01,5.772119e-05,1.757195e-06
65536,22560,655360,240807,-3.018675e-01,-1.874380e-01,5.208323e-05,1.937193e-07
81920,22589,819200,301122,-3.032117e-01,-1.886372e-01,7.329251e-05,2.687521e-06
98304,22638,983040,361352,-3.009644e-01,-1.879324e-01,3.986408e-05,8.733116e-07
114688,22692,1146880,421560,-3.006414e-01,-1.876533e-01,3.589008e-05,4.295462e-07
131072,22754,1310720,481935,-3.000263e-01,-1.869865e-01,2.889765e-05,1.299461e-10
147456,22823,1474560,542144,-2.983796e-01,-1.870490e-01,1.390534e-05,2.618429e-09
163840,22878,1638400,602628,-2.994718e-01,-1.871837e-01,2.324379e-05,3.452260e-08
180224,22902,1802240,662860,-2.996901e-01,-1.877799e-01,2.539609e-05,6.115442e-07
196608,32408,1966080,722753,-2.991824e-01,-1.875715e-01,2.053668e-05,3.290060e-07
212992,32649,2129920,782729,-2.986821e-01,-1.873205e-01,1.625282e-05,1.040869e-07
229376,40696,2293760,843043,-2.982749e-01,-1.875476e-01,1.313570e-05,3.021743e-07
245760,40792,2457600,903294,-2.983050e-01,-1.877272e-01,1.335479e-05,5.318677e-07
262144,40881,2621440,963678,-2.992197e-01,-1.879591e-01,2.087652e-05,9.239329e-07
278528,40903,2785280,1023596,-2.985276e-01,-1.874316e-01,1.503124e-05,1.881589e-07
294912,40944,2949120,1083756,-2.993991e-01,-1.873655e-01,2.254819e-05,1.351383e-07
311296,41074,3112960,1144223,-2.999538e-01,-1.876543e-01,2.812366e-05,4.308363e-07
327680,41203,3276800,1204300,-2.999402e-01,-1.873450e-01,2.797970e-05,1.205044e-07
344064,41205,3440640,1264662,-3.005640e-01,-1.874014e-01,3.496767e-05,1.628312e-07
360448,42456,3604480,1324614,-3.005688e-01,-1.874779e-01,3.502444e-05,2.304679e-07
376832,45973,3768320,1384801,-3.003406e-01,-1.875791e-01,3.237586e-05,3.378338e-07
393216,46171,3932160,1445254,-3.002454e-01,-1.878462e-01,3.130201e-05,7.196268e-07
409600,47316,4096000,1505554,-3.005580e-01,-1.880467e-01,3.489722e-05,1.099988e-06
425984,50965,4259840,1565869,-3.003495e-01,-1.878218e-01,3.247768e-05,6.788359e-07
442368,52476,4423680,1626325,-3.002141e-01,-1.881841e-01,3.095251e-05,1.407052e-06
458752,52574,4587520,1686428,-3.003918e-01,-1.881664e-01,3.296079e-05,1.365402e-06
475136,52733,4751360,1746584,-3.004972e-01,-1.882092e-01,3.418296e-05,1.467213e-06
491520,52794,4915200,1806383,-3.002976e-01,-1.880898e-01,3.188865e-05,1.192240e-06
507904,59026,5079040,1866585,-3.000432e-01,-1.881416e-01,2.907961e-05,1.308002e-06
524288,59108,5242880,1926491,-2.996686e-01,-1.880891e-01,2.517968e-05,1.190711e-06
540672,59245,5406720,1986766,-2.997965e-01,-1.880962e-01,2.648006e-05,1.206307e-06
557056,59324,5570560,2047183,-3.001379e-01,-1.882633e-01,3.011071e-05,1.601405e-06
573440,59389,5734400,2107637,-3.004351e-01,-1.884004e-01,3.346058e-05,1.966999e-06
589824,59511,5898240,2167473,-3.002809e-01,-1.882719e-01,3.169977e-05,1.623050e-06
606208,63037,6062080,2227656,-2.999530e-01,-1.880235e-01,2.811544e-05,1.051982e-06
622592,64323,6225920,2287686,-2.994426e-01,-1.878879e-01,2.296302e-05,7.921825e-07
638976,64702,6389760,2348022,-2.994704e-01,-1.879204e-01,2.323028e-05,8.510083e-07
655360,64788,6553600,2408443,-2.996408e-01,-1.880073e-01,2.490230e-05,1.019018e-06
671744,65619,6717440,2468250,-2.995951e-01,-1.879652e-01,2.444752e-05,9.358018e-07
688128,69286,6881280,2528250,-2.992981e-01,-1.879430e-01,2.159947e-05,8.932538e-07
704512,70721,7045120,2588258,-2.993767e-01,-1.879170e-01,2.233585e-05,8.447789e-07
720896,70889,7208960,2648400,-2.993686e-01,-1.879048e-01,2.225958e-05,8.225479e-07
737280,71053,7372800,2708643,-2.993895e-01,-1.878747e-01,2.245686e-05,7.689076e-07
753664,71105,7536640,2768543,-2.988633e-01,-1.877370e-01,1.774690e-05,5.462433e-07
770048,72088,7700480,2828219,-2.984535e-01,-1.876508e-01,1.446156e-05,4.262711e-07
786432,72529,7864320,2888724,-2.982617e-01,-1.876527e-01,1.303974e-05,4.287848e-07
802816,72611,8028160,2949181,-2.983189e-01,-1.876980e-01,1.345649e-05,4.901209e-07
819200,72640,8192000,3009187,-2.980971e-01,-1.875637e-01,1.187809e-05,3.201938e-07
835584,72654,8355840,3069280,-2.980450e-01,-1.875243e-01,1.152212e-05,2.770953e-07
851968,72671,8519680,3129754,-2.987382e-01,-1.877778e-01,1.670845e-05,6.083555e-07
868352,77358,8683520,3190089,-2.987867e-01,-1.878233e-01,1.710745e-05,6.813428e-07
884736,77592,8847360,3250468,-2.989994e-01,-1.878639e-01,1.891167e-05,7.500521e-07
901120,78047,9011200,3310574,-2.992893e-01,-1.878547e-01,2.151755e-05,7.341605e-07
917504,78815,9175040,3370891,-2.993248e-01,-1.879394e-01,2.184811e-05,8.864504e-07
933888,80782,9338880,3431281,-2.993947e-01,-1.879649e-01,2.250604e-05,9.350812e-07
950272,82449,9502720,3491147,-2.992994e-01,-1.879095e-01,2.161111e-05,8.310026e-07
966656,82569,9666560,3551354,-2.992873e-01,-1.879642e-01,2.149876e-05,9.338136e-07
983040,82655,9830400,3611499,-2.992872e-01,-1.879958e-01,2.149793e-05,9.958063e-07
999424,82686,9994240,3671768,-2.992571e-01,-1.879897e-01,2.121943e-05,9.837390e-07
1015808,83086,10158080,3732142,-2.994262e-01,-1.880914e-01,2.280592e-05,1.195757e-06
1032192,84412,10321920,3792290,-2.992553e-01,-1.879957e-01,2.120296e-05,9.956279e-07
1048576,87608,10485760,3852201,-2.987997e-01,-1.879374e-01,1.721511e-05,8.827225e-07
1064960,89367,10649600,3912228,-2.990201e-01,-1.879475e-01,1.909199e-05,9.018087e-07
1081344,89425,10813440,3972715,-2.991056e-01,-1.880441e-01,1.984676e-05,1.094557e-06
1097728,90449,10977280,4033012,-2.988976e-01,-1.880744e-01,1.803659e-05,1.158830e-06
1114112,90845,11141120,4093304,-2.987321e-01,-1.880338e-01,1.665830e-05,1.073148e-06
1130496,90948,11304960,4153683,-2.992206e-01,-1.882125e-01,2.088469e-05,1.475202e-06
1146880,90993,11468800,4213508,-2.987366e-01,-1.881029e-01,1.669554e-05,1.221081e-06
1163264,92221,11632640,4273454,-2.985908e-01,-1.880620e-01,1.552490e-05,1.132450e-06
1179648,92559,11796480,4333537,-2.986525e-01,-1.880217e-01,1.601485e-05,1.048165e-06
1196032,92578,11960320,4393642,-2.988313e-01,-1.880174e-01,1.747775e-05,1.039396e-06
1212416,92604,12124160,4453818,-2.988742e-01,-1.880147e-01,1.783842e-05,1.033964e-06
