trueR , trueI
0.318325 , -0.041093
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
1024 , 10240 , 0.257966 , -0.028646, 0.003643, 0.000155
2048 , 20480 , 0.278576 , -0.033216, 0.001580, 0.000062
3072 , 30720 , 0.294269 , -0.035880, 0.000579, 0.000027
4096 , 40960 , 0.304088 , -0.037584, 0.000203, 0.000012
5120 , 51200 , 0.306726 , -0.037580, 0.000135, 0.000012
6144 , 61440 , 0.305583 , -0.038095, 0.000162, 0.000009
7168 , 71680 , 0.308544 , -0.038601, 0.000096, 0.000006
8192 , 81920 , 0.311746 , -0.039205, 0.000043, 0.000004
9216 , 92160 , 0.310061 , -0.039057, 0.000068, 0.000004
10240 , 102400 , 0.312304 , -0.039524, 0.000036, 0.000002
11264 , 112640 , 0.310776 , -0.039326, 0.000057, 0.000003
12288 , 122880 , 0.310904 , -0.039209, 0.000055, 0.000004
13312 , 133120 , 0.311787 , -0.039425, 0.000043, 0.000003
14336 , 143360 , 0.312673 , -0.039750, 0.000032, 0.000002
15360 , 153600 , 0.312621 , -0.039949, 0.000033, 0.000001
16384 , 163840 , 0.313689 , -0.039979, 0.000021, 0.000001
17408 , 174080 , 0.314297 , -0.040199, 0.000016, 0.000001
18432 , 184320 , 0.315794 , -0.040431, 0.000006, 0.000000
19456 , 194560 , 0.315146 , -0.040298, 0.000010, 0.000001
20480 , 204800 , 0.314709 , -0.040277, 0.000013, 0.000001
21504 , 215040 , 0.314750 , -0.040205, 0.000013, 0.000001
22528 , 225280 , 0.314600 , -0.040221, 0.000014, 0.000001
23552 , 235520 , 0.315785 , -0.040332, 0.000006, 0.000001
24576 , 245760 , 0.316599 , -0.040637, 0.000003, 0.000000
25600 , 256000 , 0.317163 , -0.040499, 0.000001, 0.000000
26624 , 266240 , 0.317581 , -0.040527, 0.000001, 0.000000
27648 , 276480 , 0.318025 , -0.040485, 0.000000, 0.000000
28672 , 286720 , 0.318377 , -0.040594, 0.000000, 0.000000
29696 , 296960 , 0.318136 , -0.040613, 0.000000, 0.000000
30720 , 307200 , 0.317885 , -0.040616, 0.000000, 0.000000
31744 , 317440 , 0.318262 , -0.040654, 0.000000, 0.000000
32768 , 327680 , 0.317448 , -0.040532, 0.000001, 0.000000
33792 , 337920 , 0.317513 , -0.040549, 0.000001, 0.000000
34816 , 348160 , 0.317298 , -0.040546, 0.000001, 0.000000
35840 , 358400 , 0.317484 , -0.040619, 0.000001, 0.000000
36864 , 368640 , 0.316988 , -0.040487, 0.000002, 0.000000
37888 , 378880 , 0.317139 , -0.040472, 0.000001, 0.000000
38912 , 389120 , 0.316915 , -0.040504, 0.000002, 0.000000
39936 , 399360 , 0.316691 , -0.040546, 0.000003, 0.000000
40960 , 409600 , 0.317685 , -0.040663, 0.000000, 0.000000
41984 , 419840 , 0.317914 , -0.040757, 0.000000, 0.000000
43008 , 430080 , 0.317708 , -0.040722, 0.000000, 0.000000
44032 , 440320 , 0.318055 , -0.040799, 0.000000, 0.000000
45056 , 450560 , 0.318257 , -0.040808, 0.000000, 0.000000
46080 , 460800 , 0.318489 , -0.040927, 0.000000, 0.000000
47104 , 471040 , 0.318343 , -0.041001, 0.000000, 0.000000
48128 , 481280 , 0.318220 , -0.040988, 0.000000, 0.000000
49152 , 491520 , 0.317821 , -0.040941, 0.000000, 0.000000
50176 , 501760 , 0.317985 , -0.040954, 0.000000, 0.000000
51200 , 512000 , 0.318010 , -0.041030, 0.000000, 0.000000
52224 , 522240 , 0.317657 , -0.040995, 0.000000, 0.000000
53248 , 532480 , 0.317317 , -0.040934, 0.000001, 0.000000
54272 , 542720 , 0.317643 , -0.040939, 0.000000, 0.000000
55296 , 552960 , 0.317527 , -0.040908, 0.000001, 0.000000
56320 , 563200 , 0.317660 , -0.040958, 0.000000, 0.000000
57344 , 573440 , 0.317400 , -0.040907, 0.000001, 0.000000
58368 , 583680 , 0.317771 , -0.040948, 0.000000, 0.000000
59392 , 593920 , 0.317689 , -0.040956, 0.000000, 0.000000
60416 , 604160 , 0.318397 , -0.041035, 0.000000, 0.000000
61440 , 614400 , 0.317972 , -0.040987, 0.000000, 0.000000
62464 , 624640 , 0.318100 , -0.041025, 0.000000, 0.000000
63488 , 634880 , 0.318055 , -0.041027, 0.000000, 0.000000
64512 , 645120 , 0.318559 , -0.041095, 0.000000, 0.000000
65536 , 655360 , 0.318535 , -0.041031, 0.000000, 0.000000
66560 , 665600 , 0.318417 , -0.041034, 0.000000, 0.000000
67584 , 675840 , 0.318097 , -0.040975, 0.000000, 0.000000
68608 , 686080 , 0.317975 , -0.040955, 0.000000, 0.000000
69632 , 696320 , 0.318279 , -0.041036, 0.000000, 0.000000
70656 , 706560 , 0.318241 , -0.041006, 0.000000, 0.000000
71680 , 716800 , 0.318239 , -0.041049, 0.000000, 0.000000
72704 , 727040 , 0.318271 , -0.041012, 0.000000, 0.000000
73728 , 737280 , 0.318252 , -0.040927, 0.000000, 0.000000
74752 , 747520 , 0.318319 , -0.040882, 0.000000, 0.000000
75776 , 757760 , 0.318568 , -0.040945, 0.000000, 0.000000
76800 , 768000 , 0.318438 , -0.040914, 0.000000, 0.000000
77824 , 778240 , 0.318061 , -0.040868, 0.000000, 0.000000
78848 , 788480 , 0.318496 , -0.040897, 0.000000, 0.000000
79872 , 798720 , 0.318031 , -0.040813, 0.000000, 0.000000
80896 , 808960 , 0.318334 , -0.040877, 0.000000, 0.000000
81920 , 819200 , 0.317930 , -0.040855, 0.000000, 0.000000
82944 , 829440 , 0.317998 , -0.040877, 0.000000, 0.000000
83968 , 839680 , 0.318336 , -0.040922, 0.000000, 0.000000
84992 , 849920 , 0.318324 , -0.040913, 0.000000, 0.000000
86016 , 860160 , 0.318353 , -0.041010, 0.000000, 0.000000
87040 , 870400 , 0.318583 , -0.041032, 0.000000, 0.000000
88064 , 880640 , 0.318910 , -0.041066, 0.000000, 0.000000
89088 , 890880 , 0.319128 , -0.041114, 0.000001, 0.000000
90112 , 901120 , 0.319250 , -0.041120, 0.000001, 0.000000
91136 , 911360 , 0.319235 , -0.041063, 0.000001, 0.000000
92160 , 921600 , 0.319140 , -0.041082, 0.000001, 0.000000
93184 , 931840 , 0.319326 , -0.041087, 0.000001, 0.000000
94208 , 942080 , 0.319353 , -0.041090, 0.000001, 0.000000
95232 , 952320 , 0.319211 , -0.041063, 0.000001, 0.000000
96256 , 962560 , 0.319341 , -0.041085, 0.000001, 0.000000
97280 , 972800 , 0.319426 , -0.041115, 0.000001, 0.000000
98304 , 983040 , 0.319535 , -0.041129, 0.000001, 0.000000
99328 , 993280 , 0.319374 , -0.041090, 0.000001, 0.000000
100352 , 1003520 , 0.319361 , -0.041079, 0.000001, 0.000000
101376 , 1013760 , 0.319059 , -0.041000, 0.000001, 0.000000
102400 , 1024000 , 0.319288 , -0.041022, 0.000001, 0.000000
103424 , 1034240 , 0.319220 , -0.041013, 0.000001, 0.000000
104448 , 1044480 , 0.319024 , -0.041080, 0.000000, 0.000000
105472 , 1054720 , 0.319067 , -0.041080, 0.000001, 0.000000
106496 , 1064960 , 0.319254 , -0.041123, 0.000001, 0.000000
107520 , 1075200 , 0.319204 , -0.041122, 0.000001, 0.000000
108544 , 1085440 , 0.319456 , -0.041135, 0.000001, 0.000000
109568 , 1095680 , 0.319816 , -0.041169, 0.000002, 0.000000
110592 , 1105920 , 0.319773 , -0.041164, 0.000002, 0.000000
111616 , 1116160 , 0.319891 , -0.041160, 0.000002, 0.000000
112640 , 1126400 , 0.319740 , -0.041125, 0.000002, 0.000000
113664 , 1136640 , 0.319762 , -0.041152, 0.000002, 0.000000
114688 , 1146880 , 0.319666 , -0.041136, 0.000002, 0.000000
115712 , 1157120 , 0.319747 , -0.041135, 0.000002, 0.000000
116736 , 1167360 , 0.319499 , -0.041124, 0.000001, 0.000000
117760 , 1177600 , 0.319433 , -0.041169, 0.000001, 0.000000
118784 , 1187840 , 0.319413 , -0.041141, 0.000001, 0.000000
119808 , 1198080 , 0.319433 , -0.041118, 0.000001, 0.000000
120832 , 1208320 , 0.319234 , -0.041069, 0.000001, 0.000000
121856 , 1218560 , 0.319086 , -0.041030, 0.000001, 0.000000
122880 , 1228800 , 0.319195 , -0.041036, 0.000001, 0.000000
123904 , 1239040 , 0.319105 , -0.041012, 0.000001, 0.000000
124928 , 1249280 , 0.318999 , -0.041002, 0.000000, 0.000000
125952 , 1259520 , 0.319000 , -0.041005, 0.000000, 0.000000
126976 , 1269760 , 0.318976 , -0.041028, 0.000000, 0.000000
128000 , 1280000 , 0.319051 , -0.041045, 0.000001, 0.000000
129024 , 1290240 , 0.318940 , -0.041029, 0.000000, 0.000000
130048 , 1300480 , 0.318958 , -0.041027, 0.000000, 0.000000
