trueR,trueI
-2.946506e-01,-1.869979e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
1884160,10759,1884160,226763,-2.956683e-01,-1.883897e-01,1.035632e-06,1.937227e-06
1900544,10770,1900544,228674,-2.956387e-01,-1.883716e-01,9.763926e-07,1.887238e-06
1916928,10825,1916928,230708,-2.958069e-01,-1.884689e-01,1.336893e-06,2.164010e-06
1933312,10842,1933312,232635,-2.956675e-01,-1.884226e-01,1.034116e-06,2.029813e-06
1949696,10864,1949696,234563,-2.957036e-01,-1.881484e-01,1.108758e-06,1.323625e-06
1966080,10879,1966080,236474,-2.955448e-01,-1.880461e-01,7.995737e-07,1.098832e-06
1982464,10910,1982464,238459,-2.955064e-01,-1.879926e-01,7.323486e-07,9.895115e-07
1998848,10939,1998848,240463,-2.956865e-01,-1.880321e-01,1.072963e-06,1.069663e-06
2015232,10953,2015232,242448,-2.957704e-01,-1.880887e-01,1.253935e-06,1.189866e-06
2031616,10993,2031616,244433,-2.956487e-01,-1.880078e-01,9.961633e-07,1.019921e-06
2048000,11013,2048000,246352,-2.955827e-01,-1.879713e-01,8.688056e-07,9.475433e-07
2064384,11028,2064384,248276,-2.959182e-01,-1.878947e-01,1.606840e-06,8.043777e-07
2080768,11066,2080768,250279,-2.959949e-01,-1.878798e-01,1.807125e-06,7.777132e-07
2097152,11082,2097152,252279,-2.959403e-01,-1.878953e-01,1.663238e-06,8.053136e-07
2113536,12021,2113536,254200,-2.958474e-01,-1.878399e-01,1.432406e-06,7.090728e-07
2129920,12027,2129920,256211,-2.958695e-01,-1.878043e-01,1.485681e-06,6.502909e-07
2146304,12047,2146304,258166,-2.960513e-01,-1.878213e-01,1.961903e-06,6.779768e-07
2162688,12277,2162688,260154,-2.960701e-01,-1.878569e-01,2.014852e-06,7.378678e-07
2179072,12315,2179072,262052,-2.960229e-01,-1.877958e-01,1.883228e-06,6.366168e-07
2195456,12357,2195456,264064,-2.961271e-01,-1.878693e-01,2.179866e-06,7.593467e-07
2211840,12396,2211840,266070,-2.962266e-01,-1.879151e-01,2.483796e-06,8.413037e-07
2228224,12397,2228224,268025,-2.962757e-01,-1.879341e-01,2.640823e-06,8.766011e-07
2244608,12418,2244608,269988,-2.961011e-01,-1.879814e-01,2.103803e-06,9.673142e-07
2260992,12458,2260992,271988,-2.962286e-01,-1.880309e-01,2.490000e-06,1.067167e-06
2277376,12465,2277376,274018,-2.963465e-01,-1.881129e-01,2.876081e-06,1.243212e-06
2293760,12471,2293760,276008,-2.965799e-01,-1.881503e-01,3.722018e-06,1.328154e-06
2310144,12473,2310144,277896,-2.965329e-01,-1.881045e-01,3.543109e-06,1.224640e-06
2326528,12474,2326528,279797,-2.964005e-01,-1.880176e-01,3.062160e-06,1.039821e-06
2342912,12477,2342912,281708,-2.962739e-01,-1.879608e-01,2.635208e-06,9.271728e-07
2359296,12479,2359296,283640,-2.961819e-01,-1.879396e-01,2.344706e-06,8.867872e-07
2375680,12480,2375680,285696,-2.958761e-01,-1.880306e-01,1.501926e-06,1.066613e-06
2392064,12481,2392064,287614,-2.959301e-01,-1.880214e-01,1.637204e-06,1.047677e-06
2408448,12482,2408448,289658,-2.962004e-01,-1.881043e-01,2.401912e-06,1.224212e-06
2424832,12487,2424832,291590,-2.960782e-01,-1.881188e-01,2.037930e-06,1.256473e-06
2441216,12488,2441216,293509,-2.957910e-01,-1.880584e-01,1.300480e-06,1.124630e-06
2457600,12490,2457600,295462,-2.957464e-01,-1.880035e-01,1.200846e-06,1.011361e-06
2473984,12499,2473984,297466,-2.958741e-01,-1.878642e-01,1.497036e-06,7.505426e-07
2490368,12510,2490368,299466,-2.958835e-01,-1.878318e-01,1.519950e-06,6.953623e-07
2506752,12514,2506752,301451,-2.956036e-01,-1.877436e-01,9.081310e-07,5.561778e-07
2523136,12528,2523136,303449,-2.954274e-01,-1.877158e-01,6.033681e-07,5.153493e-07
2539520,12539,2539520,305398,-2.953499e-01,-1.877088e-01,4.889532e-07,5.054065e-07
2555904,12571,2555904,307332,-2.953668e-01,-1.876894e-01,5.129132e-07,4.782386e-07
2572288,12588,2572288,309311,-2.956161e-01,-1.877269e-01,9.322015e-07,5.314332e-07
2588672,12611,2588672,311325,-2.958475e-01,-1.877268e-01,1.432620e-06,5.313680e-07
2605056,12652,2605056,313279,-2.958514e-01,-1.877448e-01,1.441838e-06,5.579128e-07
2621440,12684,2621440,315200,-2.958186e-01,-1.877280e-01,1.364184e-06,5.331073e-07
2637824,12687,2637824,317219,-2.958234e-01,-1.877728e-01,1.375485e-06,6.005472e-07
2654208,12696,2654208,319233,-2.958378e-01,-1.878187e-01,1.409386e-06,6.736893e-07
2670592,12729,2670592,321271,-2.960068e-01,-1.878264e-01,1.839236e-06,6.864445e-07
2686976,12774,2686976,323188,-2.959059e-01,-1.877584e-01,1.575787e-06,5.783763e-07
2703360,12797,2703360,325091,-2.959911e-01,-1.877415e-01,1.796803e-06,5.529598e-07
2719744,12807,2719744,327100,-2.960877e-01,-1.877098e-01,2.065079e-06,5.068271e-07
2736128,12825,2736128,329085,-2.960429e-01,-1.876686e-01,1.938347e-06,4.498202e-07
2752512,12851,2752512,331072,-2.959341e-01,-1.876268e-01,1.647440e-06,3.955571e-07
2768896,12898,2768896,333068,-2.958233e-01,-1.876861e-01,1.375206e-06,4.737152e-07
2785280,12900,2785280,335057,-2.958572e-01,-1.877235e-01,1.455900e-06,5.264696e-07
2801664,12936,2801664,337044,-2.962278e-01,-1.877203e-01,2.487461e-06,5.218522e-07
2818048,12956,2818048,339051,-2.962760e-01,-1.877451e-01,2.641792e-06,5.583358e-07
2834432,12990,2834432,341053,-2.963662e-01,-1.877874e-01,2.943387e-06,6.234173e-07
2850816,13017,2850816,342970,-2.964441e-01,-1.877795e-01,3.216442e-06,6.109850e-07
2867200,13038,2867200,344874,-2.962809e-01,-1.877835e-01,2.657898e-06,6.172441e-07
2883584,13039,2883584,346727,-2.963215e-01,-1.877480e-01,2.791996e-06,5.626196e-07
2899968,13095,2899968,348688,-2.960505e-01,-1.877054e-01,1.959816e-06,5.006296e-07
2916352,13108,2916352,350671,-2.961167e-01,-1.877449e-01,2.149349e-06,5.580909e-07
2932736,13119,2932736,352625,-2.961364e-01,-1.877474e-01,2.207498e-06,5.617928e-07
2949120,13122,2949120,354529,-2.960468e-01,-1.877662e-01,1.949316e-06,5.902908e-07
2965504,13186,2965504,356546,-2.960614e-01,-1.877833e-01,1.990223e-06,6.169631e-07
2981888,13200,2981888,358453,-2.960762e-01,-1.877801e-01,2.032318e-06,6.118939e-07
2998272,13218,2998272,360393,-2.959341e-01,-1.877078e-01,1.647287e-06,5.040303e-07
3014656,13248,3014656,362328,-2.957841e-01,-1.876213e-01,1.284691e-06,3.886338e-07
3031040,13270,3031040,364282,-2.957877e-01,-1.876373e-01,1.292946e-06,4.088818e-07
3047424,13291,3047424,366233,-2.957237e-01,-1.876373e-01,1.151591e-06,4.089008e-07
3063808,13307,3063808,368235,-2.957765e-01,-1.876780e-01,1.267722e-06,4.626224e-07
3080192,13358,3080192,370263,-2.957191e-01,-1.876995e-01,1.141698e-06,4.922514e-07
3096576,13369,3096576,372178,-2.957192e-01,-1.877016e-01,1.141953e-06,4.952250e-07
3112960,13382,3112960,374150,-2.956689e-01,-1.876308e-01,1.036967e-06,4.006530e-07
3129344,13432,3129344,376140,-2.956897e-01,-1.876652e-01,1.079765e-06,4.452745e-07
3145728,13436,3145728,378135,-2.956515e-01,-1.877228e-01,1.001823e-06,5.255185e-07
3162112,14371,3162112,380105,-2.957218e-01,-1.876958e-01,1.147373e-06,4.870587e-07
3178496,14374,3178496,382107,-2.958742e-01,-1.877396e-01,1.497255e-06,5.501046e-07
3194880,14403,3194880,384136,-2.959309e-01,-1.877649e-01,1.639188e-06,5.883462e-07
3211264,14633,3211264,386088,-2.961015e-01,-1.877326e-01,2.105186e-06,5.398742e-07
3227648,14674,3227648,388001,-2.961062e-01,-1.877064e-01,2.118612e-06,5.019801e-07
3244032,14719,3244032,389944,-2.960699e-01,-1.876539e-01,2.014429e-06,4.303865e-07
3260416,14758,3260416,391969,-2.960271e-01,-1.876369e-01,1.894779e-06,4.084055e-07
3276800,14760,3276800,393978,-2.960040e-01,-1.876541e-01,1.831646e-06,4.306407e-07
3293184,14766,3293184,396015,-2.961544e-01,-1.877143e-01,2.261401e-06,5.132761e-07
3309568,14806,3309568,397965,-2.961733e-01,-1.876796e-01,2.318676e-06,4.648142e-07
3325952,14810,3325952,399933,-2.960942e-01,-1.876755e-01,2.083880e-06,4.591425e-07
3342336,14821,3342336,401884,-2.960902e-01,-1.876584e-01,2.072537e-06,4.363310e-07
3358720,14822,3358720,403891,-2.960846e-01,-1.876465e-01,2.056351e-06,4.206856e-07
3375104,14824,3375104,405896,-2.961493e-01,-1.876771e-01,2.246189e-06,4.613462e-07
3391488,14829,3391488,407841,-2.961705e-01,-1.876337e-01,2.310062e-06,4.042641e-07
3407872,14829,3407872,409860,-2.963388e-01,-1.876752e-01,2.849960e-06,4.587992e-07
3424256,14829,3424256,411845,-2.963611e-01,-1.877037e-01,2.925825e-06,4.982496e-07
3440640,14830,3440640,413774,-2.962096e-01,-1.876910e-01,2.430448e-06,4.804051e-07
3457024,14836,3457024,415715,-2.963249e-01,-1.877022e-01,2.803262e-06,4.961272e-07
3473408,14840,3473408,417709,-2.962092e-01,-1.876977e-01,2.429333e-06,4.897871e-07
3489792,14841,3489792,419676,-2.962386e-01,-1.876728e-01,2.521797e-06,4.555147e-07
3506176,14848,3506176,421657,-2.963789e-01,-1.876035e-01,2.986802e-06,3.667310e-07
3522560,14855,3522560,423693,-2.965328e-01,-1.876521e-01,3.542548e-06,4.280241e-07
3538944,14870,3538944,425636,-2.965165e-01,-1.876433e-01,3.481670e-06,4.165785e-07
3555328,14873,3555328,427661,-2.964093e-01,-1.876430e-01,3.092902e-06,4.161746e-07
3571712,14882,3571712,429623,-2.967367e-01,-1.877787e-01,4.351950e-06,6.096812e-07
3588096,14893,3588096,431575,-2.966583e-01,-1.877327e-01,4.030951e-06,5.399181e-07
3604480,14933,3604480,433552,-2.966836e-01,-1.877383e-01,4.132949e-06,5.482715e-07
3620864,14941,3620864,435459,-2.966526e-01,-1.877130e-01,4.007888e-06,5.114629e-07
3637248,14956,3637248,437441,-2.967306e-01,-1.877434e-01,4.326249e-06,5.558445e-07
3653632,15006,3653632,439381,-2.966568e-01,-1.877684e-01,4.024970e-06,5.937304e-07
3670016,15030,3670016,441318,-2.965862e-01,-1.877515e-01,3.746552e-06,5.679750e-07
3686400,15035,3686400,443281,-2.965927e-01,-1.877511e-01,3.771861e-06,5.673687e-07
3702784,15035,3702784,445195,-2.965617e-01,-1.877361e-01,3.652317e-06,5.450324e-07
3719168,15067,3719168,447166,-2.966092e-01,-1.877550e-01,3.836148e-06,5.732654e-07
3735552,15127,3735552,449187,-2.965874e-01,-1.877912e-01,3.751053e-06,6.293612e-07
3751936,15143,3751936,451051,-2.965418e-01,-1.877709e-01,3.576734e-06,5.975485e-07
3768320,15157,3768320,453026,-2.965053e-01,-1.877463e-01,3.439867e-06,5.601857e-07
3784704,15170,3784704,454993,-2.965769e-01,-1.877623e-01,3.710643e-06,5.844209e-07
3801088,15211,3801088,456966,-2.965904e-01,-1.877696e-01,3.762953e-06,5.956149e-07
3817472,15241,3817472,458895,-2.966316e-01,-1.877760e-01,3.924440e-06,6.054070e-07
3833856,15254,3833856,460879,-2.966509e-01,-1.877843e-01,4.001089e-06,6.184622e-07
3850240,15284,3850240,462852,-2.966232e-01,-1.878274e-01,3.890977e-06,6.881245e-07
3866624,15299,3866624,464828,-2.967657e-01,-1.877882e-01,4.473525e-06,6.246416e-07
3883008,15347,3883008,466876,-2.969412e-01,-1.877561e-01,5.246878e-06,5.749364e-07
3899392,15369,3899392,468803,-2.970057e-01,-1.877145e-01,5.546630e-06,5.136178e-07
3915776,15385,3915776,470706,-2.970073e-01,-1.877046e-01,5.553792e-06,4.994073e-07
3932160,15399,3932160,472721,-2.970172e-01,-1.877265e-01,5.600666e-06,5.308250e-07
3948544,15439,3948544,474681,-2.969694e-01,-1.877140e-01,5.376693e-06,5.127638e-07
3964928,15463,3964928,476617,-2.969356e-01,-1.877129e-01,5.221242e-06,5.112711e-07
3981312,15464,3981312,478565,-2.968036e-01,-1.876242e-01,4.635448e-06,3.923024e-07
3997696,15479,3997696,480516,-2.968553e-01,-1.876397e-01,4.860774e-06,4.119748e-07
4014080,15535,4014080,482422,-2.968217e-01,-1.875433e-01,4.713672e-06,2.975396e-07
4030464,15553,4030464,484443,-2.968572e-01,-1.875578e-01,4.869188e-06,3.134671e-07
4046848,15562,4046848,486426,-2.968655e-01,-1.875664e-01,4.905556e-06,3.232196e-07
4063232,15622,4063232,488323,-2.968349e-01,-1.875120e-01,4.771043e-06,2.643499e-07
4079616,15625,4079616,490258,-2.968390e-01,-1.875164e-01,4.789157e-06,2.688431e-07
4096000,15646,4096000,492230,-2.968543e-01,-1.875144e-01,4.856307e-06,2.667610e-07
4112384,15660,4112384,494216,-2.969132e-01,-1.875380e-01,5.119459e-06,2.917000e-07
4128768,15719,4128768,496183,-2.969157e-01,-1.875493e-01,5.130793e-06,3.040612e-07
4145152,15722,4145152,498212,-2.968945e-01,-1.875919e-01,5.034848e-06,3.528419e-07
4161536,15737,4161536,500151,-2.969131e-01,-1.875879e-01,5.119054e-06,3.481839e-07
4177920,15789,4177920,502077,-2.966502e-01,-1.875854e-01,3.998467e-06,3.451657e-07
4194304,15801,4194304,504044,-2.966787e-01,-1.876218e-01,4.113221e-06,3.893029e-07
4210688,16720,4210688,506001,-2.967460e-01,-1.876178e-01,4.390457e-06,3.843169e-07
4227072,16731,4227072,508016,-2.967449e-01,-1.876330e-01,4.386087e-06,4.034118e-07
4243456,16756,4243456,509991,-2.967243e-01,-1.876386e-01,4.300377e-06,4.105414e-07
4259840,16994,4259840,511968,-2.967847e-01,-1.876573e-01,4.554445e-06,4.348165e-07
4276224,17024,4276224,513933,-2.968651e-01,-1.876762e-01,4.904104e-06,4.601729e-07
4292608,17076,4292608,515870,-2.968231e-01,-1.876673e-01,4.719626e-06,4.481428e-07
4308992,17112,4308992,517859,-2.968180e-01,-1.876421e-01,4.697510e-06,4.150219e-07
4325376,17114,4325376,519851,-2.968457e-01,-1.876672e-01,4.818420e-06,4.479832e-07
