trueR , trueI
-0.294651 , -0.186998
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
5461 , 11183 , 54610 , 19964 ,-0.295852,-0.186703,1.4424010000000184e-06,8.702499999999393e-08,1.5294260000000123e-06,0.0012366996401713766
10922 , 16498 , 109220 , 40091 ,-0.295729,-0.186509,1.1620840000000504e-06,2.391209999999897e-07,1.4012050000000402e-06,0.0011837250525354441
16383 , 16514 , 163830 , 60323 ,-0.297627,-0.188005,8.856575999999873e-06,1.014049000000016e-06,9.87062499999989e-06,0.0031417550827522968
21844 , 16521 , 218440 , 80476 ,-0.296887,-0.187299,4.999696000000071e-06,9.060099999999742e-08,5.090297000000068e-06,0.002256168655043339
27305 , 16527 , 273050 , 100553 ,-0.295952,-0.187932,1.6926009999999912e-06,8.723559999999821e-07,2.564956999999973e-06,0.001601548313351793
32766 , 16534 , 327660 , 120524 ,-0.296133,-0.187376,2.1963239999999507e-06,1.4288399999999203e-07,2.3392079999999426e-06,0.001529446958871063
38227 , 16539 , 382270 , 140515 ,-0.295795,-0.187532,1.3087359999999504e-06,2.8515600000000714e-07,1.5938919999999575e-06,0.001262494356423013
43688 , 16545 , 436880 , 160594 ,-0.29564,-0.187385,9.781210000000349e-07,1.497689999999988e-07,1.1278900000000336e-06,0.0010620216570296642
49149 , 16551 , 491490 , 180734 ,-0.295532,-0.187409,7.761610000000364e-07,1.6892099999999564e-07,9.45082000000032e-07,0.0009721532800952903
54610 , 16563 , 546100 , 200796 ,-0.295445,-0.187412,6.304360000000269e-07,1.713959999999981e-07,8.018320000000249e-07,0.0008954507244957842
60071 , 16569 , 600710 , 220749 ,-0.295521,-0.187226,7.568999999999685e-07,5.1984000000002724e-08,8.088839999999712e-07,0.0008993797862971855
65532 , 16575 , 655320 , 240744 ,-0.295184,-0.187083,2.8408900000000606e-07,7.225000000000296e-09,2.9131400000000634e-07,0.0005397351202210269
70993 , 16617 , 709930 , 260752 ,-0.295262,-0.187259,3.7332100000003445e-07,6.812100000000585e-08,4.414420000000403e-07,0.0006644110173680448
76454 , 16625 , 764540 , 280981 ,-0.295469,-0.18739,6.691239999999761e-07,1.5366400000000272e-07,8.227879999999788e-07,0.0009070766230038005
81915 , 21365 , 819150 , 300974 ,-0.295234,-0.187369,3.398890000000002e-07,1.3764100000000758e-07,4.775300000000078e-07,0.0006910354549514864
87376 , 21376 , 873760 , 321075 ,-0.295079,-0.187371,1.8318399999998627e-07,1.391290000000091e-07,3.2231299999999535e-07,0.0005677261663865735
92837 , 21382 , 928370 , 341088 ,-0.294981,-0.187373,1.0889999999999799e-07,1.4062500000001067e-07,2.4952500000000864e-07,0.00049952477416041
98298 , 21389 , 982980 , 361074 ,-0.294759,-0.187289,1.166399999999935e-08,8.468100000000784e-08,9.634500000000718e-08,0.0003103949097520885
103759 , 21395 , 1037590 , 381235 ,-0.295088,-0.187309,1.909690000000181e-07,9.672100000000356e-08,2.8769000000002166e-07,0.0005363674113888927
109220 , 21401 , 1092200 , 401042 ,-0.29478,-0.187033,1.664099999999748e-08,1.2250000000005073e-09,1.7865999999997984e-08,0.00013366375724181175
114681 , 21407 , 1146810 , 421188 ,-0.294998,-0.187176,1.2040899999999042e-07,3.168400000000409e-08,1.520929999999945e-07,0.00038999102553776094
120142 , 21412 , 1201420 , 441299 ,-0.295247,-0.187225,3.5521599999998266e-07,5.152900000000226e-08,4.067449999999849e-07,0.0006377656309334839
125603 , 21418 , 1256030 , 461109 ,-0.294658,-0.186918,4.899999999970943e-11,6.399999999999478e-09,6.448999999999188e-09,8.030566605165035e-05
131064 , 26369 , 1310640 , 481199 ,-0.294722,-0.186954,5.040999999998259e-09,1.9359999999989875e-09,6.9769999999972465e-09,8.352843827102986e-05
136525 , 26406 , 1365250 , 501277 ,-0.294724,-0.186971,5.328999999998502e-09,7.289999999999593e-10,6.057999999998462e-09,7.78331548891503e-05
141986 , 26417 , 1419860 , 521193 ,-0.294483,-0.186838,2.8224000000000498e-08,2.5599999999997913e-08,5.382399999999841e-08,0.00023199999999999659
147447 , 26425 , 1474470 , 541285 ,-0.294499,-0.186882,2.3103999999995586e-08,1.3456000000001158e-08,3.655999999999674e-08,0.0001912066944434654
152908 , 26433 , 1529080 , 561077 ,-0.294218,-0.186829,1.8748900000001447e-07,2.8561000000000837e-08,2.160500000000153e-07,0.0004648117898677004
158369 , 26440 , 1583690 , 580906 ,-0.294391,-0.186884,6.759999999999088e-08,1.2996000000000681e-08,8.059599999999156e-08,0.0002838943465446108
163830 , 26447 , 1638300 , 600951 ,-0.294576,-0.186969,5.624999999998761e-09,8.410000000000724e-10,6.4659999999988335e-09,8.041144197189125e-05
169291 , 26455 , 1692910 , 620986 ,-0.294332,-0.186819,1.0176100000000876e-07,3.204099999999453e-08,1.3380200000000328e-07,0.00036578955698598516
174752 , 26462 , 1747520 , 641222 ,-0.294524,-0.186821,1.612899999999701e-08,3.132900000000371e-08,4.7458000000000715e-08,0.00021784857125994818
180213 , 26469 , 1802130 , 661260 ,-0.294574,-0.186834,5.928999999999036e-09,2.6895999999999174e-08,3.282499999999821e-08,0.00018117670931992944
185674 , 26483 , 1856740 , 681036 ,-0.294724,-0.18691,5.328999999998502e-09,7.744000000000835e-09,1.3072999999999337e-08,0.00011433722053644359
191135 , 26491 , 1911350 , 700916 ,-0.294803,-0.187016,2.3103999999995586e-08,3.239999999996489e-10,2.3427999999995235e-08,0.00015306207890916428
196596 , 31351 , 1965960 , 721060 ,-0.294676,-0.187003,6.249999999998623e-10,2.5000000000050003e-11,6.499999999999122e-10,2.5495097567962203e-05
202057 , 31368 , 2020570 , 741270 ,-0.294658,-0.187004,4.899999999970943e-11,3.600000000007201e-11,8.499999999978143e-11,9.219544457281034e-06
207518 , 31377 , 2075180 , 761144 ,-0.294632,-0.187004,3.6099999999966736e-10,3.600000000007201e-11,3.9699999999973936e-10,1.9924858845164736e-05
212979 , 31384 , 2129790 , 781163 ,-0.294638,-0.187026,1.6899999999961638e-10,7.840000000000138e-10,9.529999999996302e-10,3.0870698080860276e-05
218440 , 31391 , 2184400 , 801369 ,-0.294652,-0.187005,1.0000000000575112e-12,4.900000000009801e-11,5.000000000015552e-11,7.071067811876472e-06
223901 , 31399 , 2239010 , 821360 ,-0.29458,-0.186973,5.040999999998259e-09,6.249999999998623e-10,5.6659999999981216e-09,7.527283706622278e-05
229362 , 31406 , 2293620 , 841722 ,-0.294603,-0.187003,2.3039999999992794e-09,2.5000000000050003e-11,2.3289999999993293e-09,4.8259714048047666e-05
234823 , 31413 , 2348230 , 861710 ,-0.294531,-0.186954,1.4400000000002157e-08,1.9359999999989875e-09,1.6336000000001146e-08,0.00012781236246936815
240284 , 31421 , 2402840 , 881793 ,-0.294456,-0.186851,3.802500000000028e-08,2.160900000000242e-08,5.96340000000027e-08,0.0002442007370996302
245745 , 31428 , 2457450 , 901931 ,-0.294494,-0.186893,2.4649000000005725e-08,1.1024999999998737e-08,3.5674000000004466e-08,0.00018887562044902584
251206 , 37926 , 2512060 , 921704 ,-0.294569,-0.186862,6.7239999999952416e-09,1.8495999999999248e-08,2.521999999999449e-08,0.0001588080602488252
256667 , 37940 , 2566670 , 941796 ,-0.294401,-0.186794,6.249999999998623e-08,4.161600000000397e-08,1.0411599999999021e-07,0.0003226701101744477
262128 , 37948 , 2621280 , 961856 ,-0.294501,-0.186837,2.2499999999995043e-08,2.5920999999998224e-08,4.842099999999327e-08,0.00022004772209680625
267589 , 37956 , 2675890 , 981809 ,-0.294458,-0.186781,3.724899999999951e-08,4.708899999999782e-08,8.433799999999732e-08,0.00029041005492234137
273050 , 37963 , 2730500 , 1001808 ,-0.294535,-0.186832,1.3456000000001158e-08,2.7555999999999827e-08,4.101200000000098e-08,0.0002025141970331981
278511 , 37970 , 2785110 , 1021762 ,-0.294594,-0.186848,3.2489999999970063e-09,2.250000000000337e-08,2.5749000000000378e-08,0.00016046494944379716
283972 , 37977 , 2839720 , 1041840 ,-0.294424,-0.18691,5.1528999999989655e-08,7.744000000000835e-09,5.927299999999049e-08,0.00024346046907042319
289433 , 37985 , 2894330 , 1061719 ,-0.294331,-0.186905,1.0239999999999165e-07,8.649000000001812e-09,1.1104899999999347e-07,0.0003332401536429748
