trueR , trueI
-0.294651 , -0.186998
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
21845 , 14648 , 21845 , 2548 ,-0.294559,-0.188786,8.463999999996502e-09,3.196944000000042e-06,3.2054080000000386e-06,0.0017903653258483417
43690 , 14650 , 43690 , 5158 ,-0.291317,-0.187696,1.1115556000000024e-05,4.872040000000058e-07,1.160276000000003e-05,0.0034062824310382763
65535 , 14652 , 65535 , 7758 ,-0.295187,-0.189612,2.8729599999997955e-07,6.8329960000000275e-06,7.120292000000007e-06,0.0026683875280775855
87380 , 14652 , 87380 , 10392 ,-0.295495,-0.186102,7.123360000000193e-07,8.028160000000142e-07,1.5151520000000333e-06,0.0012309151067397106
109225 , 14652 , 109225 , 13025 ,-0.295703,-0.185716,1.1067039999999945e-06,1.6435240000000138e-06,2.7502280000000083e-06,0.0016583811383394373
131070 , 14652 , 131070 , 15575 ,-0.295697,-0.187092,1.094115999999982e-06,8.836000000002019e-09,1.1029519999999841e-06,0.001050215216039067
152915 , 14652 , 152915 , 18292 ,-0.296917,-0.186146,5.134755999999956e-06,7.259039999999858e-07,5.860659999999942e-06,0.0024208800052873216
174760 , 14653 , 174760 , 20987 ,-0.298494,-0.186715,1.4768648999999887e-05,8.00890000000031e-08,1.484873799999989e-05,0.003853406025842578
196605 , 14653 , 196605 , 23581 ,-0.299281,-0.187395,2.143690000000021e-05,1.5760900000000672e-07,2.159450900000022e-05,0.004646989240357699
218450 , 14653 , 218450 , 26247 ,-0.298769,-0.187425,1.6957924000000086e-05,1.8232900000000915e-07,1.7140253000000096e-05,0.00414007886398316
240295 , 14653 , 240295 , 28826 ,-0.298395,-0.187215,1.4017536000000187e-05,4.708899999999782e-08,1.4064625000000186e-05,0.003750283322630463
262140 , 14653 , 262140 , 31433 ,-0.298086,-0.187853,1.1799225000000146e-05,7.310249999999908e-07,1.2530250000000136e-05,0.003539809316898318
283985 , 14653 , 283985 , 34056 ,-0.298951,-0.18641,1.8490000000000224e-05,3.457440000000061e-07,1.883574400000023e-05,0.00434001658983007
305830 , 14653 , 305830 , 36639 ,-0.296874,-0.187602,4.941729000000135e-06,3.6481599999999206e-07,5.306545000000128e-06,0.0023035939312300957
327675 , 14653 , 327675 , 39289 ,-0.296685,-0.186959,4.13715599999992e-06,1.5210000000008772e-09,4.138676999999921e-06,0.0020343738594466652
349520 , 20044 , 349520 , 41959 ,-0.296676,-0.186981,4.100624999999996e-06,2.8899999999963437e-10,4.100913999999996e-06,0.0020250713567674587
371365 , 20044 , 371365 , 44527 ,-0.296646,-0.186881,3.9800250000000975e-06,1.36890000000014e-08,3.993714000000099e-06,0.0019984278821113606
393210 , 20051 , 393210 , 47082 ,-0.296781,-0.186934,4.536900000000089e-06,4.096000000001088e-09,4.54099600000009e-06,0.0021309612854296745
415055 , 20051 , 415055 , 49668 ,-0.295545,-0.18681,7.992360000000105e-07,3.534399999999764e-08,8.345800000000082e-07,0.0009135535014436802
