trueR,trueI
-2.946506e-01,-1.869979e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,16861,163840,60370,-3.112860e-01,-1.961762e-01,2.767351e-04,8.424166e-05
32768,17241,327680,120245,-3.065552e-01,-1.902833e-01,1.417180e-04,1.079430e-05
49152,17255,491520,180403,-3.029257e-01,-1.874949e-01,6.847714e-05,2.470667e-07
65536,17281,655360,240514,-2.991273e-01,-1.879392e-01,2.004081e-05,8.860857e-07
81920,17289,819200,300720,-3.003378e-01,-1.888836e-01,3.234399e-05,3.556079e-06
98304,17292,983040,361111,-3.017803e-01,-1.894980e-01,5.083176e-05,6.250510e-06
114688,17302,1146880,421075,-3.003900e-01,-1.876018e-01,3.294095e-05,3.647664e-07
131072,17311,1310720,481593,-3.006934e-01,-1.877697e-01,3.651481e-05,5.957760e-07
147456,17315,1474560,541301,-2.986585e-01,-1.873570e-01,1.606307e-05,1.289657e-07
163840,17315,1638400,601217,-2.980495e-01,-1.862288e-01,1.155229e-05,5.915509e-07
180224,17318,1802240,661176,-2.974076e-01,-1.854543e-01,7.600791e-06,2.382552e-06
196608,17323,1966080,721420,-2.923730e-01,-1.829019e-01,5.187655e-06,1.677686e-05
212992,17323,2129920,782084,-2.916806e-01,-1.831496e-01,8.821136e-06,1.480918e-05
229376,17325,2293760,842045,-2.914416e-01,-1.829174e-01,1.029765e-05,1.665064e-05
245760,17326,2457600,902235,-2.917734e-01,-1.832019e-01,8.278141e-06,1.440925e-05
262144,17327,2621440,962585,-2.914035e-01,-1.830771e-01,1.054393e-05,1.537286e-05
278528,17328,2785280,1022755,-2.922552e-01,-1.834676e-01,5.738043e-06,1.246255e-05
294912,17328,2949120,1083060,-2.927953e-01,-1.832763e-01,3.442300e-06,1.385027e-05
311296,17333,3112960,1143355,-2.924962e-01,-1.835882e-01,4.641353e-06,1.162574e-05
327680,17332,3276800,1203385,-2.926067e-01,-1.835254e-01,4.177783e-06,1.205841e-05
344064,17334,3440640,1263427,-2.921648e-01,-1.837287e-01,6.179112e-06,1.068764e-05
360448,17336,3604480,1323510,-2.925917e-01,-1.836640e-01,4.239288e-06,1.111447e-05
376832,17347,3768320,1383893,-2.929204e-01,-1.840173e-01,2.993502e-06,8.883916e-06
393216,17349,3932160,1443696,-2.928550e-01,-1.840967e-01,3.224250e-06,8.416941e-06
409600,17352,4096000,1503503,-2.925602e-01,-1.839009e-01,4.369998e-06,9.591025e-06
425984,17356,4259840,1563634,-2.938693e-01,-1.839702e-01,6.105192e-07,9.166741e-06
442368,17358,4423680,1623625,-2.942523e-01,-1.840391e-01,1.586256e-07,8.754258e-06
458752,17366,4587520,1683813,-2.947120e-01,-1.843086e-01,3.765416e-09,7.232185e-06
475136,17370,4751360,1744098,-2.947063e-01,-1.844682e-01,3.102550e-09,6.399511e-06
491520,17370,4915200,1804278,-2.948607e-01,-1.844907e-01,4.411964e-08,6.285877e-06
507904,17370,5079040,1864397,-2.945257e-01,-1.844636e-01,1.561529e-08,6.422752e-06
524288,17373,5242880,1924143,-2.946468e-01,-1.845514e-01,1.478018e-11,5.985447e-06
540672,17375,5406720,1984054,-2.944917e-01,-1.844873e-01,2.525111e-08,6.302924e-06
557056,17375,5570560,2044321,-2.948307e-01,-1.845900e-01,3.241290e-08,5.798095e-06
573440,17375,5734400,2104479,-2.948270e-01,-1.847468e-01,3.112746e-08,5.067266e-06
589824,17375,5898240,2164922,-2.942779e-01,-1.844308e-01,1.389111e-07,6.589760e-06
606208,17376,6062080,2225276,-2.945544e-01,-1.844486e-01,9.254805e-09,6.498959e-06
622592,17379,6225920,2285498,-2.948350e-01,-1.845608e-01,3.399855e-08,5.939456e-06
638976,17380,6389760,2345766,-2.948830e-01,-1.847274e-01,5.399522e-08,5.155260e-06
655360,17383,6553600,2406131,-2.951995e-01,-1.848826e-01,3.012903e-07,4.474533e-06
671744,17382,6717440,2466346,-2.952920e-01,-1.849421e-01,4.113247e-07,4.226289e-06
688128,17383,6881280,2526865,-2.953115e-01,-1.851050e-01,4.367445e-07,3.583162e-06
704512,17383,7045120,2586888,-2.954407e-01,-1.851005e-01,6.242883e-07,3.600107e-06
720896,17383,7208960,2647293,-2.952665e-01,-1.852589e-01,3.793264e-07,3.023897e-06
737280,17386,7372800,2707436,-2.954448e-01,-1.853698e-01,6.306623e-07,2.650470e-06
753664,17387,7536640,2767471,-2.955511e-01,-1.854327e-01,8.109128e-07,2.449674e-06
770048,17391,7700480,2827572,-2.954067e-01,-1.854212e-01,5.717094e-07,2.485769e-06
786432,17391,7864320,2887531,-2.953529e-01,-1.854018e-01,4.931718e-07,2.547609e-06
802816,17393,8028160,2948138,-2.955801e-01,-1.855832e-01,8.640343e-07,2.001380e-06
819200,17392,8192000,3008219,-2.952498e-01,-1.854619e-01,3.589758e-07,2.359149e-06
835584,17395,8355840,3068679,-2.954835e-01,-1.856552e-01,6.936486e-07,1.802680e-06
851968,17398,8519680,3129270,-2.956530e-01,-1.858401e-01,1.004868e-06,1.340341e-06
