trueR , trueI
0.318325 , -0.041093
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
126976 , 126976 , 0.333601 , -0.042534, 0.000233, 0.000002
128000 , 128000 , 0.333984 , -0.042581, 0.000245, 0.000002
129024 , 129024 , 0.333542 , -0.042452, 0.000232, 0.000002
130048 , 130048 , 0.332885 , -0.042296, 0.000212, 0.000001
131072 , 131072 , 0.331836 , -0.042057, 0.000183, 0.000001
132096 , 132096 , 0.330221 , -0.041527, 0.000142, 0.000000
133120 , 133120 , 0.330787 , -0.041818, 0.000155, 0.000001
134144 , 134144 , 0.330489 , -0.041781, 0.000148, 0.000000
135168 , 135168 , 0.330323 , -0.041761, 0.000144, 0.000000
136192 , 136192 , 0.330875 , -0.042044, 0.000158, 0.000001
137216 , 137216 , 0.330076 , -0.041841, 0.000138, 0.000001
138240 , 138240 , 0.330312 , -0.041871, 0.000144, 0.000001
139264 , 139264 , 0.330460 , -0.042097, 0.000147, 0.000001
140288 , 140288 , 0.330845 , -0.042112, 0.000157, 0.000001
141312 , 141312 , 0.330260 , -0.041971, 0.000142, 0.000001
142336 , 142336 , 0.329644 , -0.041828, 0.000128, 0.000001
143360 , 143360 , 0.329605 , -0.041790, 0.000127, 0.000000
144384 , 144384 , 0.328923 , -0.041640, 0.000112, 0.000000
145408 , 145408 , 0.326984 , -0.041697, 0.000075, 0.000000
146432 , 146432 , 0.327012 , -0.041699, 0.000075, 0.000000
147456 , 147456 , 0.326837 , -0.041644, 0.000072, 0.000000
148480 , 148480 , 0.327396 , -0.041938, 0.000082, 0.000001
149504 , 149504 , 0.327316 , -0.041894, 0.000081, 0.000001
150528 , 150528 , 0.327609 , -0.041929, 0.000086, 0.000001
151552 , 151552 , 0.327632 , -0.041929, 0.000087, 0.000001
152576 , 152576 , 0.327703 , -0.041964, 0.000088, 0.000001
153600 , 153600 , 0.327370 , -0.041919, 0.000082, 0.000001
154624 , 154624 , 0.327175 , -0.041832, 0.000078, 0.000001
155648 , 155648 , 0.327945 , -0.042142, 0.000093, 0.000001
156672 , 156672 , 0.329294 , -0.044012, 0.000120, 0.000009
157696 , 157696 , 0.329913 , -0.044287, 0.000134, 0.000010
158720 , 158720 , 0.330039 , -0.044259, 0.000137, 0.000010
159744 , 159744 , 0.330009 , -0.044240, 0.000137, 0.000010
160768 , 160768 , 0.330336 , -0.044445, 0.000144, 0.000011
161792 , 161792 , 0.330412 , -0.044438, 0.000146, 0.000011
162816 , 162816 , 0.330443 , -0.044398, 0.000147, 0.000011
163840 , 163840 , 0.330012 , -0.044272, 0.000137, 0.000010
164864 , 164864 , 0.330356 , -0.044503, 0.000145, 0.000012
165888 , 165888 , 0.330214 , -0.044441, 0.000141, 0.000011
166912 , 166912 , 0.330184 , -0.044422, 0.000141, 0.000011
167936 , 167936 , 0.330155 , -0.044402, 0.000140, 0.000011
168960 , 168960 , 0.329932 , -0.044332, 0.000135, 0.000010
169984 , 169984 , 0.329956 , -0.044320, 0.000135, 0.000010
171008 , 171008 , 0.329912 , -0.044299, 0.000134, 0.000010
172032 , 172032 , 0.329911 , -0.044258, 0.000134, 0.000010
173056 , 173056 , 0.328398 , -0.043830, 0.000101, 0.000007
174080 , 174080 , 0.328489 , -0.043802, 0.000103, 0.000007
175104 , 175104 , 0.328700 , -0.043816, 0.000108, 0.000007
176128 , 176128 , 0.328502 , -0.043779, 0.000104, 0.000007
177152 , 177152 , 0.328694 , -0.043791, 0.000108, 0.000007
178176 , 178176 , 0.328756 , -0.043787, 0.000109, 0.000007
179200 , 179200 , 0.328769 , -0.043777, 0.000109, 0.000007
180224 , 180224 , 0.329042 , -0.043985, 0.000115, 0.000008
181248 , 181248 , 0.329063 , -0.043949, 0.000115, 0.000008
182272 , 182272 , 0.328386 , -0.043750, 0.000101, 0.000007
183296 , 183296 , 0.328526 , -0.043756, 0.000104, 0.000007
184320 , 184320 , 0.328774 , -0.043776, 0.000109, 0.000007
185344 , 185344 , 0.327884 , -0.043577, 0.000091, 0.000006
186368 , 186368 , 0.327855 , -0.043562, 0.000091, 0.000006
187392 , 187392 , 0.327341 , -0.043388, 0.000081, 0.000005
188416 , 188416 , 0.327407 , -0.043386, 0.000082, 0.000005
189440 , 189440 , 0.327669 , -0.043409, 0.000087, 0.000005
190464 , 190464 , 0.327650 , -0.043373, 0.000087, 0.000005
191488 , 191488 , 0.326781 , -0.043077, 0.000072, 0.000004
192512 , 192512 , 0.326469 , -0.043004, 0.000066, 0.000004
193536 , 193536 , 0.326834 , -0.043042, 0.000072, 0.000004
194560 , 194560 , 0.326900 , -0.043042, 0.000074, 0.000004
195584 , 195584 , 0.326995 , -0.043046, 0.000075, 0.000004
196608 , 196608 , 0.327089 , -0.043050, 0.000077, 0.000004
197632 , 197632 , 0.326682 , -0.042967, 0.000070, 0.000004
198656 , 198656 , 0.326898 , -0.043154, 0.000073, 0.000004
199680 , 199680 , 0.325647 , -0.042749, 0.000054, 0.000003
200704 , 200704 , 0.325325 , -0.042678, 0.000049, 0.000003
201728 , 201728 , 0.325872 , -0.042905, 0.000057, 0.000003
202752 , 202752 , 0.325850 , -0.042872, 0.000057, 0.000003
203776 , 203776 , 0.325898 , -0.042848, 0.000057, 0.000003
204800 , 204800 , 0.325763 , -0.042800, 0.000055, 0.000003
205824 , 205824 , 0.325854 , -0.042782, 0.000057, 0.000003
206848 , 206848 , 0.325582 , -0.042718, 0.000053, 0.000003
207872 , 207872 , 0.326263 , -0.042958, 0.000063, 0.000003
208896 , 208896 , 0.326239 , -0.042926, 0.000063, 0.000003
209920 , 209920 , 0.326194 , -0.042912, 0.000062, 0.000003
210944 , 210944 , 0.326130 , -0.042875, 0.000061, 0.000003
211968 , 211968 , 0.325690 , -0.042746, 0.000054, 0.000003
212992 , 212992 , 0.325359 , -0.042676, 0.000049, 0.000003
214016 , 214016 , 0.325040 , -0.042586, 0.000045, 0.000002
215040 , 215040 , 0.324911 , -0.042520, 0.000043, 0.000002
216064 , 216064 , 0.324721 , -0.042468, 0.000041, 0.000002
217088 , 217088 , 0.324542 , -0.042397, 0.000039, 0.000002
218112 , 218112 , 0.324514 , -0.042367, 0.000038, 0.000002
219136 , 219136 , 0.324610 , -0.042373, 0.000040, 0.000002
220160 , 220160 , 0.324634 , -0.042350, 0.000040, 0.000002
221184 , 221184 , 0.325711 , -0.043645, 0.000055, 0.000007
222208 , 222208 , 0.325666 , -0.043608, 0.000054, 0.000006
223232 , 223232 , 0.325947 , -0.043633, 0.000058, 0.000006
224256 , 224256 , 0.326188 , -0.043653, 0.000062, 0.000007
225280 , 225280 , 0.325919 , -0.043568, 0.000058, 0.000006
226304 , 226304 , 0.326145 , -0.043586, 0.000061, 0.000006
227328 , 227328 , 0.326031 , -0.043521, 0.000059, 0.000006
228352 , 228352 , 0.326065 , -0.043516, 0.000060, 0.000006
229376 , 229376 , 0.326182 , -0.043501, 0.000062, 0.000006
230400 , 230400 , 0.325660 , -0.043345, 0.000054, 0.000005
231424 , 231424 , 0.325907 , -0.043367, 0.000057, 0.000005
232448 , 232448 , 0.324695 , -0.043356, 0.000041, 0.000005
233472 , 233472 , 0.324895 , -0.043371, 0.000043, 0.000005
234496 , 234496 , 0.324738 , -0.043342, 0.000041, 0.000005
235520 , 235520 , 0.324626 , -0.043299, 0.000040, 0.000005
236544 , 236544 , 0.324333 , -0.043233, 0.000036, 0.000005
237568 , 237568 , 0.324018 , -0.043165, 0.000032, 0.000004
238592 , 238592 , 0.324402 , -0.043344, 0.000037, 0.000005
239616 , 239616 , 0.324250 , -0.043316, 0.000035, 0.000005
240640 , 240640 , 0.324339 , -0.043318, 0.000036, 0.000005
241664 , 241664 , 0.324036 , -0.043232, 0.000033, 0.000005
242688 , 242688 , 0.324290 , -0.043374, 0.000036, 0.000005
243712 , 243712 , 0.324672 , -0.043531, 0.000040, 0.000006
244736 , 244736 , 0.324815 , -0.043539, 0.000042, 0.000006
245760 , 245760 , 0.324813 , -0.043511, 0.000042, 0.000006
246784 , 246784 , 0.324787 , -0.043479, 0.000042, 0.000006
247808 , 247808 , 0.324848 , -0.043477, 0.000043, 0.000006
248832 , 248832 , 0.324804 , -0.043462, 0.000042, 0.000006
249856 , 249856 , 0.324779 , -0.043431, 0.000042, 0.000005
250880 , 250880 , 0.324419 , -0.043303, 0.000037, 0.000005
251904 , 251904 , 0.324281 , -0.043259, 0.000035, 0.000005
252928 , 252928 , 0.324778 , -0.043445, 0.000042, 0.000006
253952 , 253952 , 0.324595 , -0.043395, 0.000039, 0.000005
254976 , 254976 , 0.324801 , -0.043525, 0.000042, 0.000006
256000 , 256000 , 0.325016 , -0.043655, 0.000045, 0.000007
257024 , 257024 , 0.325125 , -0.043641, 0.000046, 0.000006
258048 , 258048 , 0.324672 , -0.043461, 0.000040, 0.000006
259072 , 259072 , 0.325089 , -0.043634, 0.000046, 0.000006
260096 , 260096 , 0.325267 , -0.043647, 0.000048, 0.000007
261120 , 261120 , 0.325400 , -0.043655, 0.000050, 0.000007
262144 , 262144 , 0.325422 , -0.043648, 0.000050, 0.000007
263168 , 263168 , 0.324473 , -0.043652, 0.000038, 0.000007
264192 , 264192 , 0.324553 , -0.043652, 0.000039, 0.000007
265216 , 265216 , 0.324320 , -0.043578, 0.000036, 0.000006
266240 , 266240 , 0.324212 , -0.043538, 0.000035, 0.000006
267264 , 267264 , 0.324510 , -0.043692, 0.000038, 0.000007
268288 , 268288 , 0.324514 , -0.043682, 0.000038, 0.000007
269312 , 269312 , 0.324702 , -0.043821, 0.000041, 0.000007
270336 , 270336 , 0.324779 , -0.043821, 0.000042, 0.000007
271360 , 271360 , 0.324771 , -0.043810, 0.000042, 0.000007
272384 , 272384 , 0.324868 , -0.043812, 0.000043, 0.000007
273408 , 273408 , 0.324578 , -0.043732, 0.000039, 0.000007
274432 , 274432 , 0.324686 , -0.043736, 0.000040, 0.000007
275456 , 275456 , 0.325068 , -0.043896, 0.000045, 0.000008
276480 , 276480 , 0.325152 , -0.043897, 0.000047, 0.000008
277504 , 277504 , 0.324726 , -0.043783, 0.000041, 0.000007
278528 , 278528 , 0.324687 , -0.043769, 0.000040, 0.000007
279552 , 279552 , 0.323945 , -0.043807, 0.000032, 0.000007
280576 , 280576 , 0.323905 , -0.043776, 0.000031, 0.000007
281600 , 281600 , 0.324186 , -0.043904, 0.000034, 0.000008
282624 , 282624 , 0.324247 , -0.043885, 0.000035, 0.000008
283648 , 283648 , 0.324281 , -0.043879, 0.000035, 0.000008
284672 , 284672 , 0.324231 , -0.043847, 0.000035, 0.000008
285696 , 285696 , 0.324100 , -0.043804, 0.000033, 0.000007
286720 , 286720 , 0.324195 , -0.043807, 0.000034, 0.000007
287744 , 287744 , 0.324199 , -0.043798, 0.000035, 0.000007
288768 , 288768 , 0.324253 , -0.043795, 0.000035, 0.000007
289792 , 289792 , 0.324140 , -0.043740, 0.000034, 0.000007
290816 , 290816 , 0.324233 , -0.043742, 0.000035, 0.000007
291840 , 291840 , 0.323877 , -0.043625, 0.000031, 0.000006
292864 , 292864 , 0.323755 , -0.043600, 0.000029, 0.000006
293888 , 293888 , 0.323766 , -0.043577, 0.000030, 0.000006
294912 , 294912 , 0.323577 , -0.043544, 0.000028, 0.000006
295936 , 295936 , 0.323443 , -0.043503, 0.000026, 0.000006
296960 , 296960 , 0.323379 , -0.043471, 0.000026, 0.000006
297984 , 297984 , 0.323343 , -0.043443, 0.000025, 0.000006
299008 , 299008 , 0.323140 , -0.043378, 0.000023, 0.000005
300032 , 300032 , 0.323043 , -0.043357, 0.000022, 0.000005
301056 , 301056 , 0.322505 , -0.043169, 0.000017, 0.000004
302080 , 302080 , 0.322346 , -0.043110, 0.000016, 0.000004
303104 , 303104 , 0.322470 , -0.043119, 0.000017, 0.000004
304128 , 304128 , 0.322527 , -0.043118, 0.000018, 0.000004
305152 , 305152 , 0.322533 , -0.043097, 0.000018, 0.000004
306176 , 306176 , 0.322257 , -0.043039, 0.000015, 0.000004
307200 , 307200 , 0.322501 , -0.043157, 0.000017, 0.000004
308224 , 308224 , 0.322493 , -0.043118, 0.000017, 0.000004
309248 , 309248 , 0.322235 , -0.043048, 0.000015, 0.000004
310272 , 310272 , 0.322112 , -0.043011, 0.000014, 0.000004
311296 , 311296 , 0.322101 , -0.042987, 0.000014, 0.000004
312320 , 312320 , 0.321782 , -0.042911, 0.000012, 0.000003
313344 , 313344 , 0.321506 , -0.042854, 0.000010, 0.000003
314368 , 314368 , 0.321619 , -0.042862, 0.000011, 0.000003
315392 , 315392 , 0.321473 , -0.042822, 0.000010, 0.000003
316416 , 316416 , 0.321513 , -0.042820, 0.000010, 0.000003
317440 , 317440 , 0.321649 , -0.042816, 0.000011, 0.000003
318464 , 318464 , 0.321576 , -0.042786, 0.000011, 0.000003
319488 , 319488 , 0.321947 , -0.042917, 0.000013, 0.000003
320512 , 320512 , 0.322017 , -0.042905, 0.000014, 0.000003
321536 , 321536 , 0.322082 , -0.042906, 0.000014, 0.000003
322560 , 322560 , 0.322053 , -0.042882, 0.000014, 0.000003
323584 , 323584 , 0.322113 , -0.042869, 0.000014, 0.000003
324608 , 324608 , 0.322318 , -0.042889, 0.000016, 0.000003
325632 , 325632 , 0.322548 , -0.042911, 0.000018, 0.000003
326656 , 326656 , 0.322475 , -0.042909, 0.000017, 0.000003
327680 , 327680 , 0.322428 , -0.042883, 0.000017, 0.000003
328704 , 328704 , 0.322577 , -0.042895, 0.000018, 0.000003
329728 , 329728 , 0.322599 , -0.042878, 0.000018, 0.000003
330752 , 330752 , 0.322552 , -0.042852, 0.000018, 0.000003
331776 , 331776 , 0.322902 , -0.042991, 0.000021, 0.000004
332800 , 332800 , 0.322953 , -0.042991, 0.000021, 0.000004
333824 , 333824 , 0.322969 , -0.042987, 0.000022, 0.000004
334848 , 334848 , 0.323096 , -0.042997, 0.000023, 0.000004
335872 , 335872 , 0.322780 , -0.042864, 0.000020, 0.000003
336896 , 336896 , 0.322742 , -0.042840, 0.000020, 0.000003
