trueR,trueI
-2.946506e-01,-1.869979e-01
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
1769472,17350,17694720,6496246,-2.943065e-01,-1.863737e-01,1.184032e-07,3.895633e-07
1785856,17351,17858560,6556507,-2.941354e-01,-1.862034e-01,2.654850e-07,6.312304e-07
1802240,17352,18022400,6616776,-2.942247e-01,-1.862557e-01,1.813697e-07,5.508343e-07
1818624,17355,18186240,6677013,-2.942776e-01,-1.862922e-01,1.391112e-07,4.979341e-07
1835008,17357,18350080,6736879,-2.943347e-01,-1.862940e-01,9.977690e-08,4.954767e-07
1851392,17359,18513920,6797217,-2.943498e-01,-1.862913e-01,9.051340e-08,4.992389e-07
1867776,17364,18677760,6857549,-2.944327e-01,-1.863422e-01,4.749975e-08,4.299370e-07
1884160,17366,18841600,6917967,-2.938972e-01,-1.862390e-01,5.676605e-07,5.758406e-07
1900544,17368,19005440,6978051,-2.938533e-01,-1.862339e-01,6.356422e-07,5.836010e-07
1916928,17374,19169280,7038057,-2.938406e-01,-1.862183e-01,6.561922e-07,6.077746e-07
1933312,17392,19333120,7098359,-2.939061e-01,-1.862644e-01,5.542681e-07,5.379271e-07
1949696,17393,19496960,7158242,-2.939105e-01,-1.861998e-01,5.477200e-07,6.369021e-07
1966080,17437,19660800,7218512,-2.939582e-01,-1.862403e-01,4.794141e-07,5.739651e-07
1982464,17449,19824640,7278646,-2.940788e-01,-1.862739e-01,3.269408e-07,5.240720e-07
1998848,17457,19988480,7338757,-2.939458e-01,-1.862860e-01,4.966942e-07,5.067422e-07
2015232,17465,20152320,7398697,-2.938377e-01,-1.862371e-01,6.608840e-07,5.788297e-07
2031616,17470,20316160,7458956,-2.936733e-01,-1.863011e-01,9.551883e-07,4.854377e-07
2048000,17483,20480000,7518745,-2.935353e-01,-1.862300e-01,1.243877e-06,5.896270e-07
2064384,17485,20643840,7578681,-2.934076e-01,-1.861817e-01,1.545111e-06,6.661762e-07
2080768,17689,20807680,7638935,-2.935426e-01,-1.862342e-01,1.227710e-06,5.831913e-07
2097152,17705,20971520,7699019,-2.935008e-01,-1.861937e-01,1.322048e-06,6.467149e-07
2113536,22073,21135360,7759052,-2.934614e-01,-1.861981e-01,1.414272e-06,6.396641e-07
2129920,22126,21299200,7818883,-2.934649e-01,-1.861920e-01,1.405921e-06,6.493780e-07
2146304,22134,21463040,7878982,-2.934303e-01,-1.862085e-01,1.489098e-06,6.230409e-07
2162688,22141,21626880,7939262,-2.935761e-01,-1.862362e-01,1.154535e-06,5.802136e-07
2179072,22153,21790720,7999589,-2.935367e-01,-1.862625e-01,1.240887e-06,5.408382e-07
2195456,22156,21954560,8059647,-2.934344e-01,-1.862472e-01,1.479077e-06,5.635365e-07
2211840,22163,22118400,8119628,-2.933652e-01,-1.862563e-01,1.652340e-06,5.498836e-07
2228224,22163,22282240,8179918,-2.933442e-01,-1.862902e-01,1.706641e-06,5.008405e-07
2244608,22176,22446080,8239900,-2.934195e-01,-1.863142e-01,1.515691e-06,4.673575e-07
2260992,22178,22609920,8300352,-2.935301e-01,-1.862923e-01,1.255471e-06,4.978079e-07
2277376,22201,22773760,8360551,-2.936186e-01,-1.863319e-01,1.065075e-06,4.435261e-07
2293760,22209,22937600,8420594,-2.936122e-01,-1.863262e-01,1.078403e-06,4.511604e-07
2310144,22215,23101440,8480853,-2.936943e-01,-1.863676e-01,9.144468e-07,3.972083e-07
2326528,22219,23265280,8541196,-2.937708e-01,-1.864029e-01,7.741430e-07,3.540113e-07
2342912,22220,23429120,8601340,-2.939004e-01,-1.864476e-01,5.628208e-07,3.028300e-07
2359296,22225,23592960,8661343,-2.939759e-01,-1.864720e-01,4.552533e-07,2.765152e-07
2375680,22227,23756800,8721512,-2.940809e-01,-1.864685e-01,3.245255e-07,2.802260e-07
2392064,22236,23920640,8781753,-2.940593e-01,-1.864314e-01,3.496450e-07,3.208856e-07
