trueR , trueI
-0.089935 , -0.025509
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
236544 , 1182720 , -0.089202 , -0.025301, 0.000001, 0.000000
237568 , 1187840 , -0.089183 , -0.025295, 0.000001, 0.000000
238592 , 1192960 , -0.089173 , -0.025293, 0.000001, 0.000000
239616 , 1198080 , -0.089269 , -0.025320, 0.000000, 0.000000
240640 , 1203200 , -0.089368 , -0.025348, 0.000000, 0.000000
241664 , 1208320 , -0.089357 , -0.025345, 0.000000, 0.000000
242688 , 1213440 , -0.089384 , -0.025352, 0.000000, 0.000000
243712 , 1218560 , -0.089485 , -0.025381, 0.000000, 0.000000
244736 , 1223680 , -0.089586 , -0.025410, 0.000000, 0.000000
245760 , 1228800 , -0.089635 , -0.025424, 0.000000, 0.000000
246784 , 1233920 , -0.089580 , -0.025408, 0.000000, 0.000000
247808 , 1239040 , -0.089515 , -0.025390, 0.000000, 0.000000
248832 , 1244160 , -0.089660 , -0.025431, 0.000000, 0.000000
249856 , 1249280 , -0.089598 , -0.025413, 0.000000, 0.000000
250880 , 1254400 , -0.089612 , -0.025417, 0.000000, 0.000000
251904 , 1259520 , -0.089662 , -0.025431, 0.000000, 0.000000
252928 , 1264640 , -0.089693 , -0.025440, 0.000000, 0.000000
253952 , 1269760 , -0.089628 , -0.025422, 0.000000, 0.000000
254976 , 1274880 , -0.089628 , -0.025422, 0.000000, 0.000000
256000 , 1280000 , -0.089545 , -0.025398, 0.000000, 0.000000
257024 , 1285120 , -0.089543 , -0.025397, 0.000000, 0.000000
258048 , 1290240 , -0.089497 , -0.025384, 0.000000, 0.000000
259072 , 1295360 , -0.089372 , -0.025349, 0.000000, 0.000000
260096 , 1300480 , -0.089318 , -0.025334, 0.000000, 0.000000
261120 , 1305600 , -0.089257 , -0.025316, 0.000000, 0.000000
262144 , 1310720 , -0.089259 , -0.025317, 0.000000, 0.000000
263168 , 1315840 , -0.089340 , -0.025340, 0.000000, 0.000000
264192 , 1320960 , -0.089273 , -0.025321, 0.000000, 0.000000
265216 , 1326080 , -0.089368 , -0.025348, 0.000000, 0.000000
266240 , 1331200 , -0.089329 , -0.025337, 0.000000, 0.000000
267264 , 1336320 , -0.089267 , -0.025319, 0.000000, 0.000000
268288 , 1341440 , -0.089176 , -0.025293, 0.000001, 0.000000
269312 , 1346560 , -0.089247 , -0.025313, 0.000000, 0.000000
270336 , 1351680 , -0.089418 , -0.025362, 0.000000, 0.000000
271360 , 1356800 , -0.089310 , -0.025331, 0.000000, 0.000000
272384 , 1361920 , -0.089392 , -0.025355, 0.000000, 0.000000
273408 , 1367040 , -0.089320 , -0.025334, 0.000000, 0.000000
274432 , 1372160 , -0.089397 , -0.025356, 0.000000, 0.000000
275456 , 1377280 , -0.089366 , -0.025347, 0.000000, 0.000000
276480 , 1382400 , -0.089382 , -0.025352, 0.000000, 0.000000
277504 , 1387520 , -0.089464 , -0.025375, 0.000000, 0.000000
278528 , 1392640 , -0.089485 , -0.025381, 0.000000, 0.000000
279552 , 1397760 , -0.089429 , -0.025365, 0.000000, 0.000000
280576 , 1402880 , -0.089405 , -0.025358, 0.000000, 0.000000
281600 , 1408000 , -0.089426 , -0.025364, 0.000000, 0.000000
282624 , 1413120 , -0.089535 , -0.025395, 0.000000, 0.000000
283648 , 1418240 , -0.089566 , -0.025404, 0.000000, 0.000000
284672 , 1423360 , -0.089600 , -0.025413, 0.000000, 0.000000
285696 , 1428480 , -0.089605 , -0.025415, 0.000000, 0.000000
286720 , 1433600 , -0.089596 , -0.025412, 0.000000, 0.000000
287744 , 1438720 , -0.089609 , -0.025416, 0.000000, 0.000000
288768 , 1443840 , -0.089734 , -0.025452, 0.000000, 0.000000
289792 , 1448960 , -0.089705 , -0.025443, 0.000000, 0.000000
290816 , 1454080 , -0.089721 , -0.025448, 0.000000, 0.000000
291840 , 1459200 , -0.089670 , -0.025433, 0.000000, 0.000000
292864 , 1464320 , -0.089674 , -0.025435, 0.000000, 0.000000
293888 , 1469440 , -0.089590 , -0.025411, 0.000000, 0.000000
294912 , 1474560 , -0.089497 , -0.025384, 0.000000, 0.000000
295936 , 1479680 , -0.089529 , -0.025393, 0.000000, 0.000000
296960 , 1484800 , -0.089547 , -0.025399, 0.000000, 0.000000
297984 , 1489920 , -0.089522 , -0.025391, 0.000000, 0.000000
299008 , 1495040 , -0.089483 , -0.025380, 0.000000, 0.000000
300032 , 1500160 , -0.089465 , -0.025375, 0.000000, 0.000000
301056 , 1505280 , -0.089380 , -0.025351, 0.000000, 0.000000
302080 , 1510400 , -0.089428 , -0.025365, 0.000000, 0.000000
303104 , 1515520 , -0.089300 , -0.025329, 0.000000, 0.000000
304128 , 1520640 , -0.089340 , -0.025340, 0.000000, 0.000000
305152 , 1525760 , -0.089340 , -0.025340, 0.000000, 0.000000
306176 , 1530880 , -0.089373 , -0.025349, 0.000000, 0.000000
307200 , 1536000 , -0.089413 , -0.025360, 0.000000, 0.000000
308224 , 1541120 , -0.089474 , -0.025378, 0.000000, 0.000000
309248 , 1546240 , -0.089482 , -0.025380, 0.000000, 0.000000
310272 , 1551360 , -0.089510 , -0.025388, 0.000000, 0.000000
311296 , 1556480 , -0.089481 , -0.025380, 0.000000, 0.000000
312320 , 1561600 , -0.089540 , -0.025397, 0.000000, 0.000000
313344 , 1566720 , -0.089462 , -0.025374, 0.000000, 0.000000
314368 , 1571840 , -0.089478 , -0.025379, 0.000000, 0.000000
315392 , 1576960 , -0.089594 , -0.025412, 0.000000, 0.000000
316416 , 1582080 , -0.089665 , -0.025432, 0.000000, 0.000000
317440 , 1587200 , -0.089733 , -0.025451, 0.000000, 0.000000
318464 , 1592320 , -0.089855 , -0.025486, 0.000000, 0.000000
319488 , 1597440 , -0.089944 , -0.025511, 0.000000, 0.000000
320512 , 1602560 , -0.089933 , -0.025508, 0.000000, 0.000000
321536 , 1607680 , -0.089936 , -0.025509, 0.000000, 0.000000
322560 , 1612800 , -0.089922 , -0.025505, 0.000000, 0.000000
323584 , 1617920 , -0.089964 , -0.025517, 0.000000, 0.000000
324608 , 1623040 , -0.090023 , -0.025533, 0.000000, 0.000000
325632 , 1628160 , -0.089942 , -0.025511, 0.000000, 0.000000
326656 , 1633280 , -0.089879 , -0.025493, 0.000000, 0.000000
327680 , 1638400 , -0.089783 , -0.025465, 0.000000, 0.000000
328704 , 1643520 , -0.089760 , -0.025459, 0.000000, 0.000000
329728 , 1648640 , -0.089758 , -0.025458, 0.000000, 0.000000
330752 , 1653760 , -0.089734 , -0.025452, 0.000000, 0.000000
331776 , 1658880 , -0.089681 , -0.025437, 0.000000, 0.000000
332800 , 1664000 , -0.089689 , -0.025439, 0.000000, 0.000000
333824 , 1669120 , -0.089672 , -0.025434, 0.000000, 0.000000
334848 , 1674240 , -0.089610 , -0.025416, 0.000000, 0.000000
