trueR , trueI
-0.001721 , 0.001279
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
95232 , 761856 , -0.001784 , 0.001354, 0.000000, 0.000000
96256 , 770048 , -0.001775 , 0.001339, 0.000000, 0.000000
97280 , 778240 , -0.001773 , 0.001342, 0.000000, 0.000000
98304 , 786432 , -0.001762 , 0.001323, 0.000000, 0.000000
99328 , 794624 , -0.001792 , 0.001380, 0.000000, 0.000000
100352 , 802816 , -0.001795 , 0.001384, 0.000000, 0.000000
101376 , 811008 , -0.001779 , 0.001375, 0.000000, 0.000000
102400 , 819200 , -0.001791 , 0.001392, 0.000000, 0.000000
103424 , 827392 , -0.001789 , 0.001385, 0.000000, 0.000000
104448 , 835584 , -0.001791 , 0.001381, 0.000000, 0.000000
105472 , 843776 , -0.001783 , 0.001367, 0.000000, 0.000000
106496 , 851968 , -0.001779 , 0.001352, 0.000000, 0.000000
107520 , 860160 , -0.001792 , 0.001370, 0.000000, 0.000000
108544 , 868352 , -0.001796 , 0.001372, 0.000000, 0.000000
109568 , 876544 , -0.001805 , 0.001403, 0.000000, 0.000000
110592 , 884736 , -0.001797 , 0.001389, 0.000000, 0.000000
111616 , 892928 , -0.001788 , 0.001373, 0.000000, 0.000000
112640 , 901120 , -0.001777 , 0.001364, 0.000000, 0.000000
113664 , 909312 , -0.001772 , 0.001352, 0.000000, 0.000000
114688 , 917504 , -0.001758 , 0.001326, 0.000000, 0.000000
115712 , 925696 , -0.001764 , 0.001336, 0.000000, 0.000000
116736 , 933888 , -0.001763 , 0.001333, 0.000000, 0.000000
117760 , 942080 , -0.001759 , 0.001333, 0.000000, 0.000000
118784 , 950272 , -0.001750 , 0.001322, 0.000000, 0.000000
119808 , 958464 , -0.001752 , 0.001321, 0.000000, 0.000000
120832 , 966656 , -0.001762 , 0.001336, 0.000000, 0.000000
121856 , 974848 , -0.001757 , 0.001328, 0.000000, 0.000000
122880 , 983040 , -0.001754 , 0.001326, 0.000000, 0.000000
123904 , 991232 , -0.001742 , 0.001307, 0.000000, 0.000000
124928 , 999424 , -0.001740 , 0.001308, 0.000000, 0.000000
125952 , 1007616 , -0.001735 , 0.001300, 0.000000, 0.000000
126976 , 1015808 , -0.001727 , 0.001291, 0.000000, 0.000000
128000 , 1024000 , -0.001731 , 0.001317, 0.000000, 0.000000
129024 , 1032192 , -0.001719 , 0.001307, 0.000000, 0.000000
130048 , 1040384 , -0.001719 , 0.001307, 0.000000, 0.000000
131072 , 1048576 , -0.001716 , 0.001306, 0.000000, 0.000000
132096 , 1056768 , -0.001714 , 0.001305, 0.000000, 0.000000
133120 , 1064960 , -0.001715 , 0.001310, 0.000000, 0.000000
134144 , 1073152 , -0.001708 , 0.001297, 0.000000, 0.000000
135168 , 1081344 , -0.001708 , 0.001298, 0.000000, 0.000000
136192 , 1089536 , -0.001706 , 0.001295, 0.000000, 0.000000
137216 , 1097728 , -0.001688 , 0.001278, 0.000000, 0.000000
138240 , 1105920 , -0.001689 , 0.001284, 0.000000, 0.000000
139264 , 1114112 , -0.001697 , 0.001295, 0.000000, 0.000000
140288 , 1122304 , -0.001696 , 0.001296, 0.000000, 0.000000
141312 , 1130496 , -0.001706 , 0.001307, 0.000000, 0.000000
142336 , 1138688 , -0.001697 , 0.001299, 0.000000, 0.000000
143360 , 1146880 , -0.001697 , 0.001299, 0.000000, 0.000000
144384 , 1155072 , -0.001695 , 0.001299, 0.000000, 0.000000
145408 , 1163264 , -0.001690 , 0.001297, 0.000000, 0.000000
146432 , 1171456 , -0.001692 , 0.001297, 0.000000, 0.000000
147456 , 1179648 , -0.001697 , 0.001307, 0.000000, 0.000000
148480 , 1187840 , -0.001695 , 0.001306, 0.000000, 0.000000
149504 , 1196032 , -0.001698 , 0.001310, 0.000000, 0.000000
150528 , 1204224 , -0.001697 , 0.001304, 0.000000, 0.000000
151552 , 1212416 , -0.001696 , 0.001303, 0.000000, 0.000000
152576 , 1220608 , -0.001698 , 0.001296, 0.000000, 0.000000
153600 , 1228800 , -0.001703 , 0.001303, 0.000000, 0.000000
154624 , 1236992 , -0.001701 , 0.001301, 0.000000, 0.000000
155648 , 1245184 , -0.001707 , 0.001303, 0.000000, 0.000000
156672 , 1253376 , -0.001716 , 0.001320, 0.000000, 0.000000
157696 , 1261568 , -0.001718 , 0.001324, 0.000000, 0.000000
158720 , 1269760 , -0.001718 , 0.001324, 0.000000, 0.000000
159744 , 1277952 , -0.001707 , 0.001312, 0.000000, 0.000000
160768 , 1286144 , -0.001696 , 0.001296, 0.000000, 0.000000
161792 , 1294336 , -0.001686 , 0.001278, 0.000000, 0.000000
162816 , 1302528 , -0.001685 , 0.001274, 0.000000, 0.000000
163840 , 1310720 , -0.001694 , 0.001285, 0.000000, 0.000000
164864 , 1318912 , -0.001694 , 0.001288, 0.000000, 0.000000
165888 , 1327104 , -0.001691 , 0.001291, 0.000000, 0.000000
166912 , 1335296 , -0.001693 , 0.001296, 0.000000, 0.000000
167936 , 1343488 , -0.001709 , 0.001316, 0.000000, 0.000000
168960 , 1351680 , -0.001700 , 0.001300, 0.000000, 0.000000
169984 , 1359872 , -0.001693 , 0.001291, 0.000000, 0.000000
171008 , 1368064 , -0.001688 , 0.001287, 0.000000, 0.000000
172032 , 1376256 , -0.001680 , 0.001276, 0.000000, 0.000000
173056 , 1384448 , -0.001688 , 0.001291, 0.000000, 0.000000
174080 , 1392640 , -0.001690 , 0.001293, 0.000000, 0.000000
175104 , 1400832 , -0.001693 , 0.001299, 0.000000, 0.000000
176128 , 1409024 , -0.001699 , 0.001310, 0.000000, 0.000000
177152 , 1417216 , -0.001697 , 0.001309, 0.000000, 0.000000
178176 , 1425408 , -0.001685 , 0.001296, 0.000000, 0.000000
179200 , 1433600 , -0.001685 , 0.001290, 0.000000, 0.000000
180224 , 1441792 , -0.001683 , 0.001282, 0.000000, 0.000000
181248 , 1449984 , -0.001678 , 0.001274, 0.000000, 0.000000
182272 , 1458176 , -0.001672 , 0.001266, 0.000000, 0.000000
183296 , 1466368 , -0.001679 , 0.001278, 0.000000, 0.000000
184320 , 1474560 , -0.001675 , 0.001275, 0.000000, 0.000000
