trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,40810,212992,1799,-4.812961e-01,2.514837e-01,2.534047e-01,3.925813e-02
32768,40819,425984,3691,2.230380e-01,7.772327e-02,4.037726e-02,5.941984e-04
49152,40868,638976,5579,6.478776e-01,1.262001e-02,3.916013e-01,1.658695e-03
65536,40870,851968,7506,3.300665e-01,7.271456e-02,9.484515e-02,3.750990e-04
81920,40873,1064960,9358,4.862336e-01,2.248916e-01,2.154227e-01,2.942752e-02
98304,40881,1277952,11127,2.608781e-01,2.503697e-01,5.701636e-02,3.881790e-02
114688,40891,1490944,12984,1.254639e-01,1.585226e-01,1.068470e-02,1.106188e-02
131072,40891,1703936,14812,2.143217e-01,1.086210e-01,3.695029e-02,3.055205e-03
147456,40892,1916928,16633,2.719629e-01,1.221010e-01,6.243290e-02,4.727096e-03
163840,40893,2129920,18485,2.801660e-01,6.892373e-02,6.659959e-02,2.426317e-04
180224,40909,2342912,20406,3.417310e-01,3.435060e-02,1.021658e-01,3.608666e-04
196608,40910,2555904,22246,3.501412e-01,-3.436281e-03,1.076129e-01,3.224351e-03
212992,40916,2768896,24068,3.140956e-01,5.164238e-02,8.526316e-02,2.906041e-06
229376,40918,2981888,25896,2.717172e-01,3.065938e-02,6.231021e-02,5.147321e-04
245760,40918,3194880,27821,2.173434e-01,2.161539e-02,3.812112e-02,1.006900e-03
262144,40918,3407872,29691,1.273807e-01,6.189296e-02,1.108464e-02,7.303192e-05
278528,40928,3620864,31489,1.712795e-01,8.153810e-02,2.225539e-02,7.947329e-04
294912,40932,3833856,33274,1.543672e-01,1.177184e-01,1.749538e-02,4.143663e-03
311296,40938,4046848,35156,1.906116e-01,6.770459e-02,2.839713e-02,2.061378e-04
327680,40940,4259840,37082,1.865678e-01,5.765525e-02,2.705061e-02,1.856025e-05
344064,40943,4472832,38912,1.583584e-01,5.836187e-02,1.856714e-02,2.514803e-05
360448,40943,4685824,40700,1.822030e-01,7.609478e-02,2.563391e-02,5.174577e-04
376832,40944,4898816,42569,1.911487e-01,2.991013e-02,2.857843e-02,5.492911e-04
393216,40946,5111808,44432,2.074129e-01,3.352825e-02,3.434196e-02,3.927862e-04
409600,40947,5324800,46267,2.005623e-01,6.495685e-02,3.184984e-02,1.347866e-04
425984,40950,5537792,48160,2.118270e-01,6.322298e-02,3.599745e-02,9.753327e-05
442368,40961,5750784,49988,2.197115e-01,5.154585e-02,3.905146e-02,3.244456e-06
458752,40967,5963776,51927,2.189993e-01,5.179288e-02,3.877048e-02,2.415556e-06
475136,40970,6176768,53761,2.292189e-01,5.512514e-02,4.289944e-02,3.161466e-06
491520,40971,6389760,55653,2.425624e-01,6.362765e-02,4.860497e-02,1.056899e-04
507904,40971,6602752,57563,2.270443e-01,7.248067e-02,4.200335e-02,3.660940e-04
524288,40973,6815744,59450,1.811571e-01,7.122729e-02,2.530008e-02,3.197016e-04
540672,40973,7028736,61420,1.917358e-01,7.909061e-02,2.877731e-02,6.627289e-04
557056,40975,7241728,63279,2.065315e-01,4.540133e-02,3.401605e-02,6.313500e-05
573440,40974,7454720,65116,1.833432e-01,4.681962e-02,2.600032e-02,4.260780e-05
589824,40976,7667712,66908,1.962324e-01,4.729018e-02,3.032312e-02,3.668609e-05
606208,40983,7880704,68796,2.109060e-01,5.324860e-02,3.564882e-02,9.699393e-09
622592,40984,8093696,70616,2.085908e-01,3.907415e-02,3.477990e-02,2.037168e-04
638976,40988,8306688,72549,1.759135e-01,8.153374e-02,2.365949e-02,7.944876e-04
655360,40988,8519680,74449,1.562534e-01,8.777294e-02,1.799791e-02,1.185140e-03
671744,40992,8732672,76292,1.511856e-01,9.647662e-02,1.666384e-02,1.860157e-03
688128,40992,8945664,78240,1.753616e-01,8.707415e-02,2.348999e-02,1.137515e-03
704512,40996,9158656,80158,1.734268e-01,8.300637e-02,2.290067e-02,8.796732e-04
720896,40998,9371648,81979,1.683868e-01,9.112183e-02,2.140067e-02,1.426931e-03
737280,41001,9584640,83853,1.696142e-01,8.644819e-02,2.176130e-02,1.095683e-03
753664,41000,9797632,85683,1.593838e-01,7.675081e-02,1.884764e-02,5.477344e-04
770048,41000,10010624,87585,1.748022e-01,7.999045e-02,2.331885e-02,7.098686e-04
786432,41003,10223616,89378,1.591697e-01,8.222381e-02,1.878889e-02,8.338651e-04
802816,41004,10436608,91263,1.534162e-01,9.405269e-02,1.724471e-02,1.656946e-03
819200,41005,10649600,93013,1.409664e-01,1.004579e-01,1.412991e-02,2.219426e-03
835584,41007,10862592,94796,1.363743e-01,7.127322e-02,1.305928e-02,3.213463e-04
851968,41007,11075584,96645,1.230846e-01,6.572574e-02,1.019848e-02,1.532311e-04
868352,41016,11288576,98527,1.229401e-01,6.504500e-02,1.016932e-02,1.368411e-04
884736,41017,11501568,100446,1.302174e-01,6.064473e-02,1.169000e-02,5.325559e-05
901120,41019,11714560,102233,1.504228e-01,5.734301e-02,1.646749e-02,1.596742e-05
917504,41019,11927552,104106,1.486543e-01,7.703345e-02,1.601674e-02,5.610439e-04
933888,41020,12140544,105978,1.291951e-01,8.743130e-02,1.146999e-02,1.161733e-03
950272,41025,12353536,107772,1.290291e-01,7.742235e-02,1.143445e-02,5.796183e-04
966656,41031,12566528,109607,1.260414e-01,7.768894e-02,1.080443e-02,5.925258e-04
983040,41033,12779520,111362,1.266626e-01,7.712337e-02,1.093394e-02,5.653114e-04
999424,41033,12992512,113204,1.105617e-01,6.926556e-02,7.825979e-03,2.533977e-04
1015808,41035,13205504,115191,1.048495e-01,6.950223e-02,6.847953e-03,2.609887e-04
1032192,41035,13418496,117087,1.038447e-01,6.134005e-02,6.682675e-03,6.388748e-05
1048576,41037,13631488,118986,9.873378e-02,6.019991e-02,5.873182e-03,4.696115e-05
1064960,41038,13844480,120947,8.862831e-02,5.512264e-02,4.426403e-03,3.152584e-06
1081344,41038,14057472,122729,8.559059e-02,5.403719e-02,4.031424e-03,4.762364e-07
1097728,41041,14270464,124670,6.400684e-02,5.710646e-02,1.756427e-03,1.413286e-05
1114112,41042,14483456,126506,6.476558e-02,4.407560e-02,1.820600e-03,8.596041e-05
1130496,41043,14696448,128383,6.493428e-02,3.705559e-02,1.835025e-03,2.654131e-04
1146880,41045,14909440,130162,6.442242e-02,3.268890e-02,1.791434e-03,4.267609e-04
1163264,41045,15122432,132071,6.970160e-02,2.334961e-02,2.266190e-03,8.998490e-04
1179648,41045,15335424,133848,6.835447e-02,1.662506e-02,2.139745e-03,1.348507e-03
1196032,41048,15548416,135702,6.368687e-02,2.601636e-02,1.729710e-03,7.469687e-04
1212416,41049,15761408,137537,6.287210e-02,2.377675e-02,1.662601e-03,8.744047e-04
1228800,41049,15974400,139435,4.674571e-02,2.826762e-02,6.075546e-04,6.289796e-04
1245184,41056,16187392,141277,3.917705e-02,1.593886e-02,2.917250e-04,1.399376e-03
1261568,41059,16400384,143107,4.284940e-02,1.227756e-02,4.306582e-04,1.686706e-03
1277952,41060,16613376,144908,3.746050e-02,1.825417e-02,2.360343e-04,1.231513e-03
1294336,41065,16826368,146749,4.081671e-02,1.812924e-02,3.504243e-04,1.240297e-03
1310720,41070,17039360,148605,3.811376e-02,6.464891e-03,2.565338e-04,2.197940e-03
1327104,41071,17252352,150504,3.342920e-02,1.301912e-02,1.284168e-04,1.626345e-03
1343488,41074,17465344,152371,3.113898e-02,2.416736e-02,8.175585e-05,8.514567e-04
1359872,41076,17678336,154129,4.525340e-02,2.664971e-02,5.362147e-04,7.127502e-04
1376256,41079,17891328,156022,4.860312e-02,2.763095e-02,7.025699e-04,6.613195e-04
1392640,41083,18104320,157867,4.751483e-02,3.485666e-02,6.460615e-04,3.418960e-04
1409024,41084,18317312,159740,4.985439e-02,3.422672e-02,7.704675e-04,3.655884e-04
1425408,41087,18530304,161553,4.019917e-02,3.289108e-02,3.276854e-04,4.184481e-04
1441792,41089,18743296,163436,3.189144e-02,1.970896e-02,9.592919e-05,1.131524e-03
1458176,41098,18956288,165286,3.744442e-02,2.189627e-02,2.355405e-04,9.891537e-04
1474560,41102,19169280,167107,4.333252e-02,2.016143e-02,4.509435e-04,1.101288e-03
1490944,41102,19382272,168934,4.517567e-02,2.183189e-02,5.326209e-04,9.932080e-04
1507328,41105,19595264,170775,4.141917e-02,2.662245e-02,3.733427e-04,7.142061e-04
1523712,41106,19808256,172687,3.065384e-02,3.431718e-02,7.321796e-05,3.621374e-04
1540096,41116,20021248,174537,4.529056e-02,3.875397e-02,5.379372e-04,2.129591e-04
1556480,41126,20234240,176315,4.028329e-02,3.552204e-02,3.307377e-04,3.177323e-04
1572864,41139,20447232,178184,4.236972e-02,3.243216e-02,4.109794e-04,4.374340e-04
1589248,41139,20660224,180083,4.979905e-02,2.123890e-02,7.673989e-04,1.030936e-03
1605632,41140,20873216,181908,5.391933e-02,2.490719e-02,1.012655e-03,8.088277e-04
1622016,41144,21086208,183782,5.915287e-02,2.789368e-02,1.373131e-03,6.478758e-04
1638400,41147,21299200,185700,5.514690e-02,3.231409e-02,1.092290e-03,4.423870e-04
1654784,41155,21512192,187467,4.769396e-02,2.709394e-02,6.551998e-04,6.892277e-04
1671168,41163,21725184,189298,5.735791e-02,2.845430e-02,1.243325e-03,6.196507e-04
1687552,41173,21938176,191215,6.481934e-02,1.659897e-02,1.825191e-03,1.350424e-03
1703936,41214,22151168,193120,7.344892e-02,1.275594e-02,2.637011e-03,1.647641e-03
1720320,41254,22364160,194976,7.331302e-02,8.611338e-03,2.623072e-03,2.001287e-03
1736704,41313,22577152,196905,7.469560e-02,5.469756e-03,2.766604e-03,2.292239e-03
1753088,41346,22790144,198858,8.514035e-02,4.651953e-03,3.974454e-03,2.371216e-03
1769472,42066,23003136,200628,8.075897e-02,7.304471e-03,3.441216e-03,2.119923e-03
1785856,42201,23216128,202475,8.136714e-02,2.204223e-03,3.512939e-03,2.615592e-03
1802240,48235,23429120,204254,7.952420e-02,2.751910e-03,3.297873e-03,2.559872e-03
1818624,50406,23642112,205988,7.512777e-02,6.118708e-03,2.812253e-03,2.230520e-03
1835008,53392,23855104,207839,7.418100e-02,6.496185e-03,2.712734e-03,2.195007e-03
1851392,54130,24068096,209703,7.136746e-02,1.019668e-02,2.427570e-03,1.861958e-03
1867776,54218,24281088,211641,7.425877e-02,1.003380e-02,2.720841e-03,1.876042e-03
1884160,54233,24494080,213516,6.839567e-02,5.797129e-03,2.143558e-03,2.260999e-03
1900544,54337,24707072,215449,5.935868e-02,7.549894e-03,1.388426e-03,2.097383e-03
1916928,55299,24920064,217322,5.306274e-02,1.093460e-02,9.588715e-04,1.798819e-03
1933312,58800,25133056,219145,6.232142e-02,1.090353e-02,1.617997e-03,1.801456e-03
1949696,62974,25346048,221031,6.036479e-02,1.050236e-02,1.464417e-03,1.835671e-03
1966080,64209,25559040,222916,6.288559e-02,1.900298e-02,1.663702e-03,1.179518e-03
1982464,64209,25772032,224787,7.024485e-02,1.668923e-02,2.318207e-03,1.343799e-03
1998848,64226,25985024,226666,6.430652e-02,1.948131e-02,1.781636e-03,1.146891e-03
2015232,64256,26198016,228546,6.307316e-02,1.823411e-02,1.679038e-03,1.232921e-03
2031616,64262,26411008,230513,5.709168e-02,1.889986e-02,1.224621e-03,1.186612e-03
2048000,64272,26624000,232296,5.799563e-02,2.296506e-02,1.288706e-03,9.230674e-04
2064384,64282,26836992,234142,4.957810e-02,2.118544e-02,7.552057e-04,1.034371e-03
2080768,64284,27049984,236059,5.187443e-02,2.372192e-02,8.866897e-04,8.776505e-04
2097152,64293,27262976,237928,5.062174e-02,2.918353e-02,8.136559e-04,5.838778e-04
2113536,64306,27475968,239936,4.700923e-02,1.860903e-02,6.206147e-04,1.206733e-03
