trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
3358720,61150,43663360,383151,7.951089e-02,8.764722e-02,3.296345e-03,1.176499e-03
3375104,61153,43876352,385110,7.955251e-02,9.055411e-02,3.301125e-03,1.384362e-03
3391488,61155,44089344,386962,7.527547e-02,9.152780e-02,2.827940e-03,1.457767e-03
3407872,61160,44302336,388782,6.945384e-02,8.644201e-02,2.242662e-03,1.095274e-03
3424256,61163,44515328,390666,6.511684e-02,8.943055e-02,1.850699e-03,1.302016e-03
3440640,61171,44728320,392432,6.345022e-02,8.975171e-02,1.710081e-03,1.325296e-03
3457024,61173,44941312,394370,6.655678e-02,8.859758e-02,1.976664e-03,1.242597e-03
3473408,61183,45154304,396221,6.280348e-02,9.177766e-02,1.657011e-03,1.476909e-03
3489792,61204,45367296,398130,6.093259e-02,8.947283e-02,1.508196e-03,1.305069e-03
3506176,61205,45580288,400012,6.125944e-02,8.930475e-02,1.533690e-03,1.292953e-03
3522560,61208,45793280,401943,6.100824e-02,9.186488e-02,1.514078e-03,1.483621e-03
3538944,61210,46006272,403811,6.324765e-02,9.355047e-02,1.693369e-03,1.616312e-03
3555328,61210,46219264,405712,6.184541e-02,9.466229e-02,1.579929e-03,1.706946e-03
3571712,61231,46432256,407492,6.098191e-02,9.529609e-02,1.512029e-03,1.759719e-03
3588096,61232,46645248,409327,5.903704e-02,9.558968e-02,1.364560e-03,1.784436e-03
3604480,61233,46858240,411218,5.960587e-02,9.460084e-02,1.406909e-03,1.701872e-03
3620864,61233,47071232,413147,5.777038e-02,9.619569e-02,1.272584e-03,1.836003e-03
3637248,61244,47284224,415047,5.235545e-02,9.732727e-02,9.155683e-04,1.934256e-03
3653632,61249,47497216,416966,4.782761e-02,1.044069e-01,6.620598e-04,2.607107e-03
3670016,61250,47710208,418895,4.856350e-02,1.013841e-01,7.004706e-04,2.307550e-03
3686400,61258,47923200,420785,4.823728e-02,1.001111e-01,6.833097e-04,2.186877e-03
3702784,61265,48136192,422554,4.705178e-02,9.627244e-02,6.227367e-04,1.842586e-03
3719168,61270,48349184,424423,4.753465e-02,9.324578e-02,6.470694e-04,1.591906e-03
3735552,61273,48562176,426420,4.335805e-02,9.117761e-02,4.520286e-04,1.431148e-03
3751936,61274,48775168,428306,4.155175e-02,9.329406e-02,3.784836e-04,1.595761e-03
3768320,61276,48988160,430137,3.776184e-02,8.866927e-02,2.453843e-04,1.247657e-03
3784704,61284,49201152,431983,3.712882e-02,8.975808e-02,2.259528e-04,1.325761e-03
3801088,61289,49414144,433870,3.538944e-02,8.576766e-02,1.766865e-04,1.051093e-03
3817472,61290,49627136,435767,3.440251e-02,8.641130e-02,1.514233e-04,1.093242e-03
3833856,61292,49840128,437793,3.366302e-02,8.791785e-02,1.337707e-04,1.195138e-03
3850240,61304,50053120,439739,3.508579e-02,8.715931e-02,1.687062e-04,1.143267e-03
3866624,61318,50266112,441718,4.074534e-02,8.986349e-02,3.477574e-04,1.333448e-03
3883008,61319,50479104,443481,4.113203e-02,9.349516e-02,3.623289e-04,1.611868e-03
3899392,61361,50692096,445352,4.239782e-02,9.461334e-02,4.121196e-04,1.702903e-03
3915776,61364,50905088,447270,4.010658e-02,9.394085e-02,3.243418e-04,1.647853e-03
3932160,61386,51118080,449160,4.330039e-02,9.566195e-02,4.495801e-04,1.790548e-03
3948544,61392,51331072,451039,4.645879e-02,9.396536e-02,5.934925e-04,1.649844e-03
3964928,61430,51544064,452903,4.562033e-02,9.606542e-02,5.533426e-04,1.824856e-03
3981312,61443,51757056,454742,4.889220e-02,9.463044e-02,7.179779e-04,1.704315e-03
3997696,61480,51970048,456549,4.855415e-02,9.481216e-02,6.999759e-04,1.719352e-03
4014080,61561,52183040,458430,4.708053e-02,9.723094e-02,6.241722e-04,1.925793e-03
4030464,61573,52396032,460246,4.556876e-02,9.685481e-02,5.509195e-04,1.892922e-03
4046848,61589,52609024,462163,4.552947e-02,9.816349e-02,5.490762e-04,2.008510e-03
4063232,61664,52822016,464034,4.415747e-02,9.974352e-02,4.866603e-04,2.152628e-03
4079616,61806,53035008,465875,4.583606e-02,1.007307e-01,5.635386e-04,2.245207e-03
4096000,61850,53248000,467763,3.948044e-02,9.711189e-02,3.021810e-04,1.915358e-03
4112384,62013,53460992,469703,4.072227e-02,9.838406e-02,3.468973e-04,2.028329e-03
4128768,62645,53673984,471517,3.917626e-02,9.688704e-02,2.916980e-04,1.895728e-03
4145152,70714,53886976,473392,3.848840e-02,9.818816e-02,2.686750e-04,2.010722e-03
4161536,72705,54099968,475212,3.919936e-02,1.015307e-01,2.924877e-04,2.321658e-03
4177920,83107,54312960,477035,3.738976e-02,9.665240e-02,2.338656e-04,1.875350e-03
4194304,84635,54525952,479020,3.488248e-02,9.512207e-02,1.634661e-04,1.745149e-03
4210688,84700,54738944,480988,3.302447e-02,9.343578e-02,1.194077e-04,1.607103e-03
4227072,84761,54951936,482725,3.408000e-02,9.451062e-02,1.435900e-04,1.694437e-03
4243456,84802,55164928,484643,3.385080e-02,9.268723e-02,1.381496e-04,1.547646e-03
4259840,84827,55377920,486460,3.670160e-02,9.429426e-02,2.132916e-04,1.676671e-03
4276224,84829,55590912,488375,3.794543e-02,9.621719e-02,2.511700e-04,1.837846e-03
4292608,84840,55803904,490271,3.937243e-02,9.721524e-02,2.984375e-04,1.924415e-03
4308992,84851,56016896,492200,4.319268e-02,9.996563e-02,4.450239e-04,2.173288e-03
4325376,84874,56229888,494008,4.340978e-02,1.013686e-01,4.542306e-04,2.306062e-03
4341760,84879,56442880,495817,4.619655e-02,1.004551e-01,5.807840e-04,2.219160e-03
4358144,84881,56655872,497711,4.635551e-02,1.019114e-01,5.884710e-04,2.358495e-03
4374528,84887,56868864,499608,4.415883e-02,1.023251e-01,4.867206e-04,2.398842e-03
4390912,84896,57081856,501504,4.418173e-02,1.051656e-01,4.877313e-04,2.685154e-03
4407296,84897,57294848,503383,4.881771e-02,1.054332e-01,7.139915e-04,2.712967e-03
4423680,84897,57507840,505177,4.790179e-02,1.071774e-01,6.658825e-04,2.897701e-03
4440064,84900,57720832,507108,4.523915e-02,1.077561e-01,5.355548e-04,2.960345e-03
4456448,84905,57933824,508929,4.754706e-02,1.059979e-01,6.477008e-04,2.772108e-03
4472832,84914,58146816,510953,4.651289e-02,1.033519e-01,5.961311e-04,2.500478e-03
4489216,84915,58359808,512743,4.354868e-02,1.019046e-01,4.601706e-04,2.357830e-03
4505600,84919,58572800,514527,4.368025e-02,1.022801e-01,4.658328e-04,2.394435e-03
4521984,84925,58785792,516418,4.155248e-02,1.002040e-01,3.785120e-04,2.195570e-03
4538368,84927,58998784,518226,3.956990e-02,1.005996e-01,3.052991e-04,2.232801e-03
4554752,84928,59211776,520113,3.879567e-02,9.966901e-02,2.788425e-04,2.145720e-03
4571136,84954,59424768,522064,3.985108e-02,1.015011e-01,3.152042e-04,2.318806e-03
4587520,84957,59637760,523912,3.665111e-02,1.024112e-01,2.118196e-04,2.407284e-03
4603904,84959,59850752,525800,3.637611e-02,1.031918e-01,2.038906e-04,2.484492e-03
4620288,84961,60063744,527642,3.461515e-02,1.022916e-01,1.567018e-04,2.395568e-03
4636672,84973,60276736,529532,3.579521e-02,1.021056e-01,1.876384e-04,2.377391e-03
4653056,84976,60489728,531383,3.697891e-02,1.019321e-01,2.214686e-04,2.360506e-03
4669440,84978,60702720,533264,3.503713e-02,9.959981e-02,1.674446e-04,2.139314e-03
4685824,84980,60915712,535198,3.661659e-02,9.638470e-02,2.108158e-04,1.852236e-03
4702208,84980,61128704,536956,3.462364e-02,9.602685e-02,1.569145e-04,1.821562e-03
4718592,84981,61341696,538758,3.516186e-02,9.522681e-02,1.706882e-04,1.753911e-03
4734976,84982,61554688,540640,3.537801e-02,9.479606e-02,1.763829e-04,1.718017e-03
4751360,84992,61767680,542343,3.937934e-02,9.334758e-02,2.986760e-04,1.600039e-03
4767744,84993,61980672,544219,4.096433e-02,9.612814e-02,3.559728e-04,1.830219e-03
4784128,84995,62193664,546047,4.098633e-02,9.216295e-02,3.568034e-04,1.506671e-03
4800512,84996,62406656,547906,4.107463e-02,9.328458e-02,3.601470e-04,1.595004e-03
4816896,85005,62619648,549867,3.968543e-02,9.067494e-02,3.093496e-04,1.393369e-03
4833280,85008,62832640,551758,3.851774e-02,9.236774e-02,2.696376e-04,1.522611e-03
4849664,85017,63045632,553586,4.360835e-02,8.990176e-02,4.627344e-04,1.336244e-03
4866048,85019,63258624,555434,4.309951e-02,9.225459e-02,4.411015e-04,1.513793e-03
4882432,85024,63471616,557306,3.955828e-02,8.797281e-02,3.048932e-04,1.198941e-03
4898816,85040,63684608,559197,3.800428e-02,8.936146e-02,2.530385e-04,1.297035e-03
4915200,85044,63897600,561106,4.115155e-02,8.971980e-02,3.630724e-04,1.322974e-03
4931584,85046,64110592,563079,4.107497e-02,8.821737e-02,3.601597e-04,1.215936e-03
