trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
1867776,41732,24281088,213676,-2.252942e-02,1.890802e-01,1.991526e-03,1.842347e-02
1884160,41764,24494080,215600,-1.833310e-02,1.924762e-01,1.634600e-03,1.935691e-02
1900544,41777,24707072,217471,-1.149976e-02,1.887309e-01,1.128748e-03,1.832879e-02
1916928,42037,24920064,219315,-1.615032e-02,1.875382e-01,1.462864e-03,1.800726e-02
1933312,51389,25133056,221121,-2.104548e-02,1.918221e-01,1.861281e-03,1.917533e-02
1949696,54469,25346048,223008,-2.966462e-02,1.983790e-01,2.679275e-03,2.103425e-02
1966080,54547,25559040,224838,-3.382439e-02,2.071261e-01,3.127212e-03,2.364797e-02
1982464,54547,25772032,226723,-3.244028e-02,2.070934e-01,2.974325e-03,2.363794e-02
1998848,54686,25985024,228633,-3.071762e-02,2.071960e-01,2.789393e-03,2.366948e-02
2015232,61682,26198016,230568,-2.739955e-02,2.018857e-01,2.449918e-03,2.206372e-02
2031616,63663,26411008,232409,-3.123374e-02,1.981347e-01,2.844178e-03,2.096346e-02
2048000,64838,26624000,234313,-3.633383e-02,1.893790e-01,3.414172e-03,1.850468e-02
2064384,64844,26836992,236194,-3.536836e-02,1.889838e-01,3.302278e-03,1.839733e-02
2080768,64863,27049984,238005,-2.939115e-02,1.894205e-01,2.651039e-03,1.851598e-02
2097152,64881,27262976,239924,-3.353480e-02,1.811696e-01,3.094906e-03,1.633860e-02
2113536,64886,27475968,241834,-3.564536e-02,1.713102e-01,3.334191e-03,1.391530e-02
2129920,64902,27688960,243791,-4.095065e-02,1.736902e-01,3.975017e-03,1.448246e-02
2146304,64925,27901952,245667,-4.312653e-02,1.735434e-01,4.254121e-03,1.444714e-02
2162688,64929,28114944,247537,-4.027854e-02,1.727377e-01,3.890720e-03,1.425412e-02
2179072,64940,28327936,249373,-4.192754e-02,1.777737e-01,4.099153e-03,1.548197e-02
2195456,64943,28540928,251240,-4.105673e-02,1.764178e-01,3.988405e-03,1.514639e-02
2211840,64955,28753920,253064,-3.825506e-02,1.784788e-01,3.642383e-03,1.565794e-02
2228224,64981,28966912,254926,-4.258973e-02,1.785473e-01,4.184385e-03,1.567510e-02
2244608,64981,29179904,256785,-3.874923e-02,1.808836e-01,3.702275e-03,1.626557e-02
2260992,65004,29392896,258629,-2.989003e-02,1.801807e-01,2.702661e-03,1.608677e-02
2277376,65006,29605888,260489,-2.969762e-02,1.882998e-01,2.682693e-03,1.821225e-02
2293760,65007,29818880,262375,-2.760283e-02,1.854279e-01,2.470083e-03,1.744533e-02
2310144,65013,30031872,264296,-2.398231e-02,1.874215e-01,2.123311e-03,1.797594e-02
2326528,65015,30244864,266188,-2.736479e-02,1.930013e-01,2.446478e-03,1.950331e-02
2342912,65024,30457856,268062,-3.801518e-02,1.991750e-01,3.613486e-03,2.126576e-02
2359296,65033,30670848,269923,-4.089485e-02,1.970854e-01,3.967985e-03,2.066070e-02
2375680,65033,30883840,271814,-3.633114e-02,1.977829e-01,3.413859e-03,2.086171e-02
2392064,65034,31096832,273685,-3.184903e-02,2.004801e-01,2.910184e-03,2.164814e-02
2408448,65036,31309824,275616,-3.433323e-02,1.978642e-01,3.184381e-03,2.088520e-02
2424832,65046,31522816,277502,-3.473617e-02,1.952733e-01,3.230019e-03,2.014305e-02
2441216,65060,31735808,279365,-3.275876e-02,2.067863e-01,3.009164e-03,2.354360e-02
2457600,65063,31948800,281176,-2.920218e-02,2.078354e-01,2.631616e-03,2.386663e-02
2473984,65072,32161792,283089,-3.044647e-02,2.063787e-01,2.760826e-03,2.341867e-02
2490368,65080,32374784,284947,-2.882157e-02,2.122545e-01,2.592710e-03,2.525157e-02
2506752,65081,32587776,286772,-2.392280e-02,2.049603e-01,2.117831e-03,2.298656e-02
2523136,65084,32800768,288629,-2.070739e-02,2.022475e-01,1.832223e-03,2.217134e-02
2539520,65089,33013760,290547,-1.518862e-02,2.074974e-01,1.390224e-03,2.376231e-02
2555904,65098,33226752,292347,-1.587204e-02,2.053974e-01,1.441655e-03,2.311929e-02
2572288,65102,33439744,294259,-1.329842e-02,2.017420e-01,1.252842e-03,2.202105e-02
2588672,65107,33652736,296101,-1.593520e-02,2.008405e-01,1.446455e-03,2.175432e-02
2605056,65108,33865728,298007,-1.927006e-02,1.949873e-01,1.711241e-03,2.006196e-02
2621440,65117,34078720,299884,-1.435915e-02,1.964654e-01,1.329058e-03,2.048286e-02
2637824,65127,34291712,301680,-1.158855e-02,1.961093e-01,1.134722e-03,2.038106e-02
2654208,65127,34504704,303512,-1.032141e-02,1.970741e-01,1.050959e-03,2.065744e-02
2670592,65133,34717696,305368,-3.863204e-03,1.942379e-01,6.739369e-04,1.985021e-02
2686976,65135,34930688,307243,4.369658e-03,1.931004e-01,3.142618e-04,1.953099e-02
2703360,65141,35143680,309213,2.393211e-03,1.929839e-01,3.882429e-04,1.949843e-02
2719744,65146,35356672,311185,1.316302e-03,1.943845e-01,4.318412e-04,1.989155e-02
2736128,65162,35569664,313046,4.105140e-03,1.936723e-01,3.237103e-04,1.969116e-02
2752512,65165,35782656,314942,5.778147e-03,1.845240e-01,2.663079e-04,1.720738e-02
2768896,65175,35995648,316838,3.804555e-03,1.795626e-01,3.346168e-04,1.593036e-02
2785280,65204,36208640,318637,7.642984e-03,1.758303e-01,2.089212e-04,1.500215e-02
2801664,65207,36421632,320581,1.409168e-02,1.793145e-01,6.408654e-05,1.586778e-02
2818048,65209,36634624,322445,2.052241e-02,1.703085e-01,2.479618e-06,1.367996e-02
2834432,65211,36847616,324206,2.409677e-02,1.698629e-01,3.998735e-06,1.357593e-02
2850816,65219,37060608,326102,2.024769e-02,1.667601e-01,3.420294e-06,1.286252e-02
2867200,65221,37273600,327944,2.361787e-02,1.653430e-01,2.312763e-06,1.254309e-02
2883584,65232,37486592,329748,1.919987e-02,1.610978e-01,8.393893e-06,1.161021e-02
2899968,65235,37699584,331559,1.885364e-02,1.627298e-01,1.051994e-05,1.196458e-02
2916352,65244,37912576,333329,1.600888e-02,1.655947e-01,3.706626e-05,1.259953e-02
2932736,65255,38125568,335128,1.299711e-02,1.668185e-01,8.280970e-05,1.287576e-02
2949120,65255,38338560,337058,1.225586e-02,1.642320e-01,9.684986e-05,1.229545e-02
2965504,65257,38551552,338918,1.067694e-02,1.633542e-01,1.304197e-04,1.210157e-02
2981888,65276,38764544,340816,1.347400e-02,1.663098e-01,7.435769e-05,1.276057e-02
2998272,65277,38977536,342680,1.655588e-02,1.643192e-01,3.070496e-05,1.231481e-02
3014656,65296,39190528,344480,1.840631e-02,1.647459e-01,1.362187e-05,1.240969e-02
3031040,65303,39403520,346338,2.056472e-02,1.601074e-01,2.348170e-06,1.139776e-02
3047424,65306,39616512,348206,1.821571e-02,1.579542e-01,1.506512e-05,1.094265e-02
3063808,65308,39829504,349980,1.915748e-02,1.598055e-01,8.641284e-06,1.133340e-02
3080192,65314,40042496,351908,1.448824e-02,1.651291e-01,5.789462e-05,1.249522e-02
3096576,65315,40255488,353778,1.448069e-02,1.618298e-01,5.800962e-05,1.176851e-02
3112960,65320,40468480,355557,1.368295e-02,1.621862e-01,7.079767e-05,1.184594e-02
3129344,65323,40681472,357457,1.192817e-02,1.599928e-01,1.034068e-04,1.137331e-02
3145728,65324,40894464,359353,8.643410e-03,1.609505e-01,1.810015e-04,1.157850e-02
3162112,65325,41107456,361206,7.997282e-03,1.578982e-01,1.988046e-04,1.093094e-02
3178496,65325,41320448,362971,6.914382e-03,1.554472e-01,2.305146e-04,1.042443e-02
3194880,65327,41533440,364873,8.160044e-03,1.603941e-01,1.942412e-04,1.145906e-02
3211264,65331,41746432,366714,7.595069e-03,1.626192e-01,2.103086e-04,1.194039e-02
3227648,65331,41959424,368725,7.368669e-03,1.672024e-01,2.169264e-04,1.296302e-02
3244032,65332,42172416,370603,8.639351e-03,1.657294e-01,1.811108e-04,1.262979e-02
3260416,65338,42385408,372438,7.130104e-03,1.690792e-01,2.240107e-04,1.339392e-02
3276800,65340,42598400,374250,6.573629e-03,1.733308e-01,2.409779e-04,1.439610e-02
3293184,65342,42811392,376127,5.735714e-03,1.705202e-01,2.676946e-04,1.372955e-02
3309568,65344,43024384,377993,9.775187e-03,1.741529e-01,1.518293e-04,1.459404e-02
3325952,65344,43237376,379828,1.131147e-02,1.698905e-01,1.163295e-04,1.358237e-02
3342336,65345,43450368,381850,6.479654e-03,1.715546e-01,2.439043e-04,1.397301e-02
3358720,65347,43663360,383743,1.062551e-02,1.735736e-01,1.315972e-04,1.445442e-02
3375104,65349,43876352,385632,7.007624e-03,1.731931e-01,2.276920e-04,1.436307e-02
3391488,65355,44089344,387507,5.736125e-03,1.737164e-01,2.676812e-04,1.448876e-02
3407872,65356,44302336,389367,7.395011e-03,1.761669e-01,2.161512e-04,1.508472e-02
3424256,65365,44515328,391223,7.325053e-03,1.697753e-01,2.182131e-04,1.355552e-02
3440640,65368,44728320,393095,6.275127e-03,1.671521e-01,2.503345e-04,1.295158e-02
3457024,65370,44941312,394915,4.974393e-03,1.628857e-01,2.931867e-04,1.199872e-02
3473408,65371,45154304,396791,-6.912737e-04,1.652935e-01,5.193095e-04,1.253199e-02
3489792,65371,45367296,398566,2.734760e-04,1.639151e-01,4.762702e-04,1.222529e-02
3506176,65374,45580288,400473,-1.655992e-03,1.638225e-01,5.642089e-04,1.220482e-02
3522560,65381,45793280,402378,-1.698788e-03,1.642564e-01,5.662438e-04,1.230088e-02
3538944,65388,46006272,404223,1.002034e-03,1.625275e-01,4.450014e-04,1.192036e-02
3555328,65388,46219264,406154,5.102474e-03,1.552198e-01,2.888170e-04,1.037805e-02
3571712,65389,46432256,407972,1.035805e-03,1.573272e-01,4.435777e-04,1.081186e-02
3588096,65390,46645248,409830,4.582717e-03,1.590693e-01,3.067533e-04,1.117719e-02
3604480,65394,46858240,411697,7.616708e-03,1.566378e-01,2.096815e-04,1.066898e-02
3620864,65400,47071232,413540,9.697535e-03,1.551881e-01,1.537490e-04,1.037160e-02
3637248,65403,47284224,415484,9.966317e-03,1.522183e-01,1.471557e-04,9.775525e-03
3653632,65411,47497216,417338,5.306228e-03,1.510159e-01,2.819331e-04,9.539198e-03
3670016,65411,47710208,419193,6.575066e-03,1.479687e-01,2.409333e-04,8.953248e-03
3686400,65414,47923200,421010,5.282944e-03,1.472174e-01,2.827155e-04,8.811631e-03
3702784,65419,48136192,422831,2.179117e-03,1.467658e-01,3.967256e-04,8.727058e-03
3719168,65436,48349184,424707,-1.139294e-03,1.409113e-01,5.399295e-04,7.667498e-03
3735552,65448,48562176,426552,-2.725904e-03,1.438314e-01,6.161811e-04,8.187419e-03
3751936,65471,48775168,428427,-6.011285e-03,1.456544e-01,7.900808e-04,8.520630e-03
3768320,65476,48988160,430287,-7.251292e-03,1.483108e-01,8.613276e-04,9.018114e-03
3784704,65482,49201152,432177,-5.484257e-03,1.441433e-01,7.607307e-04,8.243952e-03
3801088,65486,49414144,434078,-2.995368e-03,1.443157e-01,6.296315e-04,8.275295e-03
3817472,65490,49627136,435928,-3.343690e-03,1.432395e-01,6.472333e-04,8.080653e-03
