trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,39118,212992,1915,-1.387457e-01,-7.296605e-01,2.587041e-02,6.131008e-01
32768,39118,425984,3879,7.252814e-02,-3.370636e-01,2.543291e-03,1.524205e-01
49152,39162,638976,5846,-2.515247e-01,-1.848663e-02,7.486889e-02,5.160084e-03
65536,39169,851968,7738,5.082910e-02,-1.312062e-01,8.255282e-04,3.405991e-02
81920,39186,1064960,9599,-9.609180e-02,6.907544e-03,1.396861e-02,2.156631e-03
98304,39189,1277952,11464,-2.294089e-02,1.838911e-02,2.028420e-03,1.222061e-03
114688,39197,1490944,13431,9.233391e-02,-3.945867e-02,4.933211e-03,8.612908e-03
131072,39237,1703936,15253,2.330406e-02,2.748838e-02,1.456785e-06,6.686728e-04
147456,39265,1916928,17097,8.453902e-03,-8.095553e-02,1.861366e-04,1.803719e-02
163840,39268,2129920,18938,1.156550e-01,-4.779075e-03,8.753081e-03,3.378651e-03
180224,39278,2342912,20717,1.623290e-01,-2.006452e-02,1.966497e-02,5.389265e-03
196608,39289,2555904,22640,1.444465e-01,8.838366e-02,1.496939e-02,1.227561e-03
212992,39300,2768896,24592,1.489407e-01,4.085874e-02,1.608931e-02,1.559588e-04
229376,39300,2981888,26506,1.043324e-01,7.418022e-02,6.762644e-03,4.340192e-04
245760,39302,3194880,28385,1.477574e-01,5.067914e-02,1.579052e-02,7.117930e-06
262144,39302,3407872,30276,7.343756e-02,7.579061e-02,2.635844e-03,5.037118e-04
278528,39308,3620864,32219,7.601704e-02,6.834965e-02,2.907362e-03,2.250769e-04
294912,39312,3833856,34012,5.861601e-02,9.998988e-02,1.333632e-03,2.175550e-03
311296,39312,4046848,35820,3.529033e-02,1.199633e-01,1.740615e-04,4.437726e-03
327680,39317,4259840,37690,5.555736e-02,8.958312e-02,1.119589e-03,1.313050e-03
344064,39325,4472832,39556,7.313276e-02,7.658747e-02,2.604640e-03,5.401153e-04
360448,39333,4685824,41394,3.259266e-02,3.382487e-02,1.101570e-04,3.811169e-04
376832,39341,4898816,43235,2.251724e-02,1.777236e-02,1.765240e-07,1.265561e-03
393216,39346,5111808,45199,2.558848e-02,2.047767e-02,1.218979e-05,1.080399e-03
409600,39354,5324800,47072,3.779978e-02,6.599977e-03,2.465743e-04,2.185292e-03
425984,39365,5537792,49030,4.438284e-02,2.076359e-02,4.966545e-04,1.061684e-03
442368,39368,5750784,50808,4.320796e-02,5.148597e-02,4.456688e-04,3.463759e-06
458752,39375,5963776,52686,6.499445e-02,6.506395e-02,1.840183e-03,1.372847e-04
475136,39404,6176768,54511,7.068022e-02,6.359007e-02,2.360321e-03,1.049187e-04
491520,39406,6389760,56404,6.650864e-02,4.590544e-02,1.972386e-03,5.537811e-05
507904,39409,6602752,58306,1.030733e-01,7.310405e-02,6.557140e-03,3.903377e-04
524288,39411,6815744,60182,1.320991e-01,3.663024e-02,1.210044e-02,2.794530e-04
540672,39469,7028736,62092,1.429553e-01,2.381826e-02,1.460671e-02,8.719516e-04
557056,39692,7241728,64061,1.587630e-01,1.260407e-02,1.867756e-02,1.659994e-03
573440,39761,7454720,65957,1.769460e-01,1.439676e-02,2.397819e-02,1.517128e-03
589824,40871,7667712,67799,1.904947e-01,2.185639e-02,2.835776e-02,9.916639e-04
606208,40891,7880704,69712,1.903710e-01,2.301906e-02,2.831611e-02,9.197891e-04
622592,40910,8093696,71569,2.014337e-01,7.880094e-03,3.216162e-02,2.067247e-03
638976,40940,8306688,73452,1.959696e-01,-5.924408e-03,3.023165e-02,3.513110e-03
655360,40941,8519680,75305,1.929841e-01,1.989992e-02,2.920237e-02,1.118713e-03
671744,40971,8732672,77119,2.014906e-01,2.679687e-02,3.218204e-02,7.049143e-04
688128,40971,8945664,78986,1.995947e-01,3.567286e-02,3.150541e-02,3.123784e-04
704512,40975,9158656,80828,1.790236e-01,9.958039e-03,2.462594e-02,1.882610e-03
720896,40988,9371648,82707,1.635731e-01,2.999460e-02,2.001546e-02,5.453388e-04
737280,40989,9584640,84573,1.644489e-01,1.751871e-02,2.026404e-02,1.283673e-03
753664,40995,9797632,86497,1.614466e-01,1.338863e-02,1.941828e-02,1.596678e-03
770048,40996,10010624,88407,1.487896e-01,2.491140e-02,1.605099e-02,8.085886e-04
786432,40995,10223616,90232,1.545079e-01,1.625679e-02,1.753263e-02,1.375690e-03
802816,41000,10436608,92213,1.486828e-01,-1.342511e-02,1.602395e-02,4.458526e-03
819200,41005,10649600,93989,1.279891e-01,-3.835143e-03,1.121312e-02,3.269807e-03
835584,41010,10862592,95856,1.332552e-01,6.670963e-03,1.235613e-02,2.178661e-03
851968,41027,11075584,97640,1.189513e-01,9.755541e-03,9.380742e-03,1.900223e-03
868352,41028,11288576,99429,1.067613e-01,5.238518e-03,7.168021e-03,2.314435e-03
884736,41037,11501568,101288,9.796023e-02,1.328520e-03,5.755217e-03,2.705931e-03
901120,41047,11714560,103151,8.120300e-02,3.007836e-02,3.493509e-03,5.414335e-04
917504,41050,11927552,105011,7.437043e-02,4.664863e-02,2.732502e-03,4.486936e-05
933888,41052,12140544,106856,6.780136e-02,4.694981e-02,2.088880e-03,4.092520e-05
950272,41052,12353536,108675,6.834847e-02,3.613217e-02,2.139191e-03,2.963534e-04
966656,41052,12566528,110542,8.025251e-02,3.679340e-02,3.382053e-03,2.740245e-04
983040,41053,12779520,112398,8.503228e-02,2.133197e-02,3.960839e-03,1.024968e-03
999424,41064,12992512,114230,9.091857e-02,-4.266859e-03,4.736396e-03,3.319367e-03
1015808,41074,13205504,116111,9.724906e-02,-1.314073e-02,5.647819e-03,4.420630e-03
1032192,41099,13418496,117973,1.070229e-01,-7.751676e-03,7.212392e-03,3.733059e-03
1048576,41100,13631488,119870,9.521626e-02,-1.386499e-02,5.346413e-03,4.517463e-03
1064960,41106,13844480,121715,8.609212e-02,-4.833211e-03,4.095364e-03,3.384947e-03
1081344,41111,14057472,123619,9.385004e-02,-2.754381e-02,5.148486e-03,6.543338e-03
1097728,41119,14270464,125591,9.298847e-02,-3.682958e-02,5.025588e-03,8.131832e-03
