trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,20830,16384,32,2.560658e+00,-3.535532e-01,6.444293e+00,1.655678e-01
32768,20848,32768,50,1.030329e+00,-2.803299e-01,1.016532e+00,1.113403e-01
49152,20852,49152,79,-1.464465e-01,2.845176e-01,2.840693e-02,5.343979e-02
65536,20853,65536,104,-8.535526e-01,-2.499998e-01,7.667624e-01,9.201934e-02
81920,20858,81920,137,-8.242634e-01,-9.999989e-02,7.163261e-01,2.351530e-02
98304,20858,98304,170,-5.648474e-01,3.636632e-01,3.445039e-01,9.629607e-02
114688,20868,114688,197,-4.249816e-01,3.831398e-01,1.998793e-01,1.087632e-01
131072,20869,131072,236,-6.477470e-01,6.218588e-01,4.486912e-01,3.232056e-01
147456,20872,147456,262,-3.305413e-01,9.091083e-01,1.243538e-01,7.323272e-01
163840,20873,163840,308,-1.646445e-01,1.251040e+00,3.487242e-02,1.434468e+00
180224,20875,180224,341,-2.727270e-01,1.490862e+00,8.692124e-02,2.066449e+00
196608,20877,196608,370,-1.026860e-01,1.396086e+00,1.557081e-02,1.802949e+00
212992,20880,212992,400,5.905898e-02,1.474404e+00,1.366181e-03,2.019402e+00
229376,20879,229376,428,9.055475e-02,1.131345e+00,4.686452e-03,1.162078e+00
245760,20883,245760,459,-7.071059e-02,1.075448e+00,8.613265e-03,1.044690e+00
262144,20887,262144,489,3.661163e-02,1.035691e+00,2.106719e-04,9.649993e-01
278528,20888,278528,523,-1.993579e-01,9.367417e-01,4.904231e-02,7.803859e-01
294912,20889,294912,556,-1.916525e-01,1.087281e+00,4.568888e-02,1.069019e+00
311296,20888,311296,598,-2.078813e-01,1.152604e+00,5.289004e-02,1.208366e+00
327680,20890,327680,626,-1.578426e-01,1.176040e+00,3.237828e-02,1.260439e+00
344064,20892,344064,658,-2.106961e-01,1.035859e+00,5.419265e-02,9.653291e-01
360448,20892,360448,700,-3.363404e-01,9.593903e-01,1.284774e-01,8.209142e-01
376832,20894,376832,725,-3.524607e-01,9.701605e-01,1.402935e-01,8.405468e-01
393216,20893,393216,752,-3.758670e-01,8.169412e-01,1.583754e-01,5.830759e-01
409600,20900,409600,791,-2.111268e-01,8.925478e-01,5.439340e-02,7.042578e-01
425984,20899,425984,826,-1.894084e-01,8.061593e-01,4.473456e-02,5.667262e-01
442368,20901,442368,867,-1.616281e-01,7.140060e-01,3.375494e-02,4.364702e-01
458752,20902,458752,903,-1.885061e-01,7.525377e-01,4.435371e-02,4.888674e-01
475136,20904,475136,927,-1.790477e-01,6.605808e-01,4.045925e-02,3.687328e-01
491520,20907,491520,958,-1.621319e-01,7.190351e-01,3.394034e-02,4.431406e-01
507904,20913,507904,982,-1.160062e-01,7.623134e-01,1.907252e-02,5.026332e-01
524288,20913,524288,1017,-1.234295e-01,7.053455e-01,2.117800e-02,4.251018e-01
540672,20916,540672,1035,-1.348407e-01,6.385168e-01,2.462948e-02,3.424236e-01
557056,20918,557056,1066,-2.061883e-01,5.946325e-01,5.211423e-02,2.929899e-01
573440,20918,573440,1111,-2.490716e-01,6.037633e-01,7.353248e-02,3.029580e-01
589824,20919,589824,1140,-2.624928e-01,6.025660e-01,8.099139e-02,3.016414e-01
606208,20920,606208,1160,-2.267319e-01,6.014334e-01,6.191587e-02,3.003986e-01
622592,20920,622592,1191,-2.230228e-01,5.374897e-01,6.008377e-02,2.343941e-01
638976,20923,638976,1223,-2.391903e-01,6.021863e-01,6.827107e-02,3.012245e-01
655360,20924,655360,1253,-2.508882e-01,5.621317e-01,7.452095e-02,2.588618e-01
671744,20925,671744,1296,-1.787420e-01,5.505135e-01,4.033634e-02,2.471745e-01
688128,20926,688128,1327,-2.284807e-01,5.577287e-01,6.278921e-02,2.544008e-01
704512,20927,704512,1345,-2.347951e-01,5.796419e-01,6.599358e-02,2.769862e-01
720896,20929,720896,1372,-2.762920e-01,6.454426e-01,8.903603e-02,3.505771e-01
737280,20930,737280,1410,-3.191989e-01,6.357018e-01,1.164830e-01,3.391370e-01
753664,20931,753664,1439,-3.774772e-01,6.200172e-01,1.596596e-01,3.211150e-01
770048,20933,770048,1471,-4.558427e-01,6.763523e-01,2.284264e-01,3.881355e-01
786432,20933,786432,1500,-3.782675e-01,6.358498e-01,1.602918e-01,3.393094e-01
802816,20936,802816,1526,-3.591058e-01,6.589502e-01,1.453156e-01,3.667551e-01
819200,20938,819200,1554,-3.919236e-01,5.916291e-01,1.714131e-01,2.897475e-01
835584,20939,835584,1591,-3.380907e-01,6.065688e-01,1.297353e-01,3.060542e-01
851968,20939,851968,1630,-3.140080e-01,5.949039e-01,1.129666e-01,2.932838e-01
868352,20940,868352,1654,-2.997939e-01,5.636669e-01,1.036138e-01,2.604263e-01
884736,20940,884736,1689,-3.073367e-01,4.676487e-01,1.085266e-01,1.716458e-01
901120,20941,901120,1717,-2.733731e-01,4.602489e-01,8.730264e-02,1.655691e-01
917504,20943,917504,1749,-2.632613e-01,5.330217e-01,8.142938e-02,2.300878e-01
933888,20944,933888,1781,-2.359603e-01,5.484812e-01,6.659362e-02,2.451578e-01
950272,20946,950272,1814,-2.455626e-01,6.273233e-01,7.164170e-02,3.294486e-01
966656,20946,966656,1845,-1.969714e-01,5.708076e-01,4.799100e-02,2.677653e-01
983040,20948,983040,1874,-2.044626e-01,5.436165e-01,5.132931e-02,2.403641e-01
999424,20948,999424,1915,-2.290961e-01,5.688980e-01,6.309804e-02,2.657927e-01
1015808,20949,1015808,1951,-2.073152e-01,5.141024e-01,5.263002e-02,2.122955e-01
1032192,20950,1032192,1980,-2.105993e-01,5.634233e-01,5.414762e-02,2.601777e-01
1048576,20950,1048576,2018,-2.427425e-01,5.711926e-01,7.014003e-02,2.681640e-01
1064960,20952,1064960,2045,-2.412611e-01,5.121318e-01,6.935751e-02,2.104834e-01
1081344,20952,1081344,2082,-2.073026e-01,5.440891e-01,5.262421e-02,2.408278e-01
1097728,20953,1097728,2110,-1.936547e-01,5.061176e-01,4.654884e-02,2.050012e-01
1114112,20955,1114112,2144,-2.250484e-01,5.458380e-01,6.108089e-02,2.425473e-01
1130496,20957,1130496,2176,-2.380378e-01,5.669128e-01,6.767017e-02,2.637497e-01
1146880,20960,1146880,2208,-2.022406e-01,5.478460e-01,5.032742e-02,2.445292e-01
1163264,20960,1163264,2236,-1.835990e-01,5.500891e-01,4.231087e-02,2.467526e-01
1179648,20965,1179648,2286,-1.761385e-01,5.600569e-01,3.929735e-02,2.567548e-01
1196032,20968,1196032,2312,-1.700576e-01,5.515538e-01,3.692343e-02,2.482100e-01
1212416,20967,1212416,2349,-1.773150e-01,5.587732e-01,3.976519e-02,2.554556e-01
1228800,20970,1228800,2383,-2.243789e-01,5.724667e-01,6.075041e-02,2.694851e-01
1245184,20977,1245184,2416,-2.206284e-01,5.471243e-01,5.891566e-02,2.438160e-01
1261568,20978,1261568,2450,-1.707330e-01,5.480879e-01,3.718344e-02,2.447685e-01
1277952,20979,1277952,2477,-1.693218e-01,5.455939e-01,3.664119e-02,2.423069e-01
1294336,20979,1294336,2509,-2.096285e-01,5.062742e-01,5.369674e-02,2.051430e-01
1310720,20982,1310720,2538,-2.390163e-01,4.715987e-01,6.818023e-02,1.749344e-01
1327104,20982,1327104,2572,-2.052013e-01,4.261826e-01,5.166458e-02,1.390063e-01
1343488,20985,1343488,2607,-1.998668e-01,4.389715e-01,4.926797e-02,1.487062e-01
1359872,20986,1359872,2644,-2.077425e-01,4.354471e-01,5.282625e-02,1.460004e-01
1376256,20987,1376256,2684,-2.087562e-01,4.015226e-01,5.329325e-02,1.212262e-01
1392640,20990,1392640,2712,-2.004179e-01,4.276379e-01,4.951293e-02,1.400936e-01
1409024,20991,1409024,2736,-2.227540e-01,4.473318e-01,5.995205e-02,1.552240e-01
1425408,20992,1425408,2778,-2.022550e-01,4.347597e-01,5.033385e-02,1.454756e-01
1441792,21000,1441792,2809,-2.370903e-01,4.040492e-01,6.717811e-02,1.229920e-01
1458176,21007,1458176,2834,-2.449807e-01,3.955368e-01,7.133057e-02,1.170938e-01
1474560,21016,1474560,2862,-2.422587e-01,4.114578e-01,6.988399e-02,1.282433e-01
1490944,21018,1490944,2892,-2.418724e-01,4.279716e-01,6.967992e-02,1.403435e-01
1507328,21026,1507328,2922,-2.862915e-01,4.223872e-01,9.510352e-02,1.361906e-01
1523712,21028,1523712,2963,-3.221520e-01,4.209948e-01,1.185074e-01,1.351649e-01
1540096,21044,1540096,2999,-3.322117e-01,4.202774e-01,1.255347e-01,1.346378e-01
1556480,21048,1556480,3028,-2.859710e-01,4.344614e-01,9.490594e-02,1.452482e-01
1572864,21051,1572864,3062,-3.020382e-01,4.550838e-01,1.050637e-01,1.613924e-01
1589248,21095,1589248,3104,-3.113688e-01,4.658562e-01,1.111995e-01,1.701638e-01
1605632,21175,1605632,3128,-2.986065e-01,4.481662e-01,1.028508e-01,1.558821e-01
1622016,21190,1622016,3156,-3.178843e-01,4.344048e-01,1.155873e-01,1.452050e-01
1638400,21193,1638400,3183,-2.911699e-01,4.406673e-01,9.813621e-02,1.500170e-01
1654784,21214,1654784,3216,-2.643840e-01,4.185529e-01,8.207139e-02,1.333753e-01
1671168,21233,1671168,3243,-2.505523e-01,4.297500e-01,7.433768e-02,1.416792e-01
1687552,21243,1687552,3273,-2.758241e-01,4.455841e-01,8.875705e-02,1.538498e-01
1703936,21253,1703936,3298,-3.040095e-01,4.412996e-01,1.063455e-01,1.505072e-01
1720320,21260,1720320,3331,-2.834613e-01,4.396469e-01,9.336592e-02,1.492275e-01
1736704,21275,1736704,3370,-2.527223e-01,4.729981e-01,7.552570e-02,1.761069e-01
1753088,21283,1753088,3393,-2.542316e-01,4.705131e-01,7.635752e-02,1.740275e-01
1769472,21296,1769472,3417,-2.281678e-01,4.563356e-01,6.263251e-02,1.623998e-01
1785856,21327,1785856,3456,-1.844641e-01,4.410746e-01,4.266755e-02,1.503327e-01
1802240,21330,1802240,3496,-1.659367e-01,4.183316e-01,3.535672e-02,1.332137e-01
1818624,22379,1818624,3525,-1.440115e-01,3.941326e-01,2.759206e-02,1.161347e-01
1835008,26177,1835008,3558,-1.548110e-01,3.785282e-01,3.129646e-02,1.057428e-01
1851392,28015,1851392,3593,-1.571065e-01,4.134830e-01,3.211395e-02,1.296979e-01
1867776,28740,1867776,3630,-1.412859e-01,3.855774e-01,2.669401e-02,1.103770e-01
1884160,28756,1884160,3661,-1.500264e-01,3.686536e-01,2.962651e-02,9.941818e-02
1900544,28896,1900544,3687,-1.543059e-01,3.875501e-01,3.111802e-02,1.116917e-01
1916928,29492,1916928,3711,-1.366263e-01,3.860079e-01,2.519311e-02,1.106632e-01
1933312,29642,1933312,3743,-1.227566e-01,3.410908e-01,2.098258e-02,8.279645e-02
1949696,29702,1949696,3767,-9.846647e-02,3.513393e-01,1.453557e-02,8.879934e-02
1966080,30564,1966080,3795,-1.130922e-01,3.773687e-01,1.827614e-02,1.049900e-01
1982464,30779,1982464,3822,-1.155808e-01,3.842261e-01,1.895520e-02,1.094809e-01
1998848,30794,1998848,3851,-1.303237e-01,3.704792e-01,2.323209e-02,1.005728e-01
2015232,30836,2015232,3878,-1.507799e-01,3.842205e-01,2.988647e-02,1.094772e-01
2031616,30879,2031616,3914,-1.305837e-01,3.628335e-01,2.331143e-02,9.578183e-02
2048000,31000,2048000,3947,-1.585096e-01,3.519308e-01,3.261877e-02,8.915225e-02
2064384,31070,2064384,3971,-1.600576e-01,3.512629e-01,3.318032e-02,8.875382e-02
2080768,31215,2080768,3995,-1.430492e-01,3.508033e-01,2.727331e-02,8.848017e-02
2097152,32005,2097152,4023,-1.497442e-01,3.314898e-01,2.952942e-02,7.736337e-02
2113536,32010,2113536,4052,-1.492484e-01,3.179572e-01,2.935927e-02,7.001853e-02
2129920,32167,2129920,4082,-1.213705e-01,3.035063e-01,2.058296e-02,6.257965e-02
2146304,32382,2146304,4118,-1.182082e-01,3.065873e-01,1.968558e-02,6.413060e-02
2162688,32388,2162688,4154,-9.948277e-02,2.933606e-01,1.478166e-02,5.760647e-02
2179072,32528,2179072,4180,-9.186099e-02,2.949142e-01,1.298644e-02,5.835469e-02
2195456,32587,2195456,4205,-9.072278e-02,3.059057e-01,1.272832e-02,6.378584e-02
2211840,32625,2211840,4231,-8.219402e-02,3.108610e-01,1.087663e-02,6.631342e-02
2228224,32667,2228224,4266,-6.428412e-02,2.735181e-01,7.461714e-03,4.847530e-02
2244608,32723,2244608,4297,-3.675574e-02,2.596872e-01,3.463655e-03,4.257625e-02
2260992,32730,2260992,4321,-4.161335e-02,2.548039e-01,4.059019e-03,4.058484e-02
2277376,32778,2277376,4350,-5.105176e-02,2.309516e-01,5.350755e-03,3.154337e-02
2293760,32789,2293760,4374,-4.354425e-02,2.414956e-01,4.308786e-03,3.539985e-02
2310144,32803,2310144,4407,-2.758220e-02,2.639971e-01,2.468032e-03,4.437343e-02
2326528,32900,2326528,4437,-2.137703e-02,2.816293e-01,1.889999e-03,5.211275e-02
2342912,32964,2342912,4468,-6.817334e-03,2.940700e-01,8.360440e-04,5.794754e-02
2359296,32976,2359296,4501,-2.108012e-02,2.904152e-01,1.864271e-03,5.620128e-02
2375680,32992,2375680,4521,-2.194472e-02,2.839541e-01,1.939681e-03,5.317958e-02
2392064,33020,2392064,4556,-2.179441e-02,2.991324e-01,1.926464e-03,6.041043e-02
2408448,33101,2408448,4580,-1.824479e-02,3.169221e-01,1.627468e-03,6.947178e-02
2424832,33108,2424832,4614,-2.051039e-02,3.165900e-01,1.815397e-03,6.929681e-02
2441216,33115,2441216,4645,-4.287978e-02,3.377865e-01,4.221994e-03,8.090577e-02
2457600,33149,2457600,4679,-5.771235e-02,3.492723e-01,6.369547e-03,8.757173e-02
2473984,33150,2473984,4710,-6.104313e-02,3.346840e-01,6.912296e-03,7.915049e-02
2490368,33153,2490368,4736,-6.200407e-02,3.384967e-01,7.073006e-03,8.131032e-02
2506752,33225,2506752,4778,-7.873161e-02,3.338093e-01,1.016643e-02,7.865905e-02
2523136,33227,2523136,4809,-6.808621e-02,3.398739e-01,8.133028e-03,8.209764e-02
2539520,33242,2539520,4837,-6.859177e-02,3.399622e-01,8.224469e-03,8.214823e-02
2555904,33247,2555904,4867,-7.925612e-02,3.408270e-01,1.027247e-02,8.264472e-02
2572288,33251,2572288,4905,-7.781853e-02,3.319004e-01,9.983131e-03,7.759193e-02
2588672,33301,2588672,4942,-7.770994e-02,3.328052e-01,9.961442e-03,7.809687e-02
2605056,33333,2605056,4970,-7.001084e-02,3.159099e-01,8.483871e-03,6.893925e-02
2621440,33433,2621440,5009,-6.256503e-02,3.108105e-01,7.167674e-03,6.628741e-02
2637824,33459,2637824,5047,-6.437241e-02,3.353879e-01,7.476973e-03,7.954700e-02
2654208,33461,2654208,5075,-5.614933e-02,3.224054e-01,6.122502e-03,7.239240e-02
2670592,33477,2670592,5108,-3.972315e-02,3.160894e-01,3.821742e-03,6.903352e-02
2686976,33532,2686976,5134,-4.379256e-02,3.141620e-01,4.341446e-03,6.802443e-02
2703360,33536,2703360,5169,-6.066912e-02,3.256344e-01,6.850246e-03,7.414038e-02
2719744,33551,2719744,5198,-6.419790e-02,3.258026e-01,7.446825e-03,7.423200e-02
2736128,33561,2736128,5224,-5.271437e-02,3.302029e-01,5.596754e-03,7.664915e-02
2752512,33673,2752512,5272,-4.680929e-02,3.256223e-01,4.748088e-03,7.413381e-02
2768896,33684,2768896,5302,-6.204306e-02,3.182860e-01,7.079565e-03,7.019264e-02
2785280,33701,2785280,5338,-7.136308e-02,3.189981e-01,8.734803e-03,7.057046e-02
2801664,33702,2801664,5363,-5.632588e-02,3.129975e-01,6.150161e-03,6.741832e-02
2818048,33722,2818048,5387,-5.223999e-02,3.226595e-01,5.526002e-03,7.252919e-02
2834432,33834,2834432,5414,-5.687185e-02,3.396833e-01,6.236094e-03,8.198841e-02
2850816,33835,2850816,5443,-6.838787e-02,3.380797e-01,8.187529e-03,8.107266e-02
