trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,20856,16384,31,3.353550e+00,-1.353552e+00,1.109858e+01,1.979366e+00
32768,20893,32768,55,2.414211e+00,-1.457106e+00,5.722210e+00,2.281467e+00
49152,20898,49152,92,1.893992e+00,-1.922587e+00,3.503990e+00,3.904317e+00
65536,20919,65536,123,1.530329e+00,-1.258882e+00,2.274763e+00,1.721946e+00
81920,20930,81920,153,9.242633e-01,-9.071060e-01,8.139038e-01,9.224703e-01
98304,20930,98304,183,6.523684e-01,-8.737727e-01,3.972419e-01,8.595511e-01
114688,20936,114688,213,3.953949e-01,-2.525379e-01,1.393512e-01,9.356561e-02
131072,20943,131072,242,5.227471e-01,-3.347081e-02,2.506504e-01,7.537347e-03
147456,20942,147456,269,5.527632e-01,-2.194302e-01,2.816065e-01,7.440745e-02
163840,20948,163840,310,5.767761e-01,7.322332e-02,3.076688e-01,3.950644e-04
180224,20961,180224,339,7.516146e-01,6.656664e-02,5.321957e-01,1.747565e-04
196608,20962,196608,381,4.461291e-01,1.616116e-01,1.798032e-01,1.172120e-02
212992,20966,212992,413,5.909212e-01,-1.293830e-01,3.235608e-01,3.339027e-02
229376,20966,229376,446,4.015226e-01,-1.367294e-01,1.439637e-01,3.612908e-02
245760,20980,245760,484,2.747545e-01,-2.761418e-02,6.383577e-02,6.554727e-03
262144,20983,262144,521,1.691940e-01,-5.713825e-02,2.163751e-02,1.220701e-02
278528,20982,278528,554,1.972677e-01,1.262615e-01,3.068474e-02,5.316516e-03
294912,20983,294912,583,2.917366e-02,-1.049492e-01,5.007791e-05,2.505771e-02
311296,20988,311296,615,-9.942557e-02,-1.674725e-01,1.476776e-02,4.876128e-02
327680,20992,327680,638,3.232231e-02,-1.280328e-01,1.045551e-04,3.289868e-02
344064,20996,344064,669,1.527192e-01,-6.156623e-02,1.706214e-02,1.320507e-02
360448,20997,360448,697,1.618481e-01,-6.542442e-02,1.953033e-02,1.410667e-02
376832,20998,376832,724,1.701831e-01,-1.649082e-01,2.192945e-02,4.763537e-02
393216,20999,393216,747,2.367490e-01,-2.144350e-01,4.607544e-02,7.170726e-02
409600,21001,409600,768,2.672790e-01,-1.741419e-01,6.011418e-02,5.175126e-02
425984,21001,425984,799,3.034262e-01,-9.712008e-02,7.914608e-02,2.264037e-02
442368,21003,442368,826,2.420566e-01,1.983466e-02,4.838220e-02,1.123083e-03
458752,21003,458752,857,2.534353e-01,4.961031e-02,5.351737e-02,1.396355e-05
475136,21004,475136,881,1.858305e-01,-8.411503e-02,2.680861e-02,1.889583e-02
491520,21006,491520,916,2.836801e-01,-6.060052e-02,6.842565e-02,1.298406e-02
507904,21004,507904,944,3.067871e-01,-7.200738e-02,8.104843e-02,1.571374e-02
524288,21007,524288,982,2.659501e-01,-4.229844e-02,5.946426e-02,9.148068e-03
540672,21008,540672,1002,2.881940e-01,-1.071367e-02,7.080755e-02,4.103780e-03
557056,21015,557056,1033,2.399073e-01,2.079730e-02,4.744130e-02,1.059488e-03
573440,21018,573440,1054,2.901956e-01,5.469183e-02,7.187682e-02,1.808337e-06
589824,21016,589824,1084,3.041594e-01,2.777781e-02,7.955917e-02,6.537879e-04
606208,21021,606208,1117,3.387980e-01,1.351355e-02,1.002994e-01,1.586711e-03
622592,21019,622592,1147,3.934141e-01,5.808175e-02,1.378763e-01,2.241705e-05
638976,21026,638976,1180,4.361640e-01,6.565794e-02,1.714514e-01,1.515570e-04
655360,21025,655360,1211,3.612434e-01,9.267763e-02,1.150202e-01,1.546892e-03
671744,21027,671744,1234,3.560044e-01,1.011328e-01,1.114941e-01,2.283474e-03
688128,21030,688128,1262,3.579886e-01,1.071428e-01,1.128231e-01,2.893980e-03
704512,21036,704512,1289,2.756638e-01,1.264962e-01,6.429609e-02,5.350794e-03
720896,21040,720896,1323,3.517014e-01,2.524803e-02,1.086390e-01,7.895572e-04
737280,21043,737280,1358,3.530906e-01,-3.356455e-02,1.095567e-01,7.553633e-03
753664,21046,753664,1382,3.517819e-01,-1.746301e-02,1.086921e-01,5.014070e-03
770048,21049,770048,1413,3.380654e-01,2.986823e-02,9.983599e-02,5.512569e-04
786432,21052,786432,1447,2.837773e-01,5.744498e-02,6.847652e-02,1.679270e-05
802816,21052,802816,1492,2.436598e-01,8.564689e-02,4.909003e-02,1.043277e-03
819200,21054,819200,1533,1.905024e-01,1.022182e-01,2.836033e-02,2.388387e-03
835584,21058,835584,1561,2.104357e-01,1.100179e-01,3.547145e-02,3.211575e-03
851968,21063,851968,1586,2.120215e-01,1.367483e-01,3.607127e-02,6.955754e-03
868352,21061,868352,1618,1.196819e-01,1.675222e-01,9.522793e-03,1.303595e-02
884736,21064,884736,1648,9.782372e-02,1.246709e-01,5.734522e-03,5.087090e-03
901120,21066,901120,1676,1.259805e-01,1.303922e-01,1.079176e-02,5.935944e-03
917504,21066,917504,1700,1.374409e-01,9.496460e-02,1.330420e-02,1.732017e-03
933888,21068,933888,1726,1.241293e-01,4.217204e-02,1.041058e-02,1.248816e-04
950272,21068,950272,1773,1.503762e-01,3.744093e-02,1.645552e-02,2.530060e-04
966656,21069,966656,1809,1.503096e-01,-3.084373e-03,1.643844e-02,3.184510e-03
983040,21070,983040,1837,1.575675e-01,2.541879e-02,1.835223e-02,7.799899e-04
999424,21072,999424,1861,1.457933e-01,1.920613e-02,1.530075e-02,1.165605e-03
1015808,21081,1015808,1890,1.975313e-01,3.600376e-02,3.077716e-02,3.007909e-04
1032192,21085,1032192,1929,1.742726e-01,4.240592e-02,2.315739e-02,1.197092e-04
1048576,21084,1048576,1955,2.193724e-01,3.945510e-02,3.891754e-02,1.929873e-04
1064960,21088,1064960,1984,2.028659e-01,1.670443e-02,3.267734e-02,1.342684e-03
1081344,21088,1081344,2012,2.225194e-01,3.474082e-02,4.016909e-02,3.461934e-04
1097728,21089,1097728,2049,2.161071e-01,7.899838e-02,3.763986e-02,6.579887e-04
1114112,21089,1114112,2082,2.012688e-01,1.072484e-01,3.210251e-02,2.905349e-03
1130496,21091,1130496,2117,2.034758e-01,1.355587e-01,3.289825e-02,6.758743e-03
1146880,21091,1146880,2145,2.489845e-01,1.184698e-01,5.147791e-02,4.240972e-03
1163264,21095,1163264,2186,2.653962e-01,1.097590e-01,5.919444e-02,3.182303e-03
1179648,21098,1179648,2215,2.429108e-01,8.536727e-02,4.875869e-02,1.025292e-03
1196032,21099,1196032,2249,2.444264e-01,2.573534e-02,4.943034e-02,7.624087e-04
1212416,21100,1212416,2270,2.383246e-01,1.979009e-02,4.675435e-02,1.126072e-03
1228800,21104,1228800,2298,2.520505e-01,2.424026e-02,5.287858e-02,8.472072e-04
1245184,21104,1245184,2335,2.432839e-01,8.472811e-02,4.892360e-02,9.847683e-04
1261568,21105,1261568,2387,1.747279e-01,9.012125e-02,2.329615e-02,1.352339e-03
1277952,21107,1277952,2416,1.951514e-01,7.161261e-02,2.994780e-02,3.336293e-04
1294336,21109,1294336,2452,1.971565e-01,2.563451e-02,3.064580e-02,7.679869e-04
1310720,21113,1310720,2483,1.398285e-01,4.116116e-02,1.386069e-02,1.484969e-04
1327104,21116,1327104,2510,1.381022e-01,2.936641e-02,1.345719e-02,5.750728e-04
1343488,21115,1343488,2535,1.155997e-01,5.444469e-02,8.742739e-03,1.204720e-06
1359872,21115,1359872,2569,1.656258e-01,5.804840e-02,2.060048e-02,2.210231e-05
1376256,21127,1376256,2602,1.941381e-01,6.550641e-03,2.959810e-02,2.189908e-03
1392640,21129,1392640,2636,2.420631e-01,3.071661e-02,4.838503e-02,5.121384e-04
1409024,21131,1409024,2660,2.440648e-01,3.858161e-02,4.926967e-02,2.180194e-04
1425408,21137,1425408,2690,2.463093e-01,2.258007e-02,5.027113e-02,9.466095e-04
1441792,21137,1441792,2735,2.742729e-01,2.800529e-02,6.359265e-02,6.422067e-04
1458176,21138,1458176,2766,2.288568e-01,7.828088e-03,4.274956e-02,2.071979e-03
1474560,21145,1474560,2804,2.263139e-01,2.670895e-02,4.170451e-02,7.095906e-04
1490944,21152,1490944,2836,2.519660e-01,1.609303e-02,5.283973e-02,1.387865e-03
1507328,21168,1507328,2867,2.370390e-01,3.222245e-02,4.620003e-02,4.462505e-04
1523712,21176,1523712,2901,2.772308e-01,-2.253969e-02,6.509320e-02,5.758803e-03
1540096,21176,1540096,2940,2.864777e-01,1.687007e-02,6.989714e-02,1.330573e-03
1556480,21183,1556480,2973,2.980841e-01,2.644965e-04,7.616886e-02,2.817762e-03
1572864,21219,1572864,3011,2.928217e-01,-4.946588e-03,7.329184e-02,3.398153e-03
1589248,21268,1589248,3037,2.803781e-01,-1.005023e-02,6.670907e-02,4.019220e-03
1605632,21278,1605632,3072,3.195713e-01,-3.607676e-03,8.849092e-02,3.243845e-03
1622016,21328,1622016,3104,3.077216e-01,-8.367934e-03,8.158135e-02,3.808744e-03
1638400,21409,1638400,3131,3.287865e-01,-2.035531e-02,9.405838e-02,5.432043e-03
1654784,21423,1654784,3155,3.269811e-01,-3.355528e-02,9.295428e-02,7.552021e-03
1671168,21424,1671168,3180,3.176841e-01,-3.609781e-02,8.737166e-02,8.000389e-03
1687552,21426,1687552,3199,3.265631e-01,-2.260606e-02,9.269959e-02,5.768881e-03
1703936,21444,1703936,3221,3.228399e-01,-4.566078e-03,9.044622e-02,3.353935e-03
1720320,21449,1720320,3264,2.987452e-01,3.367186e-03,7.653416e-02,2.497991e-03
1736704,21456,1736704,3295,2.973084e-01,2.196629e-02,7.574125e-02,9.847543e-04
1753088,21461,1753088,3322,3.038756e-01,1.982542e-02,7.939912e-02,1.123702e-03
1769472,21462,1769472,3355,2.773521e-01,5.756955e-02,6.515513e-02,1.782920e-05
1785856,21496,1785856,3389,2.702205e-01,3.030551e-02,6.156520e-02,5.309145e-04
1802240,21504,1802240,3412,2.469194e-01,2.438164e-02,5.054508e-02,8.389974e-04
1818624,21558,1818624,3443,2.537039e-01,-2.384183e-02,5.364172e-02,5.958129e-03
1835008,21570,1835008,3472,2.716866e-01,-9.694499e-03,6.229493e-02,3.974242e-03
1851392,21599,1851392,3507,2.807238e-01,7.331225e-03,6.688780e-02,2.117460e-03
1867776,21742,1867776,3538,2.950527e-01,9.836154e-03,7.450476e-02,1.893202e-03
1884160,21774,1884160,3569,2.658726e-01,3.996689e-02,5.942649e-02,1.790297e-04
1900544,21775,1900544,3600,2.384581e-01,4.571810e-02,4.681207e-02,5.820152e-05
1916928,21829,1916928,3635,2.353830e-01,5.918477e-02,4.549090e-02,3.407854e-05
1933312,21893,1933312,3681,2.146840e-01,2.200165e-02,3.708971e-02,9.825362e-04
1949696,26460,1949696,3707,2.230237e-01,2.601844e-02,4.037149e-02,7.468549e-04
1966080,30575,1966080,3738,2.412836e-01,4.074239e-02,4.804271e-02,1.588784e-04
1982464,30677,1982464,3773,2.692177e-01,4.382893e-02,6.106861e-02,9.059540e-05
1998848,30706,1998848,3811,2.426268e-01,5.456436e-02,4.863336e-02,1.481760e-06
2015232,30826,2015232,3839,2.430355e-01,4.262309e-02,4.881378e-02,1.150042e-04
2031616,30851,2031616,3865,2.472672e-01,4.109834e-02,5.070158e-02,1.500319e-04
2048000,30868,2048000,3894,2.464606e-01,4.428426e-02,5.033899e-02,8.213483e-05
2064384,30971,2064384,3928,2.466297e-01,5.235073e-02,5.041490e-02,9.927306e-07
2080768,30984,2080768,3969,2.442101e-01,5.702865e-02,4.933420e-02,1.355388e-05
