trueR , trueI
0.022097 , 0.053347
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
5592405 , 9756064 , 5592405 , 11015 ,0.060769,0.130328,0.001495523584,0.005926074360999999,0.007421597944999999,0.08614869671097758
11184810 , 9842562 , 11184810 , 21848 ,0.069479,0.135366,0.002245053924,0.006727116360999997,0.008972170284999997,0.09472154076555131
16777215 , 10034099 , 16777215 , 32741 ,0.038089,0.080957,0.000255744064,0.0007623121000000002,0.001018056164,0.03190699239978598
22369620 , 10465367 , 22369620 , 43702 ,0.065182,0.100731,0.0018563172250000005,0.0022452434560000004,0.004101560681000001,0.06404342808594807
27962025 , 10543289 , 27962025 , 54713 ,0.053253,0.075213,0.0009706963360000002,0.00047812195600000016,0.0014488182920000003,0.038063345780422406
33554430 , 10604181 , 33554430 , 65553 ,0.029492,0.065866,5.4686025000000033e-05,0.0001567253609999999,0.00021141138599999992,0.014539992640988507
39146835 , 10622836 , 39146835 , 76546 ,0.042769,0.065603,0.00042733158400000014,0.00015020953599999992,0.0005775411200000001,0.024032085219555962
44739240 , 10766167 , 44739240 , 87546 ,0.035622,0.059399,0.00018292562500000007,3.6626704000000024e-05,0.0002195523290000001,0.014817298302997078
50331645 , 10825623 , 50331645 , 98491 ,0.010069,0.052892,0.00014467278399999997,2.0702499999999734e-07,0.00014487980899999996,0.012036602884535152
55924050 , 10931036 , 55924050 , 109398 ,0.017143,0.066648,2.4542116e-05,0.000176916601,0.00020145871700000002,0.014193615360435834
61516455 , 11054440 , 61516455 , 120369 ,0.018843,0.059557,1.0588515999999999e-05,3.8564100000000006e-05,4.9152616000000005e-05,0.00701089266784195
67108860 , 11285335 , 67108860 , 131301 ,0.016197,0.063161,3.480999999999999e-05,9.631459599999992e-05,0.0001311245959999999,0.01145096485017747
72701265 , 11526515 , 72701265 , 142264 ,0.01368,0.064443,7.084588899999999e-05,0.00012312121600000005,0.00019396710500000004,0.013927207365441216
78293670 , 11718803 , 78293670 , 153049 ,0.011447,0.075237,0.00011342249999999995,0.00047917209999999997,0.0005925945999999999,0.02434326600930943
83886075 , 11874803 , 83886075 , 163924 ,0.016535,0.075909,3.093584399999997e-05,0.0005090438440000002,0.0005399796880000002,0.023237463028480544
89478480 , 12385553 , 89478480 , 174748 ,0.016848,0.073733,2.7552001000000003e-05,0.00041558899600000035,0.00044314099700000037,0.021050914398191838
95070885 , 13303306 , 95070885 , 185677 ,0.014195,0.06393,6.244160399999999e-05,0.00011199988900000005,0.00017444149300000004,0.013207630105359554
100663290 , 14307272 , 100663290 , 196590 ,0.014231,0.055987,6.187395599999997e-05,6.969600000000018e-06,6.884355599999999e-05,0.008297201696957836
106255695 , 14468193 , 106255695 , 207538 ,0.015418,0.049715,4.460904099999999e-05,1.3191423999999974e-05,5.780046499999997e-05,0.007602661704955703
111848100 , 14877986 , 111848100 , 218479 ,0.011467,0.049921,0.00011299689999999997,1.173747599999999e-05,0.00012473437599999995,0.011168454503645522
117440505 , 15096925 , 117440505 , 229477 ,0.009332,0.049986,0.00016294522499999997,1.1296320999999973e-05,0.00017424154599999993,0.01320005856047616
123032910 , 16078543 , 123032910 , 240374 ,0.009782,0.046474,0.00015165922499999995,4.723812899999996e-05,0.0001988973539999999,0.014103097319383423
128625315 , 16376960 , 128625315 , 251063 ,0.013129,0.056048,8.042502399999998e-05,7.295401000000011e-06,8.772042499999999e-05,0.009365918267847525
134217720 , 16472703 , 134217720 , 261909 ,0.006516,0.058249,0.00024276756099999991,2.4029604000000036e-05,0.0002667971649999999,0.01633392680894585
139810125 , 18880456 , 139810125 , 272859 ,0.007892,0.055019,0.00020178202499999997,2.7955839999999995e-06,0.00020457760899999996,0.014303062923723714
145402530 , 18950567 , 145402530 , 283680 ,0.011305,0.057755,0.00011646726399999996,1.9430464000000018e-05,0.00013589772799999997,0.011657518089198918
150994935 , 19357708 , 150994935 , 294779 ,0.015087,0.056831,4.914009999999999e-05,1.2138256000000007e-05,6.127835599999999e-05,0.007828049310013319
156587340 , 19510440 , 156587340 , 305563 ,0.008641,0.059323,0.00018106393599999997,3.571257600000002e-05,0.000216776512,0.014723332231529655
162179745 , 19699120 , 162179745 , 316183 ,0.009742,0.056596,0.00015264602499999994,1.0556001000000011e-05,0.00016320202599999996,0.01277505483354181
167772150 , 19790976 , 167772150 , 327120 ,0.011198,0.058955,0.00011878820099999997,3.144966400000002e-05,0.000150237865,0.012257155665161473
173364555 , 19898352 , 173364555 , 337968 ,0.011046,0.060312,0.00012212460099999997,4.8511224999999985e-05,0.00017063582599999996,0.013062764868128032
178956960 , 19902869 , 178956960 , 348815 ,0.015962,0.059127,3.7638224999999976e-05,3.3408400000000004e-05,7.104662499999998e-05,0.008428916003852451
184549365 , 20074994 , 184549365 , 359750 ,0.017516,0.055951,2.0985560999999984e-05,6.780816000000011e-06,2.7766376999999996e-05,0.005269381083201328
190141770 , 20081714 , 190141770 , 370582 ,0.010111,0.055969,0.00014366419599999997,6.874883999999996e-06,0.00015053907999999997,0.012269436824891351
