trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,18432,16384,21,-6.464461e-01,-1.767765e+00,4.469500e-01,3.316450e+00
32768,18444,32768,51,-3.033006e-02,-1.030329e+00,2.748606e-03,1.174354e+00
49152,18464,49152,87,-4.881547e-02,-1.868865e-01,5.028591e-03,5.771220e-02
65536,18482,65536,113,-2.133882e-01,6.694177e-02,5.545332e-02,1.848153e-04
81920,18495,81920,147,-5.857857e-02,-1.585784e-01,6.508562e-03,4.491241e-02
98304,18498,98304,182,1.523689e-01,2.011844e-01,1.697074e-02,2.185586e-02
114688,18500,114688,220,2.612038e-01,3.030456e-01,5.717200e-02,6.234935e-02
131072,18503,131072,256,5.745239e-01,5.486356e-01,3.051754e-01,2.453107e-01
147456,18510,147456,289,6.740093e-03,5.757753e-01,2.358374e-04,2.729312e-01
163840,18515,163840,332,3.828425e-01,4.535531e-01,1.301373e-01,1.601649e-01
180224,18518,180224,363,4.899168e-01,3.347253e-01,2.188553e-01,7.917370e-02
196608,18520,196608,398,4.663493e-01,1.300550e-01,1.973600e-01,5.884096e-03
212992,18522,212992,427,5.345957e-01,1.153845e-01,2.626548e-01,3.848646e-03
229376,18525,229376,465,2.987128e-01,-1.262689e-01,7.651625e-02,3.226192e-02
245760,18527,245760,499,1.357023e-01,-1.690354e-01,1.290614e-02,4.945398e-02
262144,18525,262144,532,1.401650e-01,7.322328e-02,1.394004e-02,3.950629e-04
278528,18530,278528,565,2.323380e-01,-2.090195e-03,4.420125e-02,3.073292e-03
294912,18531,294912,605,1.049493e-01,-8.867735e-02,6.864496e-03,2.017094e-02
311296,18532,311296,631,1.661502e-01,-1.334490e-01,2.075130e-02,3.489279e-02
327680,18535,327680,666,-5.983477e-02,-7.980962e-02,6.712830e-03,1.773071e-02
344064,18537,344064,687,-1.144667e-01,-1.909716e-01,1.864968e-02,5.969164e-02
360448,18547,360448,719,-2.284061e-03,-1.756344e-01,5.944406e-04,5.243254e-02
376832,18554,376832,744,-1.352568e-01,-2.448575e-01,2.476026e-02,8.892600e-02
393216,18554,393216,775,-2.718799e-01,-1.843591e-01,8.642247e-02,5.650422e-02
409600,18555,409600,809,-1.644363e-01,-2.735532e-01,3.479470e-02,1.068638e-01
425984,18556,425984,846,-1.276159e-01,-2.405017e-01,2.241399e-02,8.634711e-02
442368,18557,442368,874,-7.275783e-02,-2.153224e-01,8.997456e-03,7.218330e-02
458752,18559,458752,907,-3.750888e-02,-1.571247e-01,3.552872e-03,4.429837e-02
475136,18560,475136,943,-5.850671e-02,-1.222737e-01,6.496973e-03,3.084267e-02
491520,18561,491520,980,1.701370e-02,-6.129444e-02,2.584085e-05,1.314268e-02
507904,18561,507904,1023,1.369756e-02,6.809387e-02,7.055204e-05,2.174677e-04
524288,18563,524288,1055,8.224154e-02,5.034095e-02,3.617355e-03,9.036865e-06
540672,18564,540672,1087,1.529073e-01,-2.915010e-03,1.711131e-02,3.165424e-03
557056,18564,557056,1116,1.458869e-01,-5.303825e-02,1.532392e-02,1.131784e-02
573440,18565,573440,1149,9.121112e-02,1.081939e-02,4.776749e-03,1.808605e-03
589824,18567,589824,1175,2.975194e-02,1.331358e-01,5.859678e-05,6.366240e-03
606208,18567,606208,1213,-5.145408e-02,1.167031e-01,5.409775e-03,4.013987e-03
622592,18568,622592,1240,-1.607655e-02,1.562983e-01,1.457227e-03,1.059895e-02
638976,18570,638976,1264,-1.941936e-02,1.869971e-01,1.723616e-03,1.786232e-02
655360,18573,655360,1290,-4.911153e-02,2.124998e-01,5.070667e-03,2.532960e-02
671744,18571,671744,1322,-3.066719e-02,2.519127e-01,2.784069e-03,3.942829e-02
688128,18572,688128,1348,-4.184177e-02,2.647931e-01,4.088178e-03,4.470943e-02
704512,18573,704512,1380,-1.960794e-02,2.470072e-01,1.739310e-03,3.750425e-02
720896,18575,720896,1418,-8.263710e-02,3.009689e-01,1.096925e-02,6.131654e-02
737280,18578,737280,1451,-5.072179e-02,2.799152e-01,5.302588e-03,5.133311e-02
753664,18577,753664,1489,-6.817463e-02,2.878833e-01,8.148983e-03,5.500722e-02
770048,18578,770048,1511,-5.167929e-02,3.180795e-01,5.442954e-03,7.008324e-02
786432,18578,786432,1551,-6.712123e-02,2.802028e-01,7.959909e-03,5.146353e-02
802816,18579,802816,1582,-6.698937e-02,3.225161e-01,7.936397e-03,7.245195e-02
819200,18580,819200,1609,-3.029428e-02,3.289947e-01,2.744855e-03,7.598159e-02
835584,18583,835584,1640,-4.356510e-02,3.462125e-01,4.311523e-03,8.577017e-02
851968,18580,851968,1676,-7.109024e-02,3.887981e-01,8.683877e-03,1.125274e-01
868352,18581,868352,1706,-6.193357e-02,4.003302e-01,7.061151e-03,1.203973e-01
884736,18586,884736,1732,-3.188556e-02,3.994639e-01,2.914126e-03,1.197969e-01
901120,18584,901120,1767,-3.507140e-02,4.254451e-01,3.268236e-03,1.384569e-01
917504,18585,917504,1804,-5.077035e-02,4.714192e-01,5.309665e-03,1.747843e-01
933888,18587,933888,1839,-7.876465e-02,4.518076e-01,1.017309e-02,1.587708e-01
950272,18587,950272,1879,-2.778637e-03,4.892129e-01,6.188017e-04,1.899790e-01
966656,18589,966656,1904,-6.059952e-02,4.893958e-01,6.838729e-03,1.901385e-01
983040,18591,983040,1942,6.658320e-03,4.871317e-01,2.383556e-04,1.881691e-01
999424,18591,999424,1976,-1.464580e-02,4.559621e-01,1.350040e-03,1.620989e-01
1015808,18593,1015808,2012,7.421909e-03,4.415218e-01,2.153610e-04,1.506796e-01
1032192,18594,1032192,2050,2.655001e-03,4.999312e-01,3.779948e-04,1.994374e-01
1048576,18596,1048576,2086,-2.271960e-02,5.376544e-01,2.008535e-03,2.345536e-01
1064960,18597,1064960,2122,-1.561100e-02,5.303161e-01,1.421900e-03,2.274994e-01
1081344,18597,1081344,2157,-4.529677e-02,5.244998e-01,4.541933e-03,2.219849e-01
1097728,18598,1097728,2183,-1.258421e-02,5.219484e-01,1.202793e-03,2.195872e-01
1114112,18598,1114112,2207,-4.270295e-02,4.956291e-01,4.199045e-03,1.956134e-01
1130496,18599,1130496,2250,-2.847046e-02,5.677920e-01,2.557077e-03,2.646535e-01
1146880,18601,1146880,2291,-2.005431e-02,5.819758e-01,1.776740e-03,2.794482e-01
1163264,18602,1163264,2332,-6.665108e-02,5.796130e-01,7.876237e-03,2.769558e-01
1179648,18606,1179648,2364,-8.824369e-02,5.114458e-01,1.217509e-02,2.098544e-01
1196032,18606,1196032,2396,-8.703487e-02,4.907410e-01,1.190978e-02,1.913135e-01
1212416,18606,1212416,2425,-5.569344e-02,4.275962e-01,6.051366e-03,1.400624e-01
1228800,18607,1228800,2455,-3.609469e-02,4.352282e-01,3.386284e-03,1.458332e-01
1245184,18608,1245184,2499,-4.492379e-02,4.465133e-01,4.491798e-03,1.545797e-01
1261568,18612,1261568,2522,-6.191897e-02,4.620968e-01,7.058697e-03,1.670763e-01
1277952,18611,1277952,2559,-3.626182e-02,3.934920e-01,3.405762e-03,1.156985e-01
1294336,18612,1294336,2601,1.085936e-03,4.179848e-01,4.414686e-04,1.329606e-01
1310720,18613,1310720,2634,-2.803296e-02,4.465988e-01,2.513022e-03,1.546469e-01
1327104,18614,1327104,2667,1.265590e-02,4.937737e-01,8.913613e-05,1.939756e-01
1343488,18616,1343488,2697,-2.765565e-02,4.547386e-01,2.475335e-03,1.611151e-01
1359872,18615,1359872,2722,7.788532e-03,4.648368e-01,2.047349e-04,1.693238e-01
1376256,18616,1376256,2763,-2.032266e-02,4.501630e-01,1.799435e-03,1.574629e-01
1392640,18617,1392640,2795,-1.004177e-02,5.362524e-01,1.032906e-03,2.331975e-01
1409024,18619,1409024,2815,-1.914469e-02,5.242029e-01,1.700884e-03,2.217052e-01
1425408,18620,1425408,2843,-1.079698e-02,5.459272e-01,1.082020e-03,2.426351e-01
1441792,18623,1441792,2880,4.350484e-02,5.678470e-01,4.582917e-04,2.647102e-01
1458176,18623,1458176,2920,4.301602e-02,5.680485e-01,4.376016e-04,2.649176e-01
1474560,18623,1474560,2958,6.936264e-02,5.695937e-01,2.234032e-03,2.665105e-01
1490944,18624,1490944,2992,8.963571e-02,5.514027e-01,4.561466e-03,2.480594e-01
1507328,18625,1507328,3019,5.764455e-02,5.578705e-01,1.263622e-03,2.545439e-01
1523712,18626,1523712,3054,4.561978e-02,5.556736e-01,5.533168e-04,2.523319e-01
1540096,18626,1540096,3091,4.293120e-02,5.604004e-01,4.340602e-04,2.571031e-01
