trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,38988,212992,1888,-5.440789e-01,8.108070e-01,3.205553e-01,5.737455e-01
32768,39035,425984,3690,-3.071281e-01,6.159849e-01,1.083892e-01,3.165612e-01
49152,39040,638976,5511,-2.859138e-01,4.398801e-01,9.487072e-02,1.494078e-01
65536,39056,851968,7343,-4.131721e-01,2.534900e-01,1.894592e-01,4.005720e-02
81920,39065,1064960,9249,-4.429193e-01,3.409873e-01,2.162403e-01,8.273691e-02
98304,39101,1277952,11217,-3.430804e-01,2.845287e-01,1.333546e-01,5.344494e-02
114688,39101,1490944,13085,-3.871185e-01,2.729458e-01,1.674574e-01,4.822359e-02
131072,39113,1703936,15004,-4.889240e-01,1.656895e-01,2.611426e-01,1.262081e-02
147456,39145,1916928,16947,-3.945163e-01,1.270788e-01,1.735667e-01,5.436359e-03
163840,39150,2129920,18832,-2.553031e-01,9.855970e-02,7.695087e-02,2.044180e-03
180224,39164,2342912,20691,-2.376031e-01,1.243496e-01,6.744417e-02,5.041352e-03
196608,39184,2555904,22529,-2.122493e-01,3.900859e-02,5.491825e-02,2.055925e-04
212992,39198,2768896,24405,-2.398458e-01,6.965982e-02,6.861407e-02,2.661053e-04
229376,39201,2981888,26234,-2.541863e-01,7.565369e-02,7.633252e-02,4.975843e-04
245760,39202,3194880,28068,-2.549962e-01,1.076994e-01,7.678071e-02,2.954169e-03
262144,39212,3407872,29962,-2.619623e-01,1.694423e-01,8.068973e-02,1.347810e-02
278528,39212,3620864,31863,-2.663003e-01,1.428493e-01,8.317303e-02,8.010637e-03
294912,39213,3833856,33717,-2.566022e-01,1.300121e-01,7.767330e-02,5.877521e-03
311296,39222,4046848,35538,-2.181347e-01,1.675442e-01,5.771130e-02,1.304098e-02
327680,39223,4259840,37529,-1.975856e-01,1.960788e-01,4.826048e-02,2.037234e-02
344064,39240,4472832,39476,-2.024291e-01,2.600883e-01,5.041200e-02,4.274192e-02
360448,39240,4685824,41329,-1.915211e-01,2.532452e-01,4.563272e-02,3.995927e-02
376832,39247,4898816,43189,-2.189724e-01,2.326825e-01,5.811448e-02,3.216118e-02
393216,39247,5111808,45053,-1.748684e-01,2.287009e-01,3.879542e-02,3.074897e-02
409600,39250,5324800,46776,-2.083235e-01,2.229973e-01,5.309365e-02,2.878121e-02
425984,39252,5537792,48680,-1.725178e-01,1.832092e-01,3.787495e-02,1.686417e-02
442368,39263,5750784,50560,-2.107636e-01,1.999395e-01,5.422409e-02,2.148935e-02
458752,39306,5963776,52386,-2.084301e-01,2.046152e-01,5.314280e-02,2.288205e-02
475136,39320,6176768,54187,-2.113801e-01,2.237995e-01,5.451161e-02,2.905404e-02
491520,39332,6389760,56043,-2.304929e-01,2.585433e-01,6.380171e-02,4.210547e-02
507904,39341,6602752,57916,-2.374460e-01,2.559876e-01,6.736261e-02,4.106317e-02
524288,39374,6815744,59842,-2.334881e-01,2.276065e-01,6.532379e-02,3.036636e-02
540672,39377,7028736,61694,-2.152783e-01,2.118255e-01,5.634710e-02,2.511542e-02
557056,39379,7241728,63593,-1.756370e-01,2.103005e-01,3.909878e-02,2.463437e-02
573440,39380,7454720,65458,-1.594978e-01,2.132352e-01,3.297671e-02,2.556421e-02
589824,39401,7667712,67405,-1.619006e-01,2.110960e-01,3.385513e-02,2.488472e-02
606208,39424,7880704,69131,-1.810519e-01,1.842154e-01,4.126953e-02,1.712651e-02
622592,39433,8093696,70915,-1.626814e-01,1.919030e-01,3.414309e-02,1.919772e-02
638976,39442,8306688,72757,-1.511293e-01,1.712540e-01,3.000739e-02,1.390203e-02
655360,39458,8519680,74679,-1.610158e-01,1.860064e-01,3.353035e-02,1.759849e-02
671744,39470,8732672,76523,-1.471451e-01,1.872702e-01,2.864292e-02,1.793539e-02
688128,39477,8945664,78299,-1.367564e-01,1.901442e-01,2.523443e-02,1.871345e-02
704512,39482,9158656,80080,-1.412229e-01,1.792933e-01,2.667341e-02,1.586244e-02
720896,39485,9371648,82001,-1.478292e-01,1.670396e-01,2.887496e-02,1.292598e-02
737280,39489,9584640,83811,-1.500109e-01,1.634538e-01,2.962116e-02,1.212349e-02
753664,39498,9797632,85725,-1.535236e-01,1.463162e-01,3.084262e-02,8.643258e-03
770048,39501,10010624,87600,-1.509029e-01,1.433751e-01,2.992900e-02,8.105042e-03
786432,39502,10223616,89473,-1.543356e-01,1.445245e-01,3.112851e-02,8.313329e-03
802816,39509,10436608,91457,-1.606512e-01,1.611789e-01,3.339695e-02,1.162769e-02
819200,39509,10649600,93344,-1.508147e-01,1.608988e-01,2.989850e-02,1.156736e-02
