trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,26831,16384,41,-1.474873e+00,2.060658e+00,2.240918e+00,4.029299e+00
32768,26831,32768,74,1.256317e-02,1.883882e+00,9.089566e-05,3.350858e+00
49152,26854,49152,108,5.719094e-02,1.138070e+00,1.231578e-03,1.176625e+00
65536,26857,65536,142,3.080580e-01,7.437178e-01,8.177366e-02,4.766118e-01
81920,26864,81920,168,7.050247e-01,2.535532e-01,4.663900e-01,4.008250e-02
98304,26872,98304,195,1.122038e+00,-4.187683e-03,1.209870e+00,3.310250e-03
114688,26874,114688,226,1.306634e+00,-7.501794e-02,1.650036e+00,1.647758e-02
131072,26876,131072,254,8.933051e-01,-1.906406e-01,7.590034e-01,5.952999e-02
147456,26876,147456,286,5.258033e-01,-9.089094e-02,2.537199e-01,2.080461e-02
163840,26877,163840,321,2.878677e-01,-2.499998e-01,7.063404e-02,9.201933e-02
180224,26890,180224,367,6.097365e-01,-6.772492e-01,3.453200e-01,5.337710e-01
196608,26892,196608,397,5.223135e-01,-6.746823e-01,2.502165e-01,5.300269e-01
212992,26932,212992,418,2.738968e-01,-4.530063e-01,6.340308e-02,2.563938e-01
229376,26950,229376,461,5.530453e-01,-5.469177e-01,2.819060e-01,3.603179e-01
245760,26967,245760,501,5.161756e-01,-5.495089e-01,2.441136e-01,3.634354e-01
262144,27033,262144,540,4.488735e-01,-3.185118e-01,1.821381e-01,1.382791e-01
278528,27037,278528,570,2.804567e-01,-4.833828e-01,6.674971e-02,2.880790e-01
294912,27039,294912,606,3.793568e-01,-6.936262e-01,1.276345e-01,5.579691e-01
311296,27042,311296,627,2.246192e-01,-7.174588e-01,4.101520e-02,5.941417e-01
327680,27044,327680,663,1.207106e-01,-5.992635e-01,9.724631e-03,4.259007e-01
344064,27050,344064,695,2.380954e-02,-6.003138e-01,2.932488e-06,4.272726e-01
360448,27055,360448,717,1.003230e-01,-6.051681e-01,6.119294e-03,4.336423e-01
376832,27064,376832,747,6.785478e-02,-6.159674e-01,2.093767e-03,4.479819e-01
393216,27077,393216,794,2.693531e-02,-6.319687e-01,2.340842e-05,4.696578e-01
409600,27083,409600,828,-9.071057e-02,-5.066901e-01,1.272557e-02,3.136417e-01
425984,27083,425984,859,1.359824e-02,-4.440743e-01,7.223045e-05,2.474280e-01
442368,27083,442368,890,-2.618908e-02,-4.515696e-01,2.331554e-03,2.549408e-01
458752,27083,458752,920,-9.884870e-02,-4.659261e-01,1.462788e-02,2.696447e-01
475136,27086,475136,949,-9.039025e-02,-4.792925e-01,1.265340e-02,2.837050e-01
491520,27089,491520,992,-7.559214e-02,-4.751012e-01,9.543185e-03,2.792576e-01
507904,27093,507904,1029,-1.059439e-02,-4.389222e-01,1.068733e-03,2.423291e-01
524288,27100,524288,1061,-2.967956e-02,-4.316780e-01,2.680821e-03,2.352493e-01
540672,27103,540672,1093,1.522826e-03,-3.454389e-01,4.233003e-04,1.590303e-01
557056,27111,557056,1124,-2.793371e-02,-3.464166e-01,2.503081e-03,1.598110e-01
573440,27115,573440,1158,-1.086656e-01,-3.180491e-01,1.709889e-02,1.379351e-01
589824,27116,589824,1194,-5.654256e-02,-2.970105e-01,6.184194e-03,1.227505e-01
606208,27118,606208,1242,-1.611334e-02,-3.367606e-01,1.460037e-03,1.521840e-01
622592,27141,622592,1261,-7.151347e-02,-3.333487e-01,8.762937e-03,1.495336e-01
638976,27160,638976,1298,-1.572237e-01,-3.270009e-01,3.215594e-02,1.446646e-01
655360,27166,655360,1323,-1.849872e-01,-3.328424e-01,4.288393e-02,1.491423e-01
671744,27171,671744,1358,-1.424105e-01,-2.277763e-01,2.706276e-02,7.903035e-02
688128,27182,688128,1387,-1.930142e-01,-2.902947e-01,4.627287e-02,1.180897e-01
704512,27189,704512,1424,-2.733265e-01,-2.849544e-01,8.727510e-02,1.144479e-01
