trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,38398,212992,1867,3.125505e-01,4.666771e-01,8.436321e-02,1.708417e-01
32768,38398,425984,3749,6.882966e-02,1.770959e-01,2.183934e-03,1.531377e-02
49152,38399,638976,5573,8.027773e-02,-9.784080e-02,3.384987e-03,2.285778e-02
65536,38411,851968,7449,-4.557703e-02,-2.206337e-02,4.579787e-03,5.686738e-03
81920,38417,1064960,9375,-2.778129e-01,1.190154e-01,8.994598e-02,4.312327e-03
98304,38444,1277952,11221,-1.790067e-01,2.592078e-01,4.044272e-02,4.237864e-02
114688,38453,1490944,13119,-1.484921e-01,2.351970e-01,2.910068e-02,3.306938e-02
131072,38458,1703936,15065,4.076930e-03,1.073077e-01,3.247262e-04,2.911745e-03
147456,38459,1916928,16926,3.882509e-02,1.564429e-01,2.798260e-04,1.062874e-02
163840,38461,2129920,18767,1.637356e-01,1.253537e-01,2.006148e-02,5.184958e-03
180224,38468,2342912,20693,8.538198e-02,1.009618e-01,4.004978e-03,2.267158e-03
196608,38490,2555904,22628,1.343436e-01,3.597097e-02,1.259927e-02,3.019296e-04
212992,38502,2768896,24515,1.811501e-01,2.902170e-02,2.529785e-02,5.917245e-04
229376,38505,2981888,26343,1.968227e-01,7.535741e-02,3.052904e-02,4.844541e-04
245760,38512,3194880,28242,2.491513e-01,7.711007e-02,5.155363e-02,5.646795e-04
262144,38518,3407872,30172,2.388821e-01,5.326276e-02,4.699572e-02,7.110819e-09
278528,38537,3620864,32084,2.549646e-01,1.381140e-03,5.422730e-02,2.700460e-03
294912,38539,3833856,33940,2.388312e-01,-5.477910e-03,4.697369e-02,3.460380e-03
311296,38570,4046848,35803,2.080464e-01,1.803682e-02,3.457715e-02,1.246815e-03
327680,38569,4259840,37574,1.882906e-01,2.241007e-02,2.762030e-02,9.570988e-04
344064,41734,4472832,39417,1.363318e-01,2.473812e-02,1.304956e-02,8.184730e-04
360448,41778,4685824,41346,1.479288e-01,1.540713e-02,1.583361e-02,1.439441e-03
376832,41784,4898816,43220,9.432457e-02,3.338987e-02,5.216809e-03,3.982907e-04
393216,41801,5111808,45067,8.390111e-02,8.594713e-02,3.819737e-03,1.062762e-03
409600,41828,5324800,46961,4.859043e-02,6.813698e-02,7.018968e-04,2.187410e-04
425984,41828,5537792,48868,2.734300e-02,5.256651e-02,2.751960e-05,6.093031e-07
442368,41842,5750784,50691,2.365796e-02,6.488237e-02,2.436305e-06,1.330627e-04
458752,41843,5963776,52536,1.389682e-02,2.506923e-02,6.724451e-05,7.996370e-04
475136,41841,6176768,54380,1.602970e-02,4.639682e-02,3.681326e-05,4.830626e-05
491520,41842,6389760,56214,1.617160e-02,5.671839e-02,3.511138e-05,1.136570e-05
507904,41848,6602752,58036,4.666587e-02,2.007325e-02,6.036251e-04,1.107148e-03
524288,41848,6815744,59883,5.475839e-02,6.464919e-02,1.066760e-03,1.277376e-04
540672,41852,7028736,61784,7.579312e-02,7.088885e-02,2.883264e-03,3.077133e-04
557056,41862,7241728,63715,7.174344e-02,7.311619e-02,2.464761e-03,3.908174e-04
573440,41884,7454720,65571,7.018399e-02,7.856788e-02,2.312350e-03,6.360882e-04
589824,41885,7667712,67446,6.288144e-02,7.050700e-02,1.663363e-03,2.944625e-04
606208,41893,7880704,69392,9.863102e-02,9.053773e-02,5.857443e-03,1.383144e-03
622592,41896,8093696,71291,8.623470e-02,9.835719e-02,4.113634e-03,2.025909e-03
638976,41900,8306688,73155,6.614967e-02,8.349694e-02,1.940630e-03,9.090137e-04
655360,41900,8519680,75012,7.662004e-02,9.625572e-02,2.972753e-03,1.841151e-03
671744,41909,8732672,76912,7.902516e-02,8.783372e-02,3.240805e-03,1.189328e-03
688128,41911,8945664,78790,7.517204e-02,9.034455e-02,2.816950e-03,1.368812e-03
704512,41928,9158656,80663,5.224622e-02,7.912990e-02,9.089698e-04,6.647536e-04
720896,41928,9371648,82577,4.836462e-02,8.439207e-02,6.899830e-04,9.637909e-04
737280,41930,9584640,84508,3.928915e-02,9.976289e-02,2.955669e-04,2.154427e-03
753664,41935,9797632,86352,5.777798e-02,9.161797e-02,1.273126e-03,1.464661e-03
770048,41940,10010624,88176,4.343317e-02,7.835303e-02,4.552283e-04,6.252968e-04
786432,41948,10223616,90084,3.956661e-02,8.091079e-02,3.051841e-04,7.597575e-04
802816,41956,10436608,92019,3.447736e-02,7.132387e-02,1.532711e-04,3.231647e-04
819200,41976,10649600,93843,3.053926e-02,7.025255e-02,7.127019e-05,2.857947e-04
835584,41980,10862592,95804,3.571249e-02,7.687950e-02,1.853791e-04,5.537745e-04
851968,41990,11075584,97745,3.328211e-02,6.951209e-02,1.251047e-04,2.613073e-04
868352,41992,11288576,99560,2.073035e-02,7.017072e-02,1.867973e-06,2.830347e-04
884736,42002,11501568,101349,2.382080e-02,7.114708e-02,2.971171e-06,3.168396e-04
901120,42014,11714560,103216,1.862537e-02,6.673333e-02,1.205281e-05,1.791915e-04
917504,43993,11927552,105094,-1.339918e-03,7.619613e-02,5.492934e-04,5.220789e-04
933888,44167,12140544,106948,-2.894768e-03,6.664120e-02,6.245930e-04,1.767335e-04
950272,44191,12353536,108777,-1.846535e-03,7.621582e-02,5.732972e-04,5.229788e-04
966656,45240,12566528,110648,-1.353791e-02,6.188339e-02,1.269853e-03,7.286845e-05
983040,50280,12779520,112504,-8.714726e-03,6.028756e-02,9.493681e-04,4.817022e-05
999424,51231,12992512,114435,-2.093356e-02,5.713460e-02,1.851637e-03,1.434523e-05
1015808,51249,13205504,116364,-2.519115e-02,5.788835e-02,2.236177e-03,2.062307e-05
1032192,51284,13418496,118263,-9.979538e-03,5.905442e-02,1.028910e-03,3.257359e-05
1048576,51447,13631488,120065,-1.426229e-02,6.278858e-02,1.322004e-03,8.914169e-05
1064960,54774,13844480,121901,-1.060003e-02,7.862871e-02,1.069102e-03,6.391605e-04
1081344,54850,14057472,123813,-1.323082e-02,8.498976e-02,1.248061e-03,1.001259e-03
1097728,54855,14270464,125622,-1.975102e-02,9.096573e-02,1.751264e-03,1.415162e-03
1114112,54901,14483456,127434,-8.373273e-03,9.460913e-02,9.284430e-04,1.702556e-03
1130496,54907,14696448,129334,-6.552633e-03,1.083729e-01,8.208067e-04,3.027835e-03
1146880,54918,14909440,131284,1.059602e-02,1.177354e-01,1.322747e-04,4.145854e-03
1163264,54936,15122432,133018,1.897448e-02,1.012600e-01,9.750699e-06,2.295646e-03
1179648,54937,15335424,134877,1.434466e-02,1.102931e-01,6.010024e-05,3.242844e-03
1196032,54950,15548416,136809,9.707275e-03,1.223820e-01,1.535075e-04,4.765825e-03
1212416,54971,15761408,138622,2.322667e-02,1.260086e-01,1.275948e-06,5.279697e-03
1228800,54975,15974400,140555,2.268001e-02,1.198456e-01,3.398005e-07,4.422047e-03
1245184,54990,16187392,142467,1.868250e-02,1.261527e-01,1.165941e-05,5.300658e-03
1261568,54990,16400384,144340,3.400127e-02,1.352153e-01,1.417095e-04,6.702411e-03
1277952,54993,16613376,146220,3.254500e-02,1.376517e-01,1.091589e-04,7.107259e-03
1294336,55008,16826368,148028,3.337138e-02,1.239509e-01,1.271096e-04,4.984903e-03
1310720,55059,17039360,149939,2.803215e-02,1.190535e-01,3.522498e-05,4.317336e-03
1327104,55091,17252352,151720,2.302420e-02,1.138309e-01,8.595281e-07,3.658290e-03
1343488,55106,17465344,153574,1.986432e-02,1.136502e-01,4.985260e-06,3.636468e-03
1359872,55139,17678336,155408,2.463554e-02,1.060625e-01,6.443748e-06,2.778912e-03
1376256,56033,17891328,157129,2.078629e-02,1.136246e-01,1.718209e-06,3.633373e-03
1392640,58728,18104320,158961,1.896765e-02,1.217219e-01,9.793426e-06,4.675113e-03
1409024,58738,18317312,160787,1.392301e-02,1.316285e-01,6.681564e-05,6.127979e-03
1425408,58761,18530304,162610,9.919731e-03,1.383726e-01,1.482881e-04,7.229330e-03
1441792,58802,18743296,164532,1.196789e-02,1.455214e-01,1.026006e-04,8.496101e-03
1458176,58813,18956288,166453,1.745411e-02,1.397525e-01,2.155730e-05,7.465889e-03
1474560,58813,19169280,168252,1.967615e-02,1.391386e-01,5.860948e-06,7.360185e-03
1490944,58820,19382272,170154,1.641725e-02,1.323242e-01,3.226056e-05,6.237378e-03
1507328,58831,19595264,172083,1.916415e-02,1.269089e-01,8.602125e-06,5.411340e-03
1523712,58832,19808256,173921,1.749661e-02,1.259778e-01,2.116443e-05,5.275220e-03
1540096,58834,20021248,175773,2.251282e-02,1.253533e-01,1.728278e-07,5.184900e-03
1556480,58843,20234240,177687,1.485754e-02,1.231207e-01,5.241116e-05,4.868351e-03
1572864,58844,20447232,179583,1.131822e-02,1.302052e-01,1.161841e-04,5.907176e-03
1589248,58853,20660224,181520,2.746952e-02,1.294022e-01,2.886304e-05,5.784378e-03
1605632,58876,20873216,183407,2.564089e-02,1.341393e-01,1.255853e-05,6.527379e-03
1622016,58883,21086208,185354,1.648559e-02,1.404436e-01,3.148897e-05,7.585809e-03
1638400,58909,21299200,187143,1.405103e-02,1.470075e-01,6.473909e-05,8.772263e-03
1654784,58940,21512192,189043,1.699084e-02,1.463810e-01,2.607383e-05,8.655307e-03
1671168,58944,21725184,190905,7.753084e-03,1.435572e-01,2.057505e-04,8.137871e-03
1687552,58958,21938176,192687,7.994863e-03,1.389813e-01,1.988728e-04,7.333213e-03
1703936,59331,22151168,194576,7.369910e-03,1.409928e-01,2.168898e-04,7.681774e-03
1720320,59341,22364160,196453,5.672603e-03,1.357109e-01,2.697638e-04,6.783789e-03
