trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,38511,212992,1867,-1.164640e-01,1.589167e-01,1.919917e-02,1.114495e-02
32768,38570,425984,3856,-1.435689e-01,4.909536e-01,2.744523e-02,1.914995e-01
49152,38592,638976,5714,-1.870763e-01,9.805777e-02,4.375349e-02,1.999045e-03
65536,38602,851968,7535,-8.783414e-03,8.274671e-02,9.536055e-04,8.643375e-04
81920,38605,1064960,9499,-1.746753e-01,-2.299944e-01,3.871936e-02,8.028237e-02
98304,38610,1277952,11433,-1.892452e-01,-2.820028e-01,4.466556e-02,1.124595e-01
114688,38634,1490944,13340,-1.048463e-01,-3.025071e-01,1.611462e-02,1.266322e-01
131072,38666,1703936,15227,-9.516216e-02,-3.091046e-01,1.374973e-02,1.313712e-01
147456,38670,1916928,17143,-1.688044e-01,-4.040494e-01,3.644338e-02,2.092115e-01
163840,38675,2129920,19032,-8.662871e-02,-3.639011e-01,1.182130e-02,1.740960e-01
180224,38678,2342912,20925,-8.447057e-02,-3.334705e-01,1.135667e-02,1.496278e-01
196608,38682,2555904,22846,-1.107141e-01,-3.372991e-01,1.763881e-02,1.526044e-01
212992,38686,2768896,24638,-1.222760e-01,-3.350351e-01,2.084359e-02,1.508407e-01
229376,38685,2981888,26475,-8.815206e-02,-3.427110e-01,1.215487e-02,1.568620e-01
245760,38689,3194880,28303,-8.873952e-02,-2.703851e-01,1.228475e-02,1.048025e-01
262144,38696,3407872,30185,-4.136584e-02,-2.626060e-01,4.027543e-03,9.982637e-02
278528,38697,3620864,32065,-2.497070e-02,-1.932078e-01,2.215376e-03,6.078931e-02
294912,38696,3833856,33998,-7.815403e-02,-2.128708e-01,1.005029e-02,7.087198e-02
311296,38697,4046848,35889,-6.239728e-02,-1.677295e-01,7.139298e-03,4.887488e-02
327680,38708,4259840,37695,-7.082868e-02,-1.358115e-01,8.635198e-03,3.578097e-02
344064,38710,4472832,39591,-1.162323e-01,-1.132049e-01,1.913502e-02,2.773955e-02
360448,38715,4685824,41456,-1.074078e-01,-1.154753e-01,1.677151e-02,2.850101e-02
376832,38718,4898816,43380,-5.058042e-02,-1.146499e-01,5.282020e-03,2.822299e-02
393216,38718,5111808,45234,-4.973774e-02,-1.116393e-01,5.160242e-03,2.722052e-02
409600,38723,5324800,47038,-5.096523e-02,-1.123788e-01,5.338103e-03,2.746508e-02
425984,38727,5537792,48930,-5.265428e-02,-1.085083e-01,5.587767e-03,2.619718e-02
442368,38731,5750784,50775,-2.933259e-02,-1.100174e-01,2.645012e-03,2.668796e-02
458752,38731,5963776,52683,-4.560852e-02,-8.946257e-02,4.584050e-03,2.039460e-02
475136,38731,6176768,54555,-6.604660e-02,-5.933954e-02,7.769310e-03,1.269828e-02
491520,38736,6389760,56377,-4.584242e-02,-8.510007e-02,4.615777e-03,1.916762e-02
507904,38740,6602752,58280,-3.409332e-02,-8.835524e-02,3.157362e-03,2.007955e-02
524288,38744,6815744,60174,-2.959405e-02,-7.691466e-02,2.671974e-03,1.696812e-02
540672,38754,7028736,62098,-1.797409e-02,-7.179313e-02,1.605700e-03,1.566008e-02
557056,38756,7241728,63956,-1.928147e-02,-6.584943e-02,1.712185e-03,1.420781e-02
