trueR , trueI
0.022097 , 0.053347
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
5592405 , 25938607 , 72701265 , 639169 ,-0.004367,0.049212,0.0007003432959999999,1.7098224999999997e-05,0.0007174415209999998,0.026785098861120522
11184810 , 25984349 , 145402530 , 1278305 ,0.020513,0.040198,2.5090559999999957e-06,0.00017289620100000003,0.00017540525700000004,0.013244064972658509
16777215 , 26001647 , 218103795 , 1917931 ,0.013201,0.052542,7.913881599999999e-05,6.480250000000002e-07,7.9786841e-05,0.008932348011581277
22369620 , 26071324 , 290805060 , 2558010 ,0.014304,0.051815,6.0730848999999965e-05,2.3470239999999957e-06,6.307787299999996e-05,0.007942157956122502
27962025 , 26112299 , 363506325 , 3196592 ,0.014677,0.05185,5.505639999999997e-05,2.241008999999995e-06,5.729740899999996e-05,0.007569505201794894
33554430 , 26118401 , 436207590 , 3835853 ,0.017568,0.048806,2.0511840999999984e-05,2.0620680999999968e-05,4.113252199999995e-05,0.0064134641185555835
39146835 , 26121174 , 508908855 , 4474513 ,0.019732,0.046885,5.593224999999996e-06,4.175744399999994e-05,4.7350668999999935e-05,0.006881182238540114
44739240 , 26127494 , 581610120 , 5112084 ,0.018558,0.040992,1.2524520999999979e-05,0.00015264602499999994,0.00016517054599999992,0.012851869358190656
50331645 , 26135675 , 654311385 , 5752163 ,0.018491,0.045995,1.3003235999999986e-05,5.405190399999996e-05,6.705513999999994e-05,0.008188720290741401
55924050 , 26169059 , 727012650 , 6392871 ,0.017301,0.046178,2.3001615999999984e-05,5.1394561000000025e-05,7.439617700000001e-05,0.008625321849067431
61516455 , 26186338 , 799713915 , 7032851 ,0.016358,0.045109,3.2936120999999975e-05,6.786464399999992e-05,0.0001008007649999999,0.01003995841624854
67108860 , 26222106 , 872415180 , 7673092 ,0.016411,0.045429,3.2330596e-05,6.269472400000003e-05,9.502532000000003e-05,0.009748093146867238
72701265 , 26255974 , 945116445 , 8312404 ,0.014659,0.04967,5.5323843999999974e-05,1.3520328999999998e-05,6.884417299999997e-05,0.008297238878084683
78293670 , 26322794 , 1017817710 , 8952485 ,0.016976,0.046728,2.622464099999997e-05,4.3811161e-05,7.003580199999997e-05,0.008368739570568556
