trueR,trueI
2.209709e-02,5.334709e-02
n_samples,time,n_paths,n_NZero_paths,estimateR,estimateI,varianceR,varianceI
16384,48258,212992,1815,5.148151e-01,3.181124e-01,2.427710e-01,7.010069e-02
32768,48258,425984,3638,8.945881e-01,9.033568e-02,7.612405e-01,1.368156e-03
49152,48338,638976,5529,6.558669e-01,-2.114963e-01,4.016642e-01,7.014203e-02
65536,48340,851968,7344,5.445999e-01,-2.347189e-01,2.730092e-01,8.298199e-02
81920,48341,1064960,9316,3.829256e-01,-2.074883e-01,1.301972e-01,6.803513e-02
98304,48354,1277952,11228,2.211768e-01,-1.803423e-01,3.963271e-02,5.461071e-02
114688,48371,1490944,13118,2.682849e-01,-3.059547e-01,6.060846e-02,1.290978e-01
131072,48376,1703936,15004,1.720832e-01,-2.385893e-01,2.249583e-02,8.522686e-02
147456,48389,1916928,16924,2.277958e-01,-2.242105e-01,4.231194e-02,7.703819e-02
163840,48390,2129920,18836,3.117796e-01,-1.914715e-01,8.391594e-02,5.993615e-02
180224,48394,2342912,20655,3.316361e-01,-1.878968e-01,9.581438e-02,5.819862e-02
196608,48411,2555904,22580,2.988540e-01,-1.439720e-01,7.659440e-02,3.893482e-02
212992,48412,2768896,24519,1.842432e-01,-8.102690e-02,2.629135e-02,1.805637e-02
229376,48421,2981888,26405,1.408898e-01,-5.097206e-02,1.411171e-02,1.088248e-02
245760,48429,3194880,28278,1.456287e-01,-3.339067e-02,1.526007e-02,7.523440e-03
262144,48494,3407872,30074,1.330137e-01,-6.134156e-02,1.230250e-02,1.315349e-02
278528,48507,3620864,31882,1.625374e-01,-1.337003e-02,1.972347e-02,4.451174e-03
294912,48511,3833856,33779,1.871589e-01,5.437119e-02,2.724540e-02,1.048783e-06
311296,48512,4046848,35637,1.537194e-01,8.217906e-02,1.732443e-02,8.312827e-04
327680,48527,4259840,37437,1.643586e-01,6.829270e-02,2.023833e-02,2.233713e-04
344064,48536,4472832,39430,1.229570e-01,7.355507e-02,1.017272e-02,4.083627e-04
360448,48548,4685824,41333,1.446492e-01,4.679995e-02,1.501903e-02,4.286507e-05
376832,48554,4898816,43238,1.189382e-01,7.243638e-02,9.378197e-03,3.644012e-04
393216,48559,5111808,45118,1.028173e-01,3.909890e-02,6.515753e-03,2.030110e-04
409600,48560,5324800,46952,8.386698e-02,5.358137e-02,3.815519e-03,5.488702e-08
425984,48563,5537792,48912,5.650060e-02,2.773092e-02,1.183602e-03,6.561881e-04
442368,48563,5750784,50835,4.265817e-02,1.365086e-02,4.227580e-04,1.575790e-03
458752,48565,5963776,52669,5.075894e-02,9.800540e-03,8.215018e-04,1.896302e-03
475136,48565,6176768,54552,3.312748e-02,3.959195e-03,1.216695e-04,2.439164e-03
491520,48568,6389760,56364,5.083336e-02,3.946284e-02,8.257729e-04,1.927724e-04
507904,48568,6602752,58252,2.748332e-02,2.558308e-03,2.901145e-05,2.579500e-03
524288,48572,6815744,60138,3.755317e-02,-1.428302e-02,2.388904e-04,4.573832e-03
540672,48574,7028736,61922,4.543047e-02,-1.337248e-02,5.444465e-04,4.451501e-03
557056,48574,7241728,63832,7.454943e-02,-2.363616e-02,2.751248e-03,5.926420e-03
573440,48574,7454720,65698,8.801237e-02,-2.017271e-02,4.344825e-03,5.405161e-03
589824,48586,7667712,67551,6.120608e-02,-2.489923e-02,1.529513e-03,6.122485e-03
606208,48597,7880704,69441,3.479329e-02,-6.552724e-03,1.611935e-04,3.587988e-03
622592,48604,8093696,71370,5.363810e-02,3.006362e-02,9.948349e-04,5.421197e-04
638976,48610,8306688,73211,3.561694e-02,4.244723e-03,1.827864e-04,2.411042e-03
655360,48613,8519680,75071,2.461803e-02,2.720955e-02,6.355154e-06,6.831710e-04
671744,48613,8732672,76967,1.649207e-02,6.335267e-03,3.141625e-05,2.210111e-03
688128,48620,8945664,78898,7.974447e-03,9.449604e-03,1.994491e-04,1.926989e-03
704512,48621,9158656,80718,-4.415673e-03,8.403755e-03,7.029267e-04,2.019903e-03
720896,48630,9371648,82580,-7.366129e-03,1.299635e-02,8.680812e-04,1.628182e-03
737280,48632,9584640,84369,1.005510e-02,1.480227e-02,1.450095e-04,1.485703e-03
753664,48634,9797632,86251,1.606680e-02,1.902778e-02,3.636439e-05,1.177815e-03
770048,48638,10010624,88130,1.910879e-02,2.437860e-02,8.929956e-06,8.391734e-04
786432,48640,10223616,90086,2.292848e-02,1.359421e-02,6.912121e-07,1.580292e-03
802816,48647,10436608,91825,3.710571e-02,1.590609e-02,2.252585e-04,1.401828e-03
819200,48649,10649600,93644,3.066234e-02,9.893189e-03,7.336346e-05,1.888241e-03
835584,48656,10862592,95437,5.058305e-02,1.750697e-04,8.114497e-04,2.827263e-03
851968,48661,11075584,97343,2.693256e-02,-1.653829e-02,2.338173e-05,4.883966e-03
868352,48663,11288576,99257,2.716106e-02,8.653743e-04,2.564375e-05,2.754330e-03
884736,48665,11501568,101085,2.493751e-02,1.961469e-02,8.067997e-06,1.137875e-03
901120,48669,11714560,103018,2.734448e-02,2.302342e-02,2.753508e-05,9.195252e-04
917504,48671,11927552,104943,3.300722e-02,3.292177e-03,1.190309e-04,2.505494e-03
933888,48675,12140544,106843,3.504867e-02,1.122130e-02,1.677433e-04,1.774582e-03
950272,48678,12353536,108699,4.026685e-02,1.578973e-02,3.301400e-04,1.410556e-03
966656,48679,12566528,110614,5.509157e-02,3.424606e-02,1.088636e-03,3.648491e-04
983040,48688,12779520,112453,4.884922e-02,1.551318e-02,7.156763e-04,1.431404e-03
999424,48692,12992512,114299,4.579814e-02,1.377040e-03,5.617397e-04,2.700886e-03
1015808,48695,13205504,116209,3.603670e-02,-1.552827e-02,1.943126e-04,4.743816e-03
1032192,48696,13418496,118111,5.153494e-02,-8.693569e-03,8.665867e-04,3.849043e-03
1048576,48712,13631488,119973,4.954230e-02,-3.258987e-03,7.532396e-04,3.204248e-03
1064960,48714,13844480,121861,4.469508e-02,-6.263044e-04,5.106690e-04,2.913127e-03
1081344,48714,14057472,123753,5.317630e-02,1.163281e-04,9.659174e-04,2.833514e-03
1097728,48724,14270464,125721,5.946002e-02,1.949765e-03,1.395988e-03,2.641685e-03
1114112,48726,14483456,127628,5.057008e-02,3.915002e-03,8.107112e-04,2.443531e-03
1130496,48733,14696448,129463,3.716452e-02,-1.917616e-04,2.270276e-04,2.866409e-03
1146880,48737,14909440,131334,4.193406e-02,9.639063e-04,3.935054e-04,2.743998e-03
1163264,48744,15122432,133223,3.517384e-02,-3.403022e-03,1.710015e-04,3.220575e-03
1179648,48745,15335424,135163,4.640291e-02,-1.310054e-02,5.907727e-04,4.415288e-03
1196032,48751,15548416,136849,4.717775e-02,-1.273139e-02,6.290397e-04,4.366366e-03
1212416,48756,15761408,138659,3.999373e-02,-8.104941e-03,3.202897e-04,3.776352e-03
