trueR , trueI
0.066002 , -0.215410
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
57344 , 57344 , 0.065209 , -0.215508, 0.000001, 0.000000
58368 , 58368 , 0.065375 , -0.216174, 0.000000, 0.000001
59392 , 59392 , 0.065223 , -0.215757, 0.000001, 0.000000
60416 , 60416 , 0.045571 , -0.272236, 0.000417, 0.003229
61440 , 61440 , 0.046075 , -0.271987, 0.000397, 0.003201
62464 , 62464 , 0.046377 , -0.271116, 0.000385, 0.003103
63488 , 63488 , 0.046595 , -0.270026, 0.000377, 0.002983
64512 , 64512 , 0.046933 , -0.269398, 0.000364, 0.002915
65536 , 65536 , 0.046969 , -0.268267, 0.000362, 0.002794
66560 , 66560 , 0.047134 , -0.267153, 0.000356, 0.002677
67584 , 67584 , 0.047328 , -0.266189, 0.000349, 0.002578
68608 , 68608 , 0.047719 , -0.265942, 0.000334, 0.002553
69632 , 69632 , 0.047949 , -0.265193, 0.000326, 0.002478
70656 , 70656 , 0.047803 , -0.263649, 0.000331, 0.002327
71680 , 71680 , 0.048106 , -0.263229, 0.000320, 0.002287
72704 , 72704 , 0.047994 , -0.261863, 0.000324, 0.002158
73728 , 73728 , 0.048443 , -0.262013, 0.000308, 0.002172
74752 , 74752 , 0.048593 , -0.261596, 0.000303, 0.002133
75776 , 75776 , 0.048930 , -0.261434, 0.000291, 0.002118
76800 , 76800 , 0.049228 , -0.261175, 0.000281, 0.002094
77824 , 77824 , 0.049198 , -0.260229, 0.000282, 0.002009
78848 , 78848 , 0.049213 , -0.259458, 0.000282, 0.001940
79872 , 79872 , 0.049380 , -0.258840, 0.000276, 0.001886
80896 , 80896 , 0.049306 , -0.257814, 0.000279, 0.001798
81920 , 81920 , 0.049510 , -0.257375, 0.000272, 0.001761
82944 , 82944 , 0.049904 , -0.257612, 0.000259, 0.001781
83968 , 83968 , 0.050344 , -0.258029, 0.000245, 0.001816
84992 , 84992 , 0.050732 , -0.258298, 0.000233, 0.001839
86016 , 86016 , 0.051030 , -0.258286, 0.000224, 0.001838
87040 , 87040 , 0.051155 , -0.258062, 0.000220, 0.001819
88064 , 88064 , 0.051323 , -0.257652, 0.000215, 0.001784
89088 , 89088 , 0.050890 , -0.255908, 0.000228, 0.001640
90112 , 90112 , 0.051083 , -0.255619, 0.000223, 0.001617
91136 , 91136 , 0.051144 , -0.254904, 0.000221, 0.001560
92160 , 92160 , 0.050891 , -0.253804, 0.000228, 0.001474
93184 , 93184 , 0.051189 , -0.253927, 0.000219, 0.001484
94208 , 94208 , 0.051493 , -0.254089, 0.000211, 0.001496
95232 , 95232 , 0.051803 , -0.254289, 0.000202, 0.001512
96256 , 96256 , 0.051764 , -0.253639, 0.000203, 0.001461
97280 , 97280 , 0.051898 , -0.253273, 0.000199, 0.001434
98304 , 98304 , 0.051799 , -0.252447, 0.000202, 0.001372
99328 , 99328 , 0.051918 , -0.252061, 0.000198, 0.001343
100352 , 100352 , 0.052069 , -0.251801, 0.000194, 0.001324
101376 , 101376 , 0.052018 , -0.251170, 0.000196, 0.001279
102400 , 102400 , 0.052001 , -0.250667, 0.000196, 0.001243
103424 , 103424 , 0.051873 , -0.249794, 0.000200, 0.001182
104448 , 104448 , 0.058079 , -0.252419, 0.000063, 0.001370
105472 , 105472 , 0.058207 , -0.252318, 0.000061, 0.001362
106496 , 106496 , 0.058267 , -0.251996, 0.000060, 0.001339
107520 , 107520 , 0.058423 , -0.252010, 0.000057, 0.001340
108544 , 108544 , 0.058416 , -0.251480, 0.000058, 0.001301
109568 , 109568 , 0.058578 , -0.251535, 0.000055, 0.001305
110592 , 110592 , 0.058560 , -0.250984, 0.000055, 0.001265
111616 , 111616 , 0.058728 , -0.251077, 0.000053, 0.001272
112640 , 112640 , 0.058719 , -0.250575, 0.000053, 0.001237
113664 , 113664 , 0.058883 , -0.250670, 0.000051, 0.001243
114688 , 114688 , 0.058766 , -0.250088, 0.000052, 0.001203
115712 , 115712 , 0.058817 , -0.249812, 0.000052, 0.001184
116736 , 116736 , 0.058866 , -0.249541, 0.000051, 0.001165
117760 , 117760 , 0.058782 , -0.249084, 0.000052, 0.001134
118784 , 118784 , 0.061631 , -0.243766, 0.000019, 0.000804
119808 , 119808 , 0.061646 , -0.243521, 0.000019, 0.000790
120832 , 120832 , 0.061593 , -0.243052, 0.000019, 0.000764
121856 , 121856 , 0.061636 , -0.242913, 0.000019, 0.000756
122880 , 122880 , 0.061782 , -0.243129, 0.000018, 0.000768
123904 , 123904 , 0.061842 , -0.243056, 0.000017, 0.000764
124928 , 124928 , 0.061780 , -0.242574, 0.000018, 0.000738
125952 , 125952 , 0.061811 , -0.242413, 0.000018, 0.000729
126976 , 126976 , 0.061618 , -0.241737, 0.000019, 0.000693
128000 , 128000 , 0.061714 , -0.241800, 0.000018, 0.000696
129024 , 129024 , 0.061664 , -0.241375, 0.000019, 0.000674
130048 , 130048 , 0.061557 , -0.240995, 0.000020, 0.000655
131072 , 131072 , 0.061642 , -0.241033, 0.000019, 0.000657
132096 , 132096 , 0.061804 , -0.241337, 0.000018, 0.000672
133120 , 133120 , 0.061746 , -0.240899, 0.000018, 0.000650
134144 , 134144 , 0.061668 , -0.240622, 0.000019, 0.000636
135168 , 135168 , 0.061663 , -0.240371, 0.000019, 0.000623
136192 , 136192 , 0.061667 , -0.240151, 0.000019, 0.000612
137216 , 137216 , 0.061646 , -0.239850, 0.000019, 0.000597
138240 , 138240 , 0.061659 , -0.239666, 0.000019, 0.000588
139264 , 139264 , 0.061746 , -0.239739, 0.000018, 0.000592
140288 , 140288 , 0.061522 , -0.238979, 0.000020, 0.000555
141312 , 141312 , 0.061593 , -0.239000, 0.000019, 0.000556
142336 , 142336 , 0.061736 , -0.239270, 0.000018, 0.000569
143360 , 143360 , 0.061719 , -0.239215, 0.000018, 0.000567
144384 , 144384 , 0.061330 , -0.238107, 0.000022, 0.000515
145408 , 145408 , 0.061344 , -0.237944, 0.000022, 0.000508
146432 , 146432 , 0.061318 , -0.237650, 0.000022, 0.000495
147456 , 147456 , 0.061379 , -0.237653, 0.000021, 0.000495
148480 , 148480 , 0.061518 , -0.237921, 0.000020, 0.000507
149504 , 149504 , 0.061639 , -0.238133, 0.000019, 0.000516
150528 , 150528 , 0.061566 , -0.237688, 0.000020, 0.000496
151552 , 151552 , 0.061677 , -0.237873, 0.000019, 0.000505
152576 , 152576 , 0.061741 , -0.237900, 0.000018, 0.000506
153600 , 153600 , 0.061669 , -0.237466, 0.000019, 0.000486
154624 , 154624 , 0.061673 , -0.237292, 0.000019, 0.000479
155648 , 155648 , 0.061781 , -0.237474, 0.000018, 0.000487
156672 , 156672 , 0.061691 , -0.237185, 0.000019, 0.000474
157696 , 157696 , 0.061650 , -0.236867, 0.000019, 0.000460
158720 , 158720 , 0.061625 , -0.236602, 0.000019, 0.000449
159744 , 159744 , 0.061571 , -0.236242, 0.000020, 0.000434
160768 , 160768 , 0.061301 , -0.235535, 0.000022, 0.000405
161792 , 161792 , 0.061407 , -0.235721, 0.000021, 0.000413
162816 , 162816 , 0.061441 , -0.235664, 0.000021, 0.000410
163840 , 163840 , 0.061559 , -0.235895, 0.000020, 0.000420
164864 , 164864 , 0.061577 , -0.235790, 0.000020, 0.000415
165888 , 165888 , 0.061657 , -0.235899, 0.000019, 0.000420
166912 , 166912 , 0.061605 , -0.235559, 0.000019, 0.000406
167936 , 167936 , 0.061637 , -0.235504, 0.000019, 0.000404
168960 , 168960 , 0.061548 , -0.235224, 0.000020, 0.000393
169984 , 169984 , 0.061579 , -0.235172, 0.000020, 0.000391
171008 , 171008 , 0.061505 , -0.234944, 0.000020, 0.000382
172032 , 172032 , 0.061549 , -0.234940, 0.000020, 0.000381
173056 , 173056 , 0.061587 , -0.234913, 0.000019, 0.000380
174080 , 174080 , 0.061571 , -0.234706, 0.000020, 0.000372
175104 , 175104 , 0.061330 , -0.234088, 0.000022, 0.000349
176128 , 176128 , 0.061407 , -0.234200, 0.000021, 0.000353
177152 , 177152 , 0.061497 , -0.234356, 0.000020, 0.000359
178176 , 178176 , 0.061514 , -0.234267, 0.000020, 0.000356
179200 , 179200 , 0.061492 , -0.234048, 0.000020, 0.000347
180224 , 180224 , 0.061560 , -0.234136, 0.000020, 0.000351
181248 , 181248 , 0.061532 , -0.233898, 0.000020, 0.000342
182272 , 182272 , 0.061580 , -0.233922, 0.000020, 0.000343
183296 , 183296 , 0.061505 , -0.233694, 0.000020, 0.000334
184320 , 184320 , 0.061540 , -0.233676, 0.000020, 0.000334
185344 , 185344 , 0.061557 , -0.233594, 0.000020, 0.000331
186368 , 186368 , 0.061535 , -0.233387, 0.000020, 0.000323
187392 , 187392 , 0.061456 , -0.233146, 0.000021, 0.000315
188416 , 188416 , 0.061503 , -0.233173, 0.000020, 0.000316
189440 , 189440 , 0.061519 , -0.233096, 0.000020, 0.000313
190464 , 190464 , 0.061511 , -0.232937, 0.000020, 0.000307
191488 , 191488 , 0.061569 , -0.233006, 0.000020, 0.000310
192512 , 192512 , 0.061572 , -0.232890, 0.000020, 0.000306
193536 , 193536 , 0.061605 , -0.232877, 0.000019, 0.000305
194560 , 194560 , 0.061475 , -0.232466, 0.000020, 0.000291
195584 , 195584 , 0.061526 , -0.232515, 0.000020, 0.000293
196608 , 196608 , 0.061636 , -0.232764, 0.000019, 0.000301
197632 , 197632 , 0.061685 , -0.232812, 0.000019, 0.000303
198656 , 198656 , 0.061712 , -0.232780, 0.000018, 0.000302
199680 , 199680 , 0.061702 , -0.232630, 0.000018, 0.000297
200704 , 200704 , 0.061722 , -0.232579, 0.000018, 0.000295
201728 , 201728 , 0.061742 , -0.232529, 0.000018, 0.000293
202752 , 202752 , 0.061673 , -0.232331, 0.000019, 0.000286
203776 , 203776 , 0.061721 , -0.232379, 0.000018, 0.000288
204800 , 204800 , 0.061729 , -0.232292, 0.000018, 0.000285
205824 , 205824 , 0.061701 , -0.232231, 0.000018, 0.000283
206848 , 206848 , 0.061653 , -0.231956, 0.000019, 0.000274
207872 , 207872 , 0.061667 , -0.231892, 0.000019, 0.000272
208896 , 208896 , 0.061670 , -0.231791, 0.000019, 0.000268
209920 , 209920 , 0.061692 , -0.231902, 0.000019, 0.000272
210944 , 210944 , 0.061694 , -0.231801, 0.000019, 0.000269
211968 , 211968 , 0.061828 , -0.232147, 0.000017, 0.000280
212992 , 212992 , 0.061835 , -0.232065, 0.000017, 0.000277
214016 , 214016 , 0.061821 , -0.231910, 0.000017, 0.000272
215040 , 215040 , 0.062661 , -0.230668, 0.000011, 0.000233
216064 , 216064 , 0.062648 , -0.230539, 0.000011, 0.000229
217088 , 217088 , 0.062721 , -0.230702, 0.000011, 0.000234
218112 , 218112 , 0.062734 , -0.230664, 0.000011, 0.000233
219136 , 219136 , 0.063554 , -0.229451, 0.000006, 0.000197
220160 , 220160 , 0.063451 , -0.229175, 0.000007, 0.000189
221184 , 221184 , 0.063466 , -0.229163, 0.000006, 0.000189
222208 , 222208 , 0.063463 , -0.229227, 0.000006, 0.000191
223232 , 223232 , 0.063398 , -0.229080, 0.000007, 0.000187
224256 , 224256 , 0.063887 , -0.226315, 0.000004, 0.000119
225280 , 225280 , 0.063905 , -0.226334, 0.000004, 0.000119
226304 , 226304 , 0.063737 , -0.225854, 0.000005, 0.000109
227328 , 227328 , 0.063750 , -0.225857, 0.000005, 0.000109
228352 , 228352 , 0.063756 , -0.225969, 0.000005, 0.000111
229376 , 229376 , 0.063711 , -0.225908, 0.000005, 0.000110
230400 , 230400 , 0.063790 , -0.226133, 0.000005, 0.000115
231424 , 231424 , 0.063848 , -0.226288, 0.000005, 0.000118
232448 , 232448 , 0.063901 , -0.226424, 0.000004, 0.000121
233472 , 233472 , 0.063973 , -0.226627, 0.000004, 0.000126
234496 , 234496 , 0.063965 , -0.226560, 0.000004, 0.000124
235520 , 235520 , 0.063992 , -0.226610, 0.000004, 0.000125
236544 , 236544 , 0.063989 , -0.226560, 0.000004, 0.000124
237568 , 237568 , 0.063896 , -0.226333, 0.000004, 0.000119
238592 , 238592 , 0.063734 , -0.225998, 0.000005, 0.000112
239616 , 239616 , 0.063737 , -0.225968, 0.000005, 0.000111
240640 , 240640 , 0.063548 , -0.225539, 0.000006, 0.000103
241664 , 241664 , 0.063561 , -0.225543, 0.000006, 0.000103
242688 , 242688 , 0.063462 , -0.225293, 0.000006, 0.000098
243712 , 243712 , 0.063490 , -0.225347, 0.000006, 0.000099
244736 , 244736 , 0.063495 , -0.225320, 0.000006, 0.000098
245760 , 245760 , 0.063402 , -0.225090, 0.000007, 0.000094
246784 , 246784 , 0.063430 , -0.225144, 0.000007, 0.000095
247808 , 247808 , 0.063425 , -0.225087, 0.000007, 0.000094
248832 , 248832 , 0.063462 , -0.225172, 0.000006, 0.000095
249856 , 249856 , 0.063475 , -0.225177, 0.000006, 0.000095
250880 , 250880 , 0.063376 , -0.224921, 0.000007, 0.000090
251904 , 251904 , 0.063412 , -0.225006, 0.000007, 0.000092
252928 , 252928 , 0.063458 , -0.225121, 0.000006, 0.000094
253952 , 253952 , 0.063498 , -0.225220, 0.000006, 0.000096
254976 , 254976 , 0.063427 , -0.225061, 0.000007, 0.000093
256000 , 256000 , 0.063418 , -0.224990, 0.000007, 0.000092
257024 , 257024 , 0.063440 , -0.225027, 0.000007, 0.000092
258048 , 258048 , 0.063321 , -0.224702, 0.000007, 0.000086
259072 , 259072 , 0.063397 , -0.224922, 0.000007, 0.000090
260096 , 260096 , 0.063397 , -0.224883, 0.000007, 0.000090
261120 , 261120 , 0.063359 , -0.224834, 0.000007, 0.000089
262144 , 262144 , 0.063355 , -0.224781, 0.000007, 0.000088
263168 , 263168 , 0.063282 , -0.224613, 0.000007, 0.000085
264192 , 264192 , 0.063330 , -0.224740, 0.000007, 0.000087
265216 , 265216 , 0.063431 , -0.225044, 0.000007, 0.000093
266240 , 266240 , 0.063350 , -0.224847, 0.000007, 0.000089
267264 , 267264 , 0.064060 , -0.227158, 0.000004, 0.000138
268288 , 268288 , 0.064034 , -0.227146, 0.000004, 0.000138
269312 , 269312 , 0.064057 , -0.227187, 0.000004, 0.000139
270336 , 270336 , 0.064028 , -0.227054, 0.000004, 0.000136
271360 , 271360 , 0.064043 , -0.227067, 0.000004, 0.000136
272384 , 272384 , 0.065250 , -0.224667, 0.000001, 0.000086
273408 , 273408 , 0.065281 , -0.224761, 0.000001, 0.000087
274432 , 274432 , 0.065342 , -0.224954, 0.000000, 0.000091
275456 , 275456 , 0.065385 , -0.225088, 0.000000, 0.000094
276480 , 276480 , 0.065325 , -0.224984, 0.000000, 0.000092
277504 , 277504 , 0.065318 , -0.224948, 0.000000, 0.000091
278528 , 278528 , 0.065165 , -0.224637, 0.000001, 0.000085
279552 , 279552 , 0.065154 , -0.224588, 0.000001, 0.000084
280576 , 280576 , 0.065152 , -0.224567, 0.000001, 0.000084
281600 , 281600 , 0.065194 , -0.224700, 0.000001, 0.000086
282624 , 282624 , 0.065188 , -0.224665, 0.000001, 0.000086
283648 , 283648 , 0.065148 , -0.224520, 0.000001, 0.000083
284672 , 284672 , 0.065162 , -0.224555, 0.000001, 0.000084
285696 , 285696 , 0.065204 , -0.224686, 0.000001, 0.000086
286720 , 286720 , 0.065186 , -0.224610, 0.000001, 0.000085
287744 , 287744 , 0.065072 , -0.224321, 0.000001, 0.000079
288768 , 288768 , 0.065030 , -0.224165, 0.000001, 0.000077
289792 , 289792 , 0.065096 , -0.224378, 0.000001, 0.000080
290816 , 290816 , 0.065130 , -0.224480, 0.000001, 0.000082
291840 , 291840 , 0.065155 , -0.224555, 0.000001, 0.000084
292864 , 292864 , 0.065675 , -0.223484, 0.000000, 0.000065
293888 , 293888 , 0.065594 , -0.223312, 0.000000, 0.000062
294912 , 294912 , 0.065502 , -0.223100, 0.000000, 0.000059
295936 , 295936 , 0.065499 , -0.223086, 0.000000, 0.000059
296960 , 296960 , 0.065499 , -0.223085, 0.000000, 0.000059
297984 , 297984 , 0.065507 , -0.223110, 0.000000, 0.000059
299008 , 299008 , 0.065453 , -0.222925, 0.000000, 0.000056
300032 , 300032 , 0.065379 , -0.222771, 0.000000, 0.000054
301056 , 301056 , 0.065418 , -0.222901, 0.000000, 0.000056
302080 , 302080 , 0.065351 , -0.222774, 0.000000, 0.000054
303104 , 303104 , 0.065360 , -0.222800, 0.000000, 0.000055
304128 , 304128 , 0.065302 , -0.222700, 0.000000, 0.000053
305152 , 305152 , 0.065271 , -0.222691, 0.000001, 0.000053
306176 , 306176 , 0.065113 , -0.222352, 0.000001, 0.000048
307200 , 307200 , 0.065026 , -0.222153, 0.000001, 0.000045
308224 , 308224 , 0.064959 , -0.222018, 0.000001, 0.000044
309248 , 309248 , 0.064972 , -0.222059, 0.000001, 0.000044
310272 , 310272 , 0.064944 , -0.221960, 0.000001, 0.000043
311296 , 311296 , 0.064931 , -0.221912, 0.000001, 0.000042
312320 , 312320 , 0.064997 , -0.222128, 0.000001, 0.000045
313344 , 313344 , 0.065043 , -0.222281, 0.000001, 0.000047
314368 , 314368 , 0.065049 , -0.222295, 0.000001, 0.000047
315392 , 315392 , 0.065039 , -0.222259, 0.000001, 0.000047
316416 , 316416 , 0.065005 , -0.222136, 0.000001, 0.000045
317440 , 317440 , 0.064935 , -0.221993, 0.000001, 0.000043
318464 , 318464 , 0.064894 , -0.221848, 0.000001, 0.000041
319488 , 319488 , 0.064929 , -0.221961, 0.000001, 0.000043
320512 , 320512 , 0.065657 , -0.224507, 0.000000, 0.000083
321536 , 321536 , 0.065650 , -0.224477, 0.000000, 0.000082
322560 , 322560 , 0.065598 , -0.224390, 0.000000, 0.000081
323584 , 323584 , 0.065469 , -0.224137, 0.000000, 0.000076
324608 , 324608 , 0.065555 , -0.224423, 0.000000, 0.000081
325632 , 325632 , 0.065468 , -0.224216, 0.000000, 0.000078
326656 , 326656 , 0.065475 , -0.224236, 0.000000, 0.000078
327680 , 327680 , 0.065490 , -0.224279, 0.000000, 0.000079
328704 , 328704 , 0.065519 , -0.224370, 0.000000, 0.000080
329728 , 329728 , 0.065429 , -0.224154, 0.000000, 0.000076
330752 , 330752 , 0.065468 , -0.224280, 0.000000, 0.000079
331776 , 331776 , 0.065401 , -0.224137, 0.000000, 0.000076
332800 , 332800 , 0.065394 , -0.224109, 0.000000, 0.000076
333824 , 333824 , 0.065302 , -0.223970, 0.000000, 0.000073
334848 , 334848 , 0.065256 , -0.223900, 0.000001, 0.000072
335872 , 335872 , 0.065274 , -0.223955, 0.000001, 0.000073
336896 , 336896 , 0.065145 , -0.223689, 0.000001, 0.000069
337920 , 337920 , 0.065079 , -0.223550, 0.000001, 0.000066
338944 , 338944 , 0.065101 , -0.223618, 0.000001, 0.000067
339968 , 339968 , 0.065060 , -0.223561, 0.000001, 0.000066
340992 , 340992 , 0.065035 , -0.223466, 0.000001, 0.000065
342016 , 342016 , 0.064999 , -0.223337, 0.000001, 0.000063
343040 , 343040 , 0.064984 , -0.223278, 0.000001, 0.000062
344064 , 344064 , 0.065003 , -0.223334, 0.000001, 0.000063
345088 , 345088 , 0.065001 , -0.223320, 0.000001, 0.000063
346112 , 346112 , 0.064963 , -0.223182, 0.000001, 0.000060
347136 , 347136 , 0.064978 , -0.223226, 0.000001, 0.000061
348160 , 348160 , 0.064950 , -0.223123, 0.000001, 0.000059
349184 , 349184 , 0.064968 , -0.223178, 0.000001, 0.000060
350208 , 350208 , 0.064977 , -0.223200, 0.000001, 0.000061
351232 , 351232 , 0.064959 , -0.223131, 0.000001, 0.000060
352256 , 352256 , 0.064971 , -0.223163, 0.000001, 0.000060
353280 , 353280 , 0.064928 , -0.223099, 0.000001, 0.000059
354304 , 354304 , 0.064966 , -0.223220, 0.000001, 0.000061
355328 , 355328 , 0.064927 , -0.223166, 0.000001, 0.000060
356352 , 356352 , 0.064962 , -0.223276, 0.000001, 0.000062
357376 , 357376 , 0.064980 , -0.223329, 0.000001, 0.000063
358400 , 358400 , 0.065004 , -0.223404, 0.000001, 0.000064
359424 , 359424 , 0.064993 , -0.223358, 0.000001, 0.000063
360448 , 360448 , 0.064916 , -0.223175, 0.000001, 0.000060
361472 , 361472 , 0.064803 , -0.222951, 0.000001, 0.000057
362496 , 362496 , 0.064824 , -0.223016, 0.000001, 0.000058
363520 , 363520 , 0.064868 , -0.223156, 0.000001, 0.000060
364544 , 364544 , 0.064870 , -0.223155, 0.000001, 0.000060
365568 , 365568 , 0.064852 , -0.223167, 0.000001, 0.000060
366592 , 366592 , 0.064888 , -0.223284, 0.000001, 0.000062
367616 , 367616 , 0.064887 , -0.223272, 0.000001, 0.000062
368640 , 368640 , 0.064869 , -0.223284, 0.000001, 0.000062
369664 , 369664 , 0.064874 , -0.223293, 0.000001, 0.000062
370688 , 370688 , 0.064892 , -0.223345, 0.000001, 0.000063
371712 , 371712 , 0.064864 , -0.223325, 0.000001, 0.000063
372736 , 372736 , 0.064848 , -0.223260, 0.000001, 0.000062
373760 , 373760 , 0.064843 , -0.223238, 0.000001, 0.000061
374784 , 374784 , 0.064796 , -0.223069, 0.000001, 0.000059
375808 , 375808 , 0.064811 , -0.223110, 0.000001, 0.000059
376832 , 376832 , 0.064837 , -0.223192, 0.000001, 0.000061
377856 , 377856 , 0.064774 , -0.223048, 0.000002, 0.000058
378880 , 378880 , 0.064704 , -0.222885, 0.000002, 0.000056
379904 , 379904 , 0.064767 , -0.223091, 0.000002, 0.000059
380928 , 380928 , 0.064720 , -0.223000, 0.000002, 0.000058
381952 , 381952 , 0.064725 , -0.223010, 0.000002, 0.000058
382976 , 382976 , 0.064706 , -0.222937, 0.000002, 0.000057
384000 , 384000 , 0.064724 , -0.222988, 0.000002, 0.000057
385024 , 385024 , 0.064732 , -0.223008, 0.000002, 0.000058
386048 , 386048 , 0.064779 , -0.223160, 0.000001, 0.000060
387072 , 387072 , 0.064769 , -0.223118, 0.000002, 0.000059
388096 , 388096 , 0.064813 , -0.223259, 0.000001, 0.000062
389120 , 389120 , 0.064798 , -0.223197, 0.000001, 0.000061
390144 , 390144 , 0.064708 , -0.223041, 0.000002, 0.000058
391168 , 391168 , 0.064731 , -0.223110, 0.000002, 0.000059
392192 , 392192 , 0.064763 , -0.223209, 0.000002, 0.000061
393216 , 393216 , 0.064789 , -0.223288, 0.000001, 0.000062
394240 , 394240 , 0.064805 , -0.223337, 0.000001, 0.000063
395264 , 395264 , 0.064810 , -0.223345, 0.000001, 0.000063
396288 , 396288 , 0.064815 , -0.223353, 0.000001, 0.000063
397312 , 397312 , 0.064835 , -0.223411, 0.000001, 0.000064
398336 , 398336 , 0.064860 , -0.223489, 0.000001, 0.000065
399360 , 399360 , 0.064900 , -0.223615, 0.000001, 0.000067
400384 , 400384 , 0.064815 , -0.223471, 0.000001, 0.000065
401408 , 401408 , 0.064860 , -0.223616, 0.000001, 0.000067
402432 , 402432 , 0.065293 , -0.222944, 0.000001, 0.000057
403456 , 403456 , 0.065325 , -0.223051, 0.000000, 0.000058
404480 , 404480 , 0.065306 , -0.222982, 0.000000, 0.000057
405504 , 405504 , 0.065292 , -0.222933, 0.000001, 0.000057
406528 , 406528 , 0.065299 , -0.222952, 0.000000, 0.000057
407552 , 407552 , 0.065305 , -0.222970, 0.000000, 0.000057
408576 , 408576 , 0.065286 , -0.222902, 0.000001, 0.000056
409600 , 409600 , 0.065157 , -0.222610, 0.000001, 0.000052
410624 , 410624 , 0.065155 , -0.222601, 0.000001, 0.000052
411648 , 411648 , 0.065093 , -0.222461, 0.000001, 0.000050
412672 , 412672 , 0.065028 , -0.222312, 0.000001, 0.000048
413696 , 413696 , 0.065019 , -0.222275, 0.000001, 0.000047
414720 , 414720 , 0.065014 , -0.222257, 0.000001, 0.000047
415744 , 415744 , 0.065019 , -0.222268, 0.000001, 0.000047
416768 , 416768 , 0.065796 , -0.220752, 0.000000, 0.000029
417792 , 417792 , 0.065826 , -0.220860, 0.000000, 0.000030
