trueR , trueI
0.500000 , -0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
1024 , 4096 , 0.447544 , -0.081265, 0.002752, 0.006604
2048 , 8192 , 0.498936 , -0.052578, 0.000001, 0.002764
3072 , 12288 , 0.501543 , -0.029218, 0.000002, 0.000854
4096 , 16384 , 0.498919 , -0.020612, 0.000001, 0.000425
