trueR , trueI
0.500000 , -0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
1024 , 1024 , 0.458470 , -0.035671, 0.001725, 0.001272
2048 , 2048 , 0.497356 , 0.012005, 0.000007, 0.000144
3072 , 3072 , 0.494772 , 0.022116, 0.000027, 0.000489
4096 , 4096 , 0.500854 , 0.020873, 0.000001, 0.000436
