trueR , trueI
1.000000 , 0.000000
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI
87381 , 1431538763 , 3757383 , 4 , 1.499979 , 0.000000 , 0.249979 , 0.000000
174762 , 1431659519 , 7514766 , 10 , 1.874974 , 0.000000 , 0.765580 , 0.000000
262143 , 1431686619 , 11272149 , 15 , 1.874974 , 0.000000 , 0.765580 , 0.000000
349524 , 1431808713 , 15029532 , 23 , 2.156220 , 0.000000 , 1.336845 , 0.000000
436905 , 1431919897 , 18786915 , 27 , 2.024972 , 0.000000 , 1.050568 , 0.000000
524286 , 1431922356 , 22544298 , 27 , 1.687477 , 0.000000 , 0.472624 , 0.000000
611667 , 1432134567 , 26301681 , 33 , 1.767833 , 0.000000 , 0.589567 , 0.000000
699048 , 1432136738 , 30059064 , 35 , 1.640602 , 0.000000 , 0.410371 , 0.000000
786429 , 1432367501 , 33816447 , 38 , 1.583311 , 0.000000 , 0.340252 , 0.000000
873810 , 1432396505 , 37573830 , 42 , 1.574978 , 0.000000 , 0.330600 , 0.000000
961191 , 1432429902 , 41331213 , 48 , 1.636341 , 0.000000 , 0.404930 , 0.000000
1048572 , 1432471960 , 45088596 , 51 , 1.593728 , 0.000000 , 0.352513 , 0.000000
1135953 , 1432513079 , 48845979 , 55 , 1.586517 , 0.000000 , 0.344002 , 0.000000
1223334 , 1432546130 , 52603362 , 56 , 1.499979 , 0.000000 , 0.249979 , 0.000000
1310715 , 1432581348 , 56360745 , 58 , 1.449980 , 0.000000 , 0.202482 , 0.000000
1398096 , 1432634728 , 60118128 , 58 , 1.359356 , 0.000000 , 0.129137 , 0.000000
1485477 , 1432696568 , 63875511 , 58 , 1.279394 , 0.000000 , 0.078061 , 0.000000
1572858 , 1432744008 , 67632894 , 59 , 1.229150 , 0.000000 , 0.052510 , 0.000000
1660239 , 1432746552 , 71390277 , 60 , 1.184194 , 0.000000 , 0.033927 , 0.000000
1747620 , 1432803233 , 75147660 , 63 , 1.181234 , 0.000000 , 0.032846 , 0.000000
1835001 , 1432878429 , 78905043 , 66 , 1.178555 , 0.000000 , 0.031882 , 0.000000
1922382 , 1432968188 , 82662426 , 67 , 1.142030 , 0.000000 , 0.020172 , 0.000000
2009763 , 1433024509 , 86419809 , 69 , 1.124984 , 0.000000 , 0.015621 , 0.000000
2097144 , 1433098553 , 90177192 , 70 , 1.093735 , 0.000000 , 0.008786 , 0.000000
2184525 , 1433433200 , 93934575 , 71 , 1.064985 , 0.000000 , 0.004223 , 0.000000
2271906 , 1433433633 , 97691958 , 76 , 1.096139 , 0.000000 , 0.009243 , 0.000000
2359287 , 1433627933 , 101449341 , 79 , 1.097207 , 0.000000 , 0.009449 , 0.000000
2446668 , 1434947226 , 105206724 , 83 , 1.111592 , 0.000000 , 0.012453 , 0.000000
2534049 , 1435035640 , 108964107 , 83 , 1.073261 , 0.000000 , 0.005367 , 0.000000
2621430 , 1438181232 , 112721490 , 85 , 1.062485 , 0.000000 , 0.003904 , 0.000000
2708811 , 1438327472 , 116478873 , 86 , 1.040308 , 0.000000 , 0.001625 , 0.000000
2796192 , 1440972969 , 120236256 , 92 , 1.078110 , 0.000000 , 0.006101 , 0.000000
2883573 , 1446092480 , 123993639 , 96 , 1.090894 , 0.000000 , 0.008262 , 0.000000
2970954 , 1448784562 , 127751022 , 98 , 1.080867 , 0.000000 , 0.006540 , 0.000000
3058335 , 1449248184 , 131508405 , 98 , 1.049985 , 0.000000 , 0.002499 , 0.000000
3145716 , 1449251402 , 135265788 , 99 , 1.031236 , 0.000000 , 0.000976 , 0.000000
3233097 , 1450725446 , 139023171 , 104 , 1.054039 , 0.000000 , 0.002920 , 0.000000
3320478 , 1451838659 , 142780554 , 109 , 1.075643 , 0.000000 , 0.005722 , 0.000000
3407859 , 1455719461 , 146537937 , 110 , 1.057678 , 0.000000 , 0.003327 , 0.000000
3495240 , 1465524862 , 150295320 , 112 , 1.049985 , 0.000000 , 0.002499 , 0.000000
3582621 , 1467467056 , 154052703 , 112 , 1.024376 , 0.000000 , 0.000594 , 0.000000
3670002 , 1476206309 , 157810086 , 113 , 1.008915 , 0.000000 , 0.000079 , 0.000000
3757383 , 1478300134 , 161567469 , 114 , 0.994172 , 0.000000 , 0.000034 , 0.000000
3844764 , 1480644574 , 165324852 , 120 , 1.022713 , 0.000000 , 0.000516 , 0.000000
3932145 , 1483159155 , 169082235 , 120 , 0.999986 , 0.000000 , 0.000000 , 0.000000
