trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
16384 , 770048 , -1.407559 , 0.000000, 5.796339, 0.000000
32768 , 1540096 , -1.759449 , 0.000000, 7.614556, 0.000000
49152 , 2310144 , -0.469186 , 0.000000, 2.158509, 0.000000
65536 , 3080192 , -0.527835 , 0.000000, 2.334279, 0.000000
81920 , 3850240 , -0.422268 , 0.000000, 2.022845, 0.000000
98304 , 4620288 , -0.351890 , 0.000000, 1.827606, 0.000000
114688 , 5390336 , -0.100540 , 0.000000, 1.211188, 0.000000
131072 , 6160384 , 0.175945 , 0.000000, 0.679067, 0.000000
147456 , 6930432 , 0.156395 , 0.000000, 0.711669, 0.000000
163840 , 7700480 , 0.140756 , 0.000000, 0.738300, 0.000000
180224 , 8470528 , 0.063980 , 0.000000, 0.876134, 0.000000
196608 , 9240576 , 0.058648 , 0.000000, 0.886143, 0.000000
212992 , 10010624 , -0.000000 , 0.000000, 1.000000, 0.000000
229376 , 10780672 , -0.000000 , 0.000000, 1.000000, 0.000000
245760 , 11550720 , -0.000000 , 0.000000, 1.000000, 0.000000
262144 , 12320768 , 0.087972 , 0.000000, 0.831794, 0.000000
278528 , 13090816 , 0.041399 , 0.000000, 0.918916, 0.000000
294912 , 13860864 , 0.039099 , 0.000000, 0.923331, 0.000000
311296 , 14630912 , 0.148164 , 0.000000, 0.725624, 0.000000
327680 , 15400960 , 0.175945 , 0.000000, 0.679067, 0.000000
344064 , 16171008 , 0.201080 , 0.000000, 0.638273, 0.000000
360448 , 16941056 , 0.223930 , 0.000000, 0.602285, 0.000000
376832 , 17711104 , 0.214194 , 0.000000, 0.617492, 0.000000
393216 , 18481152 , 0.205269 , 0.000000, 0.631597, 0.000000
409600 , 19251200 , 0.168907 , 0.000000, 0.690715, 0.000000
425984 , 20021248 , 0.135342 , 0.000000, 0.747633, 0.000000
442368 , 20791296 , 0.156395 , 0.000000, 0.711669, 0.000000
458752 , 21561344 , 0.125675 , 0.000000, 0.764444, 0.000000
475136 , 22331392 , 0.072805 , 0.000000, 0.859691, 0.000000
491520 , 23101440 , 0.093837 , 0.000000, 0.821131, 0.000000
507904 , 23871488 , 0.068108 , 0.000000, 0.868423, 0.000000
524288 , 24641536 , 0.109966 , 0.000000, 0.792161, 0.000000
540672 , 25411584 , 0.106633 , 0.000000, 0.798104, 0.000000
557056 , 26181632 , 0.165595 , 0.000000, 0.696231, 0.000000
573440 , 26951680 , 0.140756 , 0.000000, 0.738300, 0.000000
589824 , 27721728 , 0.078198 , 0.000000, 0.849719, 0.000000
606208 , 28491776 , 0.057063 , 0.000000, 0.889130, 0.000000
622592 , 29261824 , 0.037041 , 0.000000, 0.927290, 0.000000
638976 , 30031872 , 0.054137 , 0.000000, 0.894657, 0.000000
655360 , 30801920 , 0.017594 , 0.000000, 0.965121, 0.000000
671744 , 31571968 , 0.034331 , 0.000000, 0.932517, 0.000000
688128 , 32342016 , 0.033513 , 0.000000, 0.934097, 0.000000
704512 , 33112064 , 0.032734 , 0.000000, 0.935604, 0.000000
720896 , 33882112 , 0.047985 , 0.000000, 0.906333, 0.000000
737280 , 34652160 , -0.000000 , 0.000000, 1.000000, 0.000000
753664 , 35422208 , -0.000000 , 0.000000, 1.000000, 0.000000
770048 , 36192256 , 0.014974 , 0.000000, 0.970276, 0.000000
786432 , 36962304 , -0.029324 , 0.000000, 1.059508, 0.000000
802816 , 37732352 , -0.000000 , 0.000000, 1.000000, 0.000000
819200 , 38502400 , 0.028151 , 0.000000, 0.944490, 0.000000
835584 , 39272448 , -0.000000 , 0.000000, 1.000000, 0.000000
851968 , 40042496 , -0.027068 , 0.000000, 1.054870, 0.000000
868352 , 40812544 , -0.013279 , 0.000000, 1.026734, 0.000000
884736 , 41582592 , 0.013033 , 0.000000, 0.974104, 0.000000
901120 , 42352640 , 0.012796 , 0.000000, 0.974572, 0.000000
917504 , 43122688 , -0.000000 , 0.000000, 1.000000, 0.000000
933888 , 43892736 , 0.024694 , 0.000000, 0.951222, 0.000000
950272 , 44662784 , 0.012134 , 0.000000, 0.975879, 0.000000
966656 , 45432832 , 0.011928 , 0.000000, 0.976285, 0.000000
983040 , 46202880 , 0.011730 , 0.000000, 0.976678, 0.000000
999424 , 46972928 , -0.000000 , 0.000000, 1.000000, 0.000000
1015808 , 47742976 , -0.022703 , 0.000000, 1.045921, 0.000000
1032192 , 48513024 , -0.022342 , 0.000000, 1.045184, 0.000000
1048576 , 49283072 , -0.065979 , 0.000000, 1.136312, 0.000000
1064960 , 50053120 , -0.054137 , 0.000000, 1.111205, 0.000000
1081344 , 50823168 , -0.031990 , 0.000000, 1.065004, 0.000000
1097728 , 51593216 , -0.010504 , 0.000000, 1.021119, 0.000000
1114112 , 52363264 , -0.051749 , 0.000000, 1.106175, 0.000000
1130496 , 53133312 , -0.050999 , 0.000000, 1.104598, 0.000000
1146880 , 53903360 , -0.080432 , 0.000000, 1.167333, 0.000000
1163264 , 54673408 , -0.059474 , 0.000000, 1.122486, 0.000000
1179648 , 55443456 , -0.058648 , 0.000000, 1.120736, 0.000000
1196032 , 56213504 , -0.038563 , 0.000000, 1.078614, 0.000000
1212416 , 56983552 , -0.038042 , 0.000000, 1.077532, 0.000000
