trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
16384 , 770048 , 0.000000 , 0.000000, 1.000000, 0.000000
32768 , 1540096 , 0.000000 , 0.000000, 1.000000, 0.000000
49152 , 2310144 , -0.234593 , 0.000000, 1.524220, 0.000000
65536 , 3080192 , 0.000000 , 0.000000, 1.000000, 0.000000
81920 , 3850240 , 0.000000 , 0.000000, 1.000000, 0.000000
98304 , 4620288 , 0.351890 , 0.000000, 0.420047, 0.000000
114688 , 5390336 , 0.402160 , 0.000000, 0.357413, 0.000000
131072 , 6160384 , 0.351890 , 0.000000, 0.420047, 0.000000
147456 , 6930432 , 0.469186 , 0.000000, 0.281763, 0.000000
163840 , 7700480 , 0.351890 , 0.000000, 0.420047, 0.000000
180224 , 8470528 , 0.575820 , 0.000000, 0.179929, 0.000000
196608 , 9240576 , 0.703780 , 0.000000, 0.087747, 0.000000
212992 , 10010624 , 0.595506 , 0.000000, 0.163616, 0.000000
229376 , 10780672 , 0.653510 , 0.000000, 0.120056, 0.000000
245760 , 11550720 , 0.797617 , 0.000000, 0.040959, 0.000000
262144 , 12320768 , 0.835738 , 0.000000, 0.026982, 0.000000
278528 , 13090816 , 0.745178 , 0.000000, 0.064934, 0.000000
294912 , 13860864 , 0.781977 , 0.000000, 0.047534, 0.000000
311296 , 14630912 , 1.074190 , 0.000000, 0.005504, 0.000000
327680 , 15400960 , 0.985291 , 0.000000, 0.000216, 0.000000
344064 , 16171008 , 1.072426 , 0.000000, 0.005246, 0.000000
360448 , 16941056 , 1.087659 , 0.000000, 0.007684, 0.000000
376832 , 17711104 , 1.132167 , 0.000000, 0.017468, 0.000000
393216 , 18481152 , 1.202290 , 0.000000, 0.040921, 0.000000
409600 , 19251200 , 1.238652 , 0.000000, 0.056955, 0.000000
425984 , 20021248 , 1.191011 , 0.000000, 0.036485, 0.000000
442368 , 20791296 , 1.225098 , 0.000000, 0.050669, 0.000000
458752 , 21561344 , 1.105939 , 0.000000, 0.011223, 0.000000
475136 , 22331392 , 1.140608 , 0.000000, 0.019771, 0.000000
491520 , 23101440 , 1.126047 , 0.000000, 0.015888, 0.000000
507904 , 23871488 , 1.135128 , 0.000000, 0.018260, 0.000000
524288 , 24641536 , 1.143642 , 0.000000, 0.020633, 0.000000
540672 , 25411584 , 1.130313 , 0.000000, 0.016981, 0.000000
557056 , 26181632 , 1.179866 , 0.000000, 0.032352, 0.000000
573440 , 26951680 , 1.186371 , 0.000000, 0.034734, 0.000000
589824 , 27721728 , 1.231614 , 0.000000, 0.053645, 0.000000
606208 , 28491776 , 1.198327 , 0.000000, 0.039334, 0.000000
622592 , 29261824 , 1.166792 , 0.000000, 0.027820, 0.000000
638976 , 30031872 , 1.154920 , 0.000000, 0.024000, 0.000000
655360 , 30801920 , 1.143642 , 0.000000, 0.020633, 0.000000
671744 , 31571968 , 1.098583 , 0.000000, 0.009719, 0.000000
688128 , 32342016 , 1.072426 , 0.000000, 0.005246, 0.000000
704512 , 33112064 , 1.096587 , 0.000000, 0.009329, 0.000000
720896 , 33882112 , 1.071664 , 0.000000, 0.005136, 0.000000
737280 , 34652160 , 1.110408 , 0.000000, 0.012190, 0.000000
753664 , 35422208 , 1.086268 , 0.000000, 0.007442, 0.000000
770048 , 36192256 , 1.063156 , 0.000000, 0.003989, 0.000000
786432 , 36962304 , 1.041007 , 0.000000, 0.001682, 0.000000
802816 , 37732352 , 1.048488 , 0.000000, 0.002351, 0.000000
819200 , 38502400 , 1.069745 , 0.000000, 0.004864, 0.000000
835584 , 39272448 , 1.062569 , 0.000000, 0.003915, 0.000000
851968 , 40042496 , 1.042135 , 0.000000, 0.001775, 0.000000
868352 , 40812544 , 1.062309 , 0.000000, 0.003882, 0.000000
884736 , 41582592 , 1.068702 , 0.000000, 0.004720, 0.000000
901120 , 42352640 , 1.074863 , 0.000000, 0.005604, 0.000000
917504 , 43122688 , 1.080804 , 0.000000, 0.006529, 0.000000
933888 , 43892736 , 1.098884 , 0.000000, 0.009778, 0.000000
950272 , 44662784 , 1.104206 , 0.000000, 0.010859, 0.000000
966656 , 45432832 , 1.145133 , 0.000000, 0.021064, 0.000000
983040 , 46202880 , 1.161236 , 0.000000, 0.025997, 0.000000
999424 , 46972928 , 1.130662 , 0.000000, 0.017073, 0.000000
1015808 , 47742976 , 1.146479 , 0.000000, 0.021456, 0.000000
1032192 , 48513024 , 1.117110 , 0.000000, 0.013715, 0.000000
1048576 , 49283072 , 1.099656 , 0.000000, 0.009931, 0.000000
1064960 , 50053120 , 1.115220 , 0.000000, 0.013276, 0.000000
1081344 , 50823168 , 1.119649 , 0.000000, 0.014316, 0.000000
1097728 , 51593216 , 1.123946 , 0.000000, 0.015363, 0.000000
1114112 , 52363264 , 1.117767 , 0.000000, 0.013869, 0.000000
1130496 , 53133312 , 1.142367 , 0.000000, 0.020268, 0.000000
1146880 , 53903360 , 1.146155 , 0.000000, 0.021361, 0.000000
1163264 , 54673408 , 1.130012 , 0.000000, 0.016903, 0.000000
1179648 , 55443456 , 1.133867 , 0.000000, 0.017920, 0.000000
1196032 , 56213504 , 1.127975 , 0.000000, 0.016378, 0.000000
1212416 , 56983552 , 1.150775 , 0.000000, 0.022733, 0.000000
1228800 , 57753600 , 1.144815 , 0.000000, 0.020971, 0.000000
1245184 , 58523648 , 1.139012 , 0.000000, 0.019324, 0.000000
1261568 , 59293696 , 1.133359 , 0.000000, 0.017785, 0.000000
1277952 , 60063744 , 1.136875 , 0.000000, 0.018735, 0.000000
1294336 , 60833792 , 1.122484 , 0.000000, 0.015002, 0.000000
1310720 , 61603840 , 1.134844 , 0.000000, 0.018183, 0.000000
1327104 , 62373888 , 1.103457 , 0.000000, 0.010703, 0.000000
1343488 , 63143936 , 1.090000 , 0.000000, 0.008100, 0.000000
1359872 , 63913984 , 1.085347 , 0.000000, 0.007284, 0.000000
1376256 , 64684032 , 1.072426 , 0.000000, 0.005246, 0.000000
1392640 , 65454080 , 1.068089 , 0.000000, 0.004636, 0.000000
1409024 , 66224128 , 1.055669 , 0.000000, 0.003099, 0.000000
1425408 , 66994176 , 1.059714 , 0.000000, 0.003566, 0.000000
1441792 , 67764224 , 1.063667 , 0.000000, 0.004053, 0.000000
1458176 , 68534272 , 1.059623 , 0.000000, 0.003555, 0.000000
1474560 , 69304320 , 1.055669 , 0.000000, 0.003099, 0.000000
1490944 , 70074368 , 1.075004 , 0.000000, 0.005626, 0.000000
1507328 , 70844416 , 1.086268 , 0.000000, 0.007442, 0.000000
1523712 , 71614464 , 1.104858 , 0.000000, 0.010995, 0.000000
1540096 , 72384512 , 1.100591 , 0.000000, 0.010119, 0.000000
1556480 , 73154560 , 1.111231 , 0.000000, 0.012372, 0.000000
1572864 , 73924608 , 1.106987 , 0.000000, 0.011446, 0.000000
1589248 , 74694656 , 1.117341 , 0.000000, 0.013769, 0.000000
1605632 , 75464704 , 1.098758 , 0.000000, 0.009753, 0.000000
1622016 , 76234752 , 1.094768 , 0.000000, 0.008981, 0.000000
1638400 , 77004800 , 1.090858 , 0.000000, 0.008255, 0.000000
1654784 , 77774848 , 1.073090 , 0.000000, 0.005342, 0.000000
1671168 , 78544896 , 1.069469 , 0.000000, 0.004826, 0.000000
1687552 , 79314944 , 1.059086 , 0.000000, 0.003491, 0.000000
1703936 , 80084992 , 1.055669 , 0.000000, 0.003099, 0.000000
1720320 , 80855040 , 1.045615 , 0.000000, 0.002081, 0.000000
1736704 , 81625088 , 1.115424 , 0.000000, 0.013323, 0.000000
1753088 , 82395136 , 1.105000 , 0.000000, 0.011025, 0.000000
1769472 , 83165184 , 1.094768 , 0.000000, 0.008981, 0.000000
1785856 , 83935232 , 1.110551 , 0.000000, 0.012222, 0.000000
1802240 , 84705280 , 1.106853 , 0.000000, 0.011418, 0.000000
1818624 , 85475328 , 1.128583 , 0.000000, 0.016534, 0.000000
1835008 , 86245376 , 1.137358 , 0.000000, 0.018867, 0.000000
1851392 , 87015424 , 1.152205 , 0.000000, 0.023166, 0.000000
1867776 , 87785472 , 1.154445 , 0.000000, 0.023853, 0.000000
1884160 , 88555520 , 1.156646 , 0.000000, 0.024538, 0.000000
1900544 , 89325568 , 1.170943 , 0.000000, 0.029222, 0.000000
1916928 , 90095616 , 1.172966 , 0.000000, 0.029917, 0.000000
1933312 , 90865664 , 1.186882 , 0.000000, 0.034925, 0.000000
1949696 , 91635712 , 1.176909 , 0.000000, 0.031297, 0.000000
1966080 , 92405760 , 1.178831 , 0.000000, 0.031980, 0.000000
1982464 , 93175808 , 1.169088 , 0.000000, 0.028591, 0.000000
1998848 , 93945856 , 1.165274 , 0.000000, 0.027316, 0.000000
2015232 , 94715904 , 1.155800 , 0.000000, 0.024274, 0.000000
2031616 , 95485952 , 1.169182 , 0.000000, 0.028623, 0.000000
2048000 , 96256000 , 1.165459 , 0.000000, 0.027377, 0.000000
2064384 , 97026048 , 1.161795 , 0.000000, 0.026178, 0.000000
2080768 , 97796096 , 1.163730 , 0.000000, 0.026807, 0.000000
2097152 , 98566144 , 1.154638 , 0.000000, 0.023913, 0.000000
2113536 , 99336192 , 1.151143 , 0.000000, 0.022844, 0.000000
2129920 , 100106240 , 1.169357 , 0.000000, 0.028682, 0.000000
2146304 , 100876288 , 1.171175 , 0.000000, 0.029301, 0.000000
2162688 , 101646336 , 1.167634 , 0.000000, 0.028101, 0.000000
2179072 , 102416384 , 1.169438 , 0.000000, 0.028709, 0.000000
2195456 , 103186432 , 1.165963 , 0.000000, 0.027544, 0.000000
2211840 , 103956480 , 1.167753 , 0.000000, 0.028141, 0.000000
2228224 , 104726528 , 1.179866 , 0.000000, 0.032352, 0.000000
2244608 , 105496576 , 1.171253 , 0.000000, 0.029328, 0.000000
2260992 , 106266624 , 1.167866 , 0.000000, 0.028179, 0.000000
2277376 , 107036672 , 1.159464 , 0.000000, 0.025429, 0.000000
2293760 , 107806720 , 1.151182 , 0.000000, 0.022856, 0.000000
2310144 , 108576768 , 1.143018 , 0.000000, 0.020454, 0.000000
2326528 , 109346816 , 1.149837 , 0.000000, 0.022451, 0.000000
2342912 , 110116864 , 1.136875 , 0.000000, 0.018735, 0.000000
2359296 , 110886912 , 1.128980 , 0.000000, 0.016636, 0.000000
2375680 , 111656960 , 1.130901 , 0.000000, 0.017135, 0.000000
2392064 , 112427008 , 1.137616 , 0.000000, 0.018938, 0.000000
2408448 , 113197056 , 1.129877 , 0.000000, 0.016868, 0.000000
2424832 , 113967104 , 1.126998 , 0.000000, 0.016129, 0.000000
2441216 , 114737152 , 1.128881 , 0.000000, 0.016610, 0.000000
2457600 , 115507200 , 1.116663 , 0.000000, 0.013610, 0.000000
2473984 , 116277248 , 1.104608 , 0.000000, 0.010943, 0.000000
2490368 , 117047296 , 1.120491 , 0.000000, 0.014518, 0.000000
2506752 , 117817344 , 1.117767 , 0.000000, 0.013869, 0.000000
2523136 , 118587392 , 1.119649 , 0.000000, 0.014316, 0.000000
2539520 , 119357440 , 1.130588 , 0.000000, 0.017053, 0.000000
2555904 , 120127488 , 1.132363 , 0.000000, 0.017520, 0.000000
2572288 , 120897536 , 1.125151 , 0.000000, 0.015663, 0.000000
2588672 , 121667584 , 1.126938 , 0.000000, 0.016113, 0.000000
2605056 , 122437632 , 1.128703 , 0.000000, 0.016564, 0.000000
2621440 , 123207680 , 1.121649 , 0.000000, 0.014798, 0.000000
2637824 , 123977728 , 1.132167 , 0.000000, 0.017468, 0.000000
2654208 , 124747776 , 1.120834 , 0.000000, 0.014601, 0.000000
2670592 , 125517824 , 1.118276 , 0.000000, 0.013989, 0.000000
2686976 , 126287872 , 1.132914 , 0.000000, 0.017666, 0.000000
2703360 , 127057920 , 1.121782 , 0.000000, 0.014831, 0.000000
2719744 , 127827968 , 1.119264 , 0.000000, 0.014224, 0.000000
2736128 , 128598016 , 1.116776 , 0.000000, 0.013637, 0.000000
2752512 , 129368064 , 1.110129 , 0.000000, 0.012128, 0.000000
