trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
16384 , 770048 , 0.000000 , 0.000000, 1.000000, 0.000000
32768 , 1540096 , 0.000000 , 0.000000, 1.000000, 0.000000
49152 , 2310144 , 0.000000 , 0.000000, 1.000000, 0.000000
65536 , 3080192 , -0.000000 , 0.000000, 1.000000, 0.000000
81920 , 3850240 , -0.000000 , 0.000000, 1.000000, 0.000000
98304 , 4620288 , -0.000000 , 0.000000, 1.000000, 0.000000
114688 , 5390336 , -0.100540 , 0.000000, 1.211188, 0.000000
131072 , 6160384 , -0.439862 , 0.000000, 2.073203, 0.000000
147456 , 6930432 , -0.390989 , 0.000000, 1.934849, 0.000000
163840 , 7700480 , -0.633402 , 0.000000, 2.668001, 0.000000
180224 , 8470528 , -0.639800 , 0.000000, 2.688943, 0.000000
196608 , 9240576 , -0.703780 , 0.000000, 2.902864, 0.000000
212992 , 10010624 , -0.595506 , 0.000000, 2.545639, 0.000000
229376 , 10780672 , -0.452430 , 0.000000, 2.109552, 0.000000
245760 , 11550720 , -0.469186 , 0.000000, 2.158508, 0.000000
262144 , 12320768 , -0.351890 , 0.000000, 1.827606, 0.000000
278528 , 13090816 , -0.289792 , 0.000000, 1.663562, 0.000000
294912 , 13860864 , -0.195494 , 0.000000, 1.429207, 0.000000
311296 , 14630912 , -0.148164 , 0.000000, 1.318281, 0.000000
327680 , 15400960 , -0.070378 , 0.000000, 1.145709, 0.000000
344064 , 16171008 , -0.100540 , 0.000000, 1.211188, 0.000000
360448 , 16941056 , -0.031990 , 0.000000, 1.065004, 0.000000
376832 , 17711104 , -0.030599 , 0.000000, 1.062135, 0.000000
393216 , 18481152 , -0.058648 , 0.000000, 1.120736, 0.000000
409600 , 19251200 , -0.000000 , 0.000000, 1.000000, 0.000000
425984 , 20021248 , 0.108274 , 0.000000, 0.795176, 0.000000
442368 , 20791296 , -0.000000 , 0.000000, 1.000000, 0.000000
458752 , 21561344 , -0.000000 , 0.000000, 1.000000, 0.000000
475136 , 22331392 , 0.048536 , 0.000000, 0.905283, 0.000000
491520 , 23101440 , 0.023459 , 0.000000, 0.953632, 0.000000
507904 , 23871488 , -0.000000 , 0.000000, 1.000000, 0.000000
524288 , 24641536 , -0.021993 , 0.000000, 1.044470, 0.000000
540672 , 25411584 , 0.021327 , 0.000000, 0.957802, 0.000000
557056 , 26181632 , 0.020699 , 0.000000, 0.959030, 0.000000
573440 , 26951680 , 0.040216 , 0.000000, 0.921185, 0.000000
589824 , 27721728 , -0.000000 , 0.000000, 1.000000, 0.000000
606208 , 28491776 , 0.019021 , 0.000000, 0.962320, 0.000000
622592 , 29261824 , -0.018521 , 0.000000, 1.037384, 0.000000
638976 , 30031872 , -0.018046 , 0.000000, 1.036417, 0.000000
655360 , 30801920 , -0.035189 , 0.000000, 1.071616, 0.000000
671744 , 31571968 , -0.017165 , 0.000000, 1.034626, 0.000000
688128 , 32342016 , -0.016757 , 0.000000, 1.033794, 0.000000
704512 , 33112064 , -0.016367 , 0.000000, 1.033002, 0.000000
720896 , 33882112 , 0.015995 , 0.000000, 0.968266, 0.000000
737280 , 34652160 , 0.015640 , 0.000000, 0.968966, 0.000000
753664 , 35422208 , 0.076498 , 0.000000, 0.852856, 0.000000
770048 , 36192256 , 0.044922 , 0.000000, 0.912174, 0.000000
786432 , 36962304 , 0.014662 , 0.000000, 0.970891, 0.000000
802816 , 37732352 , 0.028726 , 0.000000, 0.943374, 0.000000
819200 , 38502400 , 0.042227 , 0.000000, 0.917330, 0.000000
835584 , 39272448 , 0.055198 , 0.000000, 0.892650, 0.000000
851968 , 40042496 , 0.040603 , 0.000000, 0.920443, 0.000000
868352 , 40812544 , 0.066394 , 0.000000, 0.871620, 0.000000
884736 , 41582592 , 0.052132 , 0.000000, 0.898454, 0.000000
901120 , 42352640 , 0.063980 , 0.000000, 0.876134, 0.000000
917504 , 43122688 , 0.050270 , 0.000000, 0.901987, 0.000000
933888 , 43892736 , 0.037041 , 0.000000, 0.927290, 0.000000
950272 , 44662784 , 0.060671 , 0.000000, 0.882340, 0.000000
966656 , 45432832 , 0.035785 , 0.000000, 0.929710, 0.000000
983040 , 46202880 , 0.023459 , 0.000000, 0.953632, 0.000000
999424 , 46972928 , 0.034612 , 0.000000, 0.931974, 0.000000
1015808 , 47742976 , 0.022703 , 0.000000, 0.955110, 0.000000
1032192 , 48513024 , 0.022342 , 0.000000, 0.955815, 0.000000
1048576 , 49283072 , 0.021993 , 0.000000, 0.956497, 0.000000
1064960 , 50053120 , 0.010827 , 0.000000, 0.978463, 0.000000
1081344 , 50823168 , -0.000000 , 0.000000, 1.000000, 0.000000
1097728 , 51593216 , 0.010504 , 0.000000, 0.979102, 0.000000
1114112 , 52363264 , 0.010350 , 0.000000, 0.979408, 0.000000
1130496 , 53133312 , -0.000000 , 0.000000, 1.000000, 0.000000
1146880 , 53903360 , -0.010054 , 0.000000, 1.020209, 0.000000
1163264 , 54673408 , -0.000000 , 0.000000, 1.000000, 0.000000
1179648 , 55443456 , -0.019549 , 0.000000, 1.039481, 0.000000
1196032 , 56213504 , -0.019282 , 0.000000, 1.038935, 0.000000
1212416 , 56983552 , -0.047553 , 0.000000, 1.097367, 0.000000
1228800 , 57753600 , -0.056302 , 0.000000, 1.115775, 0.000000
1245184 , 58523648 , -0.037041 , 0.000000, 1.075454, 0.000000
1261568 , 59293696 , -0.018280 , 0.000000, 1.036894, 0.000000
1277952 , 60063744 , -0.018046 , 0.000000, 1.036417, 0.000000
1294336 , 60833792 , -0.008909 , 0.000000, 1.017897, 0.000000
1310720 , 61603840 , 0.008797 , 0.000000, 0.982483, 0.000000
1327104 , 62373888 , 0.017377 , 0.000000, 0.965547, 0.000000
1343488 , 63143936 , -0.000000 , 0.000000, 1.000000, 0.000000
1359872 , 63913984 , 0.008479 , 0.000000, 0.983113, 0.000000
1376256 , 64684032 , -0.000000 , 0.000000, 1.000000, 0.000000
1392640 , 65454080 , 0.016559 , 0.000000, 0.967155, 0.000000
1409024 , 66224128 , 0.032734 , 0.000000, 0.935604, 0.000000
1425408 , 66994176 , 0.016179 , 0.000000, 0.967904, 0.000000
1441792 , 67764224 , 0.007997 , 0.000000, 0.984069, 0.000000
1458176 , 68534272 , 0.007908 , 0.000000, 0.984247, 0.000000
1474560 , 69304320 , 0.015640 , 0.000000, 0.968966, 0.000000
1490944 , 70074368 , 0.015468 , 0.000000, 0.969304, 0.000000
1507328 , 70844416 , 0.015300 , 0.000000, 0.969635, 0.000000
1523712 , 71614464 , 0.022703 , 0.000000, 0.955110, 0.000000
1540096 , 72384512 , 0.029948 , 0.000000, 0.941001, 0.000000
1556480 , 73154560 , 0.044449 , 0.000000, 0.913077, 0.000000
1572864 , 73924608 , 0.043986 , 0.000000, 0.913962, 0.000000
1589248 , 74694656 , 0.050788 , 0.000000, 0.901003, 0.000000
1605632 , 75464704 , 0.043089 , 0.000000, 0.915680, 0.000000
1622016 , 76234752 , 0.021327 , 0.000000, 0.957802, 0.000000
1638400 , 77004800 , 0.014076 , 0.000000, 0.972047, 0.000000
1654784 , 77774848 , 0.006968 , 0.000000, 0.986112, 0.000000
1671168 , 78544896 , 0.013800 , 0.000000, 0.972591, 0.000000
1687552 , 79314944 , 0.013666 , 0.000000, 0.972856, 0.000000
1703936 , 80084992 , -0.006767 , 0.000000, 1.013580, 0.000000
1720320 , 80855040 , 0.026811 , 0.000000, 0.947098, 0.000000
1736704 , 81625088 , 0.026558 , 0.000000, 0.947590, 0.000000
1753088 , 82395136 , 0.006577 , 0.000000, 0.986889, 0.000000
1769472 , 83165184 , 0.006516 , 0.000000, 0.987010, 0.000000
1785856 , 83935232 , -0.012913 , 0.000000, 1.025994, 0.000000
1802240 , 84705280 , -0.025592 , 0.000000, 1.051839, 0.000000
1818624 , 85475328 , -0.031702 , 0.000000, 1.064409, 0.000000
1835008 , 86245376 , -0.025135 , 0.000000, 1.050902, 0.000000
1851392 , 87015424 , -0.006228 , 0.000000, 1.012495, 0.000000
1867776 , 87785472 , -0.006174 , 0.000000, 1.012385, 0.000000
1884160 , 88555520 , -0.000000 , 0.000000, 1.000000, 0.000000
1900544 , 89325568 , -0.000000 , 0.000000, 1.000000, 0.000000
1916928 , 90095616 , -0.006015 , 0.000000, 1.012067, 0.000000
1933312 , 90865664 , -0.000000 , 0.000000, 1.000000, 0.000000
1949696 , 91635712 , 0.005914 , 0.000000, 0.988207, 0.000000
1966080 , 92405760 , 0.011730 , 0.000000, 0.976678, 0.000000
1982464 , 93175808 , 0.017449 , 0.000000, 0.965406, 0.000000
1998848 , 93945856 , 0.017306 , 0.000000, 0.965687, 0.000000
2015232 , 94715904 , 0.011444 , 0.000000, 0.977244, 0.000000
2031616 , 95485952 , 0.011351 , 0.000000, 0.977426, 0.000000
2048000 , 96256000 , -0.005630 , 0.000000, 1.011292, 0.000000
2064384 , 97026048 , 0.011171 , 0.000000, 0.977783, 0.000000
2080768 , 97796096 , 0.016625 , 0.000000, 0.967027, 0.000000
2097152 , 98566144 , 0.021993 , 0.000000, 0.956497, 0.000000
2113536 , 99336192 , 0.032734 , 0.000000, 0.935604, 0.000000
2129920 , 100106240 , 0.048723 , 0.000000, 0.904928, 0.000000
2146304 , 100876288 , 0.059096 , 0.000000, 0.885300, 0.000000
2162688 , 101646336 , 0.042653 , 0.000000, 0.916513, 0.000000
2179072 , 102416384 , 0.037041 , 0.000000, 0.927290, 0.000000
2195456 , 103186432 , 0.036765 , 0.000000, 0.927823, 0.000000
2211840 , 103956480 , 0.031279 , 0.000000, 0.938420, 0.000000
2228224 , 104726528 , 0.031049 , 0.000000, 0.938866, 0.000000
2244608 , 105496576 , 0.035960 , 0.000000, 0.929374, 0.000000
2260992 , 106266624 , 0.050998 , 0.000000, 0.900604, 0.000000
2277376 , 107036672 , 0.055695 , 0.000000, 0.891712, 0.000000
2293760 , 107806720 , 0.060324 , 0.000000, 0.882991, 0.000000
2310144 , 108576768 , 0.059896 , 0.000000, 0.883795, 0.000000
2326528 , 109346816 , 0.069387 , 0.000000, 0.866041, 0.000000
2342912 , 110116864 , 0.083666 , 0.000000, 0.839668, 0.000000
2359296 , 110886912 , 0.097747 , 0.000000, 0.814060, 0.000000
2375680 , 111656960 , 0.097073 , 0.000000, 0.815277, 0.000000
2392064 , 112427008 , 0.106049 , 0.000000, 0.799148, 0.000000
2408448 , 113197056 , 0.095752 , 0.000000, 0.817664, 0.000000
2424832 , 113967104 , 0.099861 , 0.000000, 0.810251, 0.000000
2441216 , 114737152 , 0.103914 , 0.000000, 0.802971, 0.000000
2457600 , 115507200 , 0.079762 , 0.000000, 0.846839, 0.000000
2473984 , 116277248 , 0.083894 , 0.000000, 0.839250, 0.000000
2490368 , 117047296 , 0.083342 , 0.000000, 0.840261, 0.000000
2506752 , 117817344 , 0.091997 , 0.000000, 0.824469, 0.000000
2523136 , 118587392 , 0.100540 , 0.000000, 0.809028, 0.000000
2539520 , 119357440 , 0.095351 , 0.000000, 0.818390, 0.000000
2555904 , 120127488 , 0.085717 , 0.000000, 0.835914, 0.000000
2572288 , 120897536 , 0.089653 , 0.000000, 0.828731, 0.000000
2588672 , 121667584 , 0.089086 , 0.000000, 0.829764, 0.000000
2605056 , 122437632 , 0.097378 , 0.000000, 0.814726, 0.000000
2621440 , 123207680 , 0.096770 , 0.000000, 0.815825, 0.000000
2637824 , 123977728 , 0.087426 , 0.000000, 0.832791, 0.000000
2654208 , 124747776 , 0.095575 , 0.000000, 0.817985, 0.000000
2670592 , 125517824 , 0.086353 , 0.000000, 0.834750, 0.000000
2686976 , 126287872 , 0.085827 , 0.000000, 0.835713, 0.000000
2703360 , 127057920 , 0.085307 , 0.000000, 0.836664, 0.000000
2719744 , 127827968 , 0.084793 , 0.000000, 0.837604, 0.000000
2736128 , 128598016 , 0.084285 , 0.000000, 0.838534, 0.000000
2752512 , 129368064 , 0.087972 , 0.000000, 0.831794, 0.000000
