trueR , trueI
1.000000 , 0.000000
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
43690 , 1048381 , 1878670 , 2 ,0.749918,0.0,0.06254100672400001,0.0,0.06254100672400001,0.250082
87380 , 1058063 , 3757340 , 4 ,1.124877,0.0,0.015594265128999977,0.0,0.015594265128999977,0.1248769999999999
131070 , 1061421 , 5636010 , 6 ,0.749918,0.0,0.06254100672400001,0.0,0.06254100672400001,0.250082
174760 , 1063790 , 7514680 , 8 ,0.937398,0.0,0.003919010404000006,0.0,0.003919010404000006,0.06260200000000005
218450 , 1077379 , 9393350 , 11 ,0.899902,0.0,0.010019609604000003,0.0,0.010019609604000003,0.10009800000000002
262140 , 1077991 , 11272020 , 14 ,0.999891,0.0,1.1881000000005612e-08,0.0,1.1881000000005612e-08,0.00010900000000002574
305830 , 1083850 , 13150690 , 17 ,0.96418,0.0,0.0012830723999999974,0.0,0.0012830723999999974,0.03581999999999996
349520 , 1085941 , 15029360 , 20 ,1.031137,0.0,0.0009695127689999982,0.0,0.0009695127689999982,0.03113699999999997
393210 , 1095633 , 16908030 , 21 ,1.083215,0.0,0.006924736225000006,0.0,0.006924736225000006,0.08321500000000004
436900 , 1099871 , 18786700 , 22 ,0.974894,0.0,0.0006303112359999981,0.0,0.0006303112359999981,0.02510599999999996
480590 , 1114939 , 20665370 , 23 ,1.022616,0.0,0.0005114834559999986,0.0,0.0005114834559999986,0.02261599999999997
524280 , 1124056 , 22544040 , 24 ,0.999891,0.0,1.1881000000005612e-08,0.0,1.1881000000005612e-08,0.00010900000000002574
567970 , 1134401 , 24422710 , 25 ,0.980662,0.0,0.00037395824399999867,0.0,0.00037395824399999867,0.019337999999999966
611660 , 1143424 , 26301380 , 29 ,0.96418,0.0,0.0012830723999999974,0.0,0.0012830723999999974,0.03581999999999996
655350 , 1143853 , 28180050 , 32 ,0.999891,0.0,1.1881000000005612e-08,0.0,1.1881000000005612e-08,0.00010900000000002574
699040 , 1146191 , 30058720 , 35 ,1.031137,0.0,0.0009695127689999982,0.0,0.0009695127689999982,0.03113699999999997
742730 , 1147223 , 31937390 , 39 ,1.058708,0.0,0.0034466292639999977,0.0,0.0034466292639999977,0.05870799999999998
786420 , 1147548 , 33816060 , 44 ,1.124877,0.0,0.015594265128999977,0.0,0.015594265128999977,0.1248769999999999
830110 , 1147575 , 35694730 , 47 ,1.184081,0.0,0.033885814560999976,0.0,0.033885814560999976,0.18408099999999994
873800 , 1151828 , 37573400 , 48 ,1.199869,0.0,0.03994761716100003,0.0,0.03994761716100003,0.19986900000000007
917490 , 1153972 , 39452070 , 50 ,1.178443,0.0,0.031841904248999964,0.0,0.031841904248999964,0.1784429999999999
961180 , 1161530 , 41330740 , 51 ,1.158964,0.0,0.025269553296000034,0.0,0.025269553296000034,0.1589640000000001
1004870 , 1168234 , 43209410 , 53 ,1.14118,0.0,0.019931792400000023,0.0,0.019931792400000023,0.14118000000000008
1048560 , 1168869 , 45088080 , 57 ,1.093631,0.0,0.008766764161000003,0.0,0.008766764161000003,0.09363100000000002
1092250 , 1170937 , 46966750 , 58 ,1.079882,0.0,0.006381133924000001,0.0,0.006381133924000001,0.07988200000000001
1135940 , 1180516 , 48845420 , 60 ,1.096034,0.0,0.00922252915599999,0.0,0.00922252915599999,0.09603399999999995
1179630 , 1229239 , 50724090 , 62 ,1.05544,0.0,0.0030735935999999927,0.0,0.0030735935999999927,0.055439999999999934
1223320 , 1230773 , 52602760 , 67 ,1.098094,0.0,0.009622432835999981,0.0,0.009622432835999981,0.0980939999999999
1267010 , 1265108 , 54481430 , 71 ,1.111948,0.0,0.012532354703999986,0.0,0.012532354703999986,0.11194799999999994
1310700 , 1275053 , 56360100 , 72 ,1.09988,0.0,0.009976014399999993,0.0,0.009976014399999993,0.09987999999999997
1354390 , 1345486 , 58238770 , 72 ,1.0644,0.0,0.004147360000000002,0.0,0.004147360000000002,0.06440000000000001
1398080 , 1780417 , 60117440 , 76 ,1.124877,0.0,0.015594265128999977,0.0,0.015594265128999977,0.1248769999999999
1441770 , 1810154 , 61996110 , 80 ,1.181689,0.0,0.033010892720999996,0.0,0.033010892720999996,0.181689
1485460 , 2030441 , 63874780 , 84 ,1.146934,0.0,0.02158960035599997,0.0,0.02158960035599997,0.1469339999999999
1529150 , 2127000 , 65753450 , 90 ,1.13559,0.0,0.018384648100000026,0.0,0.018384648100000026,0.1355900000000001
1572840 , 2135296 , 67632120 , 94 ,1.104046,0.0,0.010825570116000017,0.0,0.010825570116000017,0.10404600000000008
1616530 , 2137808 , 69510790 , 95 ,1.195815,0.0,0.03834351422500003,0.0,0.03834351422500003,0.19581500000000007
1660220 , 2148984 , 71389460 , 98 ,1.203816,0.0,0.041540961856,0.0,0.041540961856,0.203816
1703910 , 2159763 , 73268130 , 99 ,1.211406,0.0,0.04469249683599999,0.0,0.04469249683599999,0.21140599999999998
1747600 , 2167017 , 75146800 , 102 ,1.181121,0.0,0.03280481664100003,0.0,0.03280481664100003,0.1811210000000001
1791290 , 2168218 , 77025470 , 105 ,1.152313,0.0,0.023199249968999976,0.0,0.023199249968999976,0.15231299999999992
1834980 , 2176021 , 78904140 , 108 ,1.178443,0.0,0.031841904248999964,0.0,0.031841904248999964,0.1784429999999999
1878670 , 2176049 , 80782810 , 109 ,1.168477,0.0,0.028384499528999997,0.0,0.028384499528999997,0.168477
1922360 , 2176654 , 82661480 , 113 ,1.176008,0.0,0.030978816063999978,0.0,0.030978816063999978,0.17600799999999994
1966050 , 2187005 , 84540150 , 115 ,1.116545,0.0,0.013582737024999977,0.0,0.013582737024999977,0.1165449999999999
2009740 , 2197825 , 86418820 , 118 ,1.108575,0.0,0.011788530625000019,0.0,0.011788530625000019,0.10857500000000009
2053430 , 2208166 , 88297490 , 120 ,1.116899,0.0,0.01366537620100002,0.0,0.01366537620100002,0.11689900000000009
2097120 , 2221603 , 90176160 , 122 ,1.124877,0.0,0.015594265128999977,0.0,0.015594265128999977,0.1248769999999999
2140810 , 2228125 , 92054830 , 124 ,1.101921,0.0,0.010387890240999986,0.0,0.010387890240999986,0.10192099999999993
2184500 , 2231309 , 93933500 , 124 ,1.079882,0.0,0.006381133924000001,0.0,0.006381133924000001,0.07988200000000001
2228190 , 2231510 , 95812170 , 126 ,1.088117,0.0,0.007764605689,0.0,0.007764605689,0.088117
2271880 , 2233932 , 97690840 , 127 ,1.081613,0.0,0.0066606817689999894,0.0,0.0066606817689999894,0.08161299999999994
2315570 , 2234881 , 99569510 , 131 ,1.089504,0.0,0.008010966016000005,0.0,0.008010966016000005,0.08950400000000003
2359260 , 2238279 , 101448180 , 133 ,1.097102,0.0,0.009428798404000004,0.0,0.009428798404000004,0.09710200000000002
2402950 , 2240069 , 103326850 , 137 ,1.104425,0.0,0.010904580624999998,0.0,0.010904580624999998,0.10442499999999999
2446640 , 2242354 , 105205520 , 139 ,1.05792,0.0,0.003354726399999997,0.0,0.003354726399999997,0.05791999999999997
2490330 , 2242549 , 107084190 , 142 ,1.07883,0.0,0.006214168899999993,0.0,0.006214168899999993,0.07882999999999996
2534020 , 2247159 , 108962860 , 144 ,1.086088,0.0,0.00741114374399999,0.0,0.00741114374399999,0.08608799999999994
2577710 , 2252658 , 110841530 , 144 ,1.06768,0.0,0.004580582399999995,0.0,0.004580582399999995,0.06767999999999996
2621400 , 2256759 , 112720200 , 148 ,1.049885,0.0,0.0024885132249999956,0.0,0.0024885132249999956,0.04988499999999996
2665090 , 2259150 , 114598870 , 150 ,1.032674,0.0,0.001067590276000006,0.0,0.001067590276000006,0.03267400000000009
2708780 , 2260726 , 116477540 , 151 ,1.003923,0.0,1.5389928999999206e-05,0.0,1.5389928999999206e-05,0.003922999999999899
2752470 , 2261286 , 118356210 , 152 ,0.999891,0.0,1.1881000000005612e-08,0.0,1.1881000000005612e-08,0.00010900000000002574
2796160 , 2271585 , 120234880 , 158 ,1.054572,0.0,0.0029781031840000072,0.0,0.0029781031840000072,0.054572000000000065
2839850 , 2278603 , 122113550 , 159 ,1.049885,0.0,0.0024885132249999956,0.0,0.0024885132249999956,0.04988499999999996
2883540 , 2322414 , 123992220 , 160 ,1.04534,0.0,0.002055715599999994,0.0,0.002055715599999994,0.045339999999999936
2927230 , 2376913 , 125870890 , 162 ,1.052124,0.0,0.002716911376000006,0.0,0.002716911376000006,0.05212400000000006
2970920 , 2384182 , 127749560 , 164 ,1.058708,0.0,0.0034466292639999977,0.0,0.0034466292639999977,0.05870799999999998
3014610 , 2433472 , 129628230 , 170 ,1.043364,0.0,0.0018804364959999964,0.0,0.0018804364959999964,0.04336399999999996
3058300 , 2435275 , 131506900 , 175 ,1.039172,0.0,0.0015344455839999987,0.0,0.0015344455839999987,0.039171999999999985
3101990 , 2469154 , 133385570 , 177 ,1.013974,0.0,0.00019527267599999808,0.0,0.00019527267599999808,0.013973999999999931
3145680 , 2507581 , 135264240 , 179 ,0.999891,0.0,1.1881000000005612e-08,0.0,1.1881000000005612e-08,0.00010900000000002574
3189370 , 2526725 , 137142910 , 188 ,0.996467,0.0,1.248208900000006e-05,0.0,1.248208900000006e-05,0.0035330000000000084
3233060 , 2551800 , 139021580 , 193 ,0.983001,0.0,0.00028896600099999955,0.0,0.00028896600099999955,0.016998999999999986
3276750 , 2605429 , 140900250 , 196 ,0.989892,0.0,0.00010217166400000012,0.0,0.00010217166400000012,0.010108000000000006
3320440 , 2638166 , 142778920 , 198 ,1.016336,0.0,0.0002668648959999969,0.0,0.0002668648959999969,0.016335999999999906
3364130 , 2654822 , 144657590 , 198 ,1.012876,0.0,0.00016579137600000282,0.0,0.00016579137600000282,0.01287600000000011
3407820 , 2723431 , 146536260 , 198 ,1.01912,0.0,0.00036557440000000097,0.0,0.00036557440000000097,0.019120000000000026
3451510 , 2821282 , 148414930 , 203 ,1.025205,0.0,0.0006352920249999961,0.0,0.0006352920249999961,0.025204999999999922
3495200 , 2895703 , 150293600 , 206 ,1.031137,0.0,0.0009695127689999982,0.0,0.0009695127689999982,0.03113699999999997
3538890 , 3189542 , 152172270 , 211 ,1.036924,0.0,0.0013633817759999968,0.0,0.0013633817759999968,0.03692399999999996
3582580 , 3196853 , 154050940 , 214 ,1.015133,0.0,0.00022900768900000192,0.0,0.00022900768900000192,0.015133000000000063
3626270 , 3231878 , 155929610 , 218 ,1.039043,0.0,0.0015243558489999953,0.0,0.0015243558489999953,0.03904299999999994
3669960 , 3255537 , 157808280 , 222 ,1.026674,0.0,0.0007115022760000046,0.0,0.0007115022760000046,0.026674000000000087
