trueR , trueI
1.000000 , 0.000000
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
174762 , 2298860 , 174762 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
349524 , 2298865 , 349524 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
524286 , 2326079 , 524286 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
699048 , 2328053 , 699048 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
873810 , 2368042 , 873810 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
1048572 , 2385464 , 1048572 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
1223334 , 2387845 , 1223334 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
1398096 , 2415285 , 1398096 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
1572858 , 2415569 , 1572858 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
1747620 , 2420977 , 1747620 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
1922382 , 2430141 , 1922382 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
2097144 , 2440667 , 2097144 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
2271906 , 2440745 , 2271906 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
2446668 , 2443411 , 2446668 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
2621430 , 2534645 , 2621430 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
2796192 , 2550174 , 2796192 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
2970954 , 2551441 , 2970954 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
3145716 , 2553369 , 3145716 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
3320478 , 2565096 , 3320478 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
3495240 , 2584049 , 3495240 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
3670002 , 2596379 , 3670002 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
3844764 , 2626447 , 3844764 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
4019526 , 2630002 , 4019526 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
4194288 , 2642150 , 4194288 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
4369050 , 2709750 , 4369050 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
4543812 , 2715498 , 4543812 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
4718574 , 2726634 , 4718574 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
4893336 , 2734596 , 4893336 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
5068098 , 2742223 , 5068098 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
5242860 , 2745271 , 5242860 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
5417622 , 2749418 , 5417622 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
5592384 , 2754195 , 5592384 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
5767146 , 2769310 , 5767146 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
5941908 , 2786929 , 5941908 , 0 ,0.0,0.0,1.0,0.0,1.0,1.0
