trueR , trueI
1.000000 , 0.000000
n_samples , time, n_paths , n_NZero_paths , estimateR , estimateI , varianceR , varianceI,var,L2
43690 , 1555498 , 1878670 , 4 ,0.0,0.0,1.0,0.0,1.0,1.0
87380 , 1560352 , 3757340 , 10 ,0.008721,0.0,0.982634055841,0.0,0.982634055841,0.991279
131070 , 1578341 , 5636010 , 12 ,0.023256,0.0,0.9540288415360001,0.0,0.9540288415360001,0.9767440000000001
174760 , 1622186 , 7514680 , 16 ,0.017442,0.0,0.9654202233640001,0.0,0.9654202233640001,0.982558
218450 , 1631504 , 9393350 , 20 ,0.027907,0.0,0.944964800649,0.0,0.944964800649,0.972093
262140 , 1641726 , 11272020 , 23 ,0.031977,0.0,0.9370685285289999,0.0,0.9370685285289999,0.968023
305830 , 1642032 , 13150690 , 26 ,0.029901,0.0,0.9410920698010001,0.0,0.9410920698010001,0.970099
349520 , 1647962 , 15029360 , 30 ,0.026163,0.0,0.9483585025689999,0.0,0.9483585025689999,0.973837
393210 , 1673071 , 16908030 , 32 ,0.027132,0.0,0.9464721454239999,0.0,0.9464721454239999,0.972868
436900 , 1676941 , 18786700 , 36 ,0.027907,0.0,0.944964800649,0.0,0.944964800649,0.972093
480590 , 1680911 , 20665370 , 37 ,0.026956,0.0,0.9468146259360001,0.0,0.9468146259360001,0.973044
524280 , 1684825 , 22544040 , 41 ,0.026163,0.0,0.9483585025689999,0.0,0.9483585025689999,0.973837
567970 , 1710081 , 24422710 , 44 ,0.024151,0.0,0.9522812708009999,0.0,0.9522812708009999,0.975849
611660 , 1715001 , 26301380 , 47 ,0.026163,0.0,0.9483585025689999,0.0,0.9483585025689999,0.973837
655350 , 1742853 , 28180050 , 52 ,0.025582,0.0,0.949490438724,0.0,0.949490438724,0.974418
699040 , 1766623 , 30058720 , 52 ,0.023983,0.0,0.9526091842890001,0.0,0.9526091842890001,0.976017
742730 , 1777227 , 31937390 , 53 ,0.021546,0.0,0.9573722301160001,0.0,0.9573722301160001,0.978454
786420 , 1802525 , 33816060 , 59 ,0.023256,0.0,0.9540288415360001,0.0,0.9540288415360001,0.9767440000000001
830110 , 1835189 , 35694730 , 63 ,0.023868,0.0,0.952833681424,0.0,0.952833681424,0.976132
873800 , 1838842 , 37573400 , 67 ,0.025291,0.0,0.9500576346810001,0.0,0.9500576346810001,0.974709
917490 , 1846133 , 39452070 , 71 ,0.026578,0.0,0.947550390084,0.0,0.947550390084,0.973422
961180 , 1860495 , 41330740 , 73 ,0.026956,0.0,0.9468146259360001,0.0,0.9468146259360001,0.973044
1004870 , 1876030 , 43209410 , 78 ,0.026542,0.0,0.947620477764,0.0,0.947620477764,0.973458
1048560 , 1878550 , 45088080 , 80 ,0.02689,0.0,0.9469430721000001,0.0,0.9469430721000001,0.97311
1092250 , 1893188 , 46966750 , 84 ,0.026512,0.0,0.9476788861440001,0.0,0.9476788861440001,0.973488
1135940 , 1893441 , 48845420 , 86 ,0.026834,0.0,0.9470520635559999,0.0,0.9470520635559999,0.973166
1179630 , 1898356 , 50724090 , 87 ,0.02584,0.0,0.9489877056,0.0,0.9489877056,0.97416
1223320 , 1922488 , 52602760 , 88 ,0.02554,0.0,0.9495722916,0.0,0.9495722916,0.97446
1267010 , 1930523 , 54481430 , 92 ,0.02466,0.0,0.9512881155999999,0.0,0.9512881155999999,0.97534
1310700 , 1942691 , 56360100 , 93 ,0.025,0.0,0.9506249999999999,0.0,0.9506249999999999,0.975
1354390 , 1951482 , 58238770 , 96 ,0.027007,0.0,0.946715378049,0.0,0.946715378049,0.972993
1398080 , 1997187 , 60117440 , 100 ,0.027253,0.0,0.9462367260090001,0.0,0.9462367260090001,0.972747
1441770 , 2008454 , 61996110 , 100 ,0.026956,0.0,0.9468146259360001,0.0,0.9468146259360001,0.973044
1485460 , 2018321 , 63874780 , 101 ,0.026676,0.0,0.9473596089759999,0.0,0.9473596089759999,0.973324
1529150 , 2032213 , 65753450 , 102 ,0.025416,0.0,0.949813973056,0.0,0.949813973056,0.974584
1572840 , 2143422 , 67632120 , 107 ,0.02471,0.0,0.9511905841,0.0,0.9511905841,0.97529
1616530 , 2185213 , 69510790 , 108 ,0.024513,0.0,0.951574887169,0.0,0.951574887169,0.975487
1660220 , 2247759 , 71389460 , 111 ,0.022491,0.0,0.955523845081,0.0,0.955523845081,0.977509
1703910 , 2280164 , 73268130 , 120 ,0.023256,0.0,0.9540288415360001,0.0,0.9540288415360001,0.9767440000000001
1747600 , 2302646 , 75146800 , 121 ,0.024419,0.0,0.9517582875610001,0.0,0.9517582875610001,0.975581
1791290 , 2320200 , 77025470 , 126 ,0.023823,0.0,0.9529215353289999,0.0,0.9529215353289999,0.976177
1834980 , 2324496 , 78904140 , 132 ,0.024087,0.0,0.9524061835690001,0.0,0.9524061835690001,0.975913
1878670 , 2356273 , 80782810 , 134 ,0.023932,0.0,0.9527087406240001,0.0,0.9527087406240001,0.976068
1922360 , 2453601 , 82661480 , 135 ,0.023785,0.0,0.9529957262250001,0.0,0.9529957262250001,0.976215
1966050 , 2468865 , 84540150 , 137 ,0.023644,0.0,0.953271038736,0.0,0.953271038736,0.976356
2009740 , 2499106 , 86418820 , 140 ,0.024267,0.0,0.9520548872889999,0.0,0.9520548872889999,0.975733
2053430 , 2720194 , 88297490 , 141 ,0.022638,0.0,0.9552364790439999,0.0,0.9552364790439999,0.977362
2097120 , 2859640 , 90176160 , 144 ,0.02362,0.0,0.9533179044000001,0.0,0.9533179044000001,0.97638
2140810 , 3108935 , 92054830 , 147 ,0.023137,0.0,0.954261320769,0.0,0.954261320769,0.976863
2184500 , 3120995 , 93933500 , 149 ,0.022675,0.0,0.955164155625,0.0,0.955164155625,0.977325
2228190 , 3128888 , 95812170 , 152 ,0.022572,0.0,0.9553654951839999,0.0,0.9553654951839999,0.977428
2271880 , 3160169 , 97690840 , 158 ,0.021467,0.0,0.957526832089,0.0,0.957526832089,0.978533
2315570 , 3194026 , 99569510 , 163 ,0.022708,0.0,0.9550996532640001,0.0,0.9550996532640001,0.977292
2359260 , 3202335 , 101448180 , 164 ,0.02261,0.0,0.9552912121,0.0,0.9552912121,0.97739
2402950 , 3202807 , 103326850 , 167 ,0.02315,0.0,0.9542359225,0.0,0.9542359225,0.97685
2446640 , 3211893 , 105205520 , 169 ,0.022737,0.0,0.9550429711689999,0.0,0.9550429711689999,0.977263
2490330 , 3232431 , 107084190 , 171 ,0.022338,0.0,0.9558229862440001,0.0,0.9558229862440001,0.977662
2534020 , 3239763 , 108962860 , 172 ,0.022254,0.0,0.955987240516,0.0,0.955987240516,0.977746
2577710 , 3268732 , 110841530 , 173 ,0.022172,0.0,0.956147597584,0.0,0.956147597584,0.977828
2621400 , 3277738 , 112720200 , 174 ,0.022093,0.0,0.9563021006489999,0.0,0.9563021006489999,0.977907
2665090 , 3298803 , 114598870 , 176 ,0.022303,0.0,0.955891423809,0.0,0.955891423809,0.977697
2708780 , 3316967 , 116477540 , 179 ,0.022225,0.0,0.9560439506249999,0.0,0.9560439506249999,0.977775
2752470 , 3330386 , 118356210 , 180 ,0.022149,0.0,0.956192578201,0.0,0.956192578201,0.977851
2796160 , 3334700 , 120234880 , 181 ,0.02153,0.0,0.9574035408999999,0.0,0.9574035408999999,0.97847
2839850 , 3359476 , 122113550 , 185 ,0.022272,0.0,0.9559520419840001,0.0,0.9559520419840001,0.977728
2883540 , 3373070 , 123992220 , 188 ,0.022728,0.0,0.955060561984,0.0,0.955060561984,0.977272
2927230 , 3396907 , 125870890 , 191 ,0.023169,0.0,0.954198802561,0.0,0.954198802561,0.976831
2970920 , 3408609 , 127749560 , 195 ,0.022316,0.0,0.955866003856,0.0,0.955866003856,0.977684
3014610 , 3434352 , 129628230 , 197 ,0.021992,0.0,0.956499648064,0.0,0.956499648064,0.978008
3058300 , 3436607 , 131506900 , 201 ,0.022675,0.0,0.955164155625,0.0,0.955164155625,0.977325
